DATE: Wed, 17 Jun 2015 00:00:02 +0000
02:14:01,22.399999618530273,40.70000076293945
02:15:02,22.5,40.70000076293945
02:16:01,22.5,40.599998474121094
02:17:02,22.600000381469727,40.5
02:18:01,22.5,40.5
02:19:01,22.5,40.5
02:20:02,22.5,40.599998474121094
02:21:02,22.5,40.70000076293945
02:22:02,22.399999618530273,40.70000076293945
02:23:01,22.5,40.79999923706055
02:24:01,22.399999618530273,40.599998474121094
02:25:02,22.5,40.70000076293945
02:26:02,22.5,40.599998474121094
02:27:02,22.399999618530273,40.5
02:28:01,22.399999618530273,40.599998474121094
02:29:01,22.5,40.599998474121094
02:30:02,22.5,40.5
02:31:01,22.5,40.5
02:32:01,22.5,40.5
02:33:01,22.5,40.599998474121094
02:34:01,22.5,40.70000076293945
02:35:01,22.399999618530273,40.70000076293945
02:36:01,22.399999618530273,40.70000076293945
02:37:01,22.399999618530273,40.79999923706055
02:38:01,22.299999237060547,40.79999923706055
02:39:02,22.299999237060547,41.0
02:40:02,22.200000762939453,41.0
02:41:02,22.299999237060547,41.099998474121094
02:42:02,22.299999237060547,41.20000076293945
02:43:02,22.200000762939453,41.099998474121094
02:44:02,22.200000762939453,41.099998474121094
02:45:02,22.200000762939453,41.20000076293945
02:46:02,22.100000381469727,41.29999923706055
02:47:02,22.100000381469727,41.29999923706055
02:48:02,22.200000762939453,41.20000076293945
02:49:02,22.100000381469727,41.29999923706055
02:50:02,22.100000381469727,41.29999923706055
02:51:02,22.100000381469727,41.29999923706055
02:52:02,22.100000381469727,41.29999923706055
02:53:01,22.100000381469727,41.5
02:54:02,22.100000381469727,41.5
02:55:02,22.0,41.5
02:56:02,22.0,41.599998474121094
02:57:02,22.0,41.599998474121094
02:58:02,22.0,41.599998474121094
02:59:02,22.0,41.599998474121094
03:00:02,22.0,41.599998474121094
03:01:02,22.0,41.70000076293945
03:02:02,21.899999618530273,41.599998474121094
03:03:01,22.0,41.599998474121094
03:04:01,22.0,41.599998474121094
03:05:02,22.0,41.70000076293945
03:06:02,22.0,41.70000076293945
03:07:02,21.899999618530273,41.70000076293945
03:08:02,21.899999618530273,41.70000076293945
03:09:01,21.899999618530273,41.79999923706055
03:10:02,22.0,41.70000076293945
03:11:01,21.899999618530273,41.70000076293945
03:12:01,21.899999618530273,41.70000076293945
03:13:01,21.899999618530273,41.79999923706055
03:14:01,21.899999618530273,41.79999923706055
03:15:01,21.899999618530273,41.70000076293945
03:16:01,21.899999618530273,41.70000076293945
03:17:01,21.899999618530273,41.70000076293945
03:18:01,21.899999618530273,41.79999923706055
03:19:01,21.899999618530273,41.79999923706055
03:20:02,21.899999618530273,41.79999923706055
03:21:01,21.899999618530273,41.79999923706055
03:22:01,21.899999618530273,41.70000076293945
03:23:02,21.899999618530273,41.70000076293945
03:24:02,22.0,41.400001525878906
03:25:02,22.100000381469727,41.400001525878906
03:26:01,22.100000381469727,41.20000076293945
03:27:02,22.200000762939453,41.0
03:28:02,22.200000762939453,40.900001525878906
03:29:02,22.200000762939453,40.900001525878906
03:30:02,22.299999237060547,41.0
03:31:01,22.200000762939453,41.0
03:32:01,22.200000762939453,41.099998474121094
03:33:02,22.200000762939453,41.0
03:34:02,22.200000762939453,41.099998474121094
03:35:02,22.200000762939453,41.099998474121094
03:36:01,22.200000762939453,41.099998474121094
03:37:02,22.200000762939453,41.20000076293945
03:38:02,22.200000762939453,41.099998474121094
03:39:01,22.299999237060547,41.20000076293945
03:40:02,22.299999237060547,41.099998474121094
03:41:01,22.299999237060547,40.79999923706055
03:42:01,22.299999237060547,40.900001525878906
03:43:01,22.299999237060547,41.099998474121094
03:44:01,22.200000762939453,41.29999923706055
03:45:01,22.200000762939453,41.29999923706055
03:46:02,22.200000762939453,41.29999923706055
03:47:02,22.200000762939453,41.29999923706055
03:48:02,22.299999237060547,41.20000076293945
03:49:01,22.299999237060547,41.5
03:50:02,22.299999237060547,42.70000076293945
03:51:02,22.299999237060547,41.0
03:52:02,22.299999237060547,40.900001525878906
03:53:01,22.299999237060547,41.099998474121094
03:54:02,22.299999237060547,41.0
03:55:01,22.299999237060547,41.099998474121094
03:56:01,22.200000762939453,41.099998474121094
03:57:01,22.299999237060547,41.29999923706055
03:58:02,22.200000762939453,41.20000076293945
03:59:02,22.200000762939453,41.20000076293945
04:00:02,22.299999237060547,41.29999923706055
04:01:02,22.299999237060547,41.29999923706055
04:02:01,22.200000762939453,41.29999923706055
04:03:01,22.200000762939453,41.29999923706055
04:04:02,22.200000762939453,41.29999923706055
04:05:02,22.200000762939453,41.099998474121094
04:06:02,22.200000762939453,41.099998474121094
04:07:02,22.200000762939453,41.20000076293945
04:08:01,22.200000762939453,41.099998474121094
04:09:01,22.200000762939453,41.099998474121094
04:10:02,22.200000762939453,41.099998474121094
04:11:02,22.200000762939453,41.099998474121094
04:12:02,22.100000381469727,41.099998474121094
04:13:02,22.200000762939453,41.099998474121094
04:14:02,22.100000381469727,41.20000076293945
04:15:02,22.0,41.20000076293945
04:16:01,22.0,41.400001525878906
04:17:01,21.899999618530273,41.5
04:18:02,22.0,41.400001525878906
04:19:02,21.899999618530273,41.5
04:20:02,21.899999618530273,41.599998474121094
04:21:02,21.899999618530273,41.5
04:22:01,21.799999237060547,41.5
04:23:02,21.799999237060547,41.599998474121094
04:24:02,21.899999618530273,41.70000076293945
04:25:02,21.799999237060547,41.79999923706055
04:26:02,21.799999237060547,41.900001525878906
04:27:02,21.799999237060547,41.79999923706055
04:28:02,21.799999237060547,41.900001525878906
04:29:02,21.799999237060547,41.900001525878906
04:30:01,21.799999237060547,41.900001525878906
04:31:01,21.799999237060547,42.0
04:32:01,21.799999237060547,42.0
04:33:01,21.700000762939453,42.0
04:34:01,21.700000762939453,42.0
04:35:01,21.700000762939453,42.0
04:36:01,21.799999237060547,42.0
04:37:01,21.700000762939453,42.0
04:38:01,21.700000762939453,42.099998474121094
04:39:01,21.700000762939453,42.099998474121094
04:40:02,21.700000762939453,42.0
04:41:01,21.700000762939453,42.099998474121094
04:42:02,21.700000762939453,42.099998474121094
04:43:01,21.700000762939453,42.0
04:44:01,21.700000762939453,42.099998474121094
04:45:01,21.700000762939453,42.099998474121094
04:46:02,21.700000762939453,42.20000076293945
04:47:02,21.700000762939453,42.20000076293945
04:48:02,21.600000381469727,42.20000076293945
04:49:01,21.700000762939453,42.20000076293945
04:50:02,21.700000762939453,42.29999923706055
04:51:02,21.700000762939453,42.20000076293945
04:52:02,21.700000762939453,42.29999923706055
04:53:02,21.700000762939453,42.20000076293945
04:54:01,21.700000762939453,42.29999923706055
04:55:01,21.700000762939453,42.29999923706055
04:56:01,21.700000762939453,42.29999923706055
04:57:01,21.700000762939453,42.29999923706055
04:58:02,21.700000762939453,42.29999923706055
04:59:02,21.700000762939453,42.29999923706055
05:00:02,21.600000381469727,42.20000076293945
05:01:02,21.600000381469727,42.20000076293945
05:02:02,21.600000381469727,42.20000076293945
05:03:01,21.600000381469727,42.29999923706055
05:04:01,21.600000381469727,42.70000076293945
05:05:02,21.600000381469727,42.20000076293945
05:06:02,21.600000381469727,42.20000076293945
05:07:02,21.600000381469727,42.29999923706055
05:08:01,21.600000381469727,42.099998474121094
05:09:02,21.700000762939453,42.29999923706055
05:10:02,21.700000762939453,42.099998474121094
05:11:02,21.700000762939453,42.20000076293945
05:12:02,21.700000762939453,42.20000076293945
05:13:01,21.700000762939453,42.099998474121094
05:14:02,21.700000762939453,42.099998474121094
05:15:02,21.700000762939453,42.099998474121094
05:16:02,21.700000762939453,42.0
05:17:02,21.700000762939453,42.0
05:18:02,21.799999237060547,41.79999923706055
05:19:02,21.899999618530273,41.70000076293945
05:20:02,21.899999618530273,41.599998474121094
05:21:02,22.0,41.400001525878906
05:22:02,22.0,41.5
05:23:02,22.0,41.5
05:24:01,22.0,41.5
05:25:01,22.0,41.70000076293945
05:26:01,22.0,41.5
05:27:01,22.0,41.599998474121094
05:28:01,22.0,41.79999923706055
05:29:01,22.0,41.79999923706055
05:30:02,22.0,41.900001525878906
05:31:01,22.0,41.79999923706055
05:32:02,22.0,41.79999923706055
05:33:01,22.0,41.70000076293945
05:34:02,22.0,41.70000076293945
05:35:02,22.0,41.79999923706055
05:36:02,22.0,41.599998474121094
05:37:02,22.0,41.70000076293945
05:38:01,22.0,41.79999923706055
05:39:01,22.0,41.70000076293945
05:40:02,22.0,41.70000076293945
05:41:01,22.100000381469727,41.599998474121094
05:42:01,22.0,41.599998474121094
05:43:02,22.100000381469727,41.70000076293945
05:44:02,22.0,41.599998474121094
05:45:01,22.0,41.5
05:46:02,22.0,41.5
05:47:01,22.100000381469727,41.599998474121094
05:48:01,22.0,41.599998474121094
05:49:01,22.0,41.5
05:50:02,22.0,41.599998474121094
05:51:01,22.100000381469727,41.599998474121094
05:52:02,22.0,41.400001525878906
05:53:02,21.899999618530273,41.5
05:54:02,21.899999618530273,41.599998474121094
05:55:02,21.899999618530273,41.900001525878906
05:56:02,21.799999237060547,42.0
05:57:02,21.799999237060547,42.0
05:58:02,21.700000762939453,42.099998474121094
05:59:01,21.700000762939453,42.29999923706055
06:00:01,21.700000762939453,42.20000076293945
06:01:01,21.700000762939453,42.400001525878906
06:02:02,21.600000381469727,42.400001525878906
06:03:02,21.600000381469727,42.400001525878906
06:04:02,21.600000381469727,42.400001525878906
06:05:02,21.600000381469727,42.400001525878906
06:06:01,21.600000381469727,42.400001525878906
06:07:02,21.600000381469727,42.400001525878906
06:08:01,21.600000381469727,42.400001525878906
06:09:01,21.600000381469727,42.400001525878906
06:10:02,21.600000381469727,42.400001525878906
06:11:01,21.600000381469727,42.400001525878906
06:12:01,21.600000381469727,42.5
06:13:01,21.600000381469727,42.599998474121094
06:14:01,21.5,42.599998474121094
06:15:01,21.600000381469727,42.599998474121094
06:16:01,21.5,42.5
06:17:01,21.600000381469727,42.599998474121094
06:18:02,21.5,42.599998474121094
06:19:02,21.5,42.599998474121094
06:20:02,21.5,42.5
06:21:02,21.5,42.5
06:22:01,21.5,42.599998474121094
06:23:02,21.5,42.599998474121094
06:24:01,21.5,42.5
06:25:02,21.600000381469727,42.5
06:26:01,21.5,42.5
06:27:02,21.5,42.599998474121094
06:28:02,21.5,42.70000076293945
06:29:02,21.5,42.599998474121094
06:30:02,21.5,42.599998474121094
06:31:02,21.5,42.599998474121094
06:32:02,21.5,42.599998474121094
06:33:01,21.5,42.599998474121094
06:34:01,21.399999618530273,42.5
06:35:02,21.399999618530273,42.5
06:36:01,21.5,42.599998474121094
06:37:01,21.399999618530273,42.5
06:38:02,21.5,42.599998474121094
06:39:02,21.5,42.599998474121094
06:40:02,21.5,42.599998474121094
06:41:02,21.399999618530273,42.5
06:42:01,21.5,42.599998474121094
06:43:01,21.5,42.599998474121094
06:44:01,21.399999618530273,42.400001525878906
06:45:02,21.399999618530273,42.5
06:46:01,21.5,42.599998474121094
06:47:01,21.5,42.599998474121094
06:48:01,21.5,42.599998474121094
06:49:02,21.399999618530273,42.599998474121094
06:50:02,21.399999618530273,42.599998474121094
06:51:02,21.399999618530273,42.5
06:52:02,21.5,42.70000076293945
06:53:02,21.399999618530273,42.5
06:54:01,21.5,42.599998474121094
06:55:01,21.5,42.70000076293945
06:56:01,21.5,42.70000076293945
06:57:01,21.399999618530273,42.599998474121094
06:58:02,21.399999618530273,42.599998474121094
06:59:01,21.399999618530273,42.599998474121094
07:00:01,21.5,42.599998474121094
07:01:01,21.399999618530273,42.5
07:02:02,21.399999618530273,42.5
07:03:01,21.5,42.599998474121094
07:04:01,21.399999618530273,42.5
07:05:02,21.5,42.400001525878906
07:06:02,21.600000381469727,42.599998474121094
07:07:02,21.600000381469727,42.29999923706055
07:08:02,21.700000762939453,42.20000076293945
07:09:02,21.799999237060547,41.900001525878906
07:10:02,21.799999237060547,42.0
07:11:01,21.799999237060547,41.70000076293945
07:12:01,21.899999618530273,41.79999923706055
07:13:01,21.899999618530273,41.599998474121094
07:14:01,22.0,41.900001525878906
07:15:01,21.899999618530273,41.599998474121094
07:16:02,21.899999618530273,41.79999923706055
07:17:01,21.899999618530273,41.70000076293945
07:18:02,21.899999618530273,41.599998474121094
07:19:01,22.0,41.5
07:20:02,22.0,41.5
07:21:02,22.0,41.400001525878906
07:22:02,22.0,41.599998474121094
07:23:02,22.100000381469727,41.5
07:24:02,22.0,41.400001525878906
07:25:01,22.0,41.400001525878906
07:26:01,22.100000381469727,41.400001525878906
07:27:02,22.100000381469727,41.29999923706055
07:28:02,22.100000381469727,41.29999923706055
07:29:02,22.100000381469727,41.400001525878906
07:30:02,22.100000381469727,41.29999923706055
07:31:01,22.100000381469727,41.29999923706055
07:32:01,22.100000381469727,41.20000076293945
07:33:01,22.100000381469727,41.29999923706055
07:34:01,22.100000381469727,41.29999923706055
07:35:01,22.100000381469727,41.400001525878906
07:36:01,22.100000381469727,41.400001525878906
07:37:01,22.100000381469727,41.400001525878906
07:38:01,22.100000381469727,41.29999923706055
07:39:01,22.100000381469727,41.20000076293945
07:40:02,22.100000381469727,41.29999923706055
07:41:01,22.200000762939453,41.20000076293945
07:42:01,22.200000762939453,41.20000076293945
07:43:01,22.200000762939453,41.0
07:44:02,22.200000762939453,41.099998474121094
07:45:02,22.200000762939453,41.0
07:46:02,22.200000762939453,41.0
07:47:02,22.200000762939453,41.099998474121094
07:48:02,22.100000381469727,41.20000076293945
07:49:02,22.100000381469727,41.20000076293945
07:50:01,22.100000381469727,41.29999923706055
07:51:01,22.200000762939453,41.20000076293945
07:52:02,22.100000381469727,41.29999923706055
07:53:02,22.200000762939453,41.20000076293945
07:54:02,22.200000762939453,41.099998474121094
07:55:02,22.200000762939453,41.0
07:56:02,22.200000762939453,41.0
07:57:01,22.200000762939453,41.0
07:58:02,22.200000762939453,41.099998474121094
07:59:01,22.200000762939453,41.099998474121094
08:00:01,22.100000381469727,41.29999923706055
08:01:01,22.200000762939453,41.099998474121094
08:02:02,22.200000762939453,41.0
08:03:01,22.200000762939453,41.099998474121094
08:04:02,22.200000762939453,41.099998474121094
08:05:02,22.100000381469727,41.20000076293945
08:06:02,22.100000381469727,41.70000076293945
08:07:01,22.100000381469727,41.29999923706055
08:08:02,22.100000381469727,41.29999923706055
08:09:02,22.200000762939453,41.099998474121094
08:10:02,22.100000381469727,41.20000076293945
08:11:02,22.100000381469727,41.29999923706055
08:12:02,22.200000762939453,41.099998474121094
08:13:02,22.200000762939453,41.0
08:14:02,22.200000762939453,41.099998474121094
08:15:02,22.200000762939453,41.20000076293945
08:16:02,22.200000762939453,41.20000076293945
08:17:01,22.200000762939453,41.099998474121094
08:18:01,22.299999237060547,41.099998474121094
08:19:01,22.200000762939453,41.099998474121094
08:20:02,22.200000762939453,41.20000076293945
08:21:01,22.200000762939453,41.29999923706055
08:22:01,22.200000762939453,41.400001525878906
08:23:01,22.200000762939453,41.29999923706055
08:24:01,22.200000762939453,41.20000076293945
08:25:01,22.100000381469727,41.400001525878906
08:26:01,22.200000762939453,41.29999923706055
08:27:02,22.200000762939453,41.099998474121094
08:28:02,22.200000762939453,41.20000076293945
08:29:02,22.200000762939453,41.20000076293945
08:30:02,22.200000762939453,41.099998474121094
08:31:02,22.200000762939453,41.20000076293945
08:32:02,22.200000762939453,41.20000076293945
08:33:02,22.200000762939453,41.29999923706055
08:34:01,22.100000381469727,41.400001525878906
08:35:02,22.200000762939453,41.400001525878906
08:36:02,22.200000762939453,41.29999923706055
08:37:02,22.200000762939453,41.400001525878906
08:38:02,22.200000762939453,41.400001525878906
08:39:02,22.200000762939453,41.400001525878906
08:40:02,22.200000762939453,41.29999923706055
08:41:02,22.200000762939453,41.29999923706055
08:42:02,22.200000762939453,41.20000076293945
08:43:02,22.200000762939453,41.29999923706055
08:44:01,22.200000762939453,41.29999923706055
08:45:01,22.200000762939453,41.29999923706055
08:46:02,22.200000762939453,41.400001525878906
08:47:02,22.100000381469727,41.5
08:48:01,22.100000381469727,41.599998474121094
08:49:01,22.0,41.29999923706055
08:50:02,21.899999618530273,41.5
08:51:01,21.799999237060547,41.099998474121094
08:52:01,21.700000762939453,41.20000076293945
08:53:01,21.600000381469727,41.20000076293945
08:54:01,21.5,41.599998474121094
08:55:01,21.399999618530273,41.5
08:56:02,21.399999618530273,41.400001525878906
08:57:02,21.399999618530273,41.70000076293945
08:58:02,21.5,41.5
08:59:01,21.5,41.70000076293945
09:00:01,21.600000381469727,41.400001525878906
09:01:02,21.700000762939453,41.400001525878906
09:02:02,21.700000762939453,41.29999923706055
09:03:01,21.700000762939453,41.79999923706055
09:04:01,21.700000762939453,41.5
09:05:02,21.700000762939453,41.5
09:06:02,21.799999237060547,41.20000076293945
09:07:02,21.799999237060547,41.20000076293945
09:08:02,21.700000762939453,41.400001525878906
09:09:02,21.600000381469727,41.5
09:10:01,21.700000762939453,41.5
09:11:02,21.799999237060547,41.5
09:12:02,21.899999618530273,41.900001525878906
09:13:01,22.0,41.900001525878906
09:14:01,22.0,41.900001525878906
09:15:02,22.100000381469727,41.70000076293945
09:16:02,22.100000381469727,41.599998474121094
09:17:01,22.100000381469727,41.599998474121094
09:18:01,22.200000762939453,41.70000076293945
09:19:01,22.200000762939453,41.70000076293945
09:20:02,22.100000381469727,41.900001525878906
09:21:02,22.200000762939453,41.79999923706055
09:22:02,22.200000762939453,42.0
09:23:02,22.200000762939453,41.900001525878906
09:24:02,22.200000762939453,41.900001525878906
09:25:02,22.200000762939453,41.599998474121094
09:26:02,22.299999237060547,41.79999923706055
09:27:02,22.299999237060547,41.70000076293945
09:28:01,22.299999237060547,41.599998474121094
09:29:01,22.299999237060547,41.79999923706055
09:30:02,22.299999237060547,41.70000076293945
09:31:01,22.299999237060547,41.5
09:32:01,22.200000762939453,41.599998474121094
09:33:01,22.200000762939453,41.599998474121094
09:34:01,22.299999237060547,41.599998474121094
09:35:02,22.299999237060547,41.400001525878906
09:36:01,22.299999237060547,41.70000076293945
09:37:01,22.299999237060547,41.70000076293945
09:38:01,22.299999237060547,41.599998474121094
09:39:02,22.299999237060547,41.599998474121094
09:40:02,22.299999237060547,41.5
09:41:01,22.299999237060547,41.70000076293945
09:42:01,22.299999237060547,41.70000076293945
09:43:01,22.299999237060547,41.5
09:44:01,22.299999237060547,41.5
09:45:01,22.299999237060547,41.599998474121094
09:46:01,22.299999237060547,41.400001525878906
09:47:01,22.299999237060547,41.20000076293945
09:48:01,22.200000762939453,41.20000076293945
09:49:01,22.299999237060547,41.400001525878906
09:50:02,22.299999237060547,41.400001525878906
09:51:01,22.299999237060547,41.29999923706055
09:52:01,22.399999618530273,41.29999923706055
09:53:01,22.399999618530273,41.0
09:54:01,22.399999618530273,41.0
09:55:02,22.399999618530273,40.900001525878906
09:56:02,22.399999618530273,40.900001525878906
09:57:02,22.399999618530273,40.70000076293945
09:58:02,22.399999618530273,40.70000076293945
09:59:02,22.5,40.79999923706055
10:00:02,22.5,40.70000076293945
10:01:02,22.5,41.29999923706055
10:02:02,22.399999618530273,40.70000076293945
10:03:01,22.399999618530273,40.70000076293945
10:04:01,22.5,40.599998474121094
10:05:02,22.399999618530273,40.599998474121094
10:06:02,22.399999618530273,40.70000076293945
10:07:02,22.5,40.79999923706055
10:08:02,22.5,40.70000076293945
10:09:02,22.5,40.599998474121094
10:10:02,22.399999618530273,40.5
10:11:01,22.5,40.599998474121094
10:12:01,22.5,40.70000076293945
10:13:01,22.399999618530273,40.5
10:14:01,22.299999237060547,40.70000076293945
10:15:01,22.299999237060547,41.0
10:16:01,22.299999237060547,41.099998474121094
10:17:01,22.299999237060547,41.099998474121094
10:18:01,22.299999237060547,41.099998474121094
10:19:01,22.299999237060547,41.20000076293945
10:20:02,22.299999237060547,41.29999923706055
10:21:01,22.299999237060547,41.29999923706055
10:22:02,22.299999237060547,41.29999923706055
10:23:02,22.299999237060547,41.29999923706055
10:24:02,22.299999237060547,41.29999923706055
10:25:02,22.299999237060547,41.29999923706055
10:26:01,22.399999618530273,41.29999923706055
10:27:01,22.5,41.0
10:28:01,22.399999618530273,41.099998474121094
10:29:02,22.299999237060547,41.29999923706055
10:30:02,22.299999237060547,41.20000076293945
10:31:02,22.299999237060547,41.29999923706055
10:32:01,22.299999237060547,41.29999923706055
10:33:02,22.299999237060547,41.20000076293945
10:34:02,22.299999237060547,41.5
10:35:02,22.299999237060547,41.599998474121094
10:36:02,22.200000762939453,41.599998474121094
10:37:02,22.200000762939453,41.5
10:38:02,22.299999237060547,41.599998474121094
10:39:02,22.299999237060547,41.599998474121094
10:40:02,22.299999237060547,41.599998474121094
10:41:02,22.200000762939453,41.400001525878906
10:42:02,22.299999237060547,41.400001525878906
10:43:02,22.299999237060547,41.20000076293945
10:44:02,22.299999237060547,41.29999923706055
10:45:02,22.299999237060547,41.400001525878906
10:46:02,22.399999618530273,41.20000076293945
10:47:02,22.299999237060547,41.400001525878906
10:48:02,22.299999237060547,41.400001525878906
10:49:02,22.299999237060547,41.5
10:50:02,22.299999237060547,41.599998474121094
10:51:01,22.299999237060547,41.5
10:52:01,22.299999237060547,41.599998474121094
10:53:01,22.399999618530273,41.5
10:54:01,22.299999237060547,41.5
10:55:01,22.299999237060547,41.5
10:56:01,22.299999237060547,41.599998474121094
10:57:02,22.299999237060547,41.5
10:58:02,22.299999237060547,41.5
10:59:02,22.399999618530273,41.400001525878906
11:00:02,22.399999618530273,41.400001525878906
11:01:02,22.299999237060547,41.599998474121094
11:02:02,22.299999237060547,41.5
11:03:02,22.299999237060547,41.5
11:04:02,22.399999618530273,41.29999923706055
11:05:02,22.399999618530273,41.29999923706055
11:06:02,22.399999618530273,41.29999923706055
11:07:01,22.5,41.20000076293945
11:08:01,22.399999618530273,41.5
11:09:01,22.299999237060547,41.599998474121094
11:10:01,22.299999237060547,41.900001525878906
11:11:01,22.299999237060547,41.79999923706055
11:12:01,22.299999237060547,41.79999923706055
11:13:01,22.299999237060547,41.70000076293945
11:14:01,22.299999237060547,41.79999923706055
11:15:01,22.299999237060547,41.900001525878906
11:16:01,22.299999237060547,41.79999923706055
11:17:02,22.299999237060547,41.900001525878906
11:18:02,22.200000762939453,41.70000076293945
11:19:01,22.299999237060547,41.900001525878906
11:20:02,22.299999237060547,41.79999923706055
11:21:01,22.299999237060547,41.900001525878906
11:22:02,22.200000762939453,41.900001525878906
