DATE: Sun, 07 Jun 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
01:13:01,21.0,37.79999923706055
01:14:02,21.0,37.79999923706055
01:15:02,20.899999618530273,37.900001525878906
01:16:02,20.899999618530273,38.0
01:17:02,20.899999618530273,38.099998474121094
01:18:02,20.799999237060547,38.20000076293945
01:19:01,20.799999237060547,38.599998474121094
01:20:02,20.799999237060547,39.29999923706055
01:21:02,20.799999237060547,39.599998474121094
01:22:02,20.799999237060547,39.5
01:23:02,20.799999237060547,39.70000076293945
01:24:02,20.799999237060547,40.0
01:25:01,20.799999237060547,40.0
01:26:01,20.799999237060547,40.29999923706055
01:27:01,20.799999237060547,40.70000076293945
01:28:01,20.799999237060547,40.900001525878906
01:29:02,20.799999237060547,41.29999923706055
01:30:02,20.799999237060547,42.5
01:31:02,20.799999237060547,42.400001525878906
01:32:01,20.799999237060547,42.400001525878906
01:33:01,20.799999237060547,42.79999923706055
01:34:02,20.799999237060547,43.0
01:35:02,20.799999237060547,43.0
01:36:01,20.799999237060547,42.900001525878906
01:37:01,20.799999237060547,43.0
01:38:01,20.799999237060547,43.20000076293945
01:39:02,20.799999237060547,43.599998474121094
01:40:02,20.799999237060547,44.0
01:41:02,20.799999237060547,44.099998474121094
01:42:02,20.799999237060547,44.20000076293945
01:43:01,20.799999237060547,44.5
01:44:01,20.799999237060547,44.0
01:45:02,20.799999237060547,44.20000076293945
01:46:02,20.799999237060547,43.79999923706055
01:47:02,20.799999237060547,43.900001525878906
01:48:02,20.799999237060547,43.79999923706055
01:49:02,20.700000762939453,43.70000076293945
01:50:02,20.700000762939453,43.5
01:51:01,20.700000762939453,43.5
01:52:02,20.700000762939453,43.400001525878906
01:53:02,20.700000762939453,43.29999923706055
01:54:02,20.700000762939453,43.20000076293945
01:55:02,20.600000381469727,43.099998474121094
01:56:01,20.600000381469727,43.099998474121094
01:57:02,20.600000381469727,43.099998474121094
01:58:02,20.600000381469727,42.79999923706055
01:59:01,20.600000381469727,43.0
02:00:02,20.600000381469727,43.0
02:01:02,20.600000381469727,42.79999923706055
02:02:02,20.600000381469727,42.900001525878906
02:03:01,20.5,42.79999923706055
02:04:02,20.600000381469727,42.79999923706055
02:05:02,20.5,42.70000076293945
02:06:01,20.5,42.599998474121094
02:07:01,20.5,42.70000076293945
02:08:01,20.5,42.599998474121094
02:09:01,20.5,42.599998474121094
02:10:02,20.5,42.5
02:11:01,20.399999618530273,42.400001525878906
02:12:02,20.5,42.5
02:13:02,20.5,42.5
02:14:02,20.399999618530273,42.400001525878906
02:15:02,20.399999618530273,42.400001525878906
02:16:01,20.399999618530273,42.400001525878906
02:17:02,20.399999618530273,42.400001525878906
02:18:02,20.399999618530273,42.29999923706055
02:19:01,20.399999618530273,42.29999923706055
02:20:02,20.399999618530273,42.29999923706055
02:21:01,20.399999618530273,42.20000076293945
02:22:01,20.399999618530273,42.20000076293945
02:23:01,20.399999618530273,42.20000076293945
02:24:01,20.399999618530273,42.29999923706055
02:25:01,20.399999618530273,42.29999923706055
02:26:02,20.299999237060547,42.20000076293945
02:27:01,20.399999618530273,42.29999923706055
02:28:01,20.299999237060547,42.20000076293945
02:29:01,20.299999237060547,42.20000076293945
02:30:02,20.299999237060547,42.29999923706055
02:31:02,20.299999237060547,42.20000076293945
02:32:02,20.299999237060547,42.20000076293945
02:33:02,20.299999237060547,42.20000076293945
02:34:01,20.299999237060547,42.20000076293945
02:35:02,20.299999237060547,42.20000076293945
02:36:02,20.299999237060547,42.20000076293945
02:37:02,20.299999237060547,42.20000076293945
02:38:01,20.299999237060547,42.20000076293945
02:39:01,20.200000762939453,42.0
02:40:02,20.200000762939453,42.099998474121094
02:41:02,20.200000762939453,42.0
02:42:02,20.200000762939453,42.0
02:43:02,20.200000762939453,42.099998474121094
02:44:02,20.200000762939453,42.099998474121094
02:45:02,20.200000762939453,42.0
02:46:02,20.299999237060547,42.099998474121094
02:47:02,20.200000762939453,42.0
02:48:02,20.200000762939453,42.099998474121094
02:49:02,20.100000381469727,42.099998474121094
02:50:02,20.200000762939453,42.099998474121094
02:51:02,20.100000381469727,42.099998474121094
02:52:01,20.200000762939453,42.099998474121094
02:53:01,20.100000381469727,42.099998474121094
02:54:01,20.100000381469727,42.20000076293945
02:55:01,20.100000381469727,42.099998474121094
02:56:01,20.100000381469727,42.099998474121094
02:57:01,20.100000381469727,42.20000076293945
02:58:01,20.100000381469727,42.099998474121094
02:59:01,20.200000762939453,42.0
03:00:01,20.100000381469727,42.0
03:01:01,20.100000381469727,42.0
03:02:02,20.100000381469727,42.0
03:03:01,20.100000381469727,42.0
03:04:01,20.100000381469727,42.0
03:05:02,20.100000381469727,42.099998474121094
03:06:02,20.100000381469727,42.0
03:07:01,20.100000381469727,42.0
03:08:01,20.100000381469727,41.900001525878906
03:09:01,20.100000381469727,41.900001525878906
03:10:02,20.100000381469727,42.0
03:11:01,20.100000381469727,41.900001525878906
03:12:02,20.100000381469727,41.900001525878906
03:13:02,20.100000381469727,42.0
03:14:02,20.100000381469727,42.0
03:15:01,20.100000381469727,41.900001525878906
03:16:01,20.0,41.79999923706055
03:17:02,20.0,41.79999923706055
03:18:02,20.0,41.79999923706055
03:19:02,20.0,41.79999923706055
03:20:01,20.0,41.79999923706055
03:21:02,20.0,41.79999923706055
03:22:01,20.0,41.79999923706055
03:23:01,20.0,41.900001525878906
03:24:01,20.0,41.900001525878906
03:25:01,19.899999618530273,41.900001525878906
03:26:02,20.0,41.900001525878906
03:27:02,19.899999618530273,41.900001525878906
03:28:01,19.899999618530273,41.900001525878906
03:29:02,19.899999618530273,41.900001525878906
03:30:02,19.899999618530273,41.900001525878906
03:31:02,19.899999618530273,41.900001525878906
03:32:02,20.0,41.900001525878906
03:33:02,20.0,41.900001525878906
03:34:02,20.0,41.900001525878906
03:35:01,19.899999618530273,41.900001525878906
03:36:01,20.0,41.900001525878906
03:37:01,19.899999618530273,41.900001525878906
03:38:01,19.899999618530273,41.900001525878906
03:39:02,19.899999618530273,42.099998474121094
03:40:02,19.899999618530273,42.099998474121094
03:41:02,19.899999618530273,42.0
03:42:02,19.899999618530273,42.0
03:43:01,19.899999618530273,42.0
03:44:01,19.899999618530273,42.0
03:45:01,19.899999618530273,42.0
03:46:01,19.799999237060547,41.900001525878906
03:47:02,19.899999618530273,42.0
03:48:02,19.899999618530273,41.900001525878906
03:49:02,19.899999618530273,41.900001525878906
03:50:01,19.799999237060547,41.900001525878906
03:51:01,19.799999237060547,41.900001525878906
03:52:01,19.899999618530273,42.0
03:53:01,19.899999618530273,41.900001525878906
03:54:01,19.899999618530273,41.900001525878906
03:55:01,19.799999237060547,41.900001525878906
03:56:02,19.799999237060547,41.900001525878906
03:57:01,19.799999237060547,41.900001525878906
03:58:02,19.799999237060547,41.900001525878906
03:59:02,19.799999237060547,41.900001525878906
04:00:02,19.799999237060547,42.099998474121094
04:01:02,19.799999237060547,42.099998474121094
04:02:02,19.799999237060547,42.099998474121094
04:03:01,19.799999237060547,42.0
04:04:01,19.799999237060547,42.0
04:05:02,19.799999237060547,42.0
04:06:01,19.700000762939453,42.0
04:07:01,19.799999237060547,42.0
04:08:01,19.799999237060547,42.0
04:09:01,19.799999237060547,42.0
04:10:02,19.799999237060547,42.0
04:11:02,19.799999237060547,42.20000076293945
04:12:02,19.799999237060547,42.099998474121094
04:13:02,19.799999237060547,42.099998474121094
04:14:02,19.799999237060547,42.099998474121094
04:15:01,19.799999237060547,42.099998474121094
04:16:01,19.700000762939453,42.099998474121094
04:17:02,19.700000762939453,42.099998474121094
04:18:02,19.700000762939453,42.099998474121094
04:19:01,19.700000762939453,42.099998474121094
04:20:02,19.700000762939453,42.099998474121094
04:21:01,19.700000762939453,42.099998474121094
04:22:01,19.700000762939453,42.20000076293945
04:23:01,19.700000762939453,42.099998474121094
04:24:02,19.700000762939453,42.099998474121094
04:25:01,19.700000762939453,42.20000076293945
04:26:01,19.700000762939453,42.099998474121094
04:27:01,19.700000762939453,42.099998474121094
04:28:01,19.600000381469727,42.0
04:29:02,19.700000762939453,42.099998474121094
04:30:02,19.700000762939453,42.0
04:31:01,19.700000762939453,42.0
04:32:01,19.600000381469727,42.0
04:33:01,19.600000381469727,42.0
04:34:01,19.700000762939453,42.099998474121094
04:35:01,19.700000762939453,42.099998474121094
04:36:01,19.600000381469727,42.0
04:37:02,19.600000381469727,41.900001525878906
04:38:02,19.600000381469727,41.900001525878906
04:39:01,19.700000762939453,42.0
04:40:02,19.600000381469727,41.900001525878906
04:41:01,19.600000381469727,41.900001525878906
04:42:01,19.700000762939453,42.099998474121094
04:43:01,19.600000381469727,41.900001525878906
04:44:02,19.600000381469727,42.0
04:45:02,19.600000381469727,41.900001525878906
04:46:01,19.600000381469727,42.0
04:47:02,19.700000762939453,42.0
04:48:02,19.600000381469727,41.900001525878906
04:49:02,19.600000381469727,42.0
04:50:02,19.600000381469727,42.0
04:51:01,19.600000381469727,42.0
04:52:01,19.600000381469727,42.099998474121094
04:53:02,19.600000381469727,42.099998474121094
04:54:02,19.600000381469727,42.099998474121094
04:55:02,19.600000381469727,42.099998474121094
04:56:02,19.5,42.0
04:57:02,19.5,42.099998474121094
04:58:02,19.5,42.099998474121094
04:59:02,19.5,42.20000076293945
05:00:02,19.5,42.20000076293945
05:01:02,19.5,42.29999923706055
05:02:02,19.5,42.29999923706055
05:03:02,19.5,42.29999923706055
05:04:02,19.5,42.20000076293945
05:05:02,19.5,42.29999923706055
05:06:02,19.5,42.29999923706055
05:07:01,19.5,42.29999923706055
05:08:02,19.5,42.20000076293945
05:09:02,19.5,42.20000076293945
05:10:02,19.5,42.099998474121094
05:11:01,19.5,42.099998474121094
05:12:01,19.5,42.20000076293945
05:13:02,19.5,42.099998474121094
05:14:01,19.5,42.20000076293945
05:15:01,19.399999618530273,42.099998474121094
05:16:02,19.5,42.29999923706055
05:17:02,19.5,42.29999923706055
05:18:02,19.5,42.29999923706055
05:19:01,19.5,42.29999923706055
05:20:02,19.5,42.29999923706055
05:21:01,19.5,42.29999923706055
05:22:01,19.5,42.29999923706055
05:23:01,19.5,42.20000076293945
05:24:01,19.5,42.29999923706055
05:25:01,19.5,42.29999923706055
05:26:01,19.5,42.29999923706055
05:27:02,19.5,42.29999923706055
05:28:02,19.5,42.29999923706055
05:29:02,19.5,42.29999923706055
05:30:02,19.5,42.29999923706055
05:31:02,19.5,42.20000076293945
05:32:02,19.5,42.29999923706055
05:33:02,19.5,42.29999923706055
05:34:02,19.5,42.29999923706055
05:35:02,19.5,42.20000076293945
05:36:02,19.5,42.20000076293945
05:37:02,19.5,42.29999923706055
05:38:02,19.5,42.29999923706055
05:39:01,19.5,42.29999923706055
05:40:02,19.5,42.29999923706055
05:41:02,19.5,42.29999923706055
05:42:02,19.5,42.29999923706055
05:43:02,19.5,42.29999923706055
05:44:02,19.5,42.20000076293945
05:45:02,19.5,42.20000076293945
05:46:02,19.5,42.20000076293945
05:47:02,19.5,42.20000076293945
05:48:01,19.5,42.20000076293945
05:49:01,19.5,42.20000076293945
05:50:02,19.399999618530273,42.20000076293945
05:51:02,19.5,42.20000076293945
05:52:02,19.399999618530273,42.20000076293945
05:53:02,19.5,42.29999923706055
05:54:02,19.5,42.29999923706055
05:55:01,19.399999618530273,42.20000076293945
05:56:02,19.5,42.29999923706055
05:57:02,19.5,42.29999923706055
05:58:02,19.5,42.29999923706055
05:59:02,19.5,42.29999923706055
06:00:02,19.5,42.29999923706055
06:01:02,19.5,42.29999923706055
06:02:02,19.5,42.29999923706055
06:03:01,19.5,42.29999923706055
06:04:01,19.5,42.20000076293945
06:05:01,19.5,42.20000076293945
06:06:02,19.600000381469727,42.099998474121094
06:07:02,19.5,42.099998474121094
06:08:01,19.600000381469727,42.0
06:09:01,19.600000381469727,42.0
06:10:02,19.600000381469727,41.900001525878906
06:11:01,19.600000381469727,42.0
06:12:01,19.5,42.0
06:13:01,19.600000381469727,42.0
06:14:01,19.600000381469727,42.0
06:15:01,19.600000381469727,42.0
06:16:02,19.600000381469727,41.900001525878906
06:17:02,19.5,41.79999923706055
06:18:01,19.600000381469727,41.900001525878906
06:19:01,19.600000381469727,41.900001525878906
06:20:02,19.600000381469727,41.900001525878906
06:21:01,19.600000381469727,41.900001525878906
06:22:02,19.600000381469727,42.0
06:23:02,19.600000381469727,41.900001525878906
06:24:02,19.600000381469727,41.900001525878906
06:25:02,19.600000381469727,41.79999923706055
06:26:01,19.600000381469727,41.79999923706055
06:27:02,19.600000381469727,41.70000076293945
06:28:01,19.700000762939453,41.79999923706055
06:29:01,19.700000762939453,41.599998474121094
06:30:02,19.799999237060547,41.5
06:31:01,19.799999237060547,41.5
06:32:01,19.799999237060547,41.29999923706055
06:33:01,19.799999237060547,41.29999923706055
06:34:01,19.799999237060547,41.29999923706055
06:35:02,19.899999618530273,41.29999923706055
06:36:02,19.899999618530273,41.20000076293945
06:37:01,19.899999618530273,41.099998474121094
06:38:01,19.899999618530273,41.099998474121094
06:39:01,19.899999618530273,41.099998474121094
06:40:01,20.0,41.099998474121094
06:41:01,20.0,41.099998474121094
06:42:01,19.899999618530273,41.0
06:43:02,20.0,41.0
06:44:02,20.0,41.0
06:45:02,20.0,41.0
06:46:02,20.0,41.0
06:47:02,20.0,41.0
06:48:01,20.0,40.900001525878906
06:49:01,20.0,40.900001525878906
06:50:02,20.0,40.79999923706055
06:51:02,20.0,40.900001525878906
06:52:02,20.0,40.79999923706055
06:53:02,20.0,40.900001525878906
06:54:02,20.0,40.79999923706055
06:55:01,20.0,40.79999923706055
06:56:01,20.0,40.79999923706055
06:57:02,20.0,40.79999923706055
06:58:02,19.899999618530273,40.900001525878906
06:59:02,19.899999618530273,40.900001525878906
07:00:02,19.899999618530273,40.900001525878906
07:01:02,19.899999618530273,40.900001525878906
07:02:02,19.899999618530273,40.79999923706055
07:03:02,20.0,40.79999923706055
07:04:02,19.899999618530273,40.79999923706055
07:05:02,19.899999618530273,40.79999923706055
07:06:02,19.899999618530273,40.79999923706055
07:07:01,20.0,40.70000076293945
07:08:01,20.0,40.70000076293945
07:09:01,20.0,40.70000076293945
07:10:02,20.0,40.70000076293945
07:11:01,20.0,40.599998474121094
07:12:01,20.100000381469727,40.599998474121094
07:13:01,20.100000381469727,40.599998474121094
07:14:01,20.100000381469727,40.5
07:15:02,20.100000381469727,40.599998474121094
07:16:02,20.100000381469727,40.599998474121094
07:17:02,20.100000381469727,40.599998474121094
07:18:02,20.100000381469727,40.5
07:19:02,20.100000381469727,40.70000076293945
07:20:02,20.0,40.599998474121094
07:21:02,20.0,40.79999923706055
07:22:02,20.0,40.900001525878906
07:23:01,19.899999618530273,40.900001525878906
07:24:01,19.899999618530273,41.0
07:25:01,19.899999618530273,41.5
07:26:01,19.799999237060547,41.0
07:27:01,19.799999237060547,41.20000076293945
07:28:01,19.700000762939453,41.400001525878906
07:29:02,19.700000762939453,41.400001525878906
07:30:02,19.700000762939453,41.5
07:31:01,19.600000381469727,41.400001525878906
07:32:01,19.700000762939453,41.5
07:33:02,19.600000381469727,41.400001525878906
07:34:01,19.700000762939453,41.599998474121094
07:35:01,19.600000381469727,41.5
07:36:01,19.700000762939453,41.599998474121094
07:37:01,19.600000381469727,41.5
07:38:01,19.700000762939453,41.5
07:39:01,19.600000381469727,41.400001525878906
07:40:02,19.700000762939453,41.5
07:41:02,19.700000762939453,41.400001525878906
07:42:02,19.700000762939453,41.400001525878906
07:43:02,19.600000381469727,41.29999923706055
07:44:01,19.700000762939453,41.400001525878906
07:45:01,19.700000762939453,41.29999923706055
07:46:01,19.700000762939453,41.29999923706055
07:47:01,19.700000762939453,41.29999923706055
07:48:02,19.700000762939453,41.29999923706055
07:49:01,19.700000762939453,41.29999923706055
07:50:01,19.700000762939453,41.29999923706055
07:51:01,19.700000762939453,41.29999923706055
07:52:01,19.700000762939453,41.20000076293945
07:53:01,19.700000762939453,41.099998474121094
07:54:01,19.700000762939453,41.099998474121094
07:55:01,19.700000762939453,41.099998474121094
07:56:01,19.799999237060547,41.0
07:57:01,19.700000762939453,41.0
07:58:02,19.799999237060547,41.0
07:59:02,19.799999237060547,40.900001525878906
08:00:02,19.799999237060547,40.79999923706055
08:01:01,19.799999237060547,40.79999923706055
08:02:02,19.799999237060547,40.79999923706055
08:03:02,19.799999237060547,40.79999923706055
08:04:02,19.799999237060547,40.79999923706055
08:05:02,19.799999237060547,40.79999923706055
08:06:01,19.799999237060547,40.79999923706055
08:07:02,19.799999237060547,40.79999923706055
08:08:02,19.799999237060547,40.70000076293945
08:09:02,19.799999237060547,40.70000076293945
08:10:02,19.799999237060547,40.70000076293945
08:11:02,19.899999618530273,40.79999923706055
08:12:02,19.799999237060547,40.70000076293945
08:13:02,19.799999237060547,40.79999923706055
08:14:02,19.899999618530273,40.900001525878906
08:15:02,19.899999618530273,40.900001525878906
08:16:02,19.899999618530273,40.79999923706055
08:17:02,19.899999618530273,40.79999923706055
08:18:01,20.0,40.70000076293945
08:19:01,20.0,40.599998474121094
08:20:02,19.899999618530273,40.5
08:21:02,20.100000381469727,40.5
08:22:02,20.100000381469727,40.400001525878906
08:23:02,20.100000381469727,40.400001525878906
08:24:01,20.100000381469727,40.29999923706055
08:25:01,20.200000762939453,40.29999923706055
08:26:01,20.200000762939453,40.29999923706055
08:27:01,20.200000762939453,40.29999923706055
08:28:01,20.200000762939453,40.099998474121094
08:29:02,20.299999237060547,40.20000076293945
08:30:02,20.299999237060547,40.099998474121094
08:31:02,20.399999618530273,40.099998474121094
08:32:02,20.399999618530273,40.099998474121094
08:33:02,20.399999618530273,40.0
08:34:02,20.399999618530273,40.0
08:35:02,20.399999618530273,39.900001525878906
08:36:01,20.399999618530273,39.900001525878906
08:37:02,20.5,40.0
08:38:02,20.5,40.0
08:39:02,20.5,39.900001525878906
08:40:01,20.5,39.900001525878906
08:41:01,20.5,40.0
08:42:01,20.5,40.0
08:43:01,20.5,39.900001525878906
08:44:02,20.5,39.79999923706055
08:45:02,20.5,39.79999923706055
08:46:02,20.600000381469727,39.79999923706055
08:47:01,20.600000381469727,39.70000076293945
08:48:01,20.600000381469727,39.70000076293945
08:49:01,20.600000381469727,39.599998474121094
08:50:02,20.600000381469727,39.70000076293945
08:51:02,20.600000381469727,39.599998474121094
08:52:02,20.700000762939453,39.70000076293945
08:53:02,20.700000762939453,39.599998474121094
08:54:02,20.700000762939453,39.599998474121094
08:55:01,20.700000762939453,39.599998474121094
08:56:01,20.700000762939453,39.599998474121094
08:57:01,20.700000762939453,39.5
08:58:02,20.700000762939453,39.5
08:59:01,20.700000762939453,39.5
09:00:01,20.700000762939453,39.5
09:01:01,20.799999237060547,39.400001525878906
09:02:02,20.799999237060547,39.5
09:03:02,20.799999237060547,39.400001525878906
09:04:01,20.799999237060547,39.400001525878906
09:05:02,20.799999237060547,39.400001525878906
09:06:01,20.799999237060547,39.400001525878906
09:07:01,20.799999237060547,39.400001525878906
09:08:01,20.799999237060547,39.79999923706055
09:09:02,20.700000762939453,39.400001525878906
09:10:02,20.799999237060547,39.400001525878906
09:11:01,20.799999237060547,39.400001525878906
09:12:01,20.799999237060547,39.400001525878906
09:13:01,20.799999237060547,39.400001525878906
09:14:01,20.799999237060547,39.400001525878906
09:15:01,20.700000762939453,39.400001525878906
09:16:01,20.799999237060547,39.400001525878906
09:17:02,20.799999237060547,39.400001525878906
09:18:02,20.799999237060547,39.400001525878906
09:19:01,20.700000762939453,39.400001525878906
09:20:02,20.799999237060547,39.400001525878906
09:21:01,20.799999237060547,39.400001525878906
09:22:02,20.799999237060547,39.400001525878906
09:23:01,20.799999237060547,39.400001525878906
09:24:01,20.799999237060547,39.29999923706055
09:25:01,20.799999237060547,39.29999923706055
09:26:01,20.799999237060547,39.29999923706055
09:27:01,20.799999237060547,39.20000076293945
09:28:01,20.799999237060547,39.20000076293945
09:29:01,20.799999237060547,39.29999923706055
09:30:02,20.799999237060547,39.20000076293945
09:31:02,20.799999237060547,39.20000076293945
09:32:01,20.799999237060547,39.099998474121094
09:33:02,20.899999618530273,39.20000076293945
09:34:02,20.899999618530273,39.29999923706055
09:35:02,20.899999618530273,39.20000076293945
09:36:02,20.899999618530273,39.099998474121094
09:37:02,20.899999618530273,39.099998474121094
09:38:02,20.899999618530273,39.099998474121094
09:39:01,20.899999618530273,39.099998474121094
09:40:02,20.899999618530273,39.099998474121094
09:41:01,20.899999618530273,39.20000076293945
09:42:01,20.899999618530273,39.099998474121094
09:43:01,20.899999618530273,39.20000076293945
09:44:01,20.899999618530273,39.20000076293945
09:45:01,20.899999618530273,39.599998474121094
09:46:01,20.899999618530273,39.5
09:47:02,20.899999618530273,39.400001525878906
09:48:02,20.899999618530273,39.400001525878906
09:49:02,20.899999618530273,39.400001525878906
09:50:02,20.899999618530273,39.400001525878906
09:51:02,20.899999618530273,39.400001525878906
09:52:02,20.899999618530273,39.5
09:53:02,21.0,39.400001525878906
09:54:02,21.0,39.400001525878906
09:55:02,20.899999618530273,39.400001525878906
09:56:02,21.0,39.400001525878906
09:57:02,21.0,39.400001525878906
09:58:02,21.0,39.400001525878906
09:59:02,20.899999618530273,39.400001525878906
10:00:01,20.899999618530273,39.5
10:01:01,20.899999618530273,39.5
10:02:02,21.0,39.599998474121094
10:03:01,21.0,39.599998474121094
10:04:01,21.0,39.5
10:05:02,21.100000381469727,39.599998474121094
10:06:02,21.100000381469727,39.5
10:07:02,21.0,39.29999923706055
10:08:02,21.0,39.099998474121094
10:09:02,21.0,39.0
10:10:02,21.0,38.900001525878906
10:11:01,21.0,38.599998474121094
10:12:02,21.0,38.29999923706055
10:13:01,20.899999618530273,38.20000076293945
10:14:02,21.0,38.0
10:15:01,21.0,38.0
10:16:01,21.0,37.900001525878906
10:17:02,20.899999618530273,37.900001525878906
10:18:01,20.899999618530273,37.79999923706055
10:19:02,21.0,37.5
10:20:02,20.899999618530273,37.400001525878906
10:21:01,21.0,37.29999923706055
10:22:01,20.899999618530273,37.20000076293945
10:23:02,21.0,37.0
10:24:02,21.0,36.900001525878906
10:25:02,20.899999618530273,37.29999923706055
10:26:02,20.899999618530273,37.20000076293945
10:27:01,20.899999618530273,37.29999923706055
10:28:01,21.0,37.20000076293945
10:29:01,20.899999618530273,37.099998474121094
10:30:02,20.899999618530273,36.900001525878906
10:31:01,20.899999618530273,37.0
10:32:01,20.899999618530273,36.900001525878906
10:33:01,20.899999618530273,36.79999923706055
10:34:01,20.899999618530273,36.79999923706055
10:35:01,21.0,36.79999923706055
10:36:02,20.899999618530273,36.900001525878906
10:37:01,20.899999618530273,36.79999923706055
10:38:02,20.899999618530273,36.79999923706055
10:39:02,20.899999618530273,36.70000076293945
10:40:02,20.899999618530273,36.599998474121094
10:41:02,20.899999618530273,36.400001525878906
10:42:02,20.899999618530273,36.400001525878906
10:43:02,20.899999618530273,36.29999923706055
10:44:01,20.899999618530273,36.400001525878906
10:45:02,20.899999618530273,36.400001525878906
10:46:02,20.899999618530273,36.5
10:47:02,20.899999618530273,36.5
10:48:02,20.799999237060547,36.5
10:49:01,20.899999618530273,36.599998474121094
10:50:02,20.799999237060547,36.599998474121094
10:51:02,20.799999237060547,36.5
10:52:02,20.799999237060547,36.599998474121094
10:53:02,20.799999237060547,36.599998474121094
10:54:02,20.799999237060547,36.599998474121094
10:55:02,20.799999237060547,36.599998474121094
10:56:01,20.799999237060547,36.70000076293945
10:57:01,20.799999237060547,36.70000076293945
10:58:02,20.799999237060547,36.70000076293945
10:59:01,20.799999237060547,36.70000076293945
11:00:01,20.799999237060547,36.599998474121094
11:01:01,20.799999237060547,36.70000076293945
11:02:02,20.799999237060547,36.70000076293945
11:03:02,20.799999237060547,36.70000076293945
11:04:02,20.799999237060547,36.70000076293945
11:05:02,20.799999237060547,36.70000076293945
11:06:02,20.799999237060547,36.70000076293945
11:07:01,20.700000762939453,36.70000076293945
11:08:01,20.799999237060547,36.70000076293945
11:09:01,20.700000762939453,36.79999923706055
11:10:02,20.700000762939453,36.79999923706055
11:11:02,20.700000762939453,36.79999923706055
11:12:02,20.700000762939453,36.79999923706055
11:13:02,20.700000762939453,36.79999923706055
11:14:01,20.700000762939453,36.79999923706055
11:15:01,20.700000762939453,36.79999923706055
11:16:01,20.700000762939453,36.900001525878906
11:17:01,20.700000762939453,36.900001525878906
11:18:01,20.700000762939453,36.900001525878906
11:19:01,20.700000762939453,36.79999923706055
11:20:02,20.700000762939453,36.79999923706055
11:21:01,20.600000381469727,36.70000076293945
11:22:02,20.700000762939453,36.79999923706055
11:23:02,20.700000762939453,36.79999923706055
11:24:02,20.700000762939453,36.79999923706055
11:25:02,20.600000381469727,36.70000076293945
11:26:01,20.700000762939453,36.70000076293945
11:27:01,20.600000381469727,36.599998474121094
11:28:02,20.600000381469727,36.599998474121094
