DATE: Mon, 29 Jun 2015 00:00:07 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,23.700000762939453,46.70000076293945
00:01:02,23.799999237060547,46.70000076293945
00:02:02,23.799999237060547,46.599998474121094
00:03:01,23.700000762939453,46.70000076293945
00:04:02,23.799999237060547,46.79999923706055
00:05:02,23.700000762939453,46.79999923706055
00:06:01,23.700000762939453,46.79999923706055
00:07:01,23.799999237060547,46.900001525878906
00:08:02,23.799999237060547,46.900001525878906
00:09:02,23.799999237060547,47.0
00:10:02,23.700000762939453,47.20000076293945
00:11:02,23.700000762939453,47.20000076293945
00:12:02,23.700000762939453,47.20000076293945
00:13:02,23.700000762939453,47.20000076293945
00:14:02,23.700000762939453,47.20000076293945
00:15:02,23.700000762939453,47.20000076293945
00:16:02,23.600000381469727,47.099998474121094
00:17:02,23.600000381469727,47.099998474121094
00:18:02,23.600000381469727,47.20000076293945
00:19:02,23.600000381469727,47.20000076293945
00:20:02,23.600000381469727,47.20000076293945
00:21:02,23.600000381469727,47.20000076293945
00:22:02,23.600000381469727,47.099998474121094
00:23:02,23.600000381469727,47.29999923706055
00:24:02,23.600000381469727,47.29999923706055
00:25:02,23.600000381469727,47.29999923706055
00:26:02,23.5,47.29999923706055
00:27:02,23.600000381469727,47.20000076293945
00:28:02,23.600000381469727,47.20000076293945
00:29:01,23.5,47.099998474121094
00:30:02,23.600000381469727,47.099998474121094
00:31:02,23.600000381469727,47.20000076293945
00:32:02,23.5,47.29999923706055
00:33:01,23.5,47.29999923706055
00:34:01,23.5,47.20000076293945
00:35:01,23.5,47.20000076293945
00:36:01,23.5,47.29999923706055
00:37:02,23.5,47.29999923706055
00:38:02,23.5,47.29999923706055
00:39:01,23.5,47.29999923706055
00:40:02,23.5,47.79999923706055
00:41:02,23.5,47.70000076293945
00:42:02,23.399999618530273,47.5
00:43:01,23.399999618530273,47.400001525878906
00:44:01,23.399999618530273,47.29999923706055
00:45:02,23.399999618530273,47.70000076293945
00:46:02,23.5,48.0
00:47:02,23.399999618530273,47.900001525878906
00:48:01,23.399999618530273,47.599998474121094
00:49:02,23.399999618530273,47.5
00:50:02,23.399999618530273,47.5
00:51:02,23.399999618530273,47.5
00:52:02,23.399999618530273,47.5
00:53:01,23.399999618530273,47.5
00:54:01,23.399999618530273,47.5
00:55:01,23.299999237060547,47.599998474121094
00:56:01,23.299999237060547,48.0
00:57:01,23.299999237060547,47.900001525878906
00:58:01,23.299999237060547,47.900001525878906
00:59:01,23.299999237060547,47.70000076293945
01:00:02,23.299999237060547,47.70000076293945
01:01:01,23.200000762939453,47.599998474121094
01:02:02,23.200000762939453,47.70000076293945
01:03:02,23.200000762939453,47.70000076293945
01:04:01,23.200000762939453,47.79999923706055
01:05:02,23.200000762939453,47.79999923706055
01:06:02,23.200000762939453,47.900001525878906
01:07:02,23.200000762939453,47.79999923706055
01:08:01,23.200000762939453,48.20000076293945
01:09:01,23.100000381469727,47.900001525878906
01:10:02,23.100000381469727,48.29999923706055
01:11:02,23.200000762939453,47.900001525878906
01:12:02,23.100000381469727,48.29999923706055
01:13:02,23.100000381469727,48.20000076293945
01:14:02,23.100000381469727,48.099998474121094
01:15:01,23.100000381469727,48.400001525878906
01:16:02,23.100000381469727,48.5
01:17:02,23.100000381469727,48.29999923706055
01:18:01,23.100000381469727,48.099998474121094
01:19:01,23.100000381469727,48.099998474121094
01:20:01,23.100000381469727,48.20000076293945
01:21:01,23.100000381469727,48.20000076293945
01:22:01,23.0,48.29999923706055
01:23:01,23.100000381469727,48.400001525878906
01:24:01,23.0,48.599998474121094
01:25:01,23.0,48.599998474121094
01:26:02,23.0,48.599998474121094
01:27:02,22.899999618530273,48.599998474121094
01:28:01,23.0,48.599998474121094
01:29:02,23.0,48.599998474121094
01:30:02,23.0,48.599998474121094
01:31:01,22.899999618530273,48.70000076293945
01:32:02,22.899999618530273,48.599998474121094
01:33:02,22.899999618530273,48.599998474121094
01:34:02,22.899999618530273,49.79999923706055
01:35:02,22.899999618530273,48.900001525878906
01:36:02,22.799999237060547,48.70000076293945
01:37:01,22.899999618530273,48.900001525878906
01:38:01,22.799999237060547,48.599998474121094
01:39:02,22.899999618530273,48.70000076293945
01:40:02,22.899999618530273,48.79999923706055
