DATE: Sat, 06 Jun 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,22.700000762939453,47.400001525878906
00:01:02,22.700000762939453,47.400001525878906
00:02:02,22.600000381469727,47.29999923706055
00:03:02,22.700000762939453,47.70000076293945
00:04:02,22.600000381469727,47.599998474121094
00:05:02,22.700000762939453,46.900001525878906
00:06:01,22.600000381469727,46.599998474121094
00:07:02,22.600000381469727,46.70000076293945
00:08:02,22.600000381469727,46.20000076293945
00:09:02,22.600000381469727,46.400001525878906
00:10:02,22.700000762939453,46.5
00:11:02,22.700000762939453,46.599998474121094
00:12:02,22.700000762939453,46.70000076293945
00:13:02,22.700000762939453,46.900001525878906
00:14:02,22.700000762939453,46.099998474121094
00:15:02,22.700000762939453,46.099998474121094
00:16:01,22.600000381469727,45.900001525878906
00:17:02,22.600000381469727,45.20000076293945
00:18:02,22.600000381469727,44.5
00:19:02,22.600000381469727,43.79999923706055
00:20:02,22.399999618530273,42.0
00:21:02,22.299999237060547,40.099998474121094
00:22:02,22.200000762939453,40.70000076293945
00:23:02,22.100000381469727,39.900001525878906
00:24:02,22.0,38.79999923706055
00:25:02,21.899999618530273,38.099998474121094
00:26:02,21.799999237060547,37.900001525878906
00:27:02,21.700000762939453,37.20000076293945
00:28:01,21.600000381469727,36.900001525878906
00:29:01,21.700000762939453,37.900001525878906
00:30:02,21.700000762939453,39.29999923706055
00:31:02,21.799999237060547,39.599998474121094
00:32:02,21.799999237060547,39.599998474121094
00:33:02,21.899999618530273,39.70000076293945
00:34:02,21.899999618530273,39.70000076293945
00:35:02,21.899999618530273,39.70000076293945
00:36:02,22.0,39.70000076293945
00:37:02,21.899999618530273,39.79999923706055
00:38:01,21.899999618530273,39.900001525878906
00:39:02,21.899999618530273,40.0
00:40:02,21.899999618530273,40.0
00:41:02,21.899999618530273,40.099998474121094
00:42:02,21.899999618530273,40.29999923706055
00:43:01,21.899999618530273,40.400001525878906
00:44:01,21.899999618530273,40.599998474121094
00:45:02,21.899999618530273,40.70000076293945
00:46:02,21.899999618530273,40.79999923706055
00:47:02,21.899999618530273,41.0
00:48:02,21.799999237060547,41.0
00:49:01,21.799999237060547,41.099998474121094
00:50:02,21.799999237060547,41.099998474121094
00:51:01,21.799999237060547,41.20000076293945
00:52:02,21.799999237060547,41.400001525878906
00:53:02,21.799999237060547,41.5
00:54:02,21.799999237060547,41.70000076293945
00:55:02,21.700000762939453,41.79999923706055
00:56:01,21.700000762939453,42.0
00:57:02,21.700000762939453,42.099998474121094
00:58:01,21.700000762939453,42.20000076293945
00:59:01,21.700000762939453,42.20000076293945
01:00:01,21.700000762939453,42.400001525878906
01:01:02,21.700000762939453,42.400001525878906
01:02:02,21.700000762939453,42.599998474121094
01:03:01,21.700000762939453,42.599998474121094
01:04:01,21.700000762939453,42.70000076293945
01:05:02,21.600000381469727,42.70000076293945
01:06:02,21.700000762939453,42.900001525878906
01:07:02,21.600000381469727,42.79999923706055
01:08:02,21.600000381469727,42.900001525878906
01:09:01,21.600000381469727,43.099998474121094
01:10:02,21.600000381469727,43.099998474121094
01:11:02,21.600000381469727,43.099998474121094
01:12:02,21.600000381469727,43.29999923706055
01:13:01,21.600000381469727,43.400001525878906
01:14:01,21.600000381469727,43.400001525878906
01:15:01,21.600000381469727,43.599998474121094
01:16:01,21.5,43.599998474121094
01:17:02,21.5,43.70000076293945
01:18:02,21.5,43.900001525878906
01:19:01,21.5,43.900001525878906
01:20:02,21.5,44.0
01:21:02,21.600000381469727,43.900001525878906
01:22:02,21.5,44.20000076293945
01:23:02,21.5,44.20000076293945
01:24:02,21.5,44.400001525878906
01:25:01,21.5,44.400001525878906
01:26:01,21.399999618530273,44.599998474121094
01:27:02,21.5,44.79999923706055
01:28:02,21.399999618530273,44.70000076293945
01:29:02,21.399999618530273,44.79999923706055
01:30:02,21.399999618530273,45.0
01:31:01,21.399999618530273,44.900001525878906
01:32:02,21.399999618530273,44.900001525878906
01:33:02,21.399999618530273,45.0
01:34:02,21.399999618530273,45.099998474121094
01:35:02,21.399999618530273,45.29999923706055
01:36:02,21.399999618530273,45.29999923706055
01:37:02,21.299999237060547,45.5
01:38:02,21.299999237060547,45.70000076293945
01:39:01,21.299999237060547,45.599998474121094
01:40:02,21.299999237060547,45.70000076293945
01:41:01,21.299999237060547,45.79999923706055
01:42:01,21.299999237060547,45.70000076293945
01:43:02,21.299999237060547,45.900001525878906
01:44:02,21.299999237060547,45.900001525878906
01:45:01,21.299999237060547,45.900001525878906
01:46:01,21.200000762939453,45.900001525878906
01:47:01,21.200000762939453,45.900001525878906
01:48:01,21.200000762939453,46.0
01:49:02,21.200000762939453,45.900001525878906
01:50:02,21.200000762939453,46.099998474121094
01:51:01,21.200000762939453,46.400001525878906
01:52:01,21.200000762939453,46.099998474121094
01:53:01,21.200000762939453,46.0
01:54:01,21.200000762939453,46.099998474121094
01:55:02,21.200000762939453,46.20000076293945
01:56:02,21.100000381469727,46.099998474121094
01:57:02,21.200000762939453,46.20000076293945
01:58:02,21.100000381469727,46.29999923706055
01:59:02,21.100000381469727,46.400001525878906
02:00:02,21.100000381469727,46.20000076293945
02:01:01,21.100000381469727,46.29999923706055
02:02:02,21.100000381469727,46.29999923706055
02:03:02,21.100000381469727,46.20000076293945
02:04:01,21.100000381469727,46.20000076293945
02:05:02,21.0,46.099998474121094
02:06:01,21.0,46.29999923706055
02:07:01,21.0,46.29999923706055
02:08:01,21.0,46.29999923706055
02:09:01,21.0,46.29999923706055
02:10:02,21.100000381469727,47.70000076293945
02:11:02,21.0,46.20000076293945
02:12:02,21.0,46.20000076293945
02:13:02,21.0,46.099998474121094
02:14:01,21.0,46.20000076293945
02:15:01,21.0,46.20000076293945
02:16:01,21.0,46.20000076293945
02:17:02,20.899999618530273,46.20000076293945
02:18:02,20.899999618530273,46.29999923706055
02:19:02,20.899999618530273,46.29999923706055
02:20:02,20.899999618530273,46.29999923706055
02:21:02,20.899999618530273,46.400001525878906
02:22:01,20.899999618530273,46.400001525878906
02:23:01,20.899999618530273,46.400001525878906
02:24:02,20.799999237060547,46.29999923706055
02:25:01,20.799999237060547,46.5
02:26:01,20.799999237060547,46.400001525878906
02:27:01,20.899999618530273,46.400001525878906
02:28:01,20.799999237060547,46.5
02:29:01,20.799999237060547,46.5
02:30:02,20.799999237060547,46.5
02:31:01,20.799999237060547,46.29999923706055
02:32:02,20.799999237060547,46.400001525878906
02:33:02,20.799999237060547,46.400001525878906
02:34:02,20.799999237060547,46.5
02:35:01,20.700000762939453,46.599998474121094
02:36:02,20.799999237060547,46.5
02:37:02,20.799999237060547,46.5
02:38:01,20.799999237060547,46.599998474121094
02:39:01,20.799999237060547,46.70000076293945
02:40:02,20.700000762939453,46.70000076293945
02:41:02,20.700000762939453,46.70000076293945
02:42:01,20.700000762939453,46.70000076293945
02:43:01,20.700000762939453,46.599998474121094
02:44:02,20.700000762939453,46.599998474121094
02:45:02,20.799999237060547,46.70000076293945
02:46:02,20.700000762939453,46.70000076293945
02:47:02,20.700000762939453,46.70000076293945
02:48:02,20.700000762939453,46.900001525878906
02:49:01,20.700000762939453,46.900001525878906
02:50:02,20.700000762939453,46.900001525878906
02:51:01,20.600000381469727,46.900001525878906
02:52:02,20.700000762939453,47.099998474121094
02:53:02,20.600000381469727,47.0
02:54:02,20.700000762939453,47.0
02:55:02,20.700000762939453,47.0
02:56:02,20.700000762939453,47.0
02:57:02,20.600000381469727,46.900001525878906
02:58:02,20.600000381469727,47.0
02:59:01,20.600000381469727,47.0
03:00:01,20.600000381469727,47.0
03:01:01,20.600000381469727,47.099998474121094
03:02:02,20.600000381469727,47.099998474121094
03:03:02,20.600000381469727,47.099998474121094
03:04:01,20.600000381469727,47.099998474121094
03:05:02,20.600000381469727,47.20000076293945
03:06:01,20.600000381469727,47.20000076293945
03:07:02,20.600000381469727,47.29999923706055
03:08:02,20.5,47.400001525878906
03:09:01,20.600000381469727,47.400001525878906
03:10:02,20.600000381469727,47.400001525878906
03:11:02,20.600000381469727,47.400001525878906
03:12:02,20.600000381469727,47.29999923706055
03:13:02,20.600000381469727,47.29999923706055
03:14:02,20.600000381469727,47.29999923706055
03:15:02,20.600000381469727,47.400001525878906
