DATE: Wed, 23 Sep 2015 00:00:05 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,20.5,57.29999923706055
00:01:01,20.399999618530273,57.29999923706055
00:02:02,20.399999618530273,57.29999923706055
00:03:01,20.399999618530273,57.400001525878906
00:04:01,20.399999618530273,57.5
00:05:02,20.399999618530273,57.599998474121094
00:06:01,20.399999618530273,57.5
00:07:01,20.399999618530273,57.5
00:08:02,20.399999618530273,57.599998474121094
00:09:02,20.399999618530273,57.5
00:10:02,20.399999618530273,57.29999923706055
00:11:02,20.399999618530273,57.29999923706055
00:12:02,20.399999618530273,57.400001525878906
00:13:02,20.399999618530273,57.400001525878906
00:14:02,20.299999237060547,57.5
00:15:01,20.399999618530273,57.599998474121094
00:16:01,20.299999237060547,57.5
00:17:01,20.399999618530273,57.400001525878906
00:18:01,20.299999237060547,57.5
00:19:01,20.299999237060547,57.5
00:20:02,20.299999237060547,57.599998474121094
00:21:01,20.299999237060547,57.599998474121094
00:22:01,20.299999237060547,57.599998474121094
00:23:01,20.299999237060547,57.599998474121094
00:24:01,20.299999237060547,57.599998474121094
00:25:01,20.299999237060547,57.599998474121094
00:26:01,20.299999237060547,57.599998474121094
00:27:01,20.299999237060547,57.5
00:28:02,20.299999237060547,57.599998474121094
00:29:01,20.299999237060547,57.5
00:30:02,20.299999237060547,57.599998474121094
00:31:01,20.299999237060547,57.5
00:32:01,20.299999237060547,57.400001525878906
00:33:01,20.299999237060547,57.400001525878906
00:34:01,20.299999237060547,57.29999923706055
00:35:01,20.299999237060547,57.400001525878906
00:36:01,20.299999237060547,57.5
00:37:02,20.299999237060547,57.400001525878906
00:38:02,20.200000762939453,57.29999923706055
00:39:02,20.200000762939453,57.20000076293945
00:40:02,20.299999237060547,57.5
00:41:01,20.299999237060547,57.5
00:42:01,20.200000762939453,57.29999923706055
00:43:01,20.299999237060547,57.5
00:44:02,20.299999237060547,57.400001525878906
00:45:02,20.200000762939453,57.400001525878906
00:46:02,20.200000762939453,57.5
00:47:02,20.200000762939453,57.5
00:48:02,20.200000762939453,57.400001525878906
00:49:01,20.200000762939453,57.400001525878906
00:50:02,20.200000762939453,57.29999923706055
00:51:02,20.200000762939453,57.5
00:52:01,20.200000762939453,57.5
00:53:01,20.200000762939453,57.5
00:54:01,20.200000762939453,57.5
00:55:01,20.200000762939453,57.599998474121094
00:56:01,20.100000381469727,57.400001525878906
00:57:02,20.200000762939453,57.599998474121094
00:58:01,20.200000762939453,57.70000076293945
00:59:02,20.200000762939453,57.599998474121094
01:00:02,20.200000762939453,57.599998474121094
01:01:01,20.200000762939453,57.599998474121094
01:02:02,20.200000762939453,57.5
01:03:02,20.200000762939453,57.5
01:04:01,20.200000762939453,57.599998474121094
01:05:01,20.200000762939453,57.5
01:06:01,20.200000762939453,57.599998474121094
01:07:01,20.200000762939453,57.599998474121094
01:08:01,20.100000381469727,57.70000076293945
01:09:01,20.200000762939453,57.70000076293945
01:10:02,20.100000381469727,57.70000076293945
01:11:01,20.200000762939453,57.599998474121094
01:12:01,20.200000762939453,57.599998474121094
01:13:02,20.200000762939453,57.599998474121094
01:14:02,20.200000762939453,57.70000076293945
01:15:02,20.200000762939453,57.70000076293945
01:16:02,20.100000381469727,57.70000076293945
