DATE: Sat, 12 Sep 2015 00:00:02 +0000
04:15:01,21.700000762939453,57.400001525878906
04:16:01,21.700000762939453,57.599998474121094
04:17:01,21.700000762939453,57.400001525878906
04:18:01,21.700000762939453,57.599998474121094
04:19:01,21.700000762939453,57.79999923706055
04:20:02,21.700000762939453,57.900001525878906
04:21:02,21.700000762939453,57.5
04:22:02,21.700000762939453,57.79999923706055
04:23:02,21.700000762939453,57.599998474121094
04:24:02,21.700000762939453,57.70000076293945
04:25:02,21.700000762939453,57.599998474121094
04:26:02,21.700000762939453,57.79999923706055
04:27:02,21.700000762939453,57.70000076293945
04:28:02,21.600000381469727,57.599998474121094
04:29:01,21.600000381469727,57.5
04:30:02,21.700000762939453,57.5
04:31:01,21.700000762939453,57.599998474121094
04:32:01,21.700000762939453,57.599998474121094
04:33:01,21.700000762939453,57.599998474121094
04:34:01,21.700000762939453,57.599998474121094
04:35:02,21.600000381469727,57.900001525878906
04:36:02,21.600000381469727,57.599998474121094
04:37:02,21.600000381469727,57.599998474121094
04:38:02,21.600000381469727,57.599998474121094
04:39:02,21.700000762939453,57.599998474121094
04:40:02,21.700000762939453,57.5
04:41:02,21.600000381469727,57.400001525878906
04:42:01,21.700000762939453,57.5
04:43:01,21.700000762939453,57.599998474121094
04:44:01,21.600000381469727,57.70000076293945
04:45:01,21.700000762939453,57.70000076293945
04:46:01,21.600000381469727,57.79999923706055
04:47:01,21.600000381469727,57.599998474121094
04:48:02,21.600000381469727,57.5
04:49:02,21.600000381469727,57.599998474121094
04:50:02,21.600000381469727,57.70000076293945
04:51:01,21.700000762939453,58.099998474121094
04:52:01,21.700000762939453,57.900001525878906
04:53:01,21.600000381469727,57.5
04:54:01,21.700000762939453,57.70000076293945
04:55:01,21.700000762939453,57.70000076293945
04:56:01,21.700000762939453,57.70000076293945
04:57:01,21.600000381469727,57.70000076293945
04:58:02,21.600000381469727,59.20000076293945
04:59:01,21.600000381469727,57.900001525878906
05:00:02,21.600000381469727,58.0
05:01:01,21.600000381469727,57.900001525878906
05:02:01,21.600000381469727,57.79999923706055
05:03:01,21.600000381469727,58.0
05:04:02,21.600000381469727,58.20000076293945
05:05:02,21.700000762939453,58.0
05:06:02,21.700000762939453,58.099998474121094
05:07:02,21.700000762939453,58.099998474121094
05:08:02,21.700000762939453,58.20000076293945
05:09:02,21.600000381469727,58.0
05:10:02,21.600000381469727,58.0
05:11:01,21.600000381469727,57.79999923706055
05:12:01,21.600000381469727,57.70000076293945
05:13:01,21.600000381469727,58.099998474121094
05:14:01,21.600000381469727,57.900001525878906
05:15:01,21.600000381469727,57.79999923706055
05:16:01,21.600000381469727,57.900001525878906
05:17:01,21.600000381469727,58.099998474121094
05:18:01,21.600000381469727,57.900001525878906
05:19:02,21.600000381469727,58.0
05:20:02,21.600000381469727,58.0
05:21:02,21.600000381469727,58.20000076293945
05:22:02,21.600000381469727,57.900001525878906
05:23:02,21.600000381469727,58.099998474121094
05:24:02,21.600000381469727,58.0
05:25:02,21.600000381469727,58.400001525878906
05:26:01,21.600000381469727,57.900001525878906
05:27:01,21.600000381469727,58.0
05:28:01,21.600000381469727,58.0
05:29:01,21.600000381469727,57.70000076293945
05:30:02,21.600000381469727,57.900001525878906
05:31:01,21.700000762939453,57.900001525878906
05:32:01,21.600000381469727,58.0
05:33:01,21.600000381469727,57.70000076293945
05:34:01,21.600000381469727,58.0
05:35:01,21.600000381469727,57.599998474121094
05:36:01,21.600000381469727,58.20000076293945
05:37:01,21.600000381469727,58.0
05:38:01,21.600000381469727,58.20000076293945
05:39:01,21.600000381469727,58.79999923706055
05:40:02,21.600000381469727,58.5
05:41:01,21.600000381469727,58.79999923706055
05:42:02,21.700000762939453,58.5
05:43:02,21.600000381469727,58.70000076293945
05:44:01,21.700000762939453,59.29999923706055
05:45:01,21.700000762939453,58.900001525878906
05:46:01,21.700000762939453,58.79999923706055
05:47:02,21.700000762939453,58.5
05:48:01,21.700000762939453,59.29999923706055
05:49:02,21.700000762939453,58.79999923706055
05:50:02,21.700000762939453,58.599998474121094
05:51:02,21.700000762939453,58.79999923706055
05:52:02,21.700000762939453,58.599998474121094
05:53:02,21.700000762939453,58.79999923706055
05:54:02,21.700000762939453,58.70000076293945
05:55:02,21.700000762939453,58.70000076293945
05:56:01,21.700000762939453,58.0
05:57:01,21.700000762939453,58.20000076293945
05:58:02,21.600000381469727,58.099998474121094
05:59:01,21.700000762939453,59.0
06:00:01,21.700000762939453,58.70000076293945
06:01:01,21.700000762939453,58.5
06:02:02,21.700000762939453,58.70000076293945
06:03:02,21.700000762939453,58.20000076293945
06:04:01,21.700000762939453,59.099998474121094
06:05:02,21.700000762939453,58.79999923706055
06:06:01,21.700000762939453,59.0
06:07:01,21.700000762939453,58.79999923706055
06:08:02,21.700000762939453,58.20000076293945
06:09:02,21.700000762939453,57.900001525878906
06:10:02,21.700000762939453,57.900001525878906
06:11:02,21.700000762939453,58.599998474121094
06:12:02,21.700000762939453,58.29999923706055
06:13:02,21.700000762939453,58.0
06:14:02,21.700000762939453,58.20000076293945
06:15:01,21.700000762939453,58.0
06:16:01,21.700000762939453,58.0
06:17:01,21.600000381469727,58.099998474121094
06:18:02,21.700000762939453,58.20000076293945
06:19:02,21.700000762939453,58.0
06:20:02,21.600000381469727,57.79999923706055
06:21:02,21.700000762939453,57.79999923706055
06:22:01,21.700000762939453,58.0
06:23:01,21.700000762939453,58.20000076293945
06:24:02,21.700000762939453,57.900001525878906
06:25:02,21.700000762939453,57.79999923706055
06:26:01,21.700000762939453,58.099998474121094
06:27:01,21.700000762939453,57.79999923706055
06:28:01,21.700000762939453,58.099998474121094
06:29:01,21.700000762939453,58.0
06:30:02,21.700000762939453,57.900001525878906
06:31:01,21.700000762939453,57.900001525878906
06:32:02,21.700000762939453,58.0
06:33:02,21.700000762939453,58.099998474121094
06:34:02,21.700000762939453,57.900001525878906
06:35:02,21.700000762939453,57.79999923706055
06:36:02,21.700000762939453,57.900001525878906
06:37:01,21.600000381469727,57.5
06:38:02,21.700000762939453,57.900001525878906
06:39:02,21.700000762939453,57.79999923706055
06:40:02,21.700000762939453,57.70000076293945
06:41:02,21.700000762939453,57.70000076293945
06:42:02,21.700000762939453,57.599998474121094
06:43:02,21.600000381469727,57.29999923706055
06:44:01,21.700000762939453,57.5
06:45:01,21.700000762939453,57.70000076293945
06:46:01,21.700000762939453,57.70000076293945
06:47:01,21.700000762939453,57.79999923706055
06:48:01,21.700000762939453,57.900001525878906
06:49:01,21.700000762939453,57.70000076293945
06:50:02,21.600000381469727,57.599998474121094
06:51:01,21.600000381469727,57.900001525878906
06:52:01,21.700000762939453,58.0
06:53:01,21.700000762939453,58.0
06:54:01,21.600000381469727,57.70000076293945
06:55:02,21.700000762939453,58.099998474121094
06:56:02,21.600000381469727,57.900001525878906
06:57:01,21.600000381469727,58.099998474121094
06:58:01,21.700000762939453,58.5
06:59:01,21.600000381469727,58.0
07:00:01,21.600000381469727,58.099998474121094
07:01:02,21.700000762939453,58.099998474121094
07:02:02,21.700000762939453,58.70000076293945
07:03:01,21.700000762939453,58.29999923706055
07:04:01,21.700000762939453,58.400001525878906
07:05:02,21.600000381469727,58.0
07:06:01,21.700000762939453,58.70000076293945
07:07:01,21.700000762939453,58.79999923706055
07:08:01,21.700000762939453,58.29999923706055
07:09:01,21.700000762939453,58.400001525878906
07:10:02,21.700000762939453,58.400001525878906
07:11:01,21.700000762939453,58.20000076293945
07:12:01,21.700000762939453,58.29999923706055
07:13:01,21.700000762939453,58.70000076293945
07:14:01,21.700000762939453,58.70000076293945
07:15:02,21.700000762939453,58.79999923706055
07:16:01,21.700000762939453,58.5
07:17:01,21.799999237060547,59.0
07:18:01,21.799999237060547,58.79999923706055
07:19:01,21.799999237060547,58.099998474121094
07:20:02,21.799999237060547,59.0
07:21:02,21.799999237060547,59.0
07:22:02,21.799999237060547,59.20000076293945
07:23:02,21.799999237060547,59.29999923706055
07:24:02,21.799999237060547,59.900001525878906
07:25:02,21.799999237060547,60.0
07:26:01,21.799999237060547,59.79999923706055
07:27:01,21.899999618530273,59.79999923706055
07:28:01,21.899999618530273,59.5
07:29:01,21.899999618530273,59.70000076293945
07:30:02,21.899999618530273,59.900001525878906
07:31:01,21.899999618530273,59.5
07:32:02,21.899999618530273,59.79999923706055
07:33:02,21.899999618530273,60.400001525878906
07:34:01,21.899999618530273,60.29999923706055
07:35:01,21.899999618530273,59.79999923706055
07:36:01,21.899999618530273,60.20000076293945
07:37:01,21.899999618530273,59.400001525878906
07:38:01,21.899999618530273,58.70000076293945
07:39:01,21.799999237060547,59.400001525878906
07:40:02,21.899999618530273,59.099998474121094
07:41:01,21.799999237060547,58.900001525878906
07:42:01,21.799999237060547,58.79999923706055
07:43:01,21.799999237060547,58.79999923706055
07:44:01,21.799999237060547,58.599998474121094
07:45:02,21.799999237060547,58.599998474121094
07:46:02,21.799999237060547,58.5
07:47:02,21.799999237060547,58.29999923706055
07:48:02,21.799999237060547,58.29999923706055
07:49:01,21.799999237060547,58.099998474121094
07:50:02,21.700000762939453,58.20000076293945
07:51:02,21.799999237060547,58.099998474121094
07:52:02,21.799999237060547,58.0
07:53:02,21.799999237060547,57.900001525878906
07:54:02,21.799999237060547,57.900001525878906
07:55:01,21.799999237060547,57.79999923706055
07:56:01,21.799999237060547,57.70000076293945
07:57:02,21.799999237060547,57.70000076293945
07:58:02,21.799999237060547,57.70000076293945
07:59:01,21.799999237060547,57.599998474121094
08:00:02,21.799999237060547,57.5
08:01:01,21.799999237060547,57.5
08:02:02,21.799999237060547,57.400001525878906
08:03:02,21.799999237060547,57.400001525878906
08:04:02,21.799999237060547,57.5
08:05:02,21.799999237060547,57.5
08:06:01,21.799999237060547,57.5
08:07:01,21.799999237060547,57.5
08:08:01,21.799999237060547,57.5
08:09:02,21.799999237060547,57.79999923706055
08:10:02,21.799999237060547,57.400001525878906
08:11:02,21.799999237060547,57.79999923706055
08:12:02,21.799999237060547,57.29999923706055
08:13:02,21.799999237060547,57.400001525878906
08:14:02,21.799999237060547,57.29999923706055
08:15:02,21.799999237060547,57.400001525878906
08:16:02,21.799999237060547,57.29999923706055
08:17:02,21.799999237060547,57.29999923706055
08:18:01,21.799999237060547,57.29999923706055
08:19:01,21.799999237060547,57.20000076293945
08:20:02,21.799999237060547,57.20000076293945
08:21:02,21.799999237060547,57.20000076293945
08:22:02,21.799999237060547,57.099998474121094
08:23:02,21.799999237060547,57.099998474121094
08:24:02,21.799999237060547,57.099998474121094
08:25:02,21.799999237060547,57.099998474121094
08:26:02,21.799999237060547,57.099998474121094
08:27:02,21.799999237060547,57.0
08:28:02,21.799999237060547,57.0
08:29:02,21.799999237060547,57.0
08:30:01,21.799999237060547,57.0
08:31:02,21.799999237060547,57.0
08:32:01,21.799999237060547,56.900001525878906
08:33:02,21.799999237060547,56.900001525878906
08:34:01,21.799999237060547,56.900001525878906
08:35:01,21.799999237060547,56.900001525878906
08:36:01,21.799999237060547,56.79999923706055
08:37:01,21.799999237060547,56.900001525878906
08:38:02,21.799999237060547,56.79999923706055
08:39:02,21.799999237060547,57.29999923706055
08:40:02,21.799999237060547,56.79999923706055
08:41:02,21.799999237060547,56.79999923706055
08:42:01,21.799999237060547,56.79999923706055
08:43:01,21.799999237060547,56.79999923706055
08:44:01,21.799999237060547,56.70000076293945
08:45:01,21.899999618530273,56.900001525878906
08:46:01,21.799999237060547,56.70000076293945
08:47:01,21.799999237060547,56.70000076293945
08:48:02,21.899999618530273,56.79999923706055
08:49:02,21.799999237060547,56.599998474121094
08:50:02,21.799999237060547,56.599998474121094
08:51:02,21.899999618530273,56.70000076293945
08:52:01,21.899999618530273,56.70000076293945
08:53:01,21.899999618530273,56.599998474121094
08:54:01,21.899999618530273,56.599998474121094
08:55:01,21.899999618530273,56.599998474121094
08:56:01,21.899999618530273,56.599998474121094
08:57:01,21.799999237060547,56.599998474121094
08:58:02,21.899999618530273,56.599998474121094
08:59:01,21.899999618530273,56.599998474121094
09:00:01,21.899999618530273,56.599998474121094
09:01:01,21.899999618530273,56.599998474121094
09:02:01,21.899999618530273,56.5
09:03:01,21.899999618530273,56.599998474121094
09:04:02,21.899999618530273,56.5
09:05:02,21.899999618530273,56.599998474121094
09:06:02,21.899999618530273,56.5
09:07:02,21.899999618530273,56.5
09:08:02,21.899999618530273,56.5
09:09:01,22.0,56.5
09:10:02,21.899999618530273,56.5
09:11:01,21.899999618530273,56.5
09:12:01,21.899999618530273,56.5
09:13:01,22.0,56.5
09:14:01,21.899999618530273,56.400001525878906
09:15:01,22.0,56.5
09:16:01,21.899999618530273,56.5
09:17:02,21.899999618530273,56.5
09:18:02,21.899999618530273,56.5
09:19:02,21.899999618530273,56.400001525878906
09:20:02,21.899999618530273,56.400001525878906
09:21:01,21.899999618530273,56.400001525878906
09:22:01,21.899999618530273,56.400001525878906
09:23:02,22.0,56.400001525878906
09:24:02,22.0,56.29999923706055
09:25:02,21.899999618530273,56.400001525878906
09:26:02,21.899999618530273,56.29999923706055
09:27:02,22.0,56.400001525878906
09:28:02,22.0,56.29999923706055
09:29:02,21.899999618530273,56.29999923706055
09:30:01,22.0,56.29999923706055
09:31:01,21.899999618530273,56.29999923706055
09:32:01,21.899999618530273,56.29999923706055
09:33:01,22.0,56.29999923706055
09:34:01,21.899999618530273,56.29999923706055
09:35:01,22.0,56.29999923706055
09:36:01,22.0,56.20000076293945
09:37:01,22.0,56.20000076293945
09:38:02,21.899999618530273,56.20000076293945
09:39:02,21.899999618530273,56.20000076293945
09:40:02,22.0,56.099998474121094
09:41:02,21.899999618530273,56.099998474121094
09:42:01,22.0,56.099998474121094
09:43:01,22.0,56.099998474121094
09:44:01,22.0,56.099998474121094
09:45:02,22.0,56.0
09:46:02,21.899999618530273,56.0
09:47:01,22.0,56.0
09:48:01,21.899999618530273,56.0
09:49:01,21.899999618530273,56.0
09:50:02,21.899999618530273,56.0
09:51:01,22.0,56.0
09:52:01,21.899999618530273,56.0
09:53:01,21.899999618530273,56.0
09:54:01,21.899999618530273,55.900001525878906
09:55:01,21.899999618530273,55.900001525878906
09:56:01,22.0,55.900001525878906
09:57:01,22.0,55.900001525878906
09:58:02,22.0,55.900001525878906
09:59:02,22.0,55.900001525878906
10:00:02,22.0,55.900001525878906
10:01:01,22.0,55.900001525878906
10:02:02,22.0,55.900001525878906
10:03:02,21.899999618530273,55.79999923706055
10:04:01,22.0,55.79999923706055
10:05:02,22.0,55.79999923706055
10:06:02,22.0,55.70000076293945
10:07:02,22.0,55.70000076293945
10:08:02,22.0,55.599998474121094
10:09:02,22.0,55.400001525878906
10:10:02,22.0,55.5
10:11:02,22.0,55.5
10:12:02,22.299999237060547,55.29999923706055
10:13:02,22.299999237060547,55.0
10:14:02,22.200000762939453,54.900001525878906
10:15:02,22.200000762939453,54.900001525878906
10:16:02,22.200000762939453,55.400001525878906
10:17:02,22.200000762939453,55.099998474121094
10:18:02,22.100000381469727,55.099998474121094
10:19:01,22.100000381469727,55.099998474121094
10:20:02,22.100000381469727,55.20000076293945
10:21:02,22.100000381469727,55.20000076293945
10:22:02,22.100000381469727,55.099998474121094
10:23:02,22.100000381469727,54.900001525878906
10:24:02,22.100000381469727,55.0
10:25:02,22.0,55.0
10:26:02,22.0,55.0
10:27:02,22.0,55.099998474121094
10:28:02,22.0,55.20000076293945
10:29:02,22.0,55.0
10:30:01,22.0,55.0
10:31:01,22.0,55.099998474121094
10:32:01,22.0,55.20000076293945
10:33:01,22.0,55.20000076293945
10:34:01,22.0,55.20000076293945
10:35:01,21.899999618530273,55.20000076293945
10:36:01,21.899999618530273,55.20000076293945
10:37:01,21.899999618530273,54.900001525878906
10:38:01,21.899999618530273,55.0
10:39:01,21.899999618530273,55.0
10:40:02,22.0,55.099998474121094
10:41:01,21.899999618530273,55.20000076293945
10:42:01,22.0,55.29999923706055
10:43:01,22.0,55.400001525878906
10:44:01,22.0,55.400001525878906
10:45:01,22.0,55.29999923706055
10:46:02,22.0,55.400001525878906
10:47:02,22.0,55.79999923706055
10:48:02,22.0,55.29999923706055
10:49:02,21.899999618530273,55.400001525878906
10:50:02,21.899999618530273,55.29999923706055
10:51:01,22.0,55.099998474121094
10:52:02,22.0,55.099998474121094
10:53:02,21.899999618530273,55.099998474121094
10:54:02,21.899999618530273,55.20000076293945
10:55:02,21.899999618530273,55.400001525878906
10:56:02,21.899999618530273,55.400001525878906
10:57:02,21.899999618530273,55.400001525878906
10:58:02,21.899999618530273,55.29999923706055
10:59:01,21.899999618530273,55.29999923706055
11:00:01,21.899999618530273,55.400001525878906
11:01:01,21.899999618530273,55.400001525878906
11:02:02,21.899999618530273,55.400001525878906
11:03:02,21.899999618530273,55.5
11:04:02,21.899999618530273,55.5
11:05:01,21.899999618530273,55.5
11:06:02,21.899999618530273,55.400001525878906
11:07:02,21.899999618530273,55.29999923706055
11:08:02,21.899999618530273,55.400001525878906
11:09:02,21.899999618530273,55.400001525878906
