DATE: Wed, 22 Jul 2015 10:21:42 +0000
11:12:01,20.200000762939453,46.79999923706055
11:13:02,20.299999237060547,46.900001525878906
11:14:01,20.200000762939453,47.0
11:15:01,20.200000762939453,46.900001525878906
11:16:01,20.200000762939453,46.900001525878906
11:17:01,20.200000762939453,46.900001525878906
11:18:01,20.200000762939453,46.900001525878906
11:19:02,20.200000762939453,46.900001525878906
11:20:02,20.200000762939453,46.900001525878906
11:21:02,20.200000762939453,46.900001525878906
11:22:02,20.200000762939453,46.900001525878906
11:23:02,20.200000762939453,46.900001525878906
11:24:02,20.200000762939453,46.900001525878906
11:25:02,20.200000762939453,46.900001525878906
11:26:02,20.200000762939453,46.900001525878906
11:27:01,20.200000762939453,46.900001525878906
11:28:01,20.200000762939453,46.900001525878906
11:29:01,20.200000762939453,46.900001525878906
11:30:02,20.200000762939453,47.0
11:31:01,20.200000762939453,46.900001525878906
11:32:02,20.200000762939453,46.900001525878906
11:33:02,20.200000762939453,46.900001525878906
11:34:02,20.200000762939453,46.900001525878906
11:35:02,20.200000762939453,47.0
11:36:02,20.200000762939453,46.900001525878906
11:37:02,20.200000762939453,46.900001525878906
11:38:02,20.200000762939453,47.0
11:39:01,20.200000762939453,46.900001525878906
11:40:02,20.200000762939453,46.900001525878906
11:41:01,20.200000762939453,46.900001525878906
11:42:01,20.200000762939453,46.900001525878906
11:43:01,20.200000762939453,47.0
11:44:01,20.200000762939453,46.900001525878906
11:45:01,20.100000381469727,46.900001525878906
11:46:01,20.200000762939453,46.900001525878906
11:47:02,20.200000762939453,46.900001525878906
11:48:02,20.200000762939453,46.900001525878906
11:49:02,20.200000762939453,46.79999923706055
11:50:02,20.200000762939453,46.79999923706055
11:51:01,20.200000762939453,46.900001525878906
11:52:02,20.200000762939453,46.79999923706055
11:53:01,20.200000762939453,46.79999923706055
11:54:01,20.200000762939453,47.0
11:55:01,20.200000762939453,46.79999923706055
11:56:02,20.200000762939453,46.79999923706055
11:57:02,20.200000762939453,46.79999923706055
11:58:02,20.200000762939453,46.79999923706055
11:59:02,20.200000762939453,46.79999923706055
12:00:01,20.200000762939453,46.70000076293945
12:01:01,20.200000762939453,46.70000076293945
12:02:02,20.200000762939453,46.70000076293945
12:03:02,20.200000762939453,46.70000076293945
12:04:02,20.200000762939453,46.70000076293945
12:05:02,20.200000762939453,46.599998474121094
12:06:01,20.200000762939453,46.599998474121094
12:07:01,20.200000762939453,46.599998474121094
12:08:02,20.200000762939453,46.599998474121094
12:09:02,20.200000762939453,46.599998474121094
12:10:02,20.200000762939453,46.5
12:11:02,20.299999237060547,46.599998474121094
12:12:02,20.200000762939453,46.599998474121094
12:13:02,20.200000762939453,46.599998474121094
12:14:01,20.200000762939453,46.5
12:15:02,20.200000762939453,46.5
12:16:02,20.200000762939453,46.70000076293945
12:17:02,20.299999237060547,46.79999923706055
12:18:02,20.200000762939453,46.70000076293945
12:19:02,20.200000762939453,46.70000076293945
12:20:02,20.200000762939453,46.79999923706055
12:21:02,20.200000762939453,46.79999923706055
12:22:02,20.299999237060547,46.900001525878906
12:23:02,20.200000762939453,46.79999923706055
12:24:01,20.200000762939453,46.900001525878906
12:25:01,20.200000762939453,46.900001525878906
12:26:02,20.200000762939453,46.900001525878906
12:27:01,20.200000762939453,46.79999923706055
12:28:01,20.200000762939453,46.79999923706055
12:29:02,20.200000762939453,46.79999923706055
12:30:01,20.200000762939453,46.79999923706055
12:31:01,20.200000762939453,46.900001525878906
12:32:02,20.200000762939453,46.79999923706055
12:33:01,20.200000762939453,46.900001525878906
12:34:01,20.299999237060547,47.0
12:35:01,20.200000762939453,46.900001525878906
12:36:01,20.200000762939453,46.900001525878906
12:37:01,20.200000762939453,46.900001525878906
12:38:01,20.200000762939453,46.900001525878906
12:39:01,20.200000762939453,46.900001525878906
12:40:02,20.200000762939453,46.900001525878906
12:41:01,20.200000762939453,46.900001525878906
12:42:02,20.200000762939453,46.900001525878906
12:43:01,20.200000762939453,46.900001525878906
12:44:02,20.200000762939453,46.900001525878906
12:45:02,20.299999237060547,47.0
12:46:02,20.200000762939453,46.900001525878906
12:47:02,20.200000762939453,46.900001525878906
12:48:02,20.200000762939453,46.900001525878906
12:49:02,20.200000762939453,46.900001525878906
12:50:02,20.100000381469727,46.900001525878906
12:51:02,20.200000762939453,46.900001525878906
12:52:02,20.200000762939453,47.0
12:53:02,20.200000762939453,47.0
12:54:02,20.200000762939453,47.0
12:55:01,20.200000762939453,47.0
12:56:01,20.200000762939453,47.0
12:57:02,20.200000762939453,47.0
12:58:02,20.200000762939453,47.0
12:59:01,20.200000762939453,46.900001525878906
13:00:01,20.200000762939453,46.900001525878906
13:01:01,20.200000762939453,46.900001525878906
13:02:02,20.299999237060547,47.0
13:03:02,20.200000762939453,46.900001525878906
13:04:01,20.200000762939453,46.900001525878906
13:05:01,20.200000762939453,46.900001525878906
13:06:01,20.200000762939453,46.900001525878906
13:07:01,20.200000762939453,46.900001525878906
13:08:02,20.200000762939453,46.900001525878906
13:09:02,20.299999237060547,47.0
13:10:01,20.200000762939453,46.900001525878906
13:11:02,20.299999237060547,47.0
13:12:02,20.299999237060547,47.0
13:13:01,20.299999237060547,47.0
13:14:02,20.299999237060547,47.0
13:15:02,20.299999237060547,47.0
13:16:02,20.299999237060547,47.099998474121094
13:17:02,20.299999237060547,47.0
13:18:01,20.200000762939453,46.900001525878906
13:19:02,20.299999237060547,47.0
13:20:02,20.299999237060547,47.0
13:21:02,20.299999237060547,47.099998474121094
13:22:01,20.299999237060547,47.0
13:23:01,20.299999237060547,47.0
13:24:01,20.299999237060547,47.0
13:25:01,20.299999237060547,46.900001525878906
13:26:01,20.299999237060547,46.900001525878906
13:27:01,20.299999237060547,47.0
13:28:02,20.299999237060547,47.0
13:29:02,20.399999618530273,46.900001525878906
13:30:02,20.299999237060547,47.0
13:31:02,20.299999237060547,46.900001525878906
13:32:02,20.399999618530273,46.79999923706055
13:33:01,20.399999618530273,47.0
13:34:01,20.399999618530273,47.099998474121094
13:35:01,20.299999237060547,47.0
13:36:02,20.299999237060547,47.099998474121094
13:37:02,20.299999237060547,47.20000076293945
13:38:01,20.299999237060547,47.20000076293945
13:39:02,20.399999618530273,47.20000076293945
13:40:02,20.299999237060547,47.20000076293945
13:41:02,20.299999237060547,47.29999923706055
13:42:02,20.299999237060547,47.20000076293945
13:43:01,20.399999618530273,47.29999923706055
13:44:01,20.299999237060547,47.400001525878906
13:45:01,20.299999237060547,47.29999923706055
13:46:02,20.299999237060547,47.099998474121094
13:47:01,20.399999618530273,47.0
13:48:01,20.399999618530273,46.900001525878906
13:49:01,20.299999237060547,46.900001525878906
13:50:02,20.299999237060547,46.900001525878906
13:51:01,20.299999237060547,46.900001525878906
13:52:01,20.399999618530273,46.900001525878906
13:53:01,20.399999618530273,46.900001525878906
13:54:01,20.399999618530273,46.900001525878906
13:55:01,20.299999237060547,47.0
13:56:02,20.399999618530273,47.0
13:57:02,20.299999237060547,46.900001525878906
13:58:02,20.299999237060547,46.900001525878906
13:59:01,20.399999618530273,46.900001525878906
14:00:02,20.399999618530273,46.900001525878906
14:01:01,20.299999237060547,46.79999923706055
14:02:02,20.399999618530273,46.900001525878906
14:03:02,20.399999618530273,46.900001525878906
14:04:02,20.299999237060547,46.900001525878906
14:05:02,20.399999618530273,46.900001525878906
14:06:01,20.399999618530273,46.900001525878906
14:07:02,20.399999618530273,46.900001525878906
14:08:01,20.399999618530273,46.79999923706055
14:09:01,20.399999618530273,46.79999923706055
14:10:02,20.399999618530273,46.900001525878906
14:11:02,20.399999618530273,46.900001525878906
14:12:01,20.399999618530273,46.900001525878906
14:13:02,20.399999618530273,46.900001525878906
14:14:02,20.399999618530273,46.900001525878906
14:15:02,20.399999618530273,46.900001525878906
14:16:02,20.399999618530273,46.900001525878906
14:17:02,20.399999618530273,46.900001525878906
14:18:02,20.399999618530273,46.900001525878906
14:19:02,20.399999618530273,47.0
14:20:02,20.399999618530273,47.0
14:21:01,20.399999618530273,47.0
14:22:02,20.399999618530273,47.0
14:23:01,20.399999618530273,47.0
14:24:01,20.399999618530273,47.099998474121094
14:25:02,20.399999618530273,47.099998474121094
14:26:02,20.399999618530273,47.099998474121094
14:27:02,20.399999618530273,47.099998474121094
14:28:01,20.399999618530273,47.099998474121094
14:29:01,20.399999618530273,47.0
14:30:02,20.399999618530273,47.0
14:31:02,20.399999618530273,47.0
14:32:01,20.399999618530273,47.0
14:33:01,20.399999618530273,47.0
14:34:01,20.399999618530273,47.0
14:35:02,20.399999618530273,47.0
14:36:01,20.399999618530273,47.0
14:37:01,20.399999618530273,47.0
14:38:01,20.399999618530273,47.0
14:39:01,20.399999618530273,47.099998474121094
14:40:02,20.399999618530273,47.20000076293945
14:41:01,20.399999618530273,47.20000076293945
14:42:01,20.399999618530273,47.29999923706055
14:43:02,20.399999618530273,47.5
14:44:02,20.399999618530273,47.599998474121094
14:45:02,20.399999618530273,47.599998474121094
14:46:02,20.399999618530273,47.70000076293945
14:47:02,20.399999618530273,47.70000076293945
14:48:01,20.399999618530273,47.70000076293945
14:49:01,20.5,47.79999923706055
14:50:02,20.399999618530273,47.79999923706055
14:51:02,20.399999618530273,47.79999923706055
14:52:02,20.399999618530273,47.79999923706055
14:53:02,20.5,47.79999923706055
14:54:02,20.399999618530273,47.70000076293945
14:55:02,20.5,47.70000076293945
14:56:02,20.5,47.79999923706055
14:57:02,20.5,47.79999923706055
14:58:02,20.5,47.900001525878906
14:59:01,20.399999618530273,47.70000076293945
15:00:02,20.5,47.900001525878906
15:01:02,20.5,47.79999923706055
15:02:02,20.5,47.79999923706055
15:03:02,20.5,47.79999923706055
15:04:01,20.5,47.70000076293945
15:05:02,20.5,47.70000076293945
15:06:01,20.5,47.70000076293945
15:07:02,20.5,47.70000076293945
15:08:02,20.5,47.70000076293945
15:09:01,20.5,47.70000076293945
15:10:01,20.5,47.70000076293945
15:11:01,20.5,47.79999923706055
15:12:01,20.5,47.70000076293945
15:13:02,20.5,47.70000076293945
15:14:02,20.5,47.70000076293945
15:15:01,20.5,47.70000076293945
15:16:01,20.5,47.599998474121094
15:17:01,20.5,47.70000076293945
15:18:01,20.5,47.70000076293945
15:19:02,20.5,47.70000076293945
15:20:02,20.5,47.599998474121094
15:21:02,20.5,47.599998474121094
15:22:02,20.5,47.599998474121094
15:23:02,20.5,47.599998474121094
15:24:02,20.5,47.400001525878906
15:25:01,20.5,47.400001525878906
15:26:01,20.5,47.29999923706055
15:27:02,20.5,47.20000076293945
15:28:01,20.5,47.20000076293945
15:29:01,20.5,47.20000076293945
15:30:02,20.5,47.20000076293945
15:31:01,20.600000381469727,47.099998474121094
15:32:01,20.5,47.20000076293945
15:33:01,20.5,47.20000076293945
15:34:02,20.5,47.099998474121094
15:35:02,20.5,47.099998474121094
15:36:01,20.5,47.29999923706055
15:37:01,20.5,47.900001525878906
15:38:01,20.5,48.20000076293945
15:39:01,20.5,48.70000076293945
15:40:02,20.600000381469727,48.20000076293945
15:41:02,20.600000381469727,49.0
15:42:02,20.5,49.400001525878906
15:43:02,20.5,48.599998474121094
15:44:02,20.5,48.400001525878906
15:45:02,20.600000381469727,47.79999923706055
15:46:02,20.5,47.70000076293945
15:47:02,20.600000381469727,47.5
15:48:02,20.5,47.5
15:49:02,20.5,47.400001525878906
15:50:02,20.5,47.29999923706055
15:51:01,20.5,47.29999923706055
15:52:01,20.5,47.29999923706055
15:53:01,20.5,47.29999923706055
15:54:01,20.5,47.20000076293945
15:55:01,20.5,47.099998474121094
15:56:01,20.5,47.099998474121094
15:57:02,20.5,47.099998474121094
15:58:02,20.5,47.0
15:59:01,20.5,47.0
16:00:01,20.5,47.0
16:01:01,20.5,47.0
16:02:02,20.5,47.0
16:03:01,20.5,47.0
16:04:02,20.5,47.0
16:05:02,20.5,47.0
16:06:01,20.5,47.0
16:07:01,20.5,47.0
16:08:01,20.5,47.0
16:09:01,20.5,47.0
16:10:02,20.5,47.099998474121094
16:11:01,20.5,47.099998474121094
16:12:01,20.5,47.20000076293945
16:13:01,20.5,47.099998474121094
16:14:02,20.5,47.099998474121094
16:15:02,20.399999618530273,47.0
16:16:02,20.5,47.0
16:17:02,20.5,47.0
16:18:02,20.5,47.099998474121094
16:19:01,20.5,47.0
16:20:02,20.5,47.0
16:21:02,20.5,47.0
16:22:02,20.5,47.0
16:23:02,20.5,47.099998474121094
16:24:02,20.5,47.0
16:25:02,20.399999618530273,46.900001525878906
16:26:01,20.5,47.0
16:27:02,20.5,47.0
16:28:02,20.5,47.0
16:29:01,20.5,46.900001525878906
16:30:02,20.5,47.0
16:31:02,20.5,46.900001525878906
16:32:01,20.5,46.900001525878906
16:33:01,20.5,46.900001525878906
16:34:02,20.5,46.900001525878906
16:35:02,20.5,47.099998474121094
16:36:01,20.5,46.900001525878906
16:37:01,20.5,46.79999923706055
16:38:01,20.5,46.79999923706055
16:39:02,20.5,46.79999923706055
16:40:02,20.5,46.79999923706055
16:41:02,20.5,46.79999923706055
16:42:02,20.5,46.79999923706055
16:43:01,20.5,46.79999923706055
16:44:01,20.600000381469727,46.79999923706055
16:45:01,20.600000381469727,46.79999923706055
16:46:01,20.5,46.70000076293945
16:47:01,20.5,46.79999923706055
16:48:02,20.600000381469727,46.79999923706055
16:49:02,20.5,46.70000076293945
16:50:02,20.600000381469727,46.70000076293945
16:51:01,20.600000381469727,46.70000076293945
16:52:01,20.600000381469727,46.70000076293945
16:53:01,20.600000381469727,46.70000076293945
16:54:01,20.600000381469727,46.70000076293945
16:55:02,20.600000381469727,46.599998474121094
16:56:02,20.600000381469727,46.599998474121094
16:57:02,20.600000381469727,46.599998474121094
16:58:02,20.600000381469727,46.70000076293945
16:59:01,20.5,46.70000076293945
17:00:02,20.600000381469727,46.599998474121094
17:01:02,20.600000381469727,46.599998474121094
17:02:02,20.600000381469727,46.599998474121094
17:03:01,20.5,46.599998474121094
17:04:01,20.600000381469727,46.599998474121094
17:05:02,20.600000381469727,46.599998474121094
17:06:02,20.5,46.599998474121094
17:07:02,20.600000381469727,46.599998474121094
17:08:01,20.600000381469727,46.599998474121094
17:09:01,20.600000381469727,46.599998474121094
17:10:02,20.600000381469727,46.599998474121094
17:11:01,20.600000381469727,46.599998474121094
17:12:01,20.600000381469727,46.599998474121094
17:13:01,20.600000381469727,46.599998474121094
17:14:01,20.600000381469727,46.599998474121094
17:15:02,20.600000381469727,46.599998474121094
17:16:02,20.600000381469727,46.599998474121094
17:17:02,20.5,46.79999923706055
17:18:01,20.5,46.79999923706055
17:19:02,20.5,46.70000076293945
17:20:02,20.5,46.79999923706055
17:21:02,20.600000381469727,46.70000076293945
17:22:01,20.600000381469727,46.70000076293945
17:23:01,20.600000381469727,46.70000076293945
17:24:01,20.600000381469727,46.599998474121094
17:25:01,20.5,46.599998474121094
17:26:01,20.700000762939453,46.599998474121094
17:27:01,20.600000381469727,46.5
17:28:01,20.600000381469727,46.79999923706055
17:29:01,20.600000381469727,46.599998474121094
17:30:02,20.600000381469727,46.5
17:31:02,20.600000381469727,46.599998474121094
17:32:02,20.600000381469727,46.5
17:33:01,20.700000762939453,46.79999923706055
17:34:01,20.600000381469727,46.599998474121094
17:35:01,20.700000762939453,46.79999923706055
17:36:01,20.700000762939453,46.79999923706055
17:37:01,20.600000381469727,46.70000076293945
17:38:01,20.600000381469727,46.400001525878906
17:39:02,20.600000381469727,46.599998474121094
17:40:02,20.600000381469727,45.099998474121094
17:41:02,20.5,45.400001525878906
17:42:02,20.5,44.20000076293945
17:43:02,20.5,44.400001525878906
17:44:02,20.5,45.400001525878906
17:45:02,20.5,46.099998474121094
17:46:01,20.5,46.099998474121094
17:47:02,20.5,46.599998474121094
17:48:02,20.5,46.099998474121094
17:49:02,20.5,46.099998474121094
17:50:02,20.5,45.70000076293945
17:51:02,20.5,46.400001525878906
17:52:02,20.5,46.20000076293945
17:53:01,20.5,46.099998474121094
17:54:01,20.5,45.400001525878906
17:55:01,20.5,45.0
17:56:02,20.5,45.599998474121094
17:57:01,20.5,45.5
17:58:02,20.5,45.20000076293945
17:59:01,20.5,45.29999923706055
18:00:01,20.600000381469727,45.0
18:01:02,20.5,45.0
18:02:02,20.5,45.400001525878906
18:03:01,20.5,46.0
18:04:02,20.5,46.29999923706055
18:05:02,20.5,45.599998474121094
18:06:01,20.600000381469727,45.400001525878906
18:07:02,20.600000381469727,45.900001525878906
18:08:02,20.600000381469727,46.0
18:09:01,20.600000381469727,45.5
18:10:02,20.700000762939453,45.20000076293945
18:11:01,20.700000762939453,44.79999923706055
18:12:01,20.700000762939453,43.900001525878906
18:13:01,20.799999237060547,43.5
18:14:01,20.799999237060547,43.400001525878906
18:15:01,20.799999237060547,43.20000076293945
18:16:01,20.899999618530273,43.20000076293945
18:17:01,20.899999618530273,43.099998474121094
18:18:02,20.899999618530273,42.70000076293945
18:19:02,20.899999618530273,42.900001525878906
18:20:02,21.0,42.79999923706055
18:21:01,21.0,42.900001525878906
18:22:01,21.0,42.70000076293945
18:23:01,21.0,42.5
18:24:02,21.0,42.599998474121094
18:25:01,21.100000381469727,42.599998474121094
18:26:01,21.0,42.400001525878906
18:27:02,21.100000381469727,42.400001525878906
18:28:01,21.100000381469727,42.29999923706055
18:29:01,21.100000381469727,42.29999923706055
18:30:02,21.100000381469727,42.400001525878906
18:31:01,21.200000762939453,42.29999923706055
18:32:02,21.200000762939453,42.0
18:33:02,21.200000762939453,42.0
18:34:02,21.100000381469727,42.20000076293945
18:35:01,21.200000762939453,42.20000076293945
18:36:01,21.200000762939453,42.29999923706055
18:37:01,21.200000762939453,42.0
18:38:02,21.200000762939453,41.79999923706055
18:39:01,21.200000762939453,41.5
18:40:02,21.200000762939453,41.599998474121094
18:41:01,21.299999237060547,41.79999923706055
18:42:01,21.299999237060547,41.70000076293945
18:43:01,21.299999237060547,42.0
18:44:01,21.299999237060547,42.099998474121094
18:45:02,21.399999618530273,42.099998474121094
18:46:02,21.399999618530273,42.0
18:47:01,21.399999618530273,42.0
18:48:01,21.399999618530273,41.79999923706055
18:49:01,21.399999618530273,42.0
18:50:01,21.399999618530273,41.900001525878906
18:51:01,21.5,42.0
18:52:01,21.5,42.099998474121094
18:53:01,21.5,42.20000076293945
18:54:01,21.5,42.400001525878906
18:55:01,21.5,42.400001525878906
18:56:01,21.5,42.400001525878906
18:57:02,21.600000381469727,42.400001525878906
18:58:02,21.600000381469727,42.400001525878906
18:59:02,21.600000381469727,42.5
19:00:02,21.600000381469727,42.79999923706055
19:01:02,21.600000381469727,42.900001525878906
19:02:02,21.600000381469727,42.79999923706055
19:03:01,21.600000381469727,42.79999923706055
19:04:01,21.600000381469727,42.79999923706055
19:05:02,21.600000381469727,42.70000076293945
19:06:02,21.700000762939453,42.70000076293945
19:07:02,21.600000381469727,42.70000076293945
19:08:01,21.700000762939453,42.900001525878906
19:09:01,21.700000762939453,42.79999923706055
19:10:02,21.700000762939453,42.5
19:11:02,21.700000762939453,42.400001525878906
19:12:01,21.700000762939453,42.20000076293945
19:13:01,21.799999237060547,42.0
19:14:01,21.799999237060547,42.0
19:15:02,21.799999237060547,41.900001525878906
19:16:02,21.799999237060547,41.900001525878906
19:17:01,21.799999237060547,42.0
19:18:01,21.799999237060547,42.099998474121094
19:19:01,21.799999237060547,42.099998474121094
19:20:02,21.899999618530273,42.29999923706055
19:21:01,21.899999618530273,42.29999923706055
19:22:01,21.899999618530273,42.5
19:23:01,21.899999618530273,42.400001525878906
19:24:01,21.899999618530273,43.0
19:25:01,21.899999618530273,42.79999923706055
19:26:01,21.899999618530273,42.79999923706055
19:27:01,22.0,42.599998474121094
19:28:01,22.0,42.79999923706055
19:29:01,22.0,42.900001525878906
19:30:02,22.100000381469727,42.900001525878906
19:31:01,22.0,42.900001525878906
19:32:02,22.100000381469727,43.20000076293945
19:33:02,22.100000381469727,43.400001525878906
19:34:02,22.100000381469727,43.29999923706055
19:35:02,22.100000381469727,43.099998474121094
19:36:02,22.0,42.79999923706055
19:37:01,22.100000381469727,42.599998474121094
19:38:01,22.100000381469727,42.20000076293945
19:39:01,22.100000381469727,42.20000076293945
19:40:02,22.100000381469727,42.20000076293945
19:41:02,22.100000381469727,42.400001525878906
19:42:02,22.200000762939453,42.599998474121094
19:43:02,22.200000762939453,44.0
19:44:02,22.200000762939453,45.70000076293945
19:45:01,22.200000762939453,45.20000076293945
19:46:02,22.299999237060547,44.900001525878906
19:47:02,22.299999237060547,45.5
19:48:02,22.299999237060547,45.29999923706055
19:49:02,22.399999618530273,45.5
19:50:02,22.299999237060547,45.29999923706055
19:51:01,22.399999618530273,45.099998474121094
19:52:01,22.399999618530273,45.099998474121094
19:53:01,22.399999618530273,45.20000076293945
19:54:01,22.399999618530273,44.79999923706055
19:55:01,22.399999618530273,44.599998474121094
19:56:01,22.399999618530273,44.599998474121094
19:57:01,22.5,44.5
19:58:02,22.5,44.599998474121094
19:59:01,22.5,44.5
20:00:02,22.399999618530273,44.20000076293945
20:01:01,22.399999618530273,44.0
20:02:02,22.5,44.0
20:03:02,22.399999618530273,43.70000076293945
20:04:02,22.399999618530273,43.70000076293945
20:05:02,22.399999618530273,43.599998474121094
20:06:01,22.399999618530273,43.599998474121094
20:07:01,22.399999618530273,43.400001525878906
20:08:01,22.399999618530273,43.099998474121094
20:09:01,22.399999618530273,42.900001525878906
20:10:02,22.399999618530273,42.79999923706055
20:11:01,22.399999618530273,42.5
20:12:02,22.399999618530273,42.599998474121094
20:13:02,22.399999618530273,42.70000076293945
20:14:01,22.399999618530273,42.70000076293945
20:15:01,22.399999618530273,43.0
20:16:01,22.5,42.599998474121094
20:17:01,22.5,42.599998474121094
20:18:01,22.5,42.599998474121094
20:19:01,22.399999618530273,42.5
20:20:02,22.399999618530273,42.70000076293945
20:21:01,22.5,42.79999923706055
20:22:01,22.5,42.900001525878906
20:23:01,22.5,42.900001525878906
20:24:01,22.5,42.79999923706055
20:25:02,22.399999618530273,42.5
20:26:02,22.5,42.400001525878906
20:27:02,22.5,42.400001525878906
20:28:01,22.5,42.5
20:29:01,22.5,42.599998474121094
20:30:02,22.5,42.5
20:31:02,22.5,42.599998474121094
20:32:02,22.5,42.599998474121094
20:33:02,22.5,42.5
20:34:01,22.600000381469727,42.5
20:35:01,22.5,42.5
20:36:01,22.5,42.599998474121094
20:37:02,22.600000381469727,42.5
20:38:01,22.600000381469727,42.400001525878906
20:39:01,22.5,42.099998474121094
20:40:02,22.5,42.20000076293945
20:41:02,22.600000381469727,42.400001525878906
20:42:02,22.600000381469727,42.29999923706055
20:43:01,22.600000381469727,42.29999923706055
20:44:01,22.600000381469727,42.29999923706055
20:45:01,22.600000381469727,42.29999923706055
20:46:02,22.600000381469727,42.20000076293945
20:47:02,22.5,42.099998474121094
20:48:02,22.600000381469727,42.099998474121094
20:49:01,22.600000381469727,42.099998474121094
20:50:02,22.600000381469727,42.20000076293945
20:51:01,22.700000762939453,42.29999923706055
20:52:01,22.700000762939453,42.5
20:53:02,22.700000762939453,42.599998474121094
20:54:02,22.700000762939453,42.70000076293945
20:55:02,22.700000762939453,42.70000076293945
20:56:02,22.700000762939453,42.70000076293945
20:57:02,22.700000762939453,42.79999923706055
20:58:02,22.700000762939453,42.900001525878906
20:59:01,22.799999237060547,42.70000076293945
21:00:01,22.799999237060547,42.70000076293945
21:01:01,22.799999237060547,42.5
21:02:02,22.799999237060547,42.5
21:03:02,22.799999237060547,42.5
21:04:01,22.799999237060547,42.5
21:05:02,22.799999237060547,42.599998474121094
21:06:01,22.799999237060547,42.400001525878906
21:07:01,22.799999237060547,42.29999923706055
21:08:02,22.799999237060547,42.29999923706055
21:09:02,22.799999237060547,42.20000076293945
21:10:02,22.700000762939453,42.20000076293945
21:11:01,22.799999237060547,42.20000076293945
21:12:01,22.799999237060547,42.20000076293945
21:13:02,22.799999237060547,42.099998474121094
21:14:02,22.799999237060547,42.0
21:15:02,22.799999237060547,42.0
21:16:01,22.799999237060547,42.0
21:17:01,22.799999237060547,41.79999923706055
21:18:01,22.799999237060547,41.79999923706055
21:19:02,22.799999237060547,41.79999923706055
21:20:02,22.799999237060547,41.79999923706055
21:21:01,22.799999237060547,41.79999923706055
21:22:01,22.799999237060547,41.599998474121094
21:23:01,22.799999237060547,41.70000076293945
21:24:01,22.700000762939453,41.70000076293945
21:25:01,22.700000762939453,41.5
21:26:01,22.700000762939453,41.70000076293945
21:27:01,22.700000762939453,41.70000076293945
21:28:02,22.700000762939453,41.79999923706055
21:29:02,22.600000381469727,41.70000076293945
21:30:02,22.700000762939453,41.79999923706055
21:31:01,22.700000762939453,41.79999923706055
21:32:01,22.600000381469727,41.599998474121094
21:33:02,22.700000762939453,41.70000076293945
21:34:01,22.600000381469727,41.599998474121094
21:35:02,22.600000381469727,41.70000076293945
21:36:01,22.600000381469727,41.5
21:37:01,22.600000381469727,41.5
21:38:01,22.600000381469727,41.400001525878906
21:39:01,22.600000381469727,41.400001525878906
21:40:02,22.600000381469727,41.29999923706055
21:41:02,22.600000381469727,41.400001525878906
21:42:01,22.5,41.400001525878906
21:43:01,22.5,41.400001525878906
21:44:01,22.5,41.400001525878906
21:45:01,22.600000381469727,41.400001525878906
21:46:01,22.5,41.20000076293945
21:47:02,22.5,41.20000076293945
21:48:02,22.5,41.20000076293945
21:49:02,22.600000381469727,41.20000076293945
21:50:02,22.5,41.20000076293945
21:51:02,22.5,41.20000076293945
21:52:02,22.5,41.400001525878906
21:53:02,22.5,41.5
21:54:02,22.5,41.5
21:55:01,22.399999618530273,41.5
