DATE: Sun, 25 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,21.0,50.29999923706055
00:01:02,21.0,50.29999923706055
00:02:02,21.0,50.29999923706055
00:03:02,21.0,50.099998474121094
00:04:01,21.0,50.20000076293945
00:05:02,21.0,50.20000076293945
00:06:01,21.0,50.20000076293945
00:07:01,20.899999618530273,50.20000076293945
00:08:01,20.899999618530273,50.20000076293945
00:09:02,20.899999618530273,50.20000076293945
00:10:02,20.899999618530273,50.29999923706055
00:11:02,20.899999618530273,50.29999923706055
00:12:02,20.899999618530273,50.29999923706055
00:13:01,20.899999618530273,50.29999923706055
00:14:01,20.899999618530273,50.29999923706055
00:15:02,20.899999618530273,50.29999923706055
00:16:02,20.899999618530273,50.29999923706055
00:17:01,20.899999618530273,50.29999923706055
00:18:01,20.899999618530273,50.20000076293945
00:19:01,20.899999618530273,50.29999923706055
00:20:02,20.899999618530273,50.400001525878906
00:21:01,20.799999237060547,50.29999923706055
00:22:02,20.799999237060547,50.29999923706055
00:23:02,20.899999618530273,50.400001525878906
00:24:02,20.799999237060547,50.29999923706055
00:25:01,20.799999237060547,50.29999923706055
00:26:01,20.799999237060547,50.29999923706055
00:27:01,20.799999237060547,50.29999923706055
00:28:01,20.799999237060547,50.20000076293945
00:29:01,20.799999237060547,50.20000076293945
00:30:01,20.799999237060547,50.0
00:31:01,20.799999237060547,50.20000076293945
00:32:01,20.799999237060547,50.20000076293945
00:33:01,20.700000762939453,50.29999923706055
00:34:02,20.799999237060547,50.099998474121094
00:35:02,20.799999237060547,50.70000076293945
00:36:02,20.700000762939453,50.20000076293945
00:37:01,20.799999237060547,50.20000076293945
00:38:01,20.700000762939453,50.29999923706055
00:39:01,20.700000762939453,50.29999923706055
00:40:02,20.799999237060547,50.29999923706055
00:41:02,20.700000762939453,50.20000076293945
00:42:02,20.799999237060547,50.099998474121094
00:43:02,20.799999237060547,50.29999923706055
00:44:01,20.700000762939453,50.20000076293945
00:45:01,20.700000762939453,50.29999923706055
00:46:01,20.700000762939453,50.20000076293945
00:47:01,20.700000762939453,50.20000076293945
00:48:01,20.700000762939453,50.20000076293945
00:49:01,20.799999237060547,50.20000076293945
00:50:02,20.700000762939453,50.20000076293945
00:51:01,20.700000762939453,50.099998474121094
00:52:01,20.700000762939453,50.20000076293945
00:53:01,20.700000762939453,50.20000076293945
00:54:02,20.700000762939453,50.29999923706055
00:55:02,20.700000762939453,50.099998474121094
00:56:02,20.700000762939453,50.20000076293945
00:57:02,20.700000762939453,50.20000076293945
00:58:02,20.700000762939453,50.20000076293945
00:59:02,20.700000762939453,50.099998474121094
01:00:02,20.700000762939453,50.20000076293945
01:01:02,20.600000381469727,50.099998474121094
01:02:02,20.600000381469727,50.099998474121094
01:03:01,20.700000762939453,50.20000076293945
01:04:01,20.700000762939453,50.099998474121094
01:05:02,20.600000381469727,50.0
