DATE: Wed, 12 Aug 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,22.100000381469727,44.599998474121094
00:01:01,22.100000381469727,44.599998474121094
00:02:02,22.200000762939453,44.70000076293945
00:03:02,22.100000381469727,44.70000076293945
00:04:01,22.100000381469727,44.70000076293945
00:05:02,22.100000381469727,44.70000076293945
00:06:02,22.100000381469727,44.70000076293945
00:07:01,22.100000381469727,44.70000076293945
00:08:01,22.100000381469727,44.599998474121094
00:09:01,22.100000381469727,44.70000076293945
00:10:02,22.0,44.599998474121094
00:11:01,22.100000381469727,44.70000076293945
00:12:01,22.100000381469727,44.70000076293945
00:13:02,22.100000381469727,44.70000076293945
00:14:02,22.100000381469727,44.70000076293945
00:15:01,22.100000381469727,44.79999923706055
00:16:02,22.100000381469727,44.79999923706055
00:17:02,22.100000381469727,44.79999923706055
00:18:01,22.100000381469727,44.79999923706055
00:19:01,22.100000381469727,44.79999923706055
00:20:02,22.0,44.70000076293945
00:21:02,22.100000381469727,44.79999923706055
00:22:01,22.100000381469727,44.79999923706055
00:23:01,22.0,44.70000076293945
00:24:01,22.0,44.70000076293945
00:25:02,22.100000381469727,44.79999923706055
00:26:02,22.0,44.70000076293945
00:27:02,22.0,44.70000076293945
00:28:02,22.0,44.79999923706055
00:29:01,22.0,44.79999923706055
00:30:02,22.0,44.79999923706055
00:31:02,22.0,44.79999923706055
00:32:02,21.899999618530273,44.79999923706055
00:33:01,22.0,44.70000076293945
00:34:01,22.0,44.70000076293945
00:35:02,22.0,44.599998474121094
00:36:02,22.0,44.599998474121094
00:37:01,22.0,44.70000076293945
00:38:01,21.899999618530273,44.70000076293945
00:39:02,21.899999618530273,44.79999923706055
00:40:01,21.899999618530273,44.79999923706055
00:41:01,22.0,44.79999923706055
00:42:02,21.899999618530273,44.79999923706055
00:43:02,21.899999618530273,44.900001525878906
00:44:02,21.899999618530273,44.900001525878906
00:45:02,21.899999618530273,44.900001525878906
00:46:02,21.899999618530273,44.900001525878906
00:47:02,21.899999618530273,44.900001525878906
00:48:01,21.899999618530273,44.900001525878906
00:49:01,21.799999237060547,44.900001525878906
00:50:02,21.899999618530273,45.0
00:51:01,21.899999618530273,44.900001525878906
00:52:01,21.799999237060547,44.900001525878906
00:53:02,21.799999237060547,44.900001525878906
00:54:01,21.799999237060547,44.900001525878906
00:55:01,21.799999237060547,44.900001525878906
00:56:01,21.899999618530273,45.0
00:57:01,21.799999237060547,44.900001525878906
00:58:02,21.799999237060547,44.900001525878906
00:59:01,21.799999237060547,44.900001525878906
01:00:01,21.799999237060547,44.900001525878906
01:01:01,21.799999237060547,45.0
01:02:02,21.799999237060547,45.0
01:03:01,21.799999237060547,45.0
01:04:01,21.799999237060547,45.0
01:05:02,21.700000762939453,44.900001525878906
01:06:02,21.700000762939453,45.0
01:07:01,21.799999237060547,45.0
01:08:01,21.700000762939453,45.0
01:09:02,21.700000762939453,45.0
01:10:02,21.700000762939453,45.0
01:11:02,21.799999237060547,45.0
01:12:02,21.700000762939453,45.0
01:13:01,21.700000762939453,45.0
01:14:02,21.700000762939453,45.0
01:15:02,21.700000762939453,45.099998474121094
01:16:02,21.700000762939453,45.099998474121094
01:17:02,21.700000762939453,45.099998474121094
01:18:02,21.700000762939453,45.0
01:19:01,21.700000762939453,45.0
01:20:02,21.700000762939453,45.0
01:21:01,21.700000762939453,45.0
01:22:01,21.700000762939453,45.099998474121094
01:23:01,21.700000762939453,45.099998474121094
01:24:01,21.700000762939453,45.099998474121094
01:25:01,21.700000762939453,45.099998474121094
01:26:01,21.700000762939453,45.099998474121094
01:27:01,21.700000762939453,45.099998474121094
01:28:01,21.700000762939453,45.099998474121094
01:29:01,21.700000762939453,45.0
01:30:02,21.700000762939453,45.099998474121094
01:31:02,21.700000762939453,45.099998474121094
01:32:01,21.700000762939453,45.0
01:33:01,21.700000762939453,45.099998474121094
01:34:01,21.700000762939453,45.099998474121094
01:35:02,21.700000762939453,45.099998474121094
01:36:02,21.700000762939453,45.099998474121094
01:37:02,21.700000762939453,45.099998474121094
01:38:02,21.700000762939453,45.099998474121094
01:39:02,21.700000762939453,45.099998474121094
01:40:02,21.700000762939453,45.099998474121094
01:41:01,21.700000762939453,45.0
01:42:02,21.700000762939453,45.0
01:43:01,21.700000762939453,45.099998474121094
01:44:02,21.700000762939453,45.099998474121094
01:45:02,21.700000762939453,45.099998474121094
01:46:01,21.600000381469727,45.0
01:47:01,21.600000381469727,45.0
01:48:01,21.600000381469727,45.099998474121094
01:49:01,21.600000381469727,45.0
01:50:02,21.600000381469727,45.0
01:51:01,21.600000381469727,45.0
01:52:01,21.600000381469727,45.0
01:53:02,21.600000381469727,45.099998474121094
01:54:02,21.600000381469727,45.099998474121094
01:55:02,21.600000381469727,45.0
01:56:01,21.600000381469727,45.099998474121094
01:57:01,21.5,45.099998474121094
01:58:01,21.600000381469727,45.099998474121094
01:59:01,21.600000381469727,45.0
02:00:02,21.600000381469727,45.099998474121094
02:01:02,21.600000381469727,45.099998474121094
02:02:02,21.600000381469727,45.099998474121094
02:03:01,21.5,45.099998474121094
02:04:01,21.5,45.099998474121094
02:05:02,21.5,45.20000076293945
02:06:01,21.5,45.20000076293945
02:07:01,21.5,45.20000076293945
02:08:02,21.5,45.20000076293945
02:09:01,21.5,45.20000076293945
02:10:02,21.5,46.599998474121094
02:11:01,21.5,45.20000076293945
02:12:01,21.399999618530273,45.099998474121094
02:13:02,21.5,45.29999923706055
02:14:02,21.5,45.29999923706055
02:15:01,21.5,45.29999923706055
02:16:01,21.5,45.20000076293945
02:17:01,21.5,45.20000076293945
02:18:01,21.5,45.29999923706055
02:19:01,21.5,45.29999923706055
02:20:02,21.399999618530273,45.099998474121094
02:21:01,21.399999618530273,45.20000076293945
02:22:02,21.5,45.29999923706055
02:23:01,21.399999618530273,45.20000076293945
02:24:01,21.399999618530273,45.20000076293945
02:25:01,21.5,45.29999923706055
02:26:01,21.399999618530273,45.20000076293945
02:27:02,21.399999618530273,45.20000076293945
02:28:02,21.399999618530273,45.20000076293945
02:29:01,21.399999618530273,45.29999923706055
02:30:02,21.399999618530273,45.29999923706055
02:31:02,21.399999618530273,45.29999923706055
02:32:02,21.399999618530273,45.29999923706055
02:33:02,21.399999618530273,45.20000076293945
02:34:02,21.399999618530273,45.29999923706055
02:35:02,21.399999618530273,45.20000076293945
02:36:01,21.399999618530273,45.29999923706055
02:37:01,21.399999618530273,45.29999923706055
02:38:02,21.399999618530273,45.29999923706055
02:39:01,21.399999618530273,45.29999923706055
02:40:02,21.5,45.29999923706055
02:41:01,21.399999618530273,45.29999923706055
02:42:01,21.399999618530273,45.20000076293945
02:43:01,21.399999618530273,45.20000076293945
02:44:01,21.399999618530273,45.20000076293945
02:45:01,21.399999618530273,45.20000076293945
02:46:01,21.399999618530273,45.29999923706055
02:47:01,21.399999618530273,45.29999923706055
02:48:01,21.5,45.400001525878906
02:49:01,21.399999618530273,45.20000076293945
02:50:02,21.399999618530273,45.20000076293945
02:51:01,21.399999618530273,45.20000076293945
02:52:02,21.5,45.29999923706055
02:53:01,21.399999618530273,45.20000076293945
02:54:02,21.399999618530273,45.20000076293945
02:55:02,21.399999618530273,45.20000076293945
02:56:02,21.399999618530273,45.20000076293945
02:57:02,21.399999618530273,45.20000076293945
02:58:02,21.399999618530273,45.20000076293945
02:59:02,21.399999618530273,45.20000076293945
03:00:02,21.399999618530273,45.20000076293945
03:01:02,21.399999618530273,45.29999923706055
03:02:01,21.399999618530273,45.29999923706055
03:03:01,21.399999618530273,45.29999923706055
03:04:02,21.399999618530273,45.29999923706055
03:05:02,21.399999618530273,45.29999923706055
03:06:01,21.399999618530273,45.29999923706055
03:07:01,21.399999618530273,45.29999923706055
03:08:01,21.399999618530273,45.29999923706055
03:09:01,21.299999237060547,45.29999923706055
03:10:02,21.299999237060547,45.29999923706055
03:11:02,21.299999237060547,45.29999923706055
03:12:02,21.299999237060547,45.400001525878906
03:13:02,21.299999237060547,45.400001525878906
