DATE: Wed, 21 Oct 2015 00:00:04 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,20.700000762939453,57.0
00:01:02,20.700000762939453,57.099998474121094
00:02:02,20.799999237060547,57.099998474121094
00:03:01,20.700000762939453,57.099998474121094
00:04:01,20.700000762939453,57.400001525878906
00:05:02,20.700000762939453,57.0
00:06:01,20.700000762939453,57.099998474121094
00:07:01,20.700000762939453,57.0
00:08:02,20.700000762939453,57.099998474121094
00:09:02,20.700000762939453,57.099998474121094
00:10:02,20.700000762939453,57.20000076293945
00:11:01,20.700000762939453,57.29999923706055
00:12:01,20.700000762939453,57.29999923706055
00:13:01,20.700000762939453,57.400001525878906
00:14:01,20.700000762939453,57.5
00:15:01,20.700000762939453,57.5
00:16:01,20.700000762939453,57.5
00:17:01,20.700000762939453,57.5
00:18:01,20.700000762939453,57.5
00:19:01,20.700000762939453,57.5
00:20:02,20.700000762939453,57.400001525878906
00:21:02,20.700000762939453,57.5
00:22:02,20.700000762939453,57.400001525878906
00:23:02,20.700000762939453,57.5
00:24:02,20.700000762939453,57.400001525878906
00:25:02,20.700000762939453,57.400001525878906
00:26:02,20.600000381469727,57.400001525878906
00:27:02,20.600000381469727,57.400001525878906
00:28:02,20.600000381469727,57.5
00:29:01,20.700000762939453,57.5
00:30:02,20.600000381469727,57.400001525878906
00:31:02,20.700000762939453,57.5
00:32:02,20.600000381469727,57.29999923706055
00:33:01,20.700000762939453,57.5
00:34:01,20.600000381469727,57.20000076293945
00:35:01,20.600000381469727,57.20000076293945
00:36:01,20.600000381469727,57.29999923706055
00:37:02,20.600000381469727,57.20000076293945
00:38:01,20.600000381469727,57.20000076293945
00:39:01,20.700000762939453,57.400001525878906
00:40:02,20.600000381469727,57.29999923706055
00:41:01,20.600000381469727,57.400001525878906
00:42:01,20.600000381469727,57.29999923706055
00:43:02,20.600000381469727,57.29999923706055
00:44:01,20.600000381469727,57.29999923706055
00:45:01,20.600000381469727,57.20000076293945
00:46:01,20.600000381469727,57.29999923706055
00:47:01,20.600000381469727,57.20000076293945
00:48:01,20.600000381469727,57.20000076293945
00:49:01,20.600000381469727,57.29999923706055
00:50:02,20.600000381469727,57.099998474121094
00:51:01,20.600000381469727,57.099998474121094
00:52:01,20.600000381469727,57.29999923706055
00:53:01,20.600000381469727,57.29999923706055
00:54:02,20.600000381469727,57.29999923706055
00:55:02,20.600000381469727,57.20000076293945
00:56:02,20.5,57.20000076293945
00:57:02,20.5,57.29999923706055
00:58:02,20.600000381469727,57.29999923706055
00:59:02,20.600000381469727,57.29999923706055
01:00:02,20.600000381469727,57.5
01:01:02,20.5,57.400001525878906
01:02:02,20.600000381469727,57.5
01:03:01,20.5,57.400001525878906
01:04:01,20.600000381469727,57.70000076293945
01:05:02,20.5,57.5
01:06:02,20.5,57.5
01:07:02,20.5,57.599998474121094
01:08:02,20.5,57.70000076293945
01:09:02,20.5,57.599998474121094
01:10:02,20.5,57.79999923706055
01:11:02,20.5,57.79999923706055
01:12:01,20.5,57.599998474121094
01:13:01,20.5,57.599998474121094
01:14:01,20.5,58.20000076293945
01:15:01,20.5,57.5
01:16:01,20.5,57.599998474121094
01:17:01,20.5,57.599998474121094
