DATE: Thu, 01 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,17.799999237060547,48.70000076293945
00:01:01,17.700000762939453,48.599998474121094
00:02:02,17.799999237060547,48.70000076293945
00:03:02,17.799999237060547,48.70000076293945
00:04:02,17.799999237060547,48.70000076293945
00:05:02,17.799999237060547,48.70000076293945
00:06:01,17.700000762939453,48.79999923706055
00:07:01,17.799999237060547,48.79999923706055
00:08:02,17.799999237060547,48.599998474121094
00:09:02,17.700000762939453,48.70000076293945
00:10:02,17.799999237060547,48.70000076293945
00:11:01,17.700000762939453,48.70000076293945
00:12:02,17.799999237060547,48.70000076293945
00:13:01,17.799999237060547,48.599998474121094
00:14:01,17.799999237060547,48.70000076293945
00:15:01,17.700000762939453,48.70000076293945
00:16:01,17.700000762939453,48.70000076293945
00:17:02,17.799999237060547,48.70000076293945
00:18:02,17.799999237060547,48.70000076293945
00:19:02,17.700000762939453,48.70000076293945
00:20:02,17.700000762939453,48.70000076293945
00:21:02,17.700000762939453,48.70000076293945
00:22:02,17.700000762939453,48.70000076293945
00:23:02,17.700000762939453,48.70000076293945
00:24:02,17.700000762939453,48.70000076293945
00:25:02,17.700000762939453,48.70000076293945
00:26:01,17.700000762939453,48.599998474121094
00:27:01,17.700000762939453,48.70000076293945
00:28:01,17.700000762939453,48.70000076293945
00:29:01,17.700000762939453,48.70000076293945
00:30:02,17.700000762939453,48.70000076293945
00:31:02,17.700000762939453,48.70000076293945
00:32:02,17.700000762939453,48.70000076293945
00:33:01,17.700000762939453,48.70000076293945
00:34:01,17.700000762939453,48.70000076293945
00:35:01,17.700000762939453,48.70000076293945
00:36:01,17.700000762939453,48.70000076293945
00:37:02,17.700000762939453,48.70000076293945
00:38:02,17.799999237060547,48.70000076293945
00:39:02,17.700000762939453,48.70000076293945
00:40:02,17.700000762939453,48.70000076293945
00:41:02,17.700000762939453,48.70000076293945
00:42:02,17.700000762939453,48.70000076293945
00:43:01,17.700000762939453,48.70000076293945
00:44:01,17.700000762939453,48.70000076293945
00:45:02,17.700000762939453,48.70000076293945
00:46:02,17.700000762939453,48.70000076293945
00:47:02,17.700000762939453,48.79999923706055
00:48:02,17.700000762939453,48.79999923706055
00:49:02,17.700000762939453,48.79999923706055
00:50:02,17.600000381469727,48.70000076293945
00:51:02,17.700000762939453,48.79999923706055
00:52:02,17.600000381469727,48.70000076293945
00:53:02,17.700000762939453,48.70000076293945
00:54:02,17.700000762939453,48.79999923706055
00:55:02,17.700000762939453,48.70000076293945
00:56:02,17.700000762939453,48.70000076293945
00:57:02,17.700000762939453,48.70000076293945
00:58:02,17.700000762939453,48.70000076293945
00:59:02,17.700000762939453,48.70000076293945
01:00:02,17.700000762939453,48.70000076293945
01:01:02,17.700000762939453,48.79999923706055
01:02:02,17.700000762939453,48.79999923706055
01:03:01,17.700000762939453,48.70000076293945
01:04:01,17.700000762939453,48.70000076293945
01:05:02,17.700000762939453,48.70000076293945
01:06:02,17.700000762939453,48.70000076293945
01:07:02,17.700000762939453,48.70000076293945
01:08:02,17.700000762939453,48.70000076293945
01:09:02,17.700000762939453,48.70000076293945
01:10:02,17.700000762939453,48.70000076293945
01:11:01,17.700000762939453,48.70000076293945
01:12:02,17.700000762939453,48.70000076293945
01:13:02,17.700000762939453,48.70000076293945
01:14:02,17.700000762939453,48.70000076293945
01:15:02,17.700000762939453,48.79999923706055
01:16:02,17.600000381469727,48.599998474121094
01:17:01,17.700000762939453,48.79999923706055
01:18:01,17.600000381469727,48.70000076293945
01:19:02,17.600000381469727,48.70000076293945
01:20:02,17.600000381469727,48.70000076293945
01:21:02,17.600000381469727,48.70000076293945
01:22:02,17.700000762939453,49.099998474121094
01:23:02,17.600000381469727,48.79999923706055
01:24:02,17.600000381469727,48.79999923706055
01:25:02,17.600000381469727,48.79999923706055
01:26:02,17.600000381469727,48.70000076293945
01:27:02,17.600000381469727,48.70000076293945
01:28:02,17.600000381469727,48.70000076293945
01:29:02,17.600000381469727,48.70000076293945
01:30:02,17.600000381469727,48.79999923706055
01:31:02,17.600000381469727,48.79999923706055
01:32:02,17.600000381469727,48.79999923706055
01:33:02,17.600000381469727,48.79999923706055
01:34:02,17.600000381469727,48.79999923706055
01:35:02,17.600000381469727,48.79999923706055
01:36:02,17.600000381469727,48.79999923706055
01:37:02,17.600000381469727,48.79999923706055
01:38:02,17.600000381469727,48.79999923706055
01:39:01,17.600000381469727,48.79999923706055
01:40:02,17.600000381469727,48.900001525878906
01:41:02,17.600000381469727,48.900001525878906
01:42:02,17.600000381469727,48.900001525878906
01:43:02,17.600000381469727,48.900001525878906
01:44:02,17.600000381469727,48.900001525878906
01:45:02,17.600000381469727,48.900001525878906
01:46:02,17.600000381469727,49.0
01:47:02,17.600000381469727,48.900001525878906
01:48:02,17.600000381469727,48.900001525878906
01:49:01,17.5,48.900001525878906
01:50:02,17.600000381469727,48.900001525878906
01:51:01,17.600000381469727,48.900001525878906
01:52:01,17.600000381469727,49.0
01:53:01,17.5,49.0
01:54:01,17.600000381469727,49.0
01:55:01,17.600000381469727,49.0
01:56:01,17.600000381469727,48.900001525878906
01:57:02,17.5,48.900001525878906
01:58:02,17.5,49.0
01:59:01,17.5,48.900001525878906
02:00:01,17.5,48.900001525878906
02:01:01,17.5,48.900001525878906
02:02:02,17.5,49.0
02:03:02,17.5,49.0
02:04:02,17.5,49.0
02:05:02,17.5,49.0
02:06:02,17.5,49.0
02:07:01,17.5,49.0
02:08:01,17.5,49.0
02:09:01,17.5,49.0
02:10:02,17.5,49.0
02:11:01,17.5,49.0
02:12:02,17.5,49.0
02:13:02,17.399999618530273,48.900001525878906
02:14:01,17.5,49.0
02:15:02,17.5,49.0
02:16:02,17.399999618530273,48.900001525878906
02:17:01,17.5,49.099998474121094
02:18:01,17.5,49.099998474121094
02:19:01,17.399999618530273,49.0
02:20:02,17.5,49.0
02:21:01,17.5,49.099998474121094
02:22:01,17.5,49.099998474121094
02:23:01,17.399999618530273,49.0
02:24:01,17.399999618530273,49.0
02:25:01,17.5,49.099998474121094
02:26:01,17.399999618530273,49.0
02:27:01,17.399999618530273,49.099998474121094
02:28:02,17.399999618530273,49.0
02:29:02,17.399999618530273,49.0
02:30:02,17.399999618530273,49.0
02:31:02,17.399999618530273,49.0
02:32:02,17.399999618530273,49.0
02:33:02,17.399999618530273,49.0
02:34:01,17.399999618530273,49.099998474121094
02:35:01,17.399999618530273,49.099998474121094
02:36:01,17.399999618530273,49.099998474121094
02:37:01,17.399999618530273,49.099998474121094
02:38:01,17.399999618530273,49.099998474121094
02:39:01,17.399999618530273,49.099998474121094
02:40:02,17.399999618530273,49.099998474121094
02:41:02,17.399999618530273,49.099998474121094
02:42:02,17.399999618530273,49.099998474121094
02:43:01,17.399999618530273,49.099998474121094
02:44:02,17.399999618530273,49.099998474121094
02:45:02,17.399999618530273,49.099998474121094
02:46:02,17.399999618530273,49.20000076293945
02:47:02,17.399999618530273,49.099998474121094
02:48:01,17.399999618530273,49.20000076293945
02:49:01,17.299999237060547,49.20000076293945
02:50:02,17.399999618530273,49.099998474121094
02:51:01,17.399999618530273,49.099998474121094
02:52:01,17.299999237060547,49.099998474121094
02:53:01,17.399999618530273,49.099998474121094
02:54:01,17.399999618530273,49.20000076293945
02:55:01,17.399999618530273,49.20000076293945
02:56:01,17.399999618530273,49.20000076293945
02:57:01,17.299999237060547,49.20000076293945
02:58:02,17.399999618530273,49.20000076293945
02:59:01,17.399999618530273,49.20000076293945
03:00:01,17.399999618530273,49.20000076293945
03:01:01,17.299999237060547,49.20000076293945
03:02:02,17.399999618530273,49.20000076293945
03:03:02,17.299999237060547,49.20000076293945
03:04:01,17.299999237060547,49.29999923706055
03:05:01,17.299999237060547,49.20000076293945
03:06:01,17.299999237060547,49.20000076293945
03:07:01,17.299999237060547,49.20000076293945
03:08:01,17.399999618530273,49.20000076293945
03:09:01,17.299999237060547,49.29999923706055
03:10:02,17.299999237060547,49.29999923706055
03:11:01,17.299999237060547,49.29999923706055
03:12:01,17.299999237060547,49.29999923706055
03:13:01,17.299999237060547,49.29999923706055
03:14:01,17.299999237060547,49.29999923706055
03:15:01,17.299999237060547,49.29999923706055
03:16:01,17.299999237060547,49.29999923706055
03:17:01,17.299999237060547,49.29999923706055
03:18:01,17.299999237060547,49.400001525878906
03:19:01,17.200000762939453,49.20000076293945
03:20:02,17.299999237060547,49.400001525878906
03:21:02,17.299999237060547,49.29999923706055
03:22:02,17.299999237060547,49.29999923706055
03:23:02,17.299999237060547,49.29999923706055
03:24:02,17.299999237060547,49.400001525878906
03:25:02,17.299999237060547,49.29999923706055
03:26:01,17.299999237060547,49.400001525878906
03:27:01,17.299999237060547,49.400001525878906
03:28:01,17.299999237060547,49.29999923706055
03:29:01,17.299999237060547,49.400001525878906
03:30:02,17.200000762939453,49.29999923706055
03:31:01,17.200000762939453,49.29999923706055
03:32:02,17.299999237060547,49.29999923706055
03:33:01,17.200000762939453,49.29999923706055
03:34:02,17.299999237060547,49.400001525878906
03:35:02,17.200000762939453,49.29999923706055
03:36:01,17.299999237060547,49.400001525878906
03:37:01,17.200000762939453,49.29999923706055
03:38:02,17.200000762939453,49.29999923706055
03:39:02,17.200000762939453,49.29999923706055
03:40:02,17.200000762939453,49.400001525878906
03:41:02,17.299999237060547,49.400001525878906
03:42:02,17.200000762939453,49.29999923706055
03:43:02,17.200000762939453,49.29999923706055
03:44:01,17.200000762939453,49.29999923706055
03:45:01,17.200000762939453,49.70000076293945
03:46:01,17.299999237060547,49.400001525878906
03:47:02,17.200000762939453,49.29999923706055
03:48:01,17.299999237060547,49.400001525878906
03:49:01,17.200000762939453,49.29999923706055
03:50:02,17.200000762939453,49.29999923706055
03:51:01,17.200000762939453,49.400001525878906
03:52:01,17.200000762939453,49.400001525878906
03:53:01,17.200000762939453,49.400001525878906
03:54:01,17.200000762939453,49.5
03:55:02,17.200000762939453,49.400001525878906
03:56:02,17.200000762939453,49.400001525878906
03:57:02,17.200000762939453,49.400001525878906
03:58:02,17.200000762939453,49.400001525878906
03:59:02,17.200000762939453,49.400001525878906
04:00:02,17.200000762939453,49.400001525878906
04:01:01,17.200000762939453,49.400001525878906
04:02:02,17.200000762939453,49.400001525878906
04:03:02,17.200000762939453,49.29999923706055
04:04:01,17.200000762939453,49.400001525878906
04:05:02,17.200000762939453,49.400001525878906
04:06:02,17.200000762939453,49.29999923706055
04:07:02,17.299999237060547,49.400001525878906
04:08:02,17.299999237060547,49.400001525878906
04:09:02,17.299999237060547,49.400001525878906
04:10:02,17.299999237060547,49.400001525878906
04:11:02,17.299999237060547,49.400001525878906
04:12:02,17.299999237060547,49.400001525878906
04:13:01,17.200000762939453,49.29999923706055
04:14:01,17.299999237060547,49.29999923706055
04:15:01,17.299999237060547,49.400001525878906
04:16:01,17.200000762939453,49.20000076293945
04:17:02,17.299999237060547,49.29999923706055
04:18:02,17.299999237060547,49.29999923706055
04:19:02,17.299999237060547,49.29999923706055
04:20:02,17.299999237060547,49.29999923706055
04:21:01,17.299999237060547,49.29999923706055
04:22:01,17.299999237060547,49.20000076293945
04:23:01,17.299999237060547,49.20000076293945
04:24:02,17.399999618530273,49.20000076293945
04:25:02,17.399999618530273,49.599998474121094
04:26:02,17.399999618530273,49.099998474121094
04:27:02,17.399999618530273,49.20000076293945
04:28:02,17.399999618530273,49.099998474121094
04:29:02,17.399999618530273,49.099998474121094
04:30:01,17.399999618530273,49.099998474121094
04:31:01,17.399999618530273,49.099998474121094
04:32:01,17.399999618530273,49.099998474121094
04:33:01,17.399999618530273,49.099998474121094
04:34:01,17.399999618530273,49.099998474121094
04:35:01,17.399999618530273,49.0
04:36:01,17.399999618530273,49.0
04:37:01,17.399999618530273,49.099998474121094
04:38:01,17.399999618530273,49.099998474121094
04:39:01,17.399999618530273,49.5
04:40:02,17.399999618530273,49.099998474121094
04:41:02,17.399999618530273,49.099998474121094
04:42:02,17.399999618530273,49.099998474121094
04:43:02,17.399999618530273,49.099998474121094
04:44:02,17.399999618530273,49.099998474121094
04:45:02,17.399999618530273,49.099998474121094
04:46:02,17.399999618530273,49.20000076293945
04:47:02,17.399999618530273,49.20000076293945
04:48:02,17.399999618530273,49.099998474121094
04:49:02,17.399999618530273,49.0
04:50:02,17.399999618530273,49.099998474121094
04:51:02,17.5,49.20000076293945
04:52:02,17.5,49.20000076293945
04:53:02,17.399999618530273,49.099998474121094
04:54:02,17.399999618530273,49.099998474121094
04:55:01,17.399999618530273,49.099998474121094
04:56:01,17.399999618530273,49.099998474121094
04:57:01,17.5,49.20000076293945
04:58:02,17.5,49.099998474121094
04:59:02,17.5,49.099998474121094
05:00:02,17.5,49.20000076293945
05:01:01,17.5,49.20000076293945
05:02:02,17.399999618530273,49.099998474121094
05:03:02,17.5,49.20000076293945
05:04:02,17.5,49.20000076293945
05:05:02,17.5,49.20000076293945
05:06:02,17.5,49.20000076293945
05:07:02,17.5,49.20000076293945
05:08:01,17.5,49.20000076293945
05:09:01,17.5,49.20000076293945
05:10:02,17.399999618530273,49.20000076293945
05:11:01,17.5,49.20000076293945
05:12:01,17.5,49.20000076293945
05:13:02,17.5,49.20000076293945
05:14:01,17.5,49.20000076293945
05:15:02,17.5,49.20000076293945
05:16:01,17.5,49.20000076293945
05:17:01,17.5,49.20000076293945
05:18:01,17.5,49.20000076293945
05:19:02,17.5,49.20000076293945
05:20:02,17.5,49.20000076293945
05:21:02,17.5,49.20000076293945
05:22:01,17.5,49.20000076293945
05:23:01,17.5,49.20000076293945
05:24:01,17.5,49.20000076293945
05:25:01,17.5,49.20000076293945
05:26:01,17.5,49.20000076293945
05:27:01,17.600000381469727,49.20000076293945
05:28:02,17.5,49.20000076293945
05:29:02,17.5,49.20000076293945
05:30:02,17.5,49.20000076293945
05:31:02,17.5,49.20000076293945
05:32:02,17.5,49.20000076293945
05:33:02,17.5,49.20000076293945
05:34:01,17.5,49.20000076293945
05:35:01,17.5,49.20000076293945
05:36:02,17.5,49.20000076293945
05:37:02,17.5,49.29999923706055
05:38:02,17.5,49.20000076293945
05:39:02,17.5,49.29999923706055
05:40:01,17.5,49.29999923706055
05:41:01,17.5,49.29999923706055
05:42:01,17.5,49.29999923706055
05:43:02,17.5,49.29999923706055
05:44:02,17.5,49.29999923706055
05:45:02,17.5,49.29999923706055
05:46:01,17.5,49.400001525878906
05:47:01,17.5,49.29999923706055
05:48:02,17.5,49.29999923706055
05:49:02,17.5,49.29999923706055
05:50:02,17.5,49.29999923706055
05:51:01,17.5,49.29999923706055
05:52:01,17.5,49.400001525878906
05:53:01,17.5,49.400001525878906
05:54:01,17.5,49.400001525878906
05:55:01,17.5,49.400001525878906
05:56:01,17.5,49.400001525878906
05:57:01,17.5,49.29999923706055
05:58:02,17.5,49.400001525878906
05:59:01,17.5,49.29999923706055
06:00:01,17.5,49.29999923706055
06:01:01,17.5,49.400001525878906
06:02:01,17.5,49.400001525878906
06:03:01,17.5,49.400001525878906
06:04:02,17.5,49.400001525878906
06:05:02,17.5,49.400001525878906
06:06:01,17.600000381469727,49.29999923706055
06:07:02,17.5,49.400001525878906
06:08:02,17.5,49.400001525878906
06:09:02,17.600000381469727,49.400001525878906
06:10:02,17.600000381469727,49.400001525878906
06:11:02,17.600000381469727,49.29999923706055
06:12:01,17.600000381469727,49.29999923706055
06:13:01,17.600000381469727,49.29999923706055
06:14:01,17.5,49.400001525878906
06:15:01,17.600000381469727,49.400001525878906
06:16:01,17.5,49.400001525878906
06:17:02,17.600000381469727,49.29999923706055
06:18:01,17.600000381469727,49.29999923706055
06:19:01,17.600000381469727,49.29999923706055
06:20:02,17.600000381469727,49.20000076293945
06:21:01,17.600000381469727,49.599998474121094
06:22:01,17.600000381469727,49.20000076293945
06:23:01,17.600000381469727,49.20000076293945
06:24:01,17.600000381469727,49.20000076293945
06:25:02,17.600000381469727,49.20000076293945
06:26:01,17.600000381469727,49.20000076293945
06:27:01,17.600000381469727,49.20000076293945
06:28:01,17.600000381469727,49.20000076293945
06:29:01,17.600000381469727,49.099998474121094
06:30:02,17.600000381469727,49.099998474121094
06:31:02,17.700000762939453,49.20000076293945
06:32:01,17.700000762939453,49.20000076293945
06:33:01,17.700000762939453,49.20000076293945
06:34:01,17.700000762939453,49.20000076293945
06:35:02,17.600000381469727,49.20000076293945
06:36:02,17.700000762939453,49.20000076293945
06:37:02,17.700000762939453,49.20000076293945
06:38:02,17.700000762939453,49.20000076293945
06:39:02,17.700000762939453,49.20000076293945
06:40:02,17.600000381469727,49.099998474121094
06:41:01,17.700000762939453,49.20000076293945
06:42:01,17.700000762939453,49.20000076293945
06:43:01,17.600000381469727,49.099998474121094
06:44:01,17.600000381469727,49.099998474121094
06:45:01,17.700000762939453,49.20000076293945
06:46:01,17.700000762939453,49.20000076293945
06:47:01,17.700000762939453,49.099998474121094
06:48:01,17.700000762939453,49.099998474121094
06:49:01,17.600000381469727,49.0
06:50:02,17.700000762939453,49.099998474121094
06:51:02,17.600000381469727,49.099998474121094
06:52:01,17.700000762939453,49.20000076293945
06:53:01,17.700000762939453,49.20000076293945
06:54:01,17.700000762939453,49.20000076293945
06:55:02,17.700000762939453,49.20000076293945
06:56:02,17.700000762939453,49.099998474121094
06:57:02,17.700000762939453,49.29999923706055
06:58:02,17.700000762939453,23.700000762939453
06:59:02,17.700000762939453,49.20000076293945
07:00:02,17.700000762939453,49.20000076293945
07:01:02,17.700000762939453,49.20000076293945
07:02:02,17.700000762939453,49.099998474121094
07:03:02,17.700000762939453,49.20000076293945
07:04:02,17.700000762939453,49.20000076293945
07:05:02,17.700000762939453,49.20000076293945
07:06:02,17.700000762939453,49.20000076293945
07:07:02,17.700000762939453,49.20000076293945
07:08:02,17.700000762939453,49.20000076293945
07:09:01,17.700000762939453,49.20000076293945
07:10:02,17.700000762939453,49.20000076293945
07:11:02,17.700000762939453,49.20000076293945
07:12:02,17.700000762939453,49.099998474121094
07:13:02,17.700000762939453,49.20000076293945
07:14:02,17.700000762939453,49.20000076293945
07:15:01,17.700000762939453,49.29999923706055
07:16:01,17.700000762939453,49.20000076293945
07:17:01,17.700000762939453,49.20000076293945
07:18:01,17.700000762939453,49.20000076293945
07:19:01,17.700000762939453,49.20000076293945
07:20:02,17.700000762939453,49.20000076293945
07:21:02,17.700000762939453,49.20000076293945
07:22:01,17.700000762939453,49.20000076293945
07:23:01,17.700000762939453,49.20000076293945
07:24:01,17.700000762939453,49.20000076293945
07:25:01,17.700000762939453,49.20000076293945
07:26:01,17.700000762939453,49.20000076293945
07:27:01,17.700000762939453,49.20000076293945
07:28:02,17.700000762939453,49.20000076293945
07:29:02,17.700000762939453,49.20000076293945
07:30:02,17.700000762939453,49.099998474121094
07:31:01,17.700000762939453,49.099998474121094
07:32:01,17.799999237060547,49.099998474121094
07:33:01,17.799999237060547,49.099998474121094
07:34:01,17.799999237060547,49.099998474121094
