DATE: Sat, 03 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,17.200000762939453,49.79999923706055
00:01:02,17.200000762939453,49.79999923706055
00:02:02,17.299999237060547,49.900001525878906
00:03:01,17.200000762939453,49.79999923706055
00:04:01,17.200000762939453,49.79999923706055
00:05:02,17.200000762939453,49.79999923706055
00:06:02,17.200000762939453,49.79999923706055
00:07:02,17.299999237060547,49.900001525878906
00:08:02,17.200000762939453,49.70000076293945
00:09:02,17.200000762939453,49.79999923706055
00:10:02,17.200000762939453,49.70000076293945
00:11:02,17.200000762939453,49.70000076293945
00:12:01,17.200000762939453,49.79999923706055
00:13:01,17.200000762939453,49.79999923706055
00:14:02,17.200000762939453,49.79999923706055
00:15:01,17.299999237060547,49.900001525878906
00:16:01,17.200000762939453,49.79999923706055
00:17:02,17.200000762939453,49.70000076293945
00:18:02,17.200000762939453,49.79999923706055
00:19:02,17.200000762939453,49.79999923706055
00:20:01,17.200000762939453,49.79999923706055
00:21:01,17.200000762939453,49.79999923706055
00:22:01,17.200000762939453,49.79999923706055
00:23:01,17.200000762939453,49.79999923706055
00:24:01,17.200000762939453,49.79999923706055
00:25:01,17.200000762939453,49.79999923706055
00:26:01,17.100000381469727,49.79999923706055
00:27:01,17.200000762939453,49.79999923706055
00:28:02,17.200000762939453,49.79999923706055
00:29:02,17.200000762939453,49.79999923706055
00:30:02,17.100000381469727,49.79999923706055
00:31:02,17.200000762939453,49.79999923706055
00:32:02,17.200000762939453,49.79999923706055
00:33:02,17.200000762939453,49.79999923706055
00:34:02,17.200000762939453,49.79999923706055
00:35:02,17.200000762939453,49.79999923706055
00:36:01,17.200000762939453,49.900001525878906
00:37:01,17.200000762939453,49.79999923706055
00:38:02,17.200000762939453,49.79999923706055
00:39:02,17.100000381469727,49.900001525878906
00:40:02,17.100000381469727,49.900001525878906
00:41:01,17.200000762939453,49.79999923706055
00:42:02,17.100000381469727,49.79999923706055
00:43:02,17.200000762939453,49.900001525878906
00:44:02,17.100000381469727,49.900001525878906
00:45:02,17.100000381469727,49.79999923706055
00:46:02,17.100000381469727,49.900001525878906
00:47:02,17.200000762939453,49.79999923706055
00:48:02,17.100000381469727,49.79999923706055
00:49:01,17.200000762939453,49.79999923706055
00:50:02,17.100000381469727,49.79999923706055
00:51:02,17.100000381469727,49.79999923706055
00:52:01,17.100000381469727,49.79999923706055
00:53:01,17.100000381469727,49.900001525878906
00:54:01,17.100000381469727,49.900001525878906
00:55:01,17.100000381469727,49.900001525878906
00:56:01,17.100000381469727,49.900001525878906
00:57:01,17.100000381469727,49.900001525878906
00:58:02,17.100000381469727,49.900001525878906
00:59:01,17.100000381469727,49.900001525878906
01:00:01,17.100000381469727,49.900001525878906
01:01:01,17.100000381469727,49.900001525878906
01:02:02,17.100000381469727,49.900001525878906
01:03:01,17.100000381469727,49.900001525878906
01:04:01,17.100000381469727,49.900001525878906
01:05:02,17.100000381469727,50.0
