DATE: Sun, 16 Aug 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,22.299999237060547,41.0
00:01:01,22.200000762939453,40.900001525878906
00:02:02,22.200000762939453,40.900001525878906
00:03:02,22.200000762939453,40.900001525878906
00:04:02,22.200000762939453,40.900001525878906
00:05:02,22.200000762939453,40.900001525878906
00:06:01,22.200000762939453,40.900001525878906
00:07:01,22.200000762939453,40.900001525878906
00:08:02,22.200000762939453,40.900001525878906
00:09:02,22.200000762939453,40.79999923706055
00:10:02,22.100000381469727,40.79999923706055
00:11:01,22.200000762939453,40.79999923706055
00:12:01,22.200000762939453,40.900001525878906
00:13:01,22.100000381469727,40.900001525878906
00:14:01,22.100000381469727,40.900001525878906
00:15:01,22.100000381469727,40.79999923706055
00:16:01,22.100000381469727,40.900001525878906
00:17:01,22.100000381469727,41.0
00:18:02,22.100000381469727,40.900001525878906
00:19:02,22.100000381469727,41.099998474121094
00:20:02,22.100000381469727,41.0
00:21:01,22.100000381469727,40.900001525878906
00:22:02,22.100000381469727,41.099998474121094
00:23:02,22.100000381469727,41.099998474121094
00:24:02,22.100000381469727,41.099998474121094
00:25:02,22.0,41.0
00:26:01,22.0,41.0
00:27:02,22.0,41.0
00:28:02,22.0,41.099998474121094
00:29:02,22.0,41.099998474121094
00:30:02,22.0,41.099998474121094
00:31:01,22.0,41.099998474121094
00:32:01,22.0,41.099998474121094
00:33:02,22.0,41.099998474121094
00:34:02,22.0,41.099998474121094
00:35:02,22.0,41.099998474121094
00:36:02,22.0,41.29999923706055
00:37:02,22.0,41.20000076293945
00:38:02,22.0,41.20000076293945
00:39:02,21.899999618530273,41.20000076293945
00:40:02,21.899999618530273,41.20000076293945
00:41:01,22.0,41.20000076293945
00:42:01,22.0,41.20000076293945
00:43:01,21.899999618530273,41.29999923706055
00:44:01,21.899999618530273,41.20000076293945
00:45:01,21.899999618530273,41.29999923706055
00:46:01,21.899999618530273,41.400001525878906
00:47:02,21.899999618530273,41.29999923706055
00:48:02,21.899999618530273,41.29999923706055
00:49:02,21.899999618530273,41.400001525878906
00:50:01,21.899999618530273,41.29999923706055
00:51:02,21.899999618530273,41.29999923706055
00:52:02,21.899999618530273,41.29999923706055
00:53:02,21.899999618530273,41.29999923706055
00:54:02,21.899999618530273,41.29999923706055
00:55:02,21.799999237060547,41.29999923706055
00:56:01,21.799999237060547,41.29999923706055
00:57:02,21.899999618530273,41.400001525878906
00:58:02,21.799999237060547,41.20000076293945
00:59:02,21.799999237060547,41.29999923706055
01:00:01,21.799999237060547,41.20000076293945
01:01:01,21.799999237060547,41.20000076293945
01:02:02,21.799999237060547,41.29999923706055
01:03:02,21.799999237060547,41.29999923706055
01:04:02,21.799999237060547,41.29999923706055
01:05:02,21.799999237060547,41.29999923706055
01:06:02,21.799999237060547,41.29999923706055
01:07:02,21.799999237060547,41.20000076293945
01:08:01,21.799999237060547,41.29999923706055
01:09:01,21.799999237060547,41.29999923706055
01:10:02,21.799999237060547,41.29999923706055
01:11:01,21.799999237060547,41.20000076293945
01:12:02,21.799999237060547,41.29999923706055
01:13:02,21.799999237060547,41.29999923706055
01:14:01,21.799999237060547,41.29999923706055
01:15:01,21.700000762939453,41.20000076293945
01:16:01,21.700000762939453,41.400001525878906
01:17:01,21.700000762939453,41.29999923706055
01:18:01,21.700000762939453,41.29999923706055
01:19:01,21.700000762939453,41.29999923706055
01:20:02,21.700000762939453,41.400001525878906
01:21:01,21.700000762939453,41.29999923706055
01:22:02,21.700000762939453,41.400001525878906
01:23:02,21.700000762939453,41.29999923706055
01:24:02,21.700000762939453,41.29999923706055
01:25:02,21.600000381469727,41.29999923706055
01:26:02,21.600000381469727,41.20000076293945
01:27:02,21.600000381469727,41.29999923706055
01:28:01,21.600000381469727,41.29999923706055
01:29:01,21.600000381469727,41.29999923706055
01:30:02,21.600000381469727,41.400001525878906
01:31:01,21.600000381469727,41.29999923706055
01:32:01,21.600000381469727,41.20000076293945
01:33:01,21.600000381469727,41.400001525878906
01:34:01,21.600000381469727,41.400001525878906
01:35:01,21.600000381469727,41.400001525878906
01:36:01,21.600000381469727,41.29999923706055
01:37:01,21.600000381469727,41.29999923706055
01:38:01,21.600000381469727,41.400001525878906
01:39:02,21.5,41.400001525878906
01:40:02,21.5,41.400001525878906
01:41:02,21.5,41.400001525878906
01:42:02,21.5,41.400001525878906
01:43:02,21.5,41.5
01:44:02,21.5,41.5
01:45:02,21.5,41.5
01:46:02,21.5,41.5
01:47:02,21.5,41.5
01:48:02,21.5,41.5
01:49:02,21.5,41.5
01:50:02,21.399999618530273,41.400001525878906
01:51:01,21.399999618530273,41.5
01:52:02,21.5,41.599998474121094
01:53:02,21.5,41.599998474121094
01:54:02,21.5,41.599998474121094
01:55:02,21.5,41.70000076293945
01:56:02,21.5,41.599998474121094
01:57:02,21.399999618530273,41.599998474121094
01:58:02,21.5,41.79999923706055
01:59:02,21.399999618530273,41.599998474121094
02:00:01,21.399999618530273,41.599998474121094
02:01:02,21.399999618530273,41.70000076293945
02:02:02,21.399999618530273,41.79999923706055
02:03:01,21.399999618530273,41.70000076293945
02:04:01,21.399999618530273,41.70000076293945
02:05:02,21.399999618530273,41.79999923706055
02:06:01,21.399999618530273,41.70000076293945
02:07:01,21.399999618530273,41.79999923706055
02:08:01,21.399999618530273,41.79999923706055
02:09:01,21.399999618530273,41.79999923706055
02:10:02,21.399999618530273,41.79999923706055
02:11:01,21.399999618530273,41.79999923706055
02:12:01,21.399999618530273,41.79999923706055
02:13:02,21.399999618530273,41.79999923706055
02:14:02,21.399999618530273,41.79999923706055
02:15:01,21.299999237060547,41.79999923706055
02:16:01,21.299999237060547,41.79999923706055
02:17:01,21.399999618530273,41.900001525878906
02:18:01,21.399999618530273,41.900001525878906
02:19:01,21.299999237060547,41.900001525878906
02:20:02,21.399999618530273,42.099998474121094
02:21:02,21.299999237060547,41.900001525878906
02:22:02,21.299999237060547,41.900001525878906
02:23:02,21.299999237060547,42.0
02:24:02,21.299999237060547,41.900001525878906
02:25:02,21.299999237060547,41.900001525878906
02:26:01,21.299999237060547,41.79999923706055
02:27:02,21.299999237060547,41.900001525878906
02:28:02,21.299999237060547,41.79999923706055
02:29:02,21.299999237060547,41.79999923706055
02:30:02,21.299999237060547,41.900001525878906
02:31:02,21.299999237060547,41.79999923706055
02:32:02,21.299999237060547,41.900001525878906
02:33:02,21.299999237060547,41.900001525878906
02:34:02,21.299999237060547,41.900001525878906
02:35:02,21.299999237060547,41.900001525878906
02:36:01,21.299999237060547,41.900001525878906
02:37:01,21.299999237060547,41.900001525878906
02:38:01,21.200000762939453,41.70000076293945
02:39:02,21.200000762939453,41.79999923706055
02:40:02,21.200000762939453,41.70000076293945
02:41:02,21.299999237060547,41.79999923706055
02:42:02,21.299999237060547,41.70000076293945
02:43:02,21.200000762939453,41.79999923706055
02:44:02,21.200000762939453,41.79999923706055
02:45:02,21.200000762939453,41.70000076293945
02:46:02,21.200000762939453,41.70000076293945
02:47:01,21.200000762939453,41.5
02:48:01,21.200000762939453,41.5
02:49:01,21.200000762939453,41.599998474121094
02:50:02,21.200000762939453,41.79999923706055
02:51:01,21.200000762939453,41.599998474121094
02:52:02,21.200000762939453,41.599998474121094
02:53:02,21.200000762939453,41.599998474121094
02:54:02,21.200000762939453,41.599998474121094
02:55:02,21.200000762939453,41.599998474121094
02:56:02,21.200000762939453,41.599998474121094
02:57:02,21.100000381469727,41.599998474121094
02:58:02,21.200000762939453,41.599998474121094
02:59:01,21.100000381469727,41.599998474121094
03:00:01,21.100000381469727,41.599998474121094
03:01:01,21.100000381469727,41.599998474121094
03:02:02,21.100000381469727,41.599998474121094
03:03:01,21.100000381469727,41.599998474121094
03:04:01,21.100000381469727,41.70000076293945
03:05:02,21.100000381469727,41.70000076293945
