DATE: Thu, 10 Sep 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,21.200000762939453,52.29999923706055
00:01:01,21.100000381469727,52.400001525878906
00:02:02,21.100000381469727,52.29999923706055
00:03:02,21.100000381469727,52.099998474121094
00:04:02,21.100000381469727,52.20000076293945
00:05:01,21.100000381469727,52.29999923706055
00:06:01,21.100000381469727,52.400001525878906
00:07:01,21.100000381469727,52.29999923706055
00:08:01,21.100000381469727,52.5
00:09:01,21.100000381469727,52.5
00:10:02,21.100000381469727,52.5
00:11:02,21.100000381469727,52.5
00:12:01,21.100000381469727,52.599998474121094
00:13:01,21.100000381469727,52.400001525878906
00:14:01,21.100000381469727,52.20000076293945
00:15:01,21.100000381469727,52.29999923706055
00:16:01,21.100000381469727,52.400001525878906
00:17:01,21.100000381469727,52.599998474121094
00:18:01,21.100000381469727,52.70000076293945
00:19:01,21.100000381469727,52.5
00:20:01,21.100000381469727,52.400001525878906
00:21:01,21.100000381469727,52.5
00:22:01,21.100000381469727,52.599998474121094
00:23:01,21.100000381469727,52.70000076293945
00:24:02,21.100000381469727,52.5
00:25:02,21.100000381469727,52.5
00:26:01,21.100000381469727,52.70000076293945
00:27:02,21.100000381469727,52.79999923706055
00:28:02,21.100000381469727,52.70000076293945
00:29:02,21.100000381469727,52.70000076293945
00:30:02,21.100000381469727,53.0
00:31:02,21.100000381469727,52.900001525878906
00:32:01,21.100000381469727,52.79999923706055
00:33:01,21.100000381469727,52.900001525878906
00:34:01,21.100000381469727,52.900001525878906
00:35:02,21.100000381469727,53.0
00:36:01,21.100000381469727,52.900001525878906
00:37:01,21.100000381469727,52.900001525878906
00:38:01,21.100000381469727,52.900001525878906
00:39:01,21.100000381469727,53.0
00:40:02,21.0,52.900001525878906
00:41:01,21.100000381469727,53.0
00:42:01,21.100000381469727,53.0
00:43:01,21.0,52.79999923706055
00:44:01,21.100000381469727,53.20000076293945
00:45:02,21.100000381469727,53.0
00:46:02,21.0,52.599998474121094
00:47:02,21.0,52.79999923706055
00:48:02,21.0,53.0
00:49:01,21.0,52.900001525878906
00:50:02,21.0,52.900001525878906
00:51:01,21.0,53.0
00:52:02,21.0,52.79999923706055
00:53:02,21.0,53.0
00:54:02,21.0,53.099998474121094
00:55:02,21.0,53.099998474121094
00:56:02,21.0,53.099998474121094
00:57:02,21.0,53.0
00:58:02,21.0,53.0
00:59:02,20.899999618530273,53.099998474121094
01:00:02,20.899999618530273,53.20000076293945
01:01:01,21.0,53.29999923706055
01:02:02,20.899999618530273,53.20000076293945
01:03:02,20.899999618530273,53.29999923706055
01:04:02,21.0,53.599998474121094
01:05:02,20.899999618530273,53.20000076293945
01:06:01,20.899999618530273,53.099998474121094
01:07:02,20.899999618530273,53.20000076293945
01:08:02,20.899999618530273,53.400001525878906
01:09:02,20.899999618530273,53.900001525878906
01:10:02,20.899999618530273,53.400001525878906
01:11:02,20.899999618530273,53.400001525878906
01:12:02,20.899999618530273,53.5
01:13:02,20.899999618530273,53.400001525878906
01:14:02,20.899999618530273,53.599998474121094
01:15:02,20.899999618530273,53.79999923706055
01:16:02,21.0,53.70000076293945
01:17:02,20.899999618530273,53.599998474121094
01:18:01,20.899999618530273,53.599998474121094
01:19:02,20.899999618530273,53.400001525878906
01:20:02,20.899999618530273,53.599998474121094
01:21:01,20.899999618530273,53.599998474121094
01:22:01,20.899999618530273,53.599998474121094
01:23:01,20.899999618530273,53.599998474121094
01:24:01,20.899999618530273,53.70000076293945
01:25:01,20.899999618530273,53.70000076293945
01:26:01,20.899999618530273,53.70000076293945
01:27:02,20.899999618530273,53.79999923706055
01:28:02,20.899999618530273,53.79999923706055
01:29:02,20.799999237060547,53.599998474121094
01:30:02,20.799999237060547,53.599998474121094
01:31:02,20.799999237060547,53.400001525878906
01:32:02,20.799999237060547,53.599998474121094
01:33:02,20.799999237060547,53.70000076293945
01:34:02,20.799999237060547,53.599998474121094
01:35:02,20.799999237060547,53.70000076293945
01:36:02,20.799999237060547,53.599998474121094
01:37:01,20.799999237060547,53.5
01:38:01,20.799999237060547,53.599998474121094
01:39:01,20.799999237060547,53.70000076293945
01:40:02,20.799999237060547,53.70000076293945
01:41:02,20.799999237060547,53.79999923706055
01:42:01,20.899999618530273,54.0
01:43:01,20.899999618530273,53.900001525878906
01:44:02,20.899999618530273,53.900001525878906
01:45:02,20.899999618530273,53.900001525878906
01:46:02,20.799999237060547,53.79999923706055
01:47:02,20.799999237060547,53.70000076293945
01:48:02,20.799999237060547,53.599998474121094
01:49:02,20.799999237060547,53.599998474121094
01:50:02,20.799999237060547,53.79999923706055
01:51:02,20.799999237060547,53.900001525878906
01:52:01,20.799999237060547,54.20000076293945
01:53:01,20.799999237060547,54.099998474121094
01:54:01,20.799999237060547,53.79999923706055
01:55:01,20.799999237060547,53.900001525878906
01:56:01,20.799999237060547,54.0
01:57:01,20.799999237060547,54.0
01:58:02,20.799999237060547,54.099998474121094
01:59:01,20.799999237060547,54.0
02:00:01,20.799999237060547,53.79999923706055
02:01:01,20.700000762939453,53.79999923706055
02:02:02,20.799999237060547,54.099998474121094
02:03:01,20.700000762939453,53.79999923706055
02:04:01,20.799999237060547,53.79999923706055
02:05:02,20.700000762939453,54.0
02:06:01,20.700000762939453,54.099998474121094
02:07:02,20.700000762939453,53.900001525878906
02:08:02,20.700000762939453,54.0
02:09:01,20.700000762939453,54.0
02:10:02,20.700000762939453,54.0
02:11:02,20.700000762939453,53.70000076293945
02:12:02,20.700000762939453,53.70000076293945
02:13:02,20.700000762939453,53.79999923706055
02:14:02,20.700000762939453,54.0
02:15:02,20.700000762939453,54.0
02:16:02,20.700000762939453,54.0
02:17:01,20.700000762939453,53.79999923706055
02:18:01,20.700000762939453,54.0
02:19:01,20.700000762939453,53.900001525878906
02:20:02,20.600000381469727,53.900001525878906
02:21:01,20.600000381469727,54.099998474121094
02:22:01,20.600000381469727,54.0
02:23:01,20.700000762939453,54.099998474121094
02:24:01,20.700000762939453,54.29999923706055
02:25:01,20.600000381469727,54.099998474121094
02:26:02,20.700000762939453,54.20000076293945
02:27:02,20.700000762939453,53.900001525878906
02:28:02,20.700000762939453,54.0
02:29:02,20.700000762939453,54.099998474121094
02:30:01,20.600000381469727,54.0
