DATE: Thu, 13 Aug 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,23.399999618530273,41.599998474121094
00:01:02,23.299999237060547,41.70000076293945
00:02:01,23.399999618530273,41.70000076293945
00:03:02,23.399999618530273,41.79999923706055
00:04:02,23.399999618530273,41.70000076293945
00:05:02,23.299999237060547,41.79999923706055
00:06:02,23.299999237060547,41.900001525878906
00:07:02,23.299999237060547,41.900001525878906
00:08:02,23.299999237060547,41.900001525878906
00:09:02,23.299999237060547,41.900001525878906
00:10:02,23.299999237060547,42.0
00:11:02,23.299999237060547,42.0
00:12:01,23.299999237060547,41.900001525878906
00:13:02,23.200000762939453,41.70000076293945
00:14:01,23.299999237060547,41.900001525878906
00:15:01,23.299999237060547,42.099998474121094
00:16:01,23.299999237060547,42.099998474121094
00:17:01,23.299999237060547,41.900001525878906
00:18:01,23.200000762939453,41.900001525878906
00:19:02,23.200000762939453,41.900001525878906
00:20:02,23.200000762939453,42.0
00:21:01,23.200000762939453,42.0
00:22:01,23.200000762939453,41.900001525878906
00:23:01,23.200000762939453,42.0
00:24:01,23.200000762939453,42.099998474121094
00:25:01,23.200000762939453,41.79999923706055
00:26:02,23.200000762939453,42.0
00:27:02,23.200000762939453,42.0
00:28:01,23.200000762939453,42.0
00:29:01,23.200000762939453,42.0
00:30:02,23.100000381469727,42.0
00:31:02,23.200000762939453,42.099998474121094
00:32:02,23.100000381469727,42.099998474121094
00:33:02,23.200000762939453,42.20000076293945
00:34:02,23.100000381469727,42.099998474121094
00:35:02,23.100000381469727,42.5
00:36:01,23.100000381469727,42.099998474121094
00:37:01,23.100000381469727,42.099998474121094
00:38:01,23.100000381469727,42.20000076293945
00:39:01,23.100000381469727,42.099998474121094
00:40:02,23.100000381469727,42.099998474121094
00:41:02,23.0,42.0
00:42:02,23.100000381469727,42.20000076293945
00:43:02,23.100000381469727,42.099998474121094
00:44:01,23.100000381469727,42.0
00:45:02,23.100000381469727,41.900001525878906
00:46:02,23.0,42.0
00:47:01,23.100000381469727,42.20000076293945
00:48:01,23.100000381469727,42.099998474121094
00:49:01,23.0,41.900001525878906
00:50:02,23.0,42.0
00:51:01,23.0,42.099998474121094
00:52:01,23.0,42.099998474121094
00:53:01,23.0,42.0
00:54:02,23.0,41.900001525878906
00:55:01,22.899999618530273,42.0
00:56:01,22.899999618530273,41.900001525878906
00:57:02,23.0,42.0
00:58:02,22.899999618530273,42.0
00:59:02,22.899999618530273,42.0
01:00:01,22.899999618530273,42.0
01:01:01,22.899999618530273,42.099998474121094
01:02:02,23.0,42.099998474121094
01:03:02,22.899999618530273,42.0
01:04:02,22.899999618530273,16.5
01:05:02,22.899999618530273,42.099998474121094
01:06:01,22.899999618530273,42.0
01:07:01,22.899999618530273,42.099998474121094
01:08:01,22.899999618530273,42.0
01:09:02,22.899999618530273,42.099998474121094
01:10:02,22.899999618530273,42.099998474121094
01:11:02,22.799999237060547,42.0
01:12:02,22.799999237060547,42.099998474121094
01:13:02,22.799999237060547,42.099998474121094
01:14:02,22.799999237060547,41.900001525878906
01:15:01,22.799999237060547,42.0
01:16:01,22.799999237060547,42.099998474121094
01:17:01,22.799999237060547,42.099998474121094
01:18:01,22.799999237060547,42.20000076293945
01:19:02,22.799999237060547,42.20000076293945
01:20:02,22.799999237060547,42.099998474121094
01:21:01,22.799999237060547,42.20000076293945
01:22:02,22.799999237060547,42.099998474121094
01:23:01,22.799999237060547,42.20000076293945
01:24:02,22.799999237060547,42.400001525878906
01:25:02,22.799999237060547,42.20000076293945
01:26:02,22.799999237060547,42.20000076293945
01:27:02,22.799999237060547,42.099998474121094
01:28:02,22.799999237060547,42.099998474121094
01:29:01,22.799999237060547,42.099998474121094
01:30:02,22.799999237060547,42.20000076293945
01:31:02,22.799999237060547,42.099998474121094
01:32:02,22.700000762939453,42.20000076293945
01:33:02,22.799999237060547,42.20000076293945
01:34:02,22.799999237060547,42.20000076293945
01:35:02,22.799999237060547,42.20000076293945
01:36:02,22.799999237060547,42.29999923706055
01:37:02,22.700000762939453,42.29999923706055
01:38:02,22.700000762939453,42.29999923706055
01:39:02,22.799999237060547,42.29999923706055
01:40:02,22.700000762939453,42.20000076293945
01:41:01,22.700000762939453,42.20000076293945
01:42:01,22.700000762939453,42.29999923706055
01:43:01,22.799999237060547,42.29999923706055
01:44:02,22.700000762939453,42.29999923706055
01:45:02,22.700000762939453,42.29999923706055
01:46:02,22.600000381469727,42.20000076293945
01:47:01,22.700000762939453,42.29999923706055
01:48:02,22.700000762939453,42.29999923706055
01:49:02,22.600000381469727,42.20000076293945
01:50:02,22.600000381469727,42.20000076293945
01:51:01,22.700000762939453,42.29999923706055
01:52:01,22.700000762939453,42.29999923706055
01:53:01,22.600000381469727,42.099998474121094
01:54:01,22.700000762939453,42.20000076293945
01:55:01,22.600000381469727,42.20000076293945
01:56:01,22.700000762939453,42.29999923706055
01:57:01,22.600000381469727,42.20000076293945
01:58:02,22.600000381469727,42.20000076293945
01:59:02,22.600000381469727,42.20000076293945
02:00:02,22.600000381469727,42.20000076293945
02:01:02,22.600000381469727,42.20000076293945
02:02:01,22.600000381469727,42.20000076293945
02:03:01,22.5,42.20000076293945
02:04:01,22.5,42.20000076293945
02:05:02,22.5,42.20000076293945
02:06:02,22.5,42.20000076293945
02:07:02,22.5,42.20000076293945
