DATE: Tue, 20 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,22.5,56.20000076293945
00:01:02,22.5,56.099998474121094
00:02:02,22.5,56.20000076293945
00:03:01,22.5,56.20000076293945
00:04:01,22.5,56.099998474121094
00:05:02,22.600000381469727,56.099998474121094
00:06:02,22.5,56.20000076293945
00:07:02,22.600000381469727,56.20000076293945
00:08:02,22.5,56.099998474121094
00:09:02,22.5,56.099998474121094
00:10:02,22.5,56.099998474121094
00:11:02,22.5,56.0
00:12:01,22.600000381469727,55.900001525878906
00:13:01,22.5,56.0
00:14:02,22.600000381469727,56.0
00:15:02,22.600000381469727,56.0
00:16:02,22.5,56.0
00:17:02,22.5,56.0
00:18:02,22.600000381469727,55.900001525878906
00:19:02,22.600000381469727,56.0
00:20:02,22.600000381469727,56.099998474121094
00:21:01,22.600000381469727,56.0
00:22:01,22.600000381469727,56.0
00:23:01,22.600000381469727,55.900001525878906
00:24:01,22.5,55.900001525878906
00:25:02,22.600000381469727,55.79999923706055
00:26:02,22.600000381469727,56.0
00:27:02,22.600000381469727,56.20000076293945
00:28:02,22.5,56.0
00:29:01,22.600000381469727,55.900001525878906
00:30:02,22.600000381469727,55.900001525878906
00:31:01,22.600000381469727,55.70000076293945
00:32:02,22.600000381469727,56.0
00:33:02,22.600000381469727,55.900001525878906
00:34:02,22.600000381469727,55.900001525878906
00:35:02,22.600000381469727,55.900001525878906
00:36:02,22.600000381469727,55.900001525878906
00:37:02,22.5,55.70000076293945
00:38:02,22.600000381469727,55.900001525878906
00:39:02,22.600000381469727,55.70000076293945
00:40:02,22.600000381469727,55.79999923706055
00:41:02,22.600000381469727,55.599998474121094
00:42:02,22.600000381469727,55.70000076293945
00:43:02,22.600000381469727,55.79999923706055
00:44:02,22.600000381469727,55.79999923706055
00:45:02,22.600000381469727,55.70000076293945
00:46:02,22.600000381469727,55.599998474121094
00:47:02,22.600000381469727,55.599998474121094
00:48:02,22.600000381469727,55.400001525878906
00:49:01,22.600000381469727,55.599998474121094
00:50:02,22.600000381469727,55.599998474121094
00:51:01,22.600000381469727,55.5
00:52:01,22.600000381469727,55.70000076293945
00:53:01,22.600000381469727,55.599998474121094
00:54:01,22.5,55.70000076293945
00:55:01,22.600000381469727,55.79999923706055
00:56:01,22.600000381469727,55.70000076293945
00:57:02,22.600000381469727,55.79999923706055
00:58:02,22.600000381469727,55.70000076293945
00:59:01,22.600000381469727,55.70000076293945
01:00:02,22.600000381469727,55.70000076293945
01:01:01,22.600000381469727,55.900001525878906
01:02:02,22.600000381469727,55.900001525878906
01:03:01,22.600000381469727,55.900001525878906
01:04:01,22.600000381469727,56.099998474121094
01:05:02,22.600000381469727,55.79999923706055
01:06:02,22.600000381469727,55.79999923706055
01:07:02,22.600000381469727,55.900001525878906
01:08:01,22.600000381469727,55.70000076293945
01:09:02,22.600000381469727,55.70000076293945
01:10:02,22.600000381469727,55.79999923706055
01:11:02,22.600000381469727,55.70000076293945
01:12:01,22.600000381469727,55.70000076293945
01:13:01,22.600000381469727,55.70000076293945
01:14:02,22.600000381469727,55.70000076293945
01:15:02,22.600000381469727,55.70000076293945
01:16:02,22.600000381469727,55.70000076293945
01:17:02,22.600000381469727,55.79999923706055
01:18:02,22.600000381469727,55.70000076293945
01:19:01,22.600000381469727,55.70000076293945
01:20:02,22.600000381469727,57.20000076293945
01:21:02,22.600000381469727,55.900001525878906
01:22:02,22.600000381469727,55.79999923706055
01:23:01,22.600000381469727,55.70000076293945
01:24:01,22.600000381469727,55.70000076293945
01:25:01,22.600000381469727,55.70000076293945
01:26:01,22.600000381469727,55.70000076293945
01:27:01,22.600000381469727,55.79999923706055
01:28:01,22.600000381469727,55.900001525878906
01:29:01,22.600000381469727,55.79999923706055
01:30:02,22.600000381469727,55.70000076293945
01:31:01,22.600000381469727,55.70000076293945
01:32:02,22.700000762939453,55.70000076293945
01:33:02,22.600000381469727,55.5
01:34:02,22.600000381469727,55.599998474121094
01:35:02,22.700000762939453,55.70000076293945
01:36:02,22.600000381469727,55.599998474121094
01:37:02,22.600000381469727,55.70000076293945
01:38:02,22.600000381469727,55.70000076293945
01:39:02,22.600000381469727,55.5
01:40:01,22.700000762939453,55.70000076293945
01:41:01,22.600000381469727,55.5
01:42:02,22.600000381469727,55.599998474121094
01:43:02,22.600000381469727,55.599998474121094
01:44:02,22.600000381469727,55.400001525878906
01:45:02,22.600000381469727,55.400001525878906
01:46:01,22.600000381469727,55.599998474121094
01:47:02,22.600000381469727,55.599998474121094
01:48:02,22.600000381469727,55.400001525878906
01:49:02,22.600000381469727,55.400001525878906
01:50:02,22.600000381469727,55.400001525878906
01:51:02,22.600000381469727,55.400001525878906
01:52:02,22.700000762939453,55.599998474121094
01:53:02,22.600000381469727,55.29999923706055
01:54:02,22.600000381469727,55.599998474121094
01:55:02,22.600000381469727,55.5
01:56:02,22.700000762939453,55.79999923706055
01:57:02,22.600000381469727,55.29999923706055
01:58:02,22.700000762939453,55.5
01:59:02,22.600000381469727,55.29999923706055
02:00:01,22.600000381469727,55.20000076293945
02:01:02,22.700000762939453,55.400001525878906
02:02:02,22.600000381469727,55.29999923706055
02:03:01,22.700000762939453,55.20000076293945
02:04:01,22.600000381469727,55.29999923706055
