DATE: Mon, 27 Jul 2015 10:25:59 +0000
Time,Temperature [degree C],Relative humidity [%]
10:25:59,20.399999618530273,47.70000076293945
10:26:02,20.299999237060547,47.599998474121094
10:27:02,20.399999618530273,47.400001525878906
10:28:02,20.5,47.400001525878906
10:29:02,20.5,47.400001525878906
10:30:02,20.5,47.29999923706055
10:31:01,20.5,47.29999923706055
10:32:02,20.5,47.400001525878906
10:33:01,20.5,47.400001525878906
10:34:02,20.5,47.29999923706055
10:35:02,20.5,47.099998474121094
10:36:02,20.5,47.20000076293945
10:37:02,20.5,47.20000076293945
10:38:02,20.399999618530273,47.099998474121094
10:39:02,20.399999618530273,47.099998474121094
10:40:01,20.5,47.20000076293945
10:41:02,20.5,47.099998474121094
10:42:02,20.5,47.20000076293945
10:43:02,20.5,47.20000076293945
10:44:01,20.399999618530273,47.099998474121094
10:45:02,20.5,47.099998474121094
10:46:02,20.5,47.0
10:47:01,20.399999618530273,47.0
10:48:01,20.5,47.099998474121094
10:49:01,20.399999618530273,46.79999923706055
10:50:02,20.5,46.900001525878906
10:51:01,20.399999618530273,46.900001525878906
10:52:02,20.399999618530273,46.900001525878906
10:53:02,20.399999618530273,46.900001525878906
10:54:01,20.399999618530273,46.900001525878906
10:55:01,20.399999618530273,46.900001525878906
10:56:01,20.399999618530273,46.900001525878906
10:57:01,20.399999618530273,46.900001525878906
10:58:02,20.399999618530273,46.70000076293945
10:59:02,20.399999618530273,46.599998474121094
11:00:01,20.399999618530273,46.70000076293945
11:01:01,20.399999618530273,46.599998474121094
11:02:01,20.399999618530273,46.599998474121094
11:03:01,20.399999618530273,46.599998474121094
11:04:02,20.399999618530273,46.5
11:05:02,20.399999618530273,46.599998474121094
11:06:02,20.399999618530273,46.599998474121094
11:07:02,20.399999618530273,46.5
11:08:01,20.399999618530273,46.5
11:09:01,20.399999618530273,46.5
11:10:02,20.399999618530273,46.5
11:11:01,20.399999618530273,46.5
11:12:01,20.399999618530273,46.5
11:13:02,20.399999618530273,46.5
11:14:01,20.399999618530273,46.400001525878906
11:15:01,20.299999237060547,46.5
11:16:02,20.399999618530273,46.5
11:17:02,20.399999618530273,46.5
11:18:01,20.399999618530273,46.5
11:19:01,20.299999237060547,46.5
11:20:02,20.299999237060547,46.5
11:21:02,20.299999237060547,46.5
11:22:01,20.299999237060547,46.5
11:23:01,20.299999237060547,46.400001525878906
11:24:02,20.399999618530273,46.400001525878906
11:25:02,20.299999237060547,46.29999923706055
11:26:02,20.299999237060547,46.5
11:27:02,20.299999237060547,46.400001525878906
11:28:01,20.399999618530273,46.400001525878906
11:29:01,20.299999237060547,46.29999923706055
11:30:02,20.299999237060547,46.400001525878906
11:31:02,20.299999237060547,46.400001525878906
11:32:02,20.299999237060547,46.29999923706055
11:33:02,20.299999237060547,46.29999923706055
11:34:01,20.299999237060547,46.29999923706055
11:35:01,20.200000762939453,46.20000076293945
11:36:02,20.299999237060547,46.29999923706055
11:37:02,20.299999237060547,46.29999923706055
11:38:02,20.299999237060547,46.29999923706055
11:39:02,20.299999237060547,46.29999923706055
11:40:02,20.299999237060547,46.20000076293945
11:41:02,20.299999237060547,46.20000076293945
11:42:01,20.299999237060547,46.20000076293945
11:43:01,20.200000762939453,46.099998474121094
11:44:01,20.200000762939453,46.0
11:45:02,20.299999237060547,46.099998474121094
11:46:02,20.200000762939453,46.099998474121094
11:47:02,20.200000762939453,46.099998474121094
11:48:01,20.200000762939453,46.0
11:49:01,20.200000762939453,46.099998474121094
11:50:02,20.200000762939453,46.0
11:51:01,20.200000762939453,46.0
11:52:01,20.200000762939453,46.0
11:53:01,20.200000762939453,46.0
11:54:01,20.200000762939453,46.0
11:55:02,20.200000762939453,46.0
11:56:02,20.200000762939453,46.0
11:57:02,20.200000762939453,45.900001525878906
11:58:02,20.200000762939453,45.900001525878906
11:59:02,20.200000762939453,45.900001525878906
12:00:02,20.200000762939453,45.900001525878906
12:01:02,20.200000762939453,45.900001525878906
12:02:02,20.200000762939453,45.900001525878906
12:03:01,20.200000762939453,46.0
12:04:02,20.200000762939453,46.0
12:05:02,20.100000381469727,45.900001525878906
12:06:02,20.100000381469727,46.0
12:07:02,20.200000762939453,46.0
12:08:02,20.200000762939453,46.0
12:09:02,20.100000381469727,45.900001525878906
12:10:02,20.200000762939453,45.900001525878906
12:11:02,20.200000762939453,45.900001525878906
12:12:02,20.200000762939453,45.900001525878906
12:13:02,20.100000381469727,45.900001525878906
12:14:02,20.200000762939453,45.900001525878906
12:15:02,20.200000762939453,45.79999923706055
12:16:01,20.100000381469727,45.900001525878906
12:17:01,20.200000762939453,45.900001525878906
12:18:01,20.100000381469727,45.900001525878906
12:19:01,20.100000381469727,45.900001525878906
12:20:02,20.100000381469727,45.79999923706055
12:21:02,20.100000381469727,45.900001525878906
12:22:01,20.100000381469727,45.900001525878906
12:23:01,20.100000381469727,45.79999923706055
12:24:01,20.100000381469727,45.900001525878906
12:25:01,20.100000381469727,45.79999923706055
12:26:01,20.100000381469727,45.900001525878906
12:27:01,20.100000381469727,45.79999923706055
12:28:01,20.100000381469727,45.79999923706055
12:29:01,20.0,45.70000076293945
12:30:02,20.0,45.70000076293945
12:31:01,20.100000381469727,45.79999923706055
12:32:01,20.100000381469727,45.79999923706055
12:33:02,20.100000381469727,45.79999923706055
12:34:02,20.100000381469727,46.0
12:35:02,20.100000381469727,45.70000076293945
12:36:02,20.100000381469727,45.70000076293945
12:37:02,20.0,45.599998474121094
12:38:02,20.100000381469727,45.70000076293945
12:39:01,20.100000381469727,45.70000076293945
12:40:02,20.100000381469727,45.70000076293945
12:41:02,20.0,45.70000076293945
12:42:02,20.0,45.70000076293945
12:43:02,20.0,45.70000076293945
12:44:02,20.0,45.70000076293945
12:45:02,20.0,45.79999923706055
12:46:02,20.0,45.79999923706055
12:47:02,20.0,46.0
12:48:02,19.899999618530273,45.900001525878906
12:49:01,20.0,45.900001525878906
12:50:02,20.0,45.900001525878906
12:51:01,20.0,46.0
12:52:01,20.0,46.0
12:53:01,20.0,46.0
12:54:01,20.0,46.0
12:55:01,20.0,46.0
12:56:01,20.0,46.0
12:57:02,20.100000381469727,46.0
12:58:02,20.0,45.900001525878906
12:59:02,20.0,45.900001525878906
13:00:01,20.0,45.900001525878906
13:01:01,20.0,45.900001525878906
13:02:02,20.0,45.900001525878906
13:03:02,20.0,46.0
13:04:02,20.0,46.0
13:05:02,20.0,45.900001525878906
13:06:01,20.0,45.79999923706055
13:07:01,20.0,45.79999923706055
13:08:01,20.0,45.900001525878906
13:09:02,20.0,45.900001525878906
13:10:02,20.0,45.900001525878906
13:11:02,19.899999618530273,45.900001525878906
13:12:01,19.899999618530273,45.900001525878906
13:13:01,20.0,45.900001525878906
13:14:01,20.0,45.900001525878906
13:15:01,20.0,45.79999923706055
13:16:01,20.0,45.79999923706055
13:17:01,20.0,45.900001525878906
13:18:01,19.899999618530273,46.0
13:19:01,20.0,46.0
13:20:02,20.0,46.0
13:21:01,20.0,46.0
13:22:01,20.0,45.900001525878906
13:23:01,19.899999618530273,45.900001525878906
13:24:02,20.0,45.900001525878906
13:25:01,20.0,46.0
13:26:01,20.0,46.0
13:27:01,20.0,46.0
13:28:01,19.899999618530273,46.099998474121094
13:29:02,20.0,45.900001525878906
13:30:02,20.0,45.900001525878906
13:31:01,19.899999618530273,45.79999923706055
13:32:02,20.0,45.79999923706055
13:33:02,20.0,45.79999923706055
13:34:01,20.0,45.79999923706055
13:35:01,20.0,45.79999923706055
13:36:01,19.899999618530273,45.79999923706055
13:37:01,19.899999618530273,45.79999923706055
13:38:02,19.899999618530273,45.900001525878906
13:39:02,19.899999618530273,46.0
13:40:02,19.899999618530273,46.0
13:41:02,19.899999618530273,45.900001525878906
13:42:02,19.899999618530273,45.900001525878906
13:43:02,19.899999618530273,45.900001525878906
13:44:02,19.899999618530273,46.0
13:45:01,19.899999618530273,45.900001525878906
13:46:01,19.899999618530273,45.900001525878906
13:47:01,19.899999618530273,45.900001525878906
13:48:01,19.899999618530273,45.900001525878906
13:49:01,19.899999618530273,45.900001525878906
13:50:02,19.899999618530273,45.900001525878906
13:51:02,19.799999237060547,45.79999923706055
13:52:01,19.899999618530273,45.900001525878906
13:53:02,19.899999618530273,45.900001525878906
13:54:02,19.899999618530273,45.900001525878906
13:55:02,19.799999237060547,45.79999923706055
13:56:02,19.799999237060547,45.79999923706055
13:57:02,19.899999618530273,45.900001525878906
13:58:02,19.799999237060547,45.900001525878906
13:59:02,19.799999237060547,45.900001525878906
14:00:02,19.799999237060547,45.900001525878906
14:01:02,19.799999237060547,45.900001525878906
14:02:02,19.799999237060547,45.900001525878906
14:03:01,19.799999237060547,45.900001525878906
14:04:01,19.799999237060547,45.900001525878906
14:05:02,19.799999237060547,45.900001525878906
14:06:01,19.799999237060547,45.900001525878906
14:07:02,19.799999237060547,45.900001525878906
14:08:02,19.799999237060547,45.900001525878906
14:09:01,19.799999237060547,45.900001525878906
14:10:02,19.799999237060547,45.900001525878906
14:11:02,19.799999237060547,45.900001525878906
14:12:02,19.700000762939453,45.900001525878906
14:13:02,19.799999237060547,46.0
14:14:02,19.799999237060547,46.0
14:15:02,19.799999237060547,45.900001525878906
14:16:02,19.700000762939453,46.0
14:17:02,19.799999237060547,46.0
14:18:02,19.700000762939453,45.900001525878906
14:19:01,19.799999237060547,45.900001525878906
14:20:02,19.799999237060547,45.900001525878906
14:21:01,19.700000762939453,45.900001525878906
14:22:01,19.799999237060547,45.900001525878906
14:23:01,19.700000762939453,45.900001525878906
14:24:01,19.799999237060547,45.900001525878906
14:25:01,19.799999237060547,45.900001525878906
14:26:02,19.799999237060547,45.900001525878906
14:27:02,19.799999237060547,45.900001525878906
14:28:02,19.700000762939453,45.900001525878906
14:29:02,19.799999237060547,45.900001525878906
14:30:02,19.700000762939453,45.900001525878906
14:31:01,19.799999237060547,45.900001525878906
14:32:01,19.799999237060547,45.900001525878906
14:33:01,19.799999237060547,45.900001525878906
14:34:01,19.799999237060547,45.900001525878906
14:35:01,19.700000762939453,45.900001525878906
14:36:01,19.700000762939453,45.900001525878906
14:37:02,19.799999237060547,45.900001525878906
14:38:02,19.700000762939453,45.900001525878906
14:39:01,19.700000762939453,45.900001525878906
14:40:02,19.700000762939453,45.900001525878906
14:41:02,19.700000762939453,45.900001525878906
14:42:02,19.700000762939453,46.0
14:43:01,19.700000762939453,46.0
14:44:01,19.700000762939453,46.0
14:45:01,19.700000762939453,46.0
14:46:01,19.700000762939453,46.0
14:47:01,19.700000762939453,46.0
14:48:01,19.700000762939453,45.900001525878906
14:49:02,19.700000762939453,46.0
14:50:02,19.700000762939453,46.0
14:51:02,19.700000762939453,45.900001525878906
14:52:02,19.700000762939453,45.900001525878906
14:53:02,19.700000762939453,45.900001525878906
14:54:02,19.700000762939453,45.900001525878906
14:55:02,19.600000381469727,45.79999923706055
14:56:01,19.700000762939453,46.0
14:57:02,19.600000381469727,45.900001525878906
14:58:02,19.700000762939453,46.0
14:59:02,19.700000762939453,46.0
15:00:02,19.600000381469727,45.900001525878906
15:01:01,19.600000381469727,46.0
15:02:02,19.600000381469727,46.0
15:03:02,19.600000381469727,45.900001525878906
15:04:02,19.700000762939453,46.0
15:05:02,19.600000381469727,45.900001525878906
15:06:02,19.600000381469727,45.79999923706055
15:07:02,19.600000381469727,45.900001525878906
15:08:02,19.600000381469727,45.900001525878906
15:09:02,19.600000381469727,45.900001525878906
15:10:02,19.600000381469727,45.900001525878906
15:11:02,19.600000381469727,45.900001525878906
15:12:02,19.600000381469727,46.0
15:13:02,19.600000381469727,45.900001525878906
15:14:02,19.600000381469727,45.900001525878906
15:15:01,19.600000381469727,46.0
15:16:01,19.600000381469727,45.900001525878906
15:17:02,19.600000381469727,45.900001525878906
15:18:02,19.600000381469727,45.900001525878906
15:19:02,19.600000381469727,45.900001525878906
15:20:02,19.600000381469727,45.900001525878906
15:21:02,19.600000381469727,45.900001525878906
15:22:02,19.600000381469727,45.900001525878906
15:23:02,19.600000381469727,45.900001525878906
15:24:02,19.600000381469727,46.0
15:25:02,19.600000381469727,45.900001525878906
15:26:01,19.600000381469727,45.900001525878906
15:27:01,19.600000381469727,45.900001525878906
15:28:02,19.600000381469727,45.900001525878906
15:29:01,19.600000381469727,45.79999923706055
15:30:02,19.600000381469727,45.900001525878906
15:31:02,19.5,45.900001525878906
15:32:01,19.600000381469727,45.900001525878906
15:33:01,19.600000381469727,45.900001525878906
15:34:01,19.600000381469727,45.900001525878906
15:35:01,19.600000381469727,45.900001525878906
15:36:01,19.600000381469727,45.900001525878906
15:37:01,19.600000381469727,45.900001525878906
15:38:01,19.5,45.900001525878906
15:39:01,19.600000381469727,45.900001525878906
15:40:02,19.600000381469727,45.900001525878906
15:41:01,19.600000381469727,46.20000076293945
15:42:01,19.600000381469727,45.79999923706055
15:43:02,19.600000381469727,45.79999923706055
15:44:01,19.600000381469727,45.79999923706055
15:45:01,19.600000381469727,45.79999923706055
15:46:01,19.5,45.79999923706055
15:47:02,19.600000381469727,45.79999923706055
15:48:02,19.600000381469727,45.79999923706055
15:49:02,19.600000381469727,45.79999923706055
15:50:02,19.600000381469727,45.900001525878906
15:51:02,19.600000381469727,45.900001525878906
15:52:02,19.5,45.900001525878906
15:53:02,19.600000381469727,45.900001525878906
15:54:02,19.600000381469727,45.900001525878906
15:55:02,19.600000381469727,45.900001525878906
15:56:02,19.600000381469727,45.79999923706055
15:57:01,19.5,45.79999923706055
15:58:02,19.5,45.79999923706055
15:59:02,19.600000381469727,45.79999923706055
16:00:02,19.600000381469727,45.79999923706055
16:01:02,19.600000381469727,45.79999923706055
16:02:02,19.600000381469727,45.79999923706055
16:03:02,19.600000381469727,45.79999923706055
16:04:02,19.600000381469727,45.79999923706055
16:05:02,19.600000381469727,45.79999923706055
16:06:01,19.600000381469727,45.79999923706055
16:07:02,19.600000381469727,45.79999923706055
16:08:02,19.600000381469727,45.79999923706055
16:09:02,19.600000381469727,45.79999923706055
16:10:02,19.5,45.79999923706055
16:11:01,19.600000381469727,45.900001525878906
16:12:02,19.5,45.79999923706055
16:13:01,19.600000381469727,45.70000076293945
16:14:01,19.5,45.79999923706055
16:15:01,19.600000381469727,45.900001525878906
16:16:01,19.5,45.900001525878906
16:17:01,19.600000381469727,46.099998474121094
16:18:01,19.600000381469727,46.0
16:19:02,19.600000381469727,46.20000076293945
16:20:02,19.600000381469727,46.099998474121094
16:21:01,19.5,46.099998474121094
16:22:02,19.600000381469727,46.0
16:23:01,19.600000381469727,46.0
16:24:01,19.600000381469727,46.0
16:25:01,19.600000381469727,45.900001525878906
16:26:01,19.600000381469727,46.0
16:27:01,19.600000381469727,46.099998474121094
16:28:01,19.600000381469727,46.099998474121094
16:29:01,19.5,46.099998474121094
16:30:02,19.5,46.20000076293945
16:31:01,19.600000381469727,46.099998474121094
16:32:02,19.600000381469727,47.0
16:33:02,19.600000381469727,47.400001525878906
16:34:02,19.600000381469727,48.599998474121094
16:35:01,19.600000381469727,49.79999923706055
16:36:02,19.600000381469727,51.400001525878906
16:37:02,19.700000762939453,52.400001525878906
16:38:01,19.700000762939453,53.400001525878906
16:39:01,19.700000762939453,53.5
16:40:02,19.700000762939453,53.5
16:41:01,19.700000762939453,54.099998474121094
16:42:01,19.700000762939453,54.70000076293945
16:43:01,19.700000762939453,55.20000076293945
16:44:02,19.799999237060547,55.599998474121094
16:45:02,19.799999237060547,55.5
16:46:02,19.799999237060547,56.79999923706055
16:47:02,19.799999237060547,58.0
16:48:01,19.899999618530273,57.29999923706055
16:49:01,19.899999618530273,59.70000076293945
16:50:02,19.899999618530273,59.900001525878906
16:51:01,19.799999237060547,58.79999923706055
16:52:02,19.899999618530273,59.70000076293945
16:53:01,19.799999237060547,61.0
16:54:02,19.799999237060547,62.20000076293945
16:55:01,19.799999237060547,62.79999923706055
16:56:01,19.899999618530273,61.29999923706055
16:57:01,19.799999237060547,62.599998474121094
16:58:02,19.799999237060547,63.70000076293945
16:59:02,19.899999618530273,64.9000015258789
17:00:01,19.899999618530273,63.29999923706055
17:01:01,19.899999618530273,63.5
17:02:02,19.899999618530273,64.5999984741211
17:03:01,20.0,63.900001525878906
17:04:01,20.0,63.0
17:05:02,20.0,62.0
17:06:01,20.0,61.599998474121094
17:07:01,20.0,61.900001525878906
17:08:01,20.0,62.0
17:09:02,20.0,61.099998474121094
17:10:02,20.0,60.900001525878906
