DATE: Fri, 17 Jul 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,22.299999237060547,45.0
00:01:01,22.299999237060547,45.0
00:02:02,22.299999237060547,45.0
00:03:01,22.299999237060547,45.0
00:04:02,22.299999237060547,45.0
00:05:01,22.299999237060547,45.0
00:06:02,22.299999237060547,44.900001525878906
00:07:01,22.299999237060547,44.900001525878906
00:08:01,22.299999237060547,45.0
00:09:01,22.299999237060547,45.0
00:10:02,22.299999237060547,45.0
00:11:02,22.299999237060547,45.0
00:12:02,22.299999237060547,44.900001525878906
00:13:02,22.299999237060547,45.0
00:14:01,22.299999237060547,44.900001525878906
00:15:01,22.299999237060547,44.900001525878906
00:16:01,22.299999237060547,44.900001525878906
00:17:02,22.200000762939453,44.79999923706055
00:18:02,22.299999237060547,44.900001525878906
00:19:02,22.299999237060547,44.900001525878906
00:20:02,22.200000762939453,44.79999923706055
00:21:02,22.200000762939453,44.79999923706055
00:22:02,22.200000762939453,44.79999923706055
00:23:02,22.299999237060547,44.900001525878906
00:24:02,22.200000762939453,45.20000076293945
00:25:02,22.200000762939453,44.79999923706055
00:26:02,22.200000762939453,44.79999923706055
00:27:01,22.200000762939453,44.79999923706055
00:28:02,22.200000762939453,44.79999923706055
00:29:01,22.200000762939453,44.79999923706055
00:30:02,22.200000762939453,44.70000076293945
00:31:02,22.200000762939453,44.79999923706055
00:32:01,22.200000762939453,44.79999923706055
00:33:01,22.200000762939453,44.79999923706055
00:34:01,22.200000762939453,44.79999923706055
00:35:01,22.200000762939453,44.79999923706055
00:36:01,22.200000762939453,44.70000076293945
00:37:02,22.200000762939453,44.79999923706055
00:38:02,22.200000762939453,44.79999923706055
00:39:02,22.200000762939453,44.79999923706055
00:40:02,22.200000762939453,44.79999923706055
00:41:01,22.100000381469727,44.79999923706055
00:42:01,22.200000762939453,45.0
00:43:01,22.100000381469727,44.79999923706055
00:44:02,22.100000381469727,44.900001525878906
00:45:02,22.100000381469727,44.79999923706055
00:46:01,22.200000762939453,44.79999923706055
00:47:02,22.100000381469727,44.79999923706055
00:48:02,22.100000381469727,44.79999923706055
00:49:02,22.100000381469727,44.79999923706055
00:50:02,22.100000381469727,44.900001525878906
00:51:02,22.100000381469727,44.900001525878906
00:52:01,22.100000381469727,44.79999923706055
00:53:01,22.100000381469727,44.79999923706055
00:54:01,22.100000381469727,44.79999923706055
00:55:01,22.100000381469727,44.79999923706055
00:56:01,22.100000381469727,44.79999923706055
00:57:01,22.100000381469727,44.79999923706055
00:58:02,22.100000381469727,44.79999923706055
00:59:02,22.100000381469727,44.79999923706055
01:00:02,22.100000381469727,44.79999923706055
01:01:02,22.100000381469727,44.79999923706055
01:02:02,22.0,44.70000076293945
01:03:02,22.100000381469727,44.79999923706055
01:04:02,22.100000381469727,44.79999923706055
01:05:02,22.100000381469727,44.79999923706055
01:06:02,22.100000381469727,44.70000076293945
01:07:02,22.100000381469727,44.70000076293945
01:08:02,22.100000381469727,44.70000076293945
01:09:02,22.100000381469727,44.70000076293945
01:10:02,22.100000381469727,44.70000076293945
01:11:01,22.100000381469727,44.70000076293945
01:12:01,22.100000381469727,44.70000076293945
01:13:02,22.100000381469727,44.70000076293945
01:14:02,22.0,44.599998474121094
01:15:02,22.0,44.70000076293945
01:16:01,22.0,44.70000076293945
01:17:01,22.0,44.70000076293945
01:18:01,22.0,44.70000076293945
01:19:01,22.0,44.70000076293945
01:20:02,22.0,44.79999923706055
01:21:01,22.0,44.79999923706055
01:22:01,22.0,44.79999923706055
01:23:01,21.899999618530273,44.79999923706055
01:24:02,22.0,44.79999923706055
01:25:02,21.899999618530273,44.79999923706055
01:26:01,22.0,44.79999923706055
01:27:01,22.0,44.79999923706055
01:28:01,21.899999618530273,44.79999923706055
01:29:01,21.899999618530273,44.79999923706055
01:30:02,21.899999618530273,44.79999923706055
01:31:01,22.0,44.79999923706055
01:32:02,21.899999618530273,44.79999923706055
01:33:02,21.899999618530273,44.79999923706055
01:34:02,21.899999618530273,44.79999923706055
01:35:02,21.899999618530273,44.79999923706055
01:36:02,21.899999618530273,44.79999923706055
01:37:02,21.899999618530273,44.79999923706055
01:38:02,21.899999618530273,44.79999923706055
01:39:02,21.899999618530273,44.79999923706055
01:40:02,21.899999618530273,44.900001525878906
01:41:01,21.899999618530273,44.79999923706055
01:42:01,21.899999618530273,44.900001525878906
01:43:02,21.799999237060547,44.79999923706055
01:44:01,21.899999618530273,44.900001525878906
01:45:02,21.799999237060547,44.79999923706055
01:46:01,21.899999618530273,44.900001525878906
01:47:01,21.799999237060547,44.79999923706055
01:48:01,21.899999618530273,44.900001525878906
01:49:02,21.899999618530273,44.900001525878906
01:50:02,21.899999618530273,44.79999923706055
01:51:01,21.799999237060547,44.79999923706055
01:52:02,21.799999237060547,44.79999923706055
01:53:02,21.799999237060547,44.79999923706055
01:54:01,21.799999237060547,44.79999923706055
01:55:02,21.799999237060547,44.79999923706055
01:56:01,21.799999237060547,44.79999923706055
01:57:01,21.799999237060547,44.79999923706055
01:58:02,21.799999237060547,44.79999923706055
01:59:01,21.799999237060547,44.79999923706055
02:00:01,21.799999237060547,44.79999923706055
02:01:02,21.799999237060547,44.79999923706055
02:02:02,21.799999237060547,44.79999923706055
02:03:01,21.799999237060547,44.79999923706055
02:04:01,21.799999237060547,44.79999923706055
02:05:02,21.799999237060547,44.79999923706055
02:06:02,21.799999237060547,44.79999923706055
02:07:02,21.799999237060547,44.79999923706055
02:08:02,21.799999237060547,44.79999923706055
02:09:02,21.799999237060547,44.79999923706055
02:10:02,21.799999237060547,44.79999923706055
02:11:02,21.799999237060547,44.79999923706055
02:12:02,21.799999237060547,44.79999923706055
02:13:01,21.799999237060547,44.79999923706055
02:14:01,21.799999237060547,44.79999923706055
02:15:01,21.799999237060547,44.79999923706055
02:16:01,21.799999237060547,44.70000076293945
02:17:02,21.799999237060547,44.79999923706055
02:18:02,21.799999237060547,44.70000076293945
02:19:02,21.799999237060547,44.70000076293945
02:20:02,21.700000762939453,44.79999923706055
02:21:02,21.799999237060547,44.79999923706055
02:22:02,21.799999237060547,44.70000076293945
02:23:02,21.799999237060547,44.79999923706055
02:24:02,21.799999237060547,44.79999923706055
02:25:02,21.700000762939453,44.79999923706055
02:26:02,21.700000762939453,44.79999923706055
02:27:01,21.799999237060547,44.79999923706055
02:28:01,21.700000762939453,44.79999923706055
02:29:02,21.700000762939453,44.79999923706055
02:30:02,21.700000762939453,44.79999923706055
02:31:02,21.700000762939453,44.79999923706055
02:32:02,21.700000762939453,44.79999923706055
02:33:02,21.700000762939453,44.70000076293945
02:34:02,21.700000762939453,44.70000076293945
02:35:01,21.700000762939453,44.70000076293945
02:36:02,21.700000762939453,44.70000076293945
02:37:01,21.700000762939453,44.70000076293945
02:38:02,21.700000762939453,44.70000076293945
02:39:02,21.700000762939453,44.70000076293945
02:40:02,21.700000762939453,44.70000076293945
02:41:01,21.700000762939453,44.79999923706055
02:42:01,21.700000762939453,44.79999923706055
02:43:02,21.700000762939453,44.79999923706055
02:44:02,21.700000762939453,44.79999923706055
02:45:01,21.700000762939453,44.79999923706055
02:46:01,21.600000381469727,44.70000076293945
02:47:02,21.700000762939453,44.79999923706055
02:48:02,21.700000762939453,44.79999923706055
02:49:02,21.700000762939453,44.79999923706055
02:50:01,21.600000381469727,44.70000076293945
02:51:01,21.600000381469727,44.70000076293945
02:52:01,21.600000381469727,44.70000076293945
02:53:01,21.600000381469727,44.70000076293945
02:54:01,21.600000381469727,44.70000076293945
02:55:02,21.700000762939453,44.79999923706055
02:56:02,21.600000381469727,44.70000076293945
02:57:02,21.600000381469727,44.79999923706055
02:58:01,21.600000381469727,44.70000076293945
02:59:02,21.600000381469727,44.70000076293945
03:00:02,21.600000381469727,45.29999923706055
03:01:01,21.600000381469727,44.79999923706055
03:02:02,21.600000381469727,44.79999923706055
03:03:02,21.600000381469727,44.79999923706055
03:04:02,21.600000381469727,44.79999923706055
03:05:02,21.600000381469727,44.79999923706055
03:06:02,21.600000381469727,44.79999923706055
03:07:01,21.5,44.79999923706055
03:08:02,21.5,44.79999923706055
03:09:01,21.600000381469727,44.79999923706055
03:10:02,21.5,44.79999923706055
03:11:02,21.5,44.79999923706055
03:12:02,21.600000381469727,44.900001525878906
03:13:01,21.600000381469727,44.79999923706055
03:14:01,21.5,44.79999923706055
03:15:01,21.5,44.900001525878906
03:16:01,21.5,44.900001525878906
03:17:01,21.5,44.900001525878906
03:18:02,21.5,44.900001525878906
03:19:01,21.5,44.900001525878906
03:20:02,21.5,44.900001525878906
03:21:01,21.5,44.900001525878906
03:22:01,21.5,44.900001525878906
03:23:02,21.5,44.900001525878906
03:24:02,21.5,44.79999923706055
03:25:01,21.5,44.900001525878906
03:26:01,21.5,44.900001525878906
03:27:01,21.5,44.900001525878906
03:28:01,21.5,44.900001525878906
03:29:01,21.5,44.900001525878906
03:30:02,21.5,44.900001525878906
03:31:01,21.5,44.900001525878906
03:32:01,21.399999618530273,44.79999923706055
03:33:01,21.5,44.900001525878906
03:34:02,21.5,44.900001525878906
03:35:02,21.5,44.900001525878906
03:36:02,21.5,44.900001525878906
03:37:02,21.399999618530273,44.79999923706055
03:38:02,21.5,44.900001525878906
03:39:02,21.5,44.900001525878906
03:40:02,21.399999618530273,44.79999923706055
