DATE: Thu, 17 Sep 2015 00:00:03 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,21.399999618530273,60.400001525878906
00:01:01,21.399999618530273,60.29999923706055
00:02:02,21.399999618530273,60.400001525878906
00:03:02,21.399999618530273,60.400001525878906
00:04:02,21.299999237060547,60.400001525878906
00:05:02,21.299999237060547,60.400001525878906
00:06:01,21.299999237060547,60.5
00:07:01,21.299999237060547,60.400001525878906
00:08:01,21.299999237060547,60.20000076293945
00:09:02,21.299999237060547,60.29999923706055
00:10:02,21.299999237060547,60.29999923706055
00:11:01,21.299999237060547,60.20000076293945
00:12:01,21.299999237060547,60.099998474121094
00:13:01,21.299999237060547,60.20000076293945
00:14:01,21.299999237060547,60.29999923706055
00:15:02,21.299999237060547,60.20000076293945
00:16:02,21.299999237060547,60.29999923706055
00:17:02,21.299999237060547,60.29999923706055
00:18:02,21.299999237060547,60.400001525878906
00:19:02,21.299999237060547,60.400001525878906
00:20:02,21.299999237060547,60.5
00:21:02,21.299999237060547,60.29999923706055
00:22:02,21.299999237060547,60.29999923706055
00:23:02,21.299999237060547,60.400001525878906
00:24:02,21.299999237060547,60.29999923706055
00:25:02,21.299999237060547,60.29999923706055
00:26:02,21.299999237060547,60.29999923706055
00:27:02,21.299999237060547,60.29999923706055
00:28:01,21.299999237060547,60.400001525878906
00:29:01,21.200000762939453,60.099998474121094
00:30:02,21.299999237060547,60.20000076293945
00:31:01,21.299999237060547,60.400001525878906
00:32:02,21.299999237060547,60.29999923706055
00:33:02,21.299999237060547,60.20000076293945
00:34:02,21.299999237060547,60.599998474121094
00:35:01,21.299999237060547,60.29999923706055
00:36:02,21.299999237060547,60.20000076293945
00:37:01,21.200000762939453,60.20000076293945
00:38:02,21.200000762939453,60.29999923706055
00:39:01,21.299999237060547,60.29999923706055
00:40:02,21.200000762939453,60.099998474121094
00:41:02,21.299999237060547,60.20000076293945
00:42:02,21.200000762939453,60.099998474121094
00:43:02,21.200000762939453,60.20000076293945
00:44:02,21.299999237060547,60.29999923706055
00:45:02,21.200000762939453,60.0
00:46:02,21.200000762939453,60.20000076293945
00:47:02,21.200000762939453,60.099998474121094
00:48:02,21.200000762939453,60.29999923706055
00:49:02,21.200000762939453,60.29999923706055
00:50:02,21.200000762939453,60.099998474121094
00:51:01,21.200000762939453,60.0
00:52:01,21.200000762939453,60.099998474121094
00:53:01,21.200000762939453,60.099998474121094
00:54:01,21.200000762939453,60.0
00:55:01,21.200000762939453,60.0
00:56:01,21.200000762939453,59.79999923706055
00:57:01,21.200000762939453,60.20000076293945
00:58:02,21.200000762939453,60.099998474121094
00:59:01,21.200000762939453,60.099998474121094
01:00:01,21.200000762939453,59.900001525878906
01:01:01,21.100000381469727,59.79999923706055
01:02:02,21.100000381469727,59.900001525878906
01:03:01,21.100000381469727,59.79999923706055
01:04:01,21.200000762939453,59.70000076293945
01:05:02,21.100000381469727,59.70000076293945
01:06:01,21.100000381469727,59.79999923706055
01:07:01,21.100000381469727,59.70000076293945
01:08:01,21.100000381469727,59.900001525878906
01:09:02,21.100000381469727,59.900001525878906
01:10:02,21.100000381469727,59.79999923706055
01:11:02,21.100000381469727,59.70000076293945
01:12:02,21.100000381469727,59.79999923706055
01:13:02,21.100000381469727,59.900001525878906
01:14:01,21.100000381469727,59.900001525878906
01:15:01,21.100000381469727,59.900001525878906
01:16:01,21.100000381469727,59.79999923706055
01:17:01,21.100000381469727,59.79999923706055
01:18:01,21.100000381469727,59.79999923706055
01:19:01,21.100000381469727,60.0
01:20:02,21.100000381469727,59.79999923706055
01:21:02,21.100000381469727,59.79999923706055
01:22:02,21.100000381469727,59.900001525878906
01:23:02,21.0,59.79999923706055
01:24:02,21.0,59.79999923706055
01:25:02,21.100000381469727,59.900001525878906
01:26:02,21.0,60.0
01:27:02,21.0,59.79999923706055
01:28:02,21.0,60.0
01:29:01,21.0,59.79999923706055
01:30:02,21.100000381469727,59.900001525878906
01:31:01,21.100000381469727,59.900001525878906
01:32:01,21.100000381469727,59.900001525878906
01:33:01,21.100000381469727,59.79999923706055
01:34:01,21.0,59.79999923706055
01:35:01,21.0,59.900001525878906
01:36:01,21.0,59.900001525878906
01:37:02,21.0,60.0
01:38:01,21.0,60.0
01:39:01,21.0,60.0
01:40:02,21.0,59.900001525878906
01:41:01,21.0,60.29999923706055
01:42:01,21.0,60.099998474121094
01:43:01,21.0,60.099998474121094
01:44:01,21.100000381469727,60.099998474121094
01:45:02,21.0,60.0
01:46:02,21.0,59.900001525878906
01:47:01,21.100000381469727,59.900001525878906
01:48:01,21.0,59.79999923706055
01:49:01,21.0,59.79999923706055
01:50:02,21.0,59.70000076293945
01:51:01,21.0,60.099998474121094
01:52:01,21.0,60.0
01:53:01,21.0,59.900001525878906
01:54:02,21.0,59.900001525878906
01:55:02,21.0,60.0
01:56:02,21.0,59.79999923706055
01:57:02,21.0,59.900001525878906
01:58:02,21.0,59.900001525878906
01:59:02,21.0,60.099998474121094
02:00:02,21.0,60.0
02:01:02,21.0,59.900001525878906
02:02:01,21.0,60.0
02:03:01,21.0,60.0
02:04:02,21.0,59.900001525878906
02:05:02,21.0,60.0
02:06:02,21.0,60.20000076293945
02:07:02,21.0,60.5
02:08:02,21.0,60.400001525878906
02:09:02,20.899999618530273,60.29999923706055
02:10:01,21.0,60.0
02:11:01,21.0,59.900001525878906
02:12:01,21.0,59.900001525878906
02:13:01,21.0,60.099998474121094
02:14:01,21.0,59.900001525878906
02:15:01,20.899999618530273,59.79999923706055
02:16:02,20.899999618530273,59.79999923706055
02:17:01,21.0,59.900001525878906
02:18:01,21.0,59.900001525878906
02:19:01,21.0,59.599998474121094
02:20:02,20.899999618530273,59.79999923706055
02:21:01,21.0,59.79999923706055
02:22:01,21.0,59.900001525878906
02:23:02,21.0,59.900001525878906
02:24:02,20.899999618530273,60.0
02:25:02,20.899999618530273,59.900001525878906
02:26:02,20.899999618530273,60.0
02:27:02,20.899999618530273,60.0
02:28:02,21.0,60.0
02:29:02,20.899999618530273,59.900001525878906
02:30:02,20.899999618530273,59.79999923706055
02:31:02,20.899999618530273,59.79999923706055
02:32:02,20.899999618530273,59.79999923706055
02:33:01,20.899999618530273,59.900001525878906
02:34:02,20.899999618530273,59.900001525878906
02:35:02,20.899999618530273,59.900001525878906
02:36:01,20.899999618530273,59.79999923706055
02:37:02,20.899999618530273,59.900001525878906
02:38:02,20.899999618530273,60.0
02:39:02,20.899999618530273,59.900001525878906
02:40:02,20.899999618530273,60.0
02:41:02,20.899999618530273,60.0
02:42:02,20.899999618530273,60.0
02:43:01,20.899999618530273,59.900001525878906
02:44:01,20.899999618530273,60.0
02:45:01,20.799999237060547,59.900001525878906
02:46:01,20.799999237060547,59.900001525878906
02:47:01,20.799999237060547,59.900001525878906
02:48:01,20.799999237060547,60.0
02:49:01,20.799999237060547,59.900001525878906
02:50:02,20.799999237060547,60.0
02:51:01,20.799999237060547,59.900001525878906
02:52:01,20.799999237060547,59.900001525878906
02:53:01,20.799999237060547,59.900001525878906
02:54:02,20.799999237060547,59.900001525878906
02:55:02,20.799999237060547,59.900001525878906
02:56:01,20.799999237060547,59.900001525878906
02:57:01,20.799999237060547,59.900001525878906
02:58:02,20.799999237060547,60.0
02:59:01,20.799999237060547,59.900001525878906
03:00:02,20.799999237060547,59.900001525878906
03:01:02,20.700000762939453,60.099998474121094
03:02:02,20.799999237060547,60.0
03:03:01,20.799999237060547,59.900001525878906
03:04:01,20.799999237060547,59.900001525878906
03:05:02,20.799999237060547,59.900001525878906
03:06:01,20.799999237060547,60.0
03:07:01,20.799999237060547,59.79999923706055
03:08:01,20.799999237060547,59.79999923706055
03:09:01,20.799999237060547,59.70000076293945
03:10:02,20.799999237060547,59.70000076293945
03:11:01,20.799999237060547,59.599998474121094
03:12:01,20.799999237060547,59.79999923706055
03:13:01,20.799999237060547,59.70000076293945
03:14:02,20.799999237060547,59.599998474121094
03:15:02,20.799999237060547,59.70000076293945
03:16:02,20.799999237060547,59.70000076293945
03:17:02,20.799999237060547,59.79999923706055
03:18:02,20.799999237060547,59.70000076293945
03:19:02,20.799999237060547,59.70000076293945
03:20:02,20.799999237060547,61.20000076293945
03:21:02,20.799999237060547,59.5
03:22:02,20.799999237060547,59.599998474121094
03:23:02,20.799999237060547,59.5
03:24:01,20.799999237060547,59.400001525878906
03:25:01,20.799999237060547,59.5
03:26:02,20.799999237060547,59.5
03:27:02,20.799999237060547,59.5
03:28:02,20.799999237060547,59.5
03:29:02,20.799999237060547,59.599998474121094
03:30:02,20.799999237060547,59.5
03:31:02,20.799999237060547,59.5
03:32:02,20.799999237060547,59.5
03:33:01,20.799999237060547,59.400001525878906
03:34:01,20.799999237060547,59.5
03:35:01,20.799999237060547,59.5
03:36:01,20.799999237060547,59.5
03:37:01,20.799999237060547,59.5
03:38:01,20.799999237060547,59.5
03:39:01,20.799999237060547,59.5
03:40:02,20.799999237060547,59.5
03:41:01,20.799999237060547,59.5
03:42:02,20.799999237060547,59.5
03:43:02,20.799999237060547,59.5
03:44:02,20.700000762939453,59.5
03:45:02,20.700000762939453,59.5
03:46:01,20.700000762939453,59.5
03:47:01,20.700000762939453,59.400001525878906
03:48:01,20.700000762939453,59.5
03:49:02,20.700000762939453,59.5
03:50:01,20.700000762939453,59.599998474121094
03:51:01,20.700000762939453,59.599998474121094
03:52:01,20.700000762939453,59.599998474121094
03:53:01,20.700000762939453,59.599998474121094
03:54:01,20.700000762939453,59.599998474121094
03:55:02,20.700000762939453,59.5
03:56:02,20.700000762939453,59.400001525878906
03:57:01,20.700000762939453,59.400001525878906
03:58:02,20.700000762939453,59.29999923706055
03:59:01,20.700000762939453,59.400001525878906
04:00:01,20.600000381469727,59.400001525878906
04:01:01,20.600000381469727,59.5
04:02:02,20.600000381469727,59.599998474121094
04:03:02,20.600000381469727,59.599998474121094
04:04:01,20.600000381469727,59.5
04:05:01,20.600000381469727,59.400001525878906
04:06:01,20.600000381469727,59.599998474121094
04:07:01,20.600000381469727,59.5
04:08:01,20.600000381469727,59.5
04:09:01,20.600000381469727,59.5
04:10:01,20.600000381469727,59.400001525878906
04:11:01,20.600000381469727,59.400001525878906
04:12:01,20.600000381469727,59.5
04:13:01,20.600000381469727,59.5
04:14:01,20.600000381469727,59.5
04:15:01,20.600000381469727,59.400001525878906
04:16:01,20.5,59.5
04:17:01,20.5,59.5
04:18:01,20.600000381469727,59.5
04:19:01,20.5,59.5
04:20:02,20.600000381469727,59.5
04:21:02,20.600000381469727,59.400001525878906
04:22:02,20.5,59.400001525878906
04:23:02,20.600000381469727,59.5
04:24:01,20.600000381469727,59.5
04:25:01,20.5,59.5
04:26:01,20.600000381469727,59.5
04:27:01,20.600000381469727,59.29999923706055
04:28:01,20.5,59.400001525878906
04:29:01,20.5,59.29999923706055
04:30:02,20.5,59.400001525878906
04:31:01,20.5,59.5
04:32:01,20.5,59.599998474121094
04:33:01,20.5,59.599998474121094
04:34:01,20.5,59.599998474121094
04:35:01,20.399999618530273,59.599998474121094
04:36:01,20.399999618530273,59.599998474121094
04:37:02,20.5,59.70000076293945
04:38:02,20.399999618530273,59.70000076293945
04:39:02,20.399999618530273,59.599998474121094
04:40:01,20.5,59.79999923706055
04:41:01,20.399999618530273,59.70000076293945
04:42:01,20.5,59.79999923706055
04:43:01,20.5,59.900001525878906
04:44:01,20.5,59.70000076293945
04:45:01,20.5,60.099998474121094
04:46:01,20.5,59.70000076293945
04:47:02,20.5,59.79999923706055
04:48:02,20.5,59.70000076293945
04:49:02,20.600000381469727,59.70000076293945
04:50:02,20.5,59.79999923706055
04:51:02,20.5,59.900001525878906
04:52:02,20.600000381469727,59.79999923706055
04:53:02,20.600000381469727,59.79999923706055
04:54:02,20.600000381469727,59.70000076293945
04:55:02,20.600000381469727,59.5
04:56:02,20.600000381469727,59.70000076293945
04:57:01,20.600000381469727,59.70000076293945
04:58:01,20.5,59.599998474121094
04:59:02,20.600000381469727,59.900001525878906
05:00:01,20.600000381469727,59.900001525878906
05:01:02,20.600000381469727,59.900001525878906
05:02:02,20.600000381469727,59.79999923706055
05:03:01,20.600000381469727,59.900001525878906
