DATE: Fri, 23 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,20.200000762939453,60.400001525878906
00:01:02,20.200000762939453,60.5
00:02:02,20.200000762939453,60.400001525878906
00:03:02,20.200000762939453,60.400001525878906
00:04:02,20.200000762939453,60.5
00:05:02,20.100000381469727,60.599998474121094
00:06:01,20.100000381469727,60.5
00:07:01,20.100000381469727,60.5
00:08:01,20.100000381469727,60.5
00:09:02,20.100000381469727,60.599998474121094
00:10:02,20.100000381469727,60.599998474121094
00:11:02,20.100000381469727,60.70000076293945
00:12:02,20.100000381469727,60.599998474121094
00:13:02,20.100000381469727,60.70000076293945
00:14:02,20.100000381469727,60.70000076293945
00:15:02,20.100000381469727,60.70000076293945
00:16:02,20.100000381469727,60.70000076293945
00:17:02,20.0,60.70000076293945
00:18:01,20.0,60.70000076293945
00:19:02,20.0,60.70000076293945
00:20:02,20.0,60.70000076293945
00:21:01,20.0,60.70000076293945
00:22:01,20.100000381469727,60.79999923706055
00:23:01,20.0,60.79999923706055
00:24:01,20.0,60.79999923706055
00:25:02,20.0,60.79999923706055
00:26:02,20.0,60.79999923706055
00:27:02,20.0,60.79999923706055
00:28:02,20.0,60.900001525878906
00:29:02,20.0,60.79999923706055
00:30:02,20.0,60.900001525878906
00:31:02,20.0,60.79999923706055
00:32:02,20.100000381469727,61.0
00:33:01,20.100000381469727,60.79999923706055
00:34:02,20.100000381469727,60.599998474121094
00:35:02,20.100000381469727,60.5
00:36:02,20.100000381469727,60.5
00:37:01,20.100000381469727,60.5
00:38:01,20.100000381469727,60.5
00:39:01,20.100000381469727,60.5
00:40:02,20.100000381469727,60.5
00:41:01,20.100000381469727,60.5
00:42:02,20.100000381469727,60.599998474121094
00:43:02,20.0,61.0
00:44:02,20.100000381469727,60.70000076293945
00:45:02,20.100000381469727,60.70000076293945
00:46:02,20.100000381469727,60.599998474121094
00:47:02,20.100000381469727,60.70000076293945
00:48:02,20.100000381469727,60.599998474121094
00:49:02,20.100000381469727,60.599998474121094
00:50:01,20.100000381469727,60.900001525878906
00:51:01,20.100000381469727,60.70000076293945
00:52:01,20.100000381469727,60.70000076293945
00:53:01,20.100000381469727,60.70000076293945
00:54:01,20.100000381469727,60.79999923706055
00:55:01,20.100000381469727,60.79999923706055
00:56:01,20.0,60.79999923706055
00:57:02,20.100000381469727,60.599998474121094
00:58:02,20.100000381469727,60.20000076293945
00:59:02,20.100000381469727,60.0
01:00:01,20.200000762939453,60.0
01:01:01,20.200000762939453,59.900001525878906
01:02:01,20.200000762939453,59.79999923706055
01:03:01,20.200000762939453,59.70000076293945
01:04:01,20.200000762939453,59.599998474121094
01:05:02,20.200000762939453,59.599998474121094
01:06:01,20.200000762939453,59.5
01:07:01,20.200000762939453,59.400001525878906
01:08:02,20.299999237060547,59.400001525878906
01:09:02,20.299999237060547,59.29999923706055
01:10:02,20.299999237060547,59.20000076293945
01:11:01,20.299999237060547,59.099998474121094
01:12:01,20.299999237060547,59.0
01:13:01,20.299999237060547,59.0
01:14:02,20.299999237060547,58.900001525878906
01:15:02,20.299999237060547,58.900001525878906
01:16:02,20.299999237060547,58.79999923706055
01:17:02,20.299999237060547,58.79999923706055
01:18:02,20.299999237060547,58.70000076293945
01:19:02,20.299999237060547,58.599998474121094
01:20:02,20.299999237060547,58.599998474121094
01:21:02,20.299999237060547,58.5
01:22:01,20.299999237060547,58.599998474121094
01:23:01,20.299999237060547,58.5
01:24:01,20.299999237060547,58.5
01:25:01,20.299999237060547,58.400001525878906
01:26:01,20.299999237060547,58.400001525878906
01:27:01,20.299999237060547,58.29999923706055
01:28:02,20.299999237060547,58.29999923706055
01:29:02,20.299999237060547,58.20000076293945
01:30:02,20.299999237060547,58.20000076293945
