DATE: Tue, 15 Sep 2015 00:00:02 +0000
01:06:01,21.600000381469727,55.20000076293945
01:07:01,21.600000381469727,55.099998474121094
01:08:02,21.600000381469727,55.20000076293945
01:09:01,21.600000381469727,55.0
01:10:02,21.600000381469727,55.099998474121094
01:11:01,21.600000381469727,55.20000076293945
01:12:01,21.600000381469727,55.29999923706055
01:13:02,21.600000381469727,55.29999923706055
01:14:02,21.600000381469727,55.400001525878906
01:15:02,21.600000381469727,55.29999923706055
01:16:02,21.600000381469727,55.29999923706055
01:17:02,21.600000381469727,55.20000076293945
01:18:02,21.600000381469727,55.20000076293945
01:19:01,21.600000381469727,55.400001525878906
01:20:02,21.600000381469727,55.400001525878906
01:21:01,21.600000381469727,55.400001525878906
01:22:01,21.600000381469727,55.29999923706055
01:23:01,21.600000381469727,55.29999923706055
01:24:01,21.600000381469727,55.29999923706055
01:25:01,21.600000381469727,55.20000076293945
01:26:01,21.600000381469727,55.20000076293945
01:27:01,21.600000381469727,55.29999923706055
01:28:02,21.600000381469727,55.20000076293945
01:29:02,21.600000381469727,55.20000076293945
01:30:02,21.600000381469727,55.0
01:31:02,21.600000381469727,55.099998474121094
01:32:02,21.600000381469727,55.20000076293945
01:33:01,21.600000381469727,55.29999923706055
01:34:01,21.600000381469727,55.099998474121094
01:35:02,21.600000381469727,55.099998474121094
01:36:02,21.600000381469727,55.20000076293945
01:37:02,21.600000381469727,55.099998474121094
01:38:02,21.600000381469727,55.400001525878906
01:39:02,21.600000381469727,55.29999923706055
01:40:02,21.600000381469727,55.29999923706055
01:41:02,21.600000381469727,55.29999923706055
01:42:01,21.600000381469727,55.29999923706055
01:43:02,21.600000381469727,55.20000076293945
01:44:02,21.600000381469727,55.29999923706055
01:45:02,21.600000381469727,55.400001525878906
01:46:02,21.600000381469727,55.400001525878906
01:47:02,21.5,55.400001525878906
01:48:02,21.600000381469727,55.5
01:49:01,21.600000381469727,55.29999923706055
01:50:02,21.600000381469727,55.29999923706055
01:51:02,21.600000381469727,55.20000076293945
01:52:02,21.600000381469727,55.5
01:53:02,21.600000381469727,55.29999923706055
01:54:02,21.600000381469727,55.20000076293945
01:55:02,21.600000381469727,55.599998474121094
01:56:02,21.600000381469727,55.29999923706055
01:57:02,21.5,55.70000076293945
01:58:02,21.600000381469727,55.29999923706055
01:59:01,21.600000381469727,55.099998474121094
02:00:01,21.600000381469727,55.70000076293945
02:01:02,21.5,54.79999923706055
02:02:02,21.600000381469727,55.0
02:03:01,21.600000381469727,54.900001525878906
02:04:01,21.5,55.5
02:05:02,21.600000381469727,55.599998474121094
02:06:01,21.600000381469727,55.099998474121094
02:07:01,21.5,55.400001525878906
02:08:02,21.5,55.099998474121094
02:09:01,21.5,55.0
02:10:02,21.5,55.29999923706055
02:11:02,21.5,55.5
02:12:01,21.5,55.0
02:13:01,21.5,55.0
02:14:01,21.5,55.0
02:15:01,21.5,55.099998474121094
02:16:01,21.5,55.400001525878906
02:17:02,21.5,55.20000076293945
02:18:01,21.5,55.0
02:19:01,21.5,55.099998474121094
02:20:02,21.5,55.20000076293945
02:21:02,21.5,55.400001525878906
02:22:02,21.5,54.900001525878906
02:23:02,21.5,55.0
02:24:01,21.5,55.0
02:25:01,21.5,55.099998474121094
02:26:01,21.5,55.5
02:27:01,21.5,55.29999923706055
02:28:01,21.5,55.099998474121094
02:29:02,21.5,55.20000076293945
02:30:02,21.5,55.099998474121094
02:31:01,21.5,55.0
02:32:01,21.5,55.0
02:33:01,21.5,55.20000076293945
02:34:01,21.5,55.099998474121094
02:35:01,21.5,55.29999923706055
02:36:02,21.5,55.400001525878906
02:37:01,21.5,55.29999923706055
02:38:01,21.5,55.400001525878906
02:39:01,21.5,55.400001525878906
02:40:02,21.399999618530273,55.29999923706055
02:41:02,21.5,55.400001525878906
02:42:02,21.5,55.20000076293945
02:43:02,21.5,55.29999923706055
02:44:01,21.399999618530273,55.20000076293945
02:45:01,21.399999618530273,55.20000076293945
02:46:01,21.5,55.29999923706055
02:47:01,21.399999618530273,55.20000076293945
02:48:01,21.399999618530273,55.29999923706055
02:49:01,21.399999618530273,55.400001525878906
02:50:02,21.399999618530273,55.29999923706055
02:51:01,21.399999618530273,55.29999923706055
02:52:01,21.399999618530273,55.400001525878906
02:53:02,21.399999618530273,55.29999923706055
02:54:02,21.399999618530273,55.29999923706055
02:55:02,21.399999618530273,55.29999923706055
02:56:02,21.399999618530273,55.20000076293945
02:57:02,21.399999618530273,55.20000076293945
02:58:02,21.399999618530273,55.20000076293945
02:59:02,21.399999618530273,55.20000076293945
03:00:02,21.399999618530273,55.20000076293945
03:01:01,21.399999618530273,55.099998474121094
03:02:02,21.399999618530273,55.29999923706055
03:03:02,21.399999618530273,55.29999923706055
03:04:02,21.399999618530273,55.29999923706055
03:05:02,21.399999618530273,55.29999923706055
03:06:02,21.399999618530273,55.400001525878906
03:07:02,21.399999618530273,55.29999923706055
03:08:02,21.399999618530273,55.29999923706055
03:09:02,21.399999618530273,55.099998474121094
03:10:01,21.299999237060547,55.099998474121094
03:11:01,21.399999618530273,55.20000076293945
03:12:01,21.299999237060547,55.20000076293945
03:13:02,21.299999237060547,55.29999923706055
03:14:02,21.299999237060547,55.400001525878906
03:15:01,21.299999237060547,55.400001525878906
03:16:01,21.299999237060547,55.70000076293945
03:17:02,21.299999237060547,55.20000076293945
03:18:02,21.299999237060547,55.29999923706055
03:19:01,21.299999237060547,55.29999923706055
03:20:02,21.299999237060547,55.599998474121094
03:21:01,21.299999237060547,55.29999923706055
03:22:01,21.299999237060547,55.5
03:23:01,21.200000762939453,55.400001525878906
03:24:01,21.299999237060547,55.5
03:25:01,21.200000762939453,55.29999923706055
03:26:02,21.299999237060547,55.5
03:27:02,21.299999237060547,55.5
03:28:02,21.200000762939453,55.29999923706055
03:29:02,21.200000762939453,55.400001525878906
03:30:02,21.200000762939453,55.29999923706055
03:31:02,21.200000762939453,55.400001525878906
03:32:01,21.299999237060547,55.599998474121094
03:33:01,21.299999237060547,55.400001525878906
03:34:01,21.200000762939453,55.400001525878906
03:35:01,21.200000762939453,55.400001525878906
03:36:01,21.200000762939453,55.29999923706055
03:37:02,21.200000762939453,55.29999923706055
03:38:02,21.200000762939453,55.29999923706055
03:39:01,21.200000762939453,55.400001525878906
03:40:02,21.200000762939453,55.29999923706055
03:41:01,21.200000762939453,55.5
03:42:02,21.200000762939453,55.400001525878906
03:43:01,21.200000762939453,55.400001525878906
03:44:01,21.200000762939453,55.099998474121094
03:45:01,21.200000762939453,55.0
03:46:01,21.200000762939453,55.20000076293945
03:47:01,21.200000762939453,55.0
03:48:01,21.200000762939453,55.20000076293945
03:49:02,21.200000762939453,55.20000076293945
03:50:02,21.200000762939453,55.0
03:51:01,21.200000762939453,55.20000076293945
03:52:02,21.200000762939453,55.400001525878906
03:53:02,21.200000762939453,55.099998474121094
03:54:02,21.200000762939453,55.099998474121094
03:55:02,21.200000762939453,55.20000076293945
03:56:02,21.200000762939453,55.29999923706055
03:57:02,21.200000762939453,55.20000076293945
03:58:02,21.200000762939453,55.29999923706055
03:59:02,21.200000762939453,55.20000076293945
04:00:02,21.200000762939453,55.099998474121094
04:01:02,21.200000762939453,55.20000076293945
04:02:02,21.100000381469727,55.29999923706055
04:03:02,21.200000762939453,55.29999923706055
04:04:02,21.200000762939453,55.20000076293945
04:05:02,21.200000762939453,55.400001525878906
04:06:02,21.100000381469727,55.29999923706055
04:07:01,21.100000381469727,55.0
04:08:02,21.200000762939453,55.099998474121094
04:09:02,21.200000762939453,55.400001525878906
04:10:02,21.100000381469727,55.20000076293945
04:11:01,21.200000762939453,55.29999923706055
04:12:01,21.200000762939453,54.900001525878906
04:13:01,21.100000381469727,55.20000076293945
04:14:01,21.100000381469727,55.099998474121094
04:15:02,21.200000762939453,55.20000076293945
04:16:02,21.100000381469727,55.20000076293945
04:17:02,21.100000381469727,55.70000076293945
04:18:01,21.100000381469727,55.5
04:19:02,21.100000381469727,55.29999923706055
04:20:02,21.100000381469727,55.20000076293945
04:21:01,21.100000381469727,55.400001525878906
04:22:01,21.100000381469727,55.20000076293945
04:23:01,21.200000762939453,55.29999923706055
04:24:01,21.100000381469727,55.400001525878906
04:25:01,21.200000762939453,55.400001525878906
04:26:01,21.100000381469727,55.5
04:27:01,21.100000381469727,55.400001525878906
04:28:02,21.100000381469727,55.099998474121094
04:29:02,21.100000381469727,55.5
04:30:02,21.100000381469727,55.400001525878906
04:31:01,21.100000381469727,55.20000076293945
04:32:01,21.100000381469727,55.400001525878906
04:33:01,21.100000381469727,55.29999923706055
04:34:01,21.100000381469727,55.099998474121094
04:35:01,21.100000381469727,55.5
04:36:01,21.100000381469727,55.5
04:37:01,21.100000381469727,55.0
04:38:01,21.100000381469727,55.20000076293945
04:39:02,21.100000381469727,55.099998474121094
04:40:02,21.100000381469727,55.0
04:41:02,21.200000762939453,55.099998474121094
04:42:02,21.200000762939453,55.0
04:43:02,21.100000381469727,54.900001525878906
04:44:02,21.100000381469727,55.099998474121094
04:45:02,21.200000762939453,55.29999923706055
04:46:02,21.100000381469727,55.20000076293945
04:47:01,21.100000381469727,55.29999923706055
04:48:01,21.100000381469727,55.099998474121094
04:49:01,21.100000381469727,55.29999923706055
04:50:02,21.100000381469727,55.29999923706055
04:51:01,21.200000762939453,55.400001525878906
04:52:01,21.100000381469727,55.400001525878906
04:53:01,21.100000381469727,55.29999923706055
04:54:01,21.100000381469727,55.099998474121094
04:55:01,21.100000381469727,55.400001525878906
04:56:02,21.100000381469727,55.29999923706055
04:57:02,21.100000381469727,55.20000076293945
04:58:02,21.100000381469727,55.29999923706055
04:59:02,21.100000381469727,55.5
05:00:02,21.100000381469727,55.20000076293945
05:01:02,21.100000381469727,55.29999923706055
05:02:02,21.200000762939453,55.29999923706055
05:03:01,21.100000381469727,55.5
05:04:01,21.100000381469727,55.29999923706055
05:05:02,21.100000381469727,55.400001525878906
05:06:01,21.100000381469727,55.400001525878906
05:07:01,21.100000381469727,55.400001525878906
05:08:02,21.100000381469727,55.70000076293945
05:09:02,21.100000381469727,55.599998474121094
05:10:02,21.100000381469727,55.70000076293945
05:11:02,21.100000381469727,55.70000076293945
05:12:02,21.100000381469727,55.70000076293945
05:13:02,21.0,55.599998474121094
05:14:02,21.0,55.599998474121094
05:15:02,21.100000381469727,55.79999923706055
05:16:01,21.100000381469727,55.70000076293945
05:17:01,21.0,55.5
05:18:01,21.0,55.400001525878906
05:19:02,21.0,55.400001525878906
05:20:02,21.0,55.5
05:21:02,21.0,55.400001525878906
05:22:02,21.100000381469727,55.0
05:23:02,21.0,54.900001525878906
05:24:02,21.100000381469727,55.29999923706055
05:25:02,21.100000381469727,55.29999923706055
05:26:02,21.0,55.099998474121094
05:27:02,21.0,55.099998474121094
05:28:02,21.0,55.400001525878906
05:29:02,21.0,55.29999923706055
05:30:02,21.0,55.5
05:31:02,21.100000381469727,55.099998474121094
05:32:02,21.100000381469727,55.599998474121094
05:33:02,21.100000381469727,55.29999923706055
05:34:02,21.100000381469727,54.5
05:35:01,21.100000381469727,54.5
05:36:01,21.100000381469727,55.099998474121094
05:37:02,21.100000381469727,55.400001525878906
05:38:02,21.100000381469727,54.79999923706055
05:39:02,21.100000381469727,55.099998474121094
05:40:02,21.100000381469727,55.5
05:41:01,21.200000762939453,55.29999923706055
05:42:01,21.200000762939453,55.29999923706055
05:43:01,21.100000381469727,55.29999923706055
05:44:02,21.100000381469727,55.5
05:45:02,21.100000381469727,55.5
05:46:02,21.100000381469727,55.29999923706055
05:47:02,21.100000381469727,55.400001525878906
05:48:02,21.100000381469727,55.29999923706055
05:49:02,21.0,55.400001525878906
05:50:02,21.0,55.20000076293945
05:51:02,21.0,55.20000076293945
05:52:02,21.0,55.099998474121094
05:53:01,21.0,54.900001525878906
05:54:01,21.0,55.0
05:55:01,21.0,54.70000076293945
05:56:01,21.0,54.400001525878906
05:57:01,20.899999618530273,54.400001525878906
05:58:02,20.899999618530273,54.20000076293945
05:59:01,20.899999618530273,54.400001525878906
06:00:01,20.899999618530273,54.5
06:01:01,20.899999618530273,54.400001525878906
06:02:02,20.899999618530273,54.29999923706055
06:03:02,20.899999618530273,54.29999923706055
06:04:02,20.899999618530273,54.0
06:05:01,20.899999618530273,53.900001525878906
06:06:01,20.899999618530273,53.900001525878906
06:07:01,20.799999237060547,53.70000076293945
06:08:01,20.799999237060547,53.79999923706055
06:09:02,20.799999237060547,53.79999923706055
06:10:02,20.899999618530273,54.0
06:11:02,20.799999237060547,53.79999923706055
06:12:02,20.799999237060547,53.79999923706055
06:13:01,20.799999237060547,53.79999923706055
06:14:01,20.799999237060547,53.79999923706055
06:15:02,20.799999237060547,53.900001525878906
06:16:02,20.799999237060547,53.70000076293945
06:17:02,20.899999618530273,54.099998474121094
06:18:02,20.899999618530273,53.79999923706055
06:19:02,20.899999618530273,53.599998474121094
06:20:02,20.899999618530273,53.599998474121094
06:21:01,20.799999237060547,53.099998474121094
06:22:01,20.799999237060547,52.599998474121094
06:23:01,20.799999237060547,52.5
06:24:01,20.799999237060547,52.5
06:25:02,20.799999237060547,52.5
06:26:02,20.700000762939453,52.599998474121094
06:27:01,20.700000762939453,52.79999923706055
06:28:02,20.700000762939453,53.099998474121094
06:29:02,20.700000762939453,53.29999923706055
06:30:02,20.700000762939453,53.20000076293945
06:31:02,20.799999237060547,52.900001525878906
06:32:02,20.799999237060547,53.099998474121094
06:33:01,20.799999237060547,53.0
06:34:01,20.799999237060547,53.099998474121094
06:35:01,20.799999237060547,53.099998474121094
06:36:02,20.899999618530273,53.20000076293945
06:37:02,20.899999618530273,53.20000076293945
06:38:02,20.899999618530273,53.20000076293945
06:39:02,20.899999618530273,53.099998474121094
06:40:02,20.899999618530273,53.099998474121094
06:41:01,21.0,53.0
06:42:01,20.899999618530273,53.0
06:43:01,20.899999618530273,53.0
06:44:02,20.899999618530273,53.0
06:45:02,20.899999618530273,53.0
06:46:02,21.0,53.0
06:47:02,21.0,53.0
06:48:02,21.0,53.0
06:49:02,20.899999618530273,53.0
06:50:02,21.0,52.900001525878906
06:51:01,20.899999618530273,52.900001525878906
06:52:02,21.0,52.900001525878906
06:53:02,21.0,52.900001525878906
06:54:02,21.0,52.900001525878906
06:55:02,21.0,52.900001525878906
06:56:02,21.0,52.900001525878906
06:57:01,21.0,52.900001525878906
06:58:02,21.0,52.900001525878906
06:59:01,21.0,52.900001525878906
07:00:01,21.0,52.900001525878906
07:01:01,21.0,52.900001525878906
07:02:02,21.0,52.900001525878906
07:03:01,21.0,52.900001525878906
07:04:02,21.0,52.900001525878906
07:05:02,21.0,52.900001525878906
07:06:02,21.0,52.599998474121094
07:07:02,21.100000381469727,52.900001525878906
07:08:02,21.0,52.79999923706055
07:09:02,21.0,52.79999923706055
07:10:01,21.0,52.900001525878906
07:11:01,21.0,52.900001525878906
07:12:01,21.0,52.900001525878906
07:13:01,21.0,53.0
07:14:01,21.0,53.0
07:15:01,21.100000381469727,53.0
07:16:01,21.100000381469727,53.0
07:17:01,21.100000381469727,53.0
07:18:01,21.100000381469727,53.0
07:19:01,21.100000381469727,53.0
07:20:02,21.100000381469727,53.0
07:21:02,21.100000381469727,53.0
07:22:02,21.100000381469727,53.0
07:23:02,21.100000381469727,52.900001525878906
07:24:02,21.100000381469727,52.900001525878906
07:25:01,21.100000381469727,52.79999923706055
07:26:01,21.200000762939453,52.70000076293945
07:27:01,21.100000381469727,52.70000076293945
07:28:02,21.100000381469727,52.70000076293945
07:29:02,21.100000381469727,52.70000076293945
07:30:02,21.100000381469727,52.70000076293945
07:31:01,21.100000381469727,52.70000076293945
07:32:01,21.100000381469727,52.70000076293945
07:33:01,21.100000381469727,52.70000076293945
07:34:01,21.100000381469727,52.70000076293945
07:35:01,21.0,52.599998474121094
07:36:01,21.100000381469727,52.79999923706055
07:37:02,21.0,52.599998474121094
07:38:02,21.100000381469727,52.70000076293945
07:39:02,21.0,52.599998474121094
07:40:02,21.0,52.599998474121094
07:41:01,21.0,52.599998474121094
07:42:02,21.0,52.599998474121094
07:43:02,21.0,52.599998474121094
07:44:02,21.0,52.599998474121094
07:45:02,21.0,52.599998474121094
07:46:02,21.0,52.5
07:47:02,21.0,52.599998474121094
07:48:01,21.0,52.599998474121094
07:49:02,21.0,52.599998474121094
07:50:02,21.0,52.5
07:51:02,21.0,52.5
07:52:01,21.0,52.599998474121094
07:53:01,21.0,52.599998474121094
07:54:01,20.899999618530273,52.599998474121094
07:55:01,20.899999618530273,52.599998474121094
07:56:01,21.0,52.599998474121094
07:57:01,21.0,52.5
07:58:01,21.0,52.5
07:59:02,21.0,52.400001525878906
08:00:02,21.0,52.5
08:01:01,20.899999618530273,52.400001525878906
08:02:02,21.0,52.400001525878906
08:03:01,20.899999618530273,52.400001525878906
08:04:02,20.899999618530273,52.20000076293945
08:05:02,20.899999618530273,52.400001525878906
08:06:01,20.899999618530273,52.5
08:07:02,20.899999618530273,52.400001525878906
08:08:02,20.899999618530273,52.599998474121094
08:09:02,20.899999618530273,52.599998474121094
08:10:02,20.899999618530273,52.70000076293945
08:11:01,20.899999618530273,52.70000076293945
08:12:01,20.899999618530273,52.79999923706055
08:13:01,20.899999618530273,52.79999923706055
08:14:01,20.899999618530273,52.79999923706055
08:15:02,20.899999618530273,52.900001525878906
08:16:02,20.899999618530273,52.79999923706055
08:17:01,20.899999618530273,52.900001525878906
08:18:01,20.899999618530273,52.900001525878906
08:19:01,21.0,52.900001525878906
08:20:02,21.0,53.099998474121094
08:21:02,21.0,53.29999923706055
08:22:02,21.0,53.400001525878906
08:23:02,21.0,53.400001525878906
08:24:02,21.0,53.29999923706055
08:25:02,21.0,53.599998474121094
08:26:02,21.0,53.70000076293945
08:27:02,21.0,53.70000076293945
08:28:01,21.100000381469727,53.79999923706055
08:29:01,21.100000381469727,53.79999923706055
08:30:02,21.100000381469727,53.79999923706055
08:31:02,21.100000381469727,53.900001525878906
08:32:02,21.100000381469727,53.900001525878906
08:33:01,21.100000381469727,53.900001525878906
08:34:01,21.100000381469727,53.900001525878906
08:35:01,21.100000381469727,54.0
08:36:02,21.100000381469727,54.0
08:37:02,21.100000381469727,54.099998474121094
08:38:02,21.100000381469727,54.0
08:39:02,21.200000762939453,54.099998474121094
08:40:02,21.100000381469727,54.099998474121094
08:41:02,21.200000762939453,54.0
08:42:01,21.100000381469727,54.0
08:43:01,21.200000762939453,54.0
08:44:01,21.200000762939453,54.0
08:45:02,21.200000762939453,53.900001525878906
08:46:01,21.200000762939453,54.0
08:47:01,21.200000762939453,54.0
08:48:01,21.200000762939453,54.099998474121094
08:49:01,21.200000762939453,54.20000076293945
08:50:02,21.200000762939453,53.900001525878906
08:51:02,21.200000762939453,54.099998474121094
08:52:02,21.200000762939453,54.20000076293945
08:53:02,21.200000762939453,54.0
08:54:01,21.200000762939453,54.099998474121094
08:55:01,21.200000762939453,54.099998474121094
08:56:01,21.200000762939453,54.099998474121094
08:57:01,21.299999237060547,54.099998474121094
08:58:02,21.299999237060547,54.20000076293945
08:59:01,21.299999237060547,54.099998474121094
09:00:01,21.299999237060547,54.20000076293945
09:01:01,21.299999237060547,54.099998474121094
09:02:02,21.299999237060547,54.20000076293945
09:03:02,21.299999237060547,54.099998474121094
09:04:01,21.299999237060547,54.0
09:05:02,21.299999237060547,54.20000076293945
09:06:01,21.299999237060547,54.099998474121094
09:07:02,21.299999237060547,54.0
09:08:02,21.299999237060547,54.0
09:09:02,21.299999237060547,54.0
09:10:02,21.299999237060547,54.099998474121094
09:11:02,21.299999237060547,53.900001525878906
09:12:02,21.299999237060547,54.0
09:13:02,21.299999237060547,53.900001525878906
09:14:01,21.399999618530273,54.0
09:15:01,21.299999237060547,54.0
09:16:01,21.299999237060547,54.0
09:17:01,21.299999237060547,53.79999923706055
09:18:01,21.399999618530273,53.900001525878906
09:19:01,21.399999618530273,53.900001525878906
09:20:02,21.399999618530273,53.900001525878906
09:21:01,21.399999618530273,53.79999923706055
09:22:01,21.399999618530273,53.79999923706055
09:23:02,21.399999618530273,53.79999923706055
09:24:02,21.399999618530273,53.79999923706055
09:25:02,21.399999618530273,53.79999923706055
09:26:02,21.399999618530273,53.79999923706055
09:27:02,21.399999618530273,53.79999923706055
09:28:01,21.399999618530273,53.79999923706055
09:29:01,21.399999618530273,53.70000076293945
09:30:02,21.399999618530273,53.70000076293945
09:31:02,21.399999618530273,53.599998474121094
09:32:01,21.399999618530273,53.70000076293945
09:33:01,21.399999618530273,53.70000076293945
09:34:01,21.399999618530273,53.599998474121094
09:35:01,21.399999618530273,53.599998474121094
09:36:01,21.399999618530273,53.599998474121094
09:37:02,21.399999618530273,53.599998474121094
09:38:02,21.399999618530273,53.599998474121094
09:39:02,21.399999618530273,53.400001525878906
09:40:02,21.399999618530273,53.400001525878906
09:41:01,21.5,53.400001525878906
09:42:01,21.5,53.599998474121094
09:43:01,21.5,53.599998474121094
09:44:01,21.399999618530273,53.5
09:45:01,21.5,53.5
09:46:01,21.5,53.70000076293945
09:47:01,21.5,53.599998474121094
09:48:01,21.5,53.599998474121094
09:49:01,21.5,53.599998474121094
09:50:02,21.5,53.599998474121094
09:51:02,21.399999618530273,53.5
09:52:02,21.5,53.599998474121094
09:53:02,21.5,53.599998474121094
09:54:02,21.5,53.599998474121094
09:55:01,21.5,53.5
09:56:01,21.5,53.599998474121094
09:57:01,21.5,53.599998474121094
09:58:02,21.5,53.5
09:59:02,21.5,53.5
10:00:02,21.5,53.5
10:01:02,21.5,53.5
10:02:02,21.5,53.5
10:03:01,21.5,53.400001525878906
10:04:01,21.5,53.400001525878906
10:05:02,21.5,53.400001525878906
10:06:02,21.5,53.5
10:07:02,21.5,53.400001525878906
10:08:02,21.5,53.400001525878906
10:09:02,21.5,53.400001525878906
10:10:02,21.5,53.400001525878906
10:11:01,21.5,53.400001525878906
10:12:01,21.5,53.400001525878906
10:13:01,21.5,53.400001525878906
10:14:01,21.5,53.400001525878906
10:15:02,21.5,53.29999923706055
10:16:01,21.5,53.20000076293945
10:17:02,21.5,53.20000076293945
10:18:02,21.5,53.29999923706055
10:19:02,21.5,53.29999923706055
10:20:02,21.5,53.20000076293945
10:21:02,21.5,53.20000076293945
10:22:02,21.5,53.20000076293945
10:23:02,21.5,53.099998474121094
10:24:02,21.5,53.099998474121094
10:25:02,21.600000381469727,53.099998474121094
10:26:02,21.5,53.0
10:27:02,21.5,53.0
10:28:02,21.600000381469727,53.0
10:29:02,21.600000381469727,53.0
10:30:02,21.600000381469727,53.0
10:31:01,21.600000381469727,53.0
10:32:01,21.600000381469727,52.900001525878906
10:33:02,21.600000381469727,53.0
10:34:02,21.600000381469727,53.0
10:35:02,21.5,52.900001525878906
10:36:02,21.5,52.900001525878906
10:37:02,21.5,52.900001525878906
10:38:01,21.5,52.79999923706055
10:39:02,21.5,52.900001525878906
10:40:02,21.5,52.79999923706055
10:41:02,21.5,52.70000076293945
10:42:02,21.5,52.70000076293945
10:43:02,21.5,52.70000076293945
10:44:02,21.5,52.599998474121094
10:45:02,21.5,52.599998474121094
10:46:01,21.600000381469727,52.5
10:47:01,21.5,52.5
10:48:01,21.5,52.5
10:49:01,21.5,52.400001525878906
10:50:02,21.5,52.400001525878906
10:51:01,21.5,52.400001525878906
10:52:01,21.600000381469727,52.400001525878906
10:53:01,21.5,52.400001525878906
10:54:01,21.600000381469727,52.400001525878906
10:55:01,21.600000381469727,52.400001525878906
10:56:01,21.600000381469727,52.400001525878906
10:57:02,21.600000381469727,52.400001525878906
10:58:02,21.600000381469727,52.29999923706055
10:59:02,21.600000381469727,52.400001525878906
11:00:02,21.600000381469727,52.400001525878906
11:01:02,21.600000381469727,52.400001525878906
11:02:02,21.600000381469727,52.400001525878906
11:03:01,21.600000381469727,52.5
11:04:01,21.600000381469727,52.400001525878906
11:05:02,21.600000381469727,52.400001525878906
11:06:01,21.600000381469727,52.400001525878906
11:07:01,21.600000381469727,52.400001525878906
11:08:01,21.600000381469727,52.5
11:09:02,21.600000381469727,52.400001525878906
11:10:02,21.600000381469727,52.5
11:11:02,21.600000381469727,52.599998474121094
11:12:02,21.600000381469727,52.5
11:13:01,21.600000381469727,52.599998474121094
11:14:01,21.600000381469727,52.599998474121094
11:15:01,21.600000381469727,52.70000076293945
11:16:01,21.600000381469727,52.70000076293945
11:17:01,21.700000762939453,52.900001525878906
11:18:01,21.600000381469727,52.79999923706055
11:19:01,21.700000762939453,52.900001525878906
11:20:01,21.700000762939453,52.900001525878906
11:21:01,21.700000762939453,53.0
11:22:01,21.700000762939453,53.0
11:23:01,21.700000762939453,53.0
11:24:01,21.700000762939453,53.0
11:25:01,21.700000762939453,53.0
11:26:01,21.700000762939453,52.900001525878906
11:27:01,21.700000762939453,53.0
11:28:01,21.700000762939453,53.0
11:29:02,21.700000762939453,53.0
11:30:02,21.700000762939453,53.0
11:31:02,21.700000762939453,53.0
11:32:02,21.700000762939453,53.0
