DATE: Thu, 25 Jun 2015 00:00:02 +0000
01:03:02,22.899999618530273,42.5
01:04:02,22.899999618530273,42.5
01:05:01,22.899999618530273,42.5
01:06:01,22.899999618530273,42.5
01:07:01,22.799999237060547,42.400001525878906
01:08:02,22.799999237060547,42.400001525878906
01:09:01,22.799999237060547,42.5
01:10:02,22.799999237060547,42.5
01:11:01,22.799999237060547,42.5
01:12:01,22.799999237060547,42.400001525878906
01:13:01,22.799999237060547,42.400001525878906
01:14:01,22.799999237060547,42.5
01:15:01,22.799999237060547,42.5
01:16:02,22.799999237060547,42.5
01:17:02,22.799999237060547,42.5
01:18:02,22.799999237060547,42.5
01:19:02,22.799999237060547,42.5
01:20:02,22.799999237060547,42.599998474121094
01:21:02,22.799999237060547,42.70000076293945
01:22:02,22.799999237060547,42.599998474121094
01:23:02,22.700000762939453,42.70000076293945
01:24:02,22.700000762939453,42.70000076293945
01:25:02,22.700000762939453,42.599998474121094
01:26:02,22.700000762939453,42.70000076293945
01:27:01,22.700000762939453,42.70000076293945
01:28:01,22.700000762939453,42.70000076293945
01:29:02,22.700000762939453,42.70000076293945
01:30:02,22.700000762939453,42.79999923706055
01:31:02,22.700000762939453,42.70000076293945
01:32:01,22.700000762939453,42.79999923706055
01:33:01,22.700000762939453,42.79999923706055
01:34:01,22.600000381469727,42.70000076293945
01:35:02,22.700000762939453,43.20000076293945
01:36:02,22.600000381469727,42.70000076293945
01:37:01,22.700000762939453,42.900001525878906
01:38:01,22.700000762939453,42.900001525878906
01:39:01,22.600000381469727,42.79999923706055
01:40:02,22.600000381469727,42.900001525878906
01:41:02,22.600000381469727,42.79999923706055
01:42:02,22.600000381469727,42.900001525878906
01:43:01,22.600000381469727,42.900001525878906
01:44:01,22.5,42.900001525878906
01:45:01,22.600000381469727,43.0
01:46:02,22.5,43.0
01:47:02,22.5,43.20000076293945
01:48:02,22.5,43.0
01:49:01,22.5,43.099998474121094
01:50:02,22.5,43.0
01:51:01,22.5,43.20000076293945
01:52:01,22.5,43.20000076293945
01:53:01,22.5,43.20000076293945
01:54:01,22.5,43.20000076293945
01:55:02,22.5,43.20000076293945
01:56:01,22.5,43.29999923706055
01:57:02,22.5,43.20000076293945
01:58:02,22.5,43.29999923706055
01:59:02,22.5,43.20000076293945
02:00:02,22.399999618530273,43.20000076293945
02:01:01,22.399999618530273,43.20000076293945
02:02:02,22.399999618530273,44.70000076293945
02:03:02,22.399999618530273,43.29999923706055
02:04:02,22.399999618530273,43.29999923706055
02:05:02,22.399999618530273,43.29999923706055
02:06:02,22.399999618530273,43.29999923706055
02:07:02,22.399999618530273,43.29999923706055
02:08:02,22.399999618530273,43.400001525878906
02:09:02,22.399999618530273,43.5
02:10:02,22.399999618530273,43.400001525878906
02:11:02,22.299999237060547,43.400001525878906
02:12:01,22.299999237060547,43.400001525878906
02:13:01,22.299999237060547,43.400001525878906
02:14:01,22.399999618530273,43.5
02:15:02,22.299999237060547,43.5
02:16:02,22.299999237060547,43.400001525878906
02:17:02,22.299999237060547,43.5
02:18:02,22.299999237060547,43.5
02:19:02,22.299999237060547,43.5
02:20:02,22.299999237060547,43.599998474121094
02:21:02,22.299999237060547,43.400001525878906
02:22:02,22.200000762939453,43.400001525878906
02:23:01,22.200000762939453,43.5
02:24:01,22.200000762939453,43.5
02:25:02,22.200000762939453,43.400001525878906
02:26:02,22.299999237060547,43.70000076293945
02:27:02,22.299999237060547,43.70000076293945
02:28:02,22.299999237060547,43.70000076293945
02:29:02,22.200000762939453,43.70000076293945
02:30:02,22.200000762939453,43.599998474121094
02:31:01,22.200000762939453,43.5
02:32:01,22.200000762939453,43.5
02:33:01,22.200000762939453,43.5
02:34:01,22.200000762939453,43.5
02:35:02,22.200000762939453,43.400001525878906
02:36:02,22.200000762939453,43.5
02:37:02,22.200000762939453,43.400001525878906
02:38:02,22.200000762939453,43.70000076293945
02:39:02,22.200000762939453,43.70000076293945
02:40:01,22.200000762939453,43.70000076293945
02:41:02,22.200000762939453,43.599998474121094
02:42:02,22.200000762939453,43.599998474121094
02:43:02,22.200000762939453,43.70000076293945
02:44:02,22.200000762939453,43.70000076293945
02:45:02,22.100000381469727,43.79999923706055
02:46:01,22.100000381469727,43.5
02:47:02,22.100000381469727,43.5
02:48:02,22.100000381469727,43.5
02:49:01,22.100000381469727,43.5
02:50:02,22.100000381469727,43.599998474121094
02:51:01,22.200000762939453,43.400001525878906
02:52:01,22.100000381469727,43.70000076293945
02:53:01,22.100000381469727,43.79999923706055
02:54:01,22.100000381469727,43.599998474121094
02:55:01,22.100000381469727,43.70000076293945
02:56:01,22.100000381469727,43.79999923706055
02:57:01,22.100000381469727,43.79999923706055
02:58:02,22.100000381469727,44.0
02:59:01,22.100000381469727,43.900001525878906
03:00:01,22.100000381469727,43.79999923706055
03:01:01,22.100000381469727,43.79999923706055
03:02:02,22.100000381469727,44.099998474121094
03:03:02,22.100000381469727,43.900001525878906
03:04:02,22.100000381469727,44.099998474121094
03:05:02,22.0,44.20000076293945
03:06:02,22.0,44.099998474121094
03:07:01,22.0,44.0
03:08:01,22.0,44.0
03:09:02,22.0,44.099998474121094
03:10:02,22.100000381469727,44.20000076293945
03:11:01,22.0,44.20000076293945
03:12:01,22.0,44.099998474121094
03:13:01,22.0,44.099998474121094
03:14:01,22.0,44.099998474121094
03:15:01,22.0,44.099998474121094
03:16:01,22.0,44.0
03:17:02,22.0,44.0
03:18:02,22.0,44.0
03:19:02,22.0,44.20000076293945
03:20:02,22.0,44.20000076293945
03:21:02,22.0,43.900001525878906
03:22:02,22.0,44.099998474121094
03:23:02,22.0,44.20000076293945
03:24:01,22.0,44.20000076293945
03:25:01,22.0,44.20000076293945
03:26:01,22.0,44.099998474121094
03:27:02,22.0,44.0
03:28:02,22.0,44.0
03:29:02,22.0,43.900001525878906
03:30:02,21.899999618530273,43.79999923706055
03:31:01,22.0,43.79999923706055
03:32:01,21.899999618530273,43.599998474121094
03:33:02,21.899999618530273,43.5
03:34:02,21.899999618530273,43.5
03:35:02,21.899999618530273,43.5
03:36:02,21.899999618530273,43.5
03:37:01,21.899999618530273,43.400001525878906
03:38:01,21.899999618530273,43.400001525878906
03:39:02,21.899999618530273,43.400001525878906
03:40:02,21.899999618530273,43.400001525878906
03:41:02,21.899999618530273,43.5
03:42:02,21.899999618530273,43.5
03:43:02,21.899999618530273,43.5
03:44:01,21.899999618530273,43.5
03:45:01,21.899999618530273,43.5
03:46:01,21.799999237060547,43.400001525878906
03:47:02,21.899999618530273,43.5
03:48:02,21.799999237060547,43.5
03:49:02,21.799999237060547,43.5
03:50:02,21.799999237060547,43.5
03:51:01,21.799999237060547,43.599998474121094
03:52:01,21.799999237060547,43.599998474121094
03:53:02,21.799999237060547,43.599998474121094
03:54:02,21.799999237060547,43.599998474121094
03:55:02,21.799999237060547,43.70000076293945
03:56:02,21.799999237060547,44.0
03:57:02,21.700000762939453,44.0
03:58:02,21.700000762939453,43.900001525878906
03:59:02,21.700000762939453,44.0
04:00:02,21.799999237060547,44.0
04:01:01,21.700000762939453,43.900001525878906
04:02:01,21.700000762939453,44.0
04:03:02,21.700000762939453,43.900001525878906
04:04:02,21.700000762939453,44.0
04:05:02,21.700000762939453,44.099998474121094
04:06:01,21.700000762939453,43.900001525878906
04:07:01,21.700000762939453,44.099998474121094
04:08:01,21.600000381469727,44.0
04:09:01,21.700000762939453,44.20000076293945
04:10:02,21.700000762939453,44.099998474121094
04:11:01,21.700000762939453,44.099998474121094
04:12:01,21.600000381469727,44.20000076293945
04:13:02,21.600000381469727,44.20000076293945
04:14:02,21.600000381469727,44.099998474121094
04:15:02,21.600000381469727,44.20000076293945
04:16:02,21.600000381469727,44.20000076293945
04:17:02,21.600000381469727,44.20000076293945
04:18:02,21.600000381469727,44.0
04:19:01,21.600000381469727,44.0
04:20:02,21.600000381469727,43.900001525878906
04:21:02,21.600000381469727,44.0
04:22:02,21.600000381469727,44.099998474121094
04:23:02,21.600000381469727,44.099998474121094
04:24:02,21.600000381469727,44.0
04:25:01,21.600000381469727,44.0
04:26:02,21.600000381469727,44.0
04:27:02,21.600000381469727,43.900001525878906
04:28:02,21.600000381469727,44.0
04:29:02,21.600000381469727,44.0
04:30:02,21.600000381469727,44.0
04:31:02,21.600000381469727,43.900001525878906
04:32:02,21.600000381469727,43.79999923706055
04:33:02,21.600000381469727,43.79999923706055
04:34:02,21.600000381469727,43.70000076293945
04:35:01,21.600000381469727,43.79999923706055
04:36:01,21.600000381469727,43.900001525878906
04:37:01,21.600000381469727,43.79999923706055
04:38:01,21.600000381469727,43.79999923706055
04:39:02,21.600000381469727,43.79999923706055
04:40:01,21.600000381469727,43.79999923706055
04:41:02,21.600000381469727,43.79999923706055
04:42:02,21.600000381469727,43.79999923706055
04:43:02,21.5,43.79999923706055
04:44:01,21.600000381469727,43.70000076293945
04:45:02,21.5,43.79999923706055
04:46:01,21.5,43.79999923706055
04:47:01,21.600000381469727,43.70000076293945
04:48:01,21.600000381469727,43.79999923706055
04:49:01,21.5,43.79999923706055
04:50:02,21.600000381469727,43.79999923706055
04:51:02,21.5,43.79999923706055
04:52:01,21.5,43.79999923706055
04:53:01,21.5,43.900001525878906
04:54:01,21.5,43.900001525878906
04:55:01,21.5,43.900001525878906
04:56:01,21.5,43.900001525878906
04:57:01,21.5,44.0
04:58:02,21.5,43.900001525878906
04:59:02,21.5,43.900001525878906
05:00:02,21.5,43.900001525878906
05:01:01,21.5,44.0
05:02:02,21.5,44.0
05:03:02,21.5,44.0
05:04:02,21.5,44.099998474121094
05:05:02,21.5,44.0
05:06:02,21.5,44.0
05:07:02,21.5,44.0
05:08:02,21.5,44.099998474121094
05:09:02,21.5,44.099998474121094
05:10:02,21.399999618530273,44.0
05:11:02,21.5,44.099998474121094
05:12:02,21.5,44.099998474121094
05:13:02,21.5,44.099998474121094
05:14:02,21.5,44.099998474121094
05:15:02,21.399999618530273,44.0
05:16:01,21.399999618530273,44.0
05:17:02,21.399999618530273,44.099998474121094
05:18:01,21.399999618530273,44.0
05:19:01,21.399999618530273,44.099998474121094
05:20:02,21.399999618530273,44.0
05:21:01,21.399999618530273,44.099998474121094
05:22:01,21.399999618530273,44.0
05:23:01,21.399999618530273,44.0
05:24:01,21.5,44.20000076293945
05:25:01,21.399999618530273,44.099998474121094
05:26:02,21.399999618530273,44.099998474121094
05:27:02,21.399999618530273,44.20000076293945
05:28:02,21.399999618530273,44.20000076293945
05:29:02,21.399999618530273,44.20000076293945
05:30:01,21.399999618530273,44.29999923706055
05:31:02,21.399999618530273,44.400001525878906
05:32:02,21.399999618530273,44.20000076293945
05:33:01,21.399999618530273,44.20000076293945
05:34:01,21.399999618530273,44.29999923706055
05:35:01,21.299999237060547,44.5
05:36:01,21.299999237060547,44.400001525878906
05:37:01,21.399999618530273,44.5
05:38:02,21.399999618530273,44.400001525878906
05:39:02,21.299999237060547,44.400001525878906
05:40:02,21.299999237060547,44.5
05:41:02,21.299999237060547,44.5
05:42:02,21.399999618530273,44.5
05:43:02,21.299999237060547,44.5
05:44:01,21.299999237060547,44.599998474121094
05:45:01,21.299999237060547,44.5
05:46:01,21.299999237060547,44.5
05:47:02,21.299999237060547,44.599998474121094
05:48:02,21.299999237060547,44.599998474121094
05:49:02,21.399999618530273,44.599998474121094
05:50:02,21.299999237060547,44.5
05:51:01,21.299999237060547,44.400001525878906
05:52:01,21.299999237060547,44.5
05:53:02,21.399999618530273,44.5
05:54:02,21.299999237060547,44.5
05:55:02,21.299999237060547,44.5
05:56:02,21.399999618530273,44.5
05:57:02,21.299999237060547,44.5
05:58:02,21.399999618530273,44.599998474121094
05:59:01,21.299999237060547,44.5
06:00:01,21.299999237060547,44.5
06:01:02,21.399999618530273,44.400001525878906
06:02:02,21.299999237060547,44.400001525878906
06:03:01,21.399999618530273,44.5
06:04:01,21.299999237060547,44.599998474121094
06:05:02,21.399999618530273,44.5
06:06:02,21.399999618530273,44.5
06:07:02,21.299999237060547,44.400001525878906
06:08:01,21.299999237060547,44.5
06:09:02,21.299999237060547,44.5
06:10:02,21.299999237060547,44.5
06:11:02,21.299999237060547,44.5
06:12:01,21.299999237060547,44.5
06:13:02,21.299999237060547,44.599998474121094
06:14:01,21.299999237060547,44.5
06:15:01,21.299999237060547,44.599998474121094
06:16:01,21.299999237060547,44.599998474121094
06:17:01,21.200000762939453,44.599998474121094
06:18:02,21.299999237060547,44.599998474121094
06:19:02,21.299999237060547,44.599998474121094
06:20:01,21.299999237060547,44.5
06:21:01,21.299999237060547,44.599998474121094
06:22:02,21.299999237060547,44.70000076293945
06:23:02,21.299999237060547,44.599998474121094
06:24:01,21.299999237060547,44.70000076293945
06:25:02,21.299999237060547,44.70000076293945
06:26:02,21.299999237060547,44.70000076293945
06:27:02,21.299999237060547,44.599998474121094
06:28:02,21.299999237060547,44.599998474121094
06:29:02,21.299999237060547,44.599998474121094
06:30:02,21.299999237060547,44.5
06:31:01,21.299999237060547,44.5
06:32:01,21.299999237060547,44.5
06:33:02,21.299999237060547,44.5
06:34:01,21.299999237060547,44.400001525878906
06:35:02,21.299999237060547,44.400001525878906
06:36:02,21.399999618530273,44.5
06:37:01,21.299999237060547,44.5
06:38:02,21.299999237060547,44.5
06:39:02,21.299999237060547,44.5
06:40:02,21.299999237060547,44.5
06:41:01,21.299999237060547,44.400001525878906
06:42:01,21.299999237060547,44.400001525878906
06:43:01,21.299999237060547,44.5
06:44:01,21.299999237060547,44.5
06:45:01,21.299999237060547,44.5
06:46:01,21.299999237060547,44.5
06:47:01,21.299999237060547,44.5
06:48:01,21.299999237060547,44.5
06:49:01,21.299999237060547,44.599998474121094
06:50:02,21.299999237060547,44.599998474121094
06:51:02,21.299999237060547,44.599998474121094
06:52:02,21.200000762939453,44.5
06:53:01,21.200000762939453,44.5
06:54:01,21.200000762939453,44.599998474121094
06:55:01,21.200000762939453,44.599998474121094
06:56:01,21.200000762939453,44.599998474121094
06:57:02,21.200000762939453,44.599998474121094
06:58:02,21.200000762939453,44.599998474121094
06:59:01,21.200000762939453,44.599998474121094
07:00:01,21.200000762939453,44.599998474121094
07:01:01,21.200000762939453,44.599998474121094
07:02:02,21.200000762939453,44.599998474121094
07:03:02,21.200000762939453,44.599998474121094
07:04:02,21.200000762939453,44.599998474121094
07:05:02,21.200000762939453,44.599998474121094
07:06:01,21.200000762939453,44.5
07:07:01,21.200000762939453,44.5
07:08:01,21.299999237060547,44.400001525878906
07:09:02,21.299999237060547,44.099998474121094
07:10:02,21.399999618530273,43.900001525878906
07:11:01,21.5,44.0
07:12:01,21.5,44.0
07:13:02,21.5,43.900001525878906
07:14:02,21.5,44.0
07:15:02,21.5,43.900001525878906
07:16:02,21.600000381469727,43.900001525878906
07:17:02,21.600000381469727,44.0
07:18:02,21.600000381469727,44.0
07:19:02,21.600000381469727,44.0
07:20:02,21.600000381469727,43.900001525878906
07:21:01,21.600000381469727,43.900001525878906
07:22:02,21.600000381469727,44.0
07:23:02,21.700000762939453,44.0
07:24:02,21.700000762939453,44.0
07:25:02,21.700000762939453,44.0
07:26:02,21.700000762939453,43.900001525878906
07:27:02,21.799999237060547,43.900001525878906
07:28:01,21.799999237060547,43.900001525878906
07:29:01,21.799999237060547,43.79999923706055
07:30:01,21.799999237060547,43.900001525878906
07:31:01,21.799999237060547,43.900001525878906
07:32:01,21.899999618530273,43.900001525878906
07:33:01,21.799999237060547,43.79999923706055
07:34:01,21.899999618530273,44.0
07:35:01,21.899999618530273,43.900001525878906
07:36:01,21.899999618530273,43.900001525878906
07:37:01,21.899999618530273,43.900001525878906
07:38:01,21.899999618530273,43.900001525878906
07:39:02,21.899999618530273,43.900001525878906
07:40:02,21.899999618530273,43.900001525878906
07:41:02,21.899999618530273,43.900001525878906
07:42:02,21.899999618530273,43.900001525878906
07:43:01,21.899999618530273,43.900001525878906
07:44:02,21.899999618530273,43.900001525878906
07:45:02,22.0,43.900001525878906
07:46:02,22.0,43.900001525878906
07:47:02,21.899999618530273,43.900001525878906
07:48:01,22.0,43.900001525878906
07:49:01,22.0,43.79999923706055
07:50:02,22.0,43.900001525878906
07:51:01,22.0,43.900001525878906
07:52:01,22.0,43.900001525878906
07:53:01,22.0,43.79999923706055
07:54:01,22.0,43.900001525878906
07:55:01,22.0,43.900001525878906
07:56:02,22.0,43.900001525878906
07:57:02,22.0,43.79999923706055
07:58:02,22.100000381469727,43.900001525878906
07:59:02,22.0,43.79999923706055
08:00:02,22.0,43.79999923706055
08:01:02,22.100000381469727,43.900001525878906
08:02:02,22.100000381469727,43.900001525878906
08:03:02,22.100000381469727,44.0
08:04:02,22.100000381469727,44.0
08:05:02,22.100000381469727,43.900001525878906
08:06:02,22.100000381469727,43.900001525878906
08:07:02,22.100000381469727,43.79999923706055
08:08:01,22.100000381469727,43.79999923706055
08:09:01,22.100000381469727,43.79999923706055
08:10:02,22.100000381469727,43.70000076293945
08:11:01,22.100000381469727,43.70000076293945
08:12:02,22.200000762939453,43.70000076293945
08:13:02,22.200000762939453,43.70000076293945
08:14:02,22.200000762939453,43.70000076293945
08:15:02,22.200000762939453,43.599998474121094
08:16:02,22.200000762939453,43.599998474121094
08:17:02,22.200000762939453,43.70000076293945
08:18:02,22.200000762939453,43.599998474121094
08:19:02,22.200000762939453,43.599998474121094
08:20:02,22.200000762939453,43.599998474121094
08:21:02,22.200000762939453,43.599998474121094
08:22:02,22.200000762939453,43.599998474121094
08:23:01,22.200000762939453,43.599998474121094
08:24:01,22.200000762939453,43.5
08:25:01,22.200000762939453,43.5
08:26:01,22.299999237060547,43.599998474121094
08:27:01,22.200000762939453,43.599998474121094
08:28:01,22.299999237060547,43.79999923706055
08:29:01,22.200000762939453,43.599998474121094
08:30:02,22.200000762939453,43.599998474121094
08:31:02,22.200000762939453,43.599998474121094
08:32:01,22.200000762939453,43.599998474121094
08:33:01,22.200000762939453,43.599998474121094
08:34:02,22.200000762939453,43.599998474121094
08:35:02,22.200000762939453,43.70000076293945
08:36:01,22.200000762939453,43.70000076293945
08:37:01,22.200000762939453,43.79999923706055
08:38:01,22.200000762939453,43.79999923706055
08:39:02,22.200000762939453,43.79999923706055
08:40:02,22.299999237060547,43.900001525878906
08:41:02,22.200000762939453,43.79999923706055
08:42:01,22.200000762939453,43.79999923706055
08:43:01,22.200000762939453,43.79999923706055
08:44:01,22.200000762939453,43.79999923706055
08:45:01,22.299999237060547,43.900001525878906
08:46:01,22.200000762939453,43.70000076293945
08:47:02,22.299999237060547,43.79999923706055
08:48:02,22.200000762939453,43.599998474121094
08:49:01,22.299999237060547,43.70000076293945
08:50:02,22.299999237060547,43.70000076293945
08:51:02,22.299999237060547,43.599998474121094
08:52:02,22.299999237060547,43.400001525878906
08:53:02,22.299999237060547,43.400001525878906
08:54:02,22.299999237060547,43.29999923706055
08:55:02,22.299999237060547,43.099998474121094
08:56:02,22.299999237060547,43.099998474121094
08:57:02,22.299999237060547,43.0
08:58:01,22.299999237060547,43.0
08:59:02,22.299999237060547,43.099998474121094
09:00:01,22.299999237060547,43.20000076293945
09:01:01,22.299999237060547,43.29999923706055
09:02:02,22.299999237060547,43.400001525878906
09:03:02,22.299999237060547,43.29999923706055
09:04:02,22.299999237060547,43.400001525878906
09:05:02,22.299999237060547,43.29999923706055
09:06:01,22.299999237060547,43.20000076293945
09:07:01,22.299999237060547,43.29999923706055
09:08:02,22.299999237060547,43.400001525878906
09:09:01,22.299999237060547,43.400001525878906
09:10:02,22.299999237060547,43.29999923706055
09:11:01,22.200000762939453,43.099998474121094
09:12:02,22.200000762939453,42.900001525878906
09:13:02,22.200000762939453,43.099998474121094
09:14:02,22.200000762939453,43.20000076293945
09:15:02,22.200000762939453,43.20000076293945
09:16:02,22.200000762939453,43.099998474121094
09:17:02,22.200000762939453,43.099998474121094
09:18:02,22.299999237060547,43.29999923706055
09:19:01,22.299999237060547,43.29999923706055
09:20:02,22.299999237060547,43.400001525878906
09:21:02,22.299999237060547,43.400001525878906
09:22:01,22.299999237060547,43.400001525878906
09:23:01,22.299999237060547,43.29999923706055
09:24:01,22.299999237060547,43.29999923706055
09:25:01,22.399999618530273,43.0
09:26:01,22.399999618530273,43.099998474121094
09:27:01,22.399999618530273,43.099998474121094
09:28:01,22.399999618530273,43.0
09:29:01,22.399999618530273,43.0
09:30:02,22.399999618530273,42.900001525878906
09:31:01,22.399999618530273,43.0
09:32:01,22.399999618530273,43.20000076293945
09:33:02,22.399999618530273,43.29999923706055
09:34:02,22.299999237060547,43.29999923706055
09:35:01,22.399999618530273,43.20000076293945
09:36:01,22.399999618530273,43.099998474121094
09:37:01,22.399999618530273,43.099998474121094
09:38:02,22.399999618530273,43.0
09:39:02,22.399999618530273,43.0
09:40:02,22.399999618530273,43.0
09:41:02,22.399999618530273,43.0
09:42:02,22.399999618530273,43.0
09:43:02,22.399999618530273,43.0
09:44:02,22.399999618530273,43.0
09:45:01,22.5,43.099998474121094
09:46:02,22.5,43.099998474121094
09:47:02,22.5,43.0
09:48:02,22.5,43.099998474121094
09:49:02,22.399999618530273,43.0
09:50:02,22.399999618530273,43.0
09:51:02,22.5,43.0
09:52:02,22.5,43.0
09:53:02,22.5,43.099998474121094
09:54:02,22.399999618530273,43.0
09:55:01,22.5,43.099998474121094
09:56:02,22.5,43.099998474121094
09:57:02,22.399999618530273,43.099998474121094
09:58:02,22.5,43.20000076293945
09:59:02,22.5,43.099998474121094
10:00:02,22.5,43.099998474121094
10:01:02,22.5,43.0
10:02:02,22.5,43.0
10:03:01,22.600000381469727,43.0
10:04:01,22.5,43.0
10:05:02,22.600000381469727,42.900001525878906
10:06:01,22.5,42.900001525878906
10:07:02,22.600000381469727,43.0
10:08:02,22.5,43.0
10:09:02,22.600000381469727,42.900001525878906
10:10:02,22.600000381469727,42.900001525878906
10:11:02,22.600000381469727,43.0
10:12:01,22.600000381469727,42.900001525878906
10:13:01,22.600000381469727,42.900001525878906
10:14:02,22.600000381469727,42.900001525878906
10:15:02,22.600000381469727,42.900001525878906
10:16:02,22.600000381469727,42.79999923706055
10:17:02,22.600000381469727,42.900001525878906
10:18:02,22.600000381469727,42.900001525878906
10:19:02,22.5,42.900001525878906
10:20:02,22.600000381469727,42.900001525878906
10:21:02,22.600000381469727,42.900001525878906
10:22:02,22.600000381469727,42.900001525878906
10:23:02,22.600000381469727,42.900001525878906
10:24:02,22.5,42.900001525878906
10:25:02,22.600000381469727,42.79999923706055
10:26:02,22.600000381469727,42.79999923706055
10:27:02,22.5,42.79999923706055
10:28:01,22.5,42.79999923706055
10:29:01,22.5,42.79999923706055
10:30:02,22.600000381469727,42.900001525878906
10:31:02,22.600000381469727,42.79999923706055
10:32:01,22.600000381469727,42.79999923706055
10:33:01,22.600000381469727,42.79999923706055
10:34:01,22.600000381469727,42.79999923706055
10:35:01,22.600000381469727,42.900001525878906
10:36:02,22.5,42.79999923706055
10:37:01,22.600000381469727,42.79999923706055
10:38:01,22.600000381469727,42.79999923706055
10:39:01,22.600000381469727,42.900001525878906
10:40:02,22.600000381469727,42.900001525878906
10:41:02,22.600000381469727,42.900001525878906
10:42:02,22.600000381469727,42.900001525878906
10:43:01,22.600000381469727,42.900001525878906
10:44:01,22.600000381469727,42.900001525878906
10:45:01,22.600000381469727,42.900001525878906
10:46:01,22.600000381469727,42.900001525878906
10:47:02,22.600000381469727,42.900001525878906
10:48:02,22.5,42.900001525878906
10:49:02,22.600000381469727,43.0
10:50:01,22.600000381469727,43.0
10:51:01,22.5,43.0
10:52:01,22.5,43.0
10:53:01,22.5,43.0
10:54:01,22.5,43.0
10:55:01,22.5,43.099998474121094
10:56:01,22.5,43.099998474121094
10:57:01,22.399999618530273,43.0
10:58:02,22.5,43.099998474121094
10:59:01,22.5,43.099998474121094
11:00:01,22.5,43.099998474121094
11:01:02,22.5,43.099998474121094
11:02:02,22.5,43.099998474121094
11:03:01,22.5,43.099998474121094
11:04:01,22.5,43.099998474121094
11:05:02,22.399999618530273,43.099998474121094
11:06:02,22.399999618530273,43.099998474121094
11:07:01,22.5,43.099998474121094
11:08:02,22.399999618530273,43.099998474121094
11:09:01,22.399999618530273,43.099998474121094
11:10:02,22.399999618530273,43.20000076293945
11:11:01,22.399999618530273,43.099998474121094
11:12:02,22.399999618530273,43.20000076293945
11:13:02,22.399999618530273,43.20000076293945
11:14:02,22.399999618530273,43.29999923706055
11:15:02,22.299999237060547,43.29999923706055
11:16:02,22.299999237060547,43.29999923706055
11:17:02,22.299999237060547,43.29999923706055
11:18:01,22.299999237060547,43.29999923706055
11:19:01,22.299999237060547,43.29999923706055
11:20:02,22.299999237060547,43.400001525878906
11:21:02,22.299999237060547,43.400001525878906
11:22:02,22.299999237060547,43.400001525878906
11:23:02,22.299999237060547,43.400001525878906
11:24:01,22.299999237060547,43.400001525878906
11:25:01,22.299999237060547,43.5
11:26:01,22.299999237060547,43.400001525878906
11:27:01,22.299999237060547,43.400001525878906
11:28:02,22.299999237060547,43.400001525878906
11:29:02,22.299999237060547,43.400001525878906
11:30:02,22.299999237060547,43.400001525878906
11:31:02,22.299999237060547,43.400001525878906
11:32:01,22.299999237060547,43.400001525878906
