DATE: Fri, 26 Jun 2015 00:00:05 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,21.799999237060547,47.400001525878906
00:01:02,21.899999618530273,47.400001525878906
00:02:02,21.899999618530273,47.400001525878906
00:03:01,21.899999618530273,47.400001525878906
00:04:01,21.899999618530273,47.400001525878906
00:05:02,21.799999237060547,47.20000076293945
00:06:02,21.799999237060547,47.29999923706055
00:07:01,21.799999237060547,47.29999923706055
00:08:02,21.799999237060547,47.400001525878906
00:09:02,21.799999237060547,47.400001525878906
00:10:02,21.799999237060547,47.400001525878906
00:11:01,21.799999237060547,47.5
00:12:01,21.799999237060547,47.5
00:13:01,21.799999237060547,47.5
00:14:01,21.799999237060547,47.5
00:15:02,21.799999237060547,47.400001525878906
00:16:01,21.799999237060547,47.5
00:17:02,21.799999237060547,47.5
00:18:02,21.799999237060547,47.400001525878906
00:19:02,21.799999237060547,47.599998474121094
00:20:02,21.799999237060547,47.70000076293945
00:21:01,21.799999237060547,47.70000076293945
00:22:01,21.799999237060547,47.599998474121094
00:23:01,21.799999237060547,47.599998474121094
00:24:01,21.799999237060547,47.70000076293945
00:25:01,21.799999237060547,47.599998474121094
00:26:02,21.799999237060547,47.5
00:27:01,21.799999237060547,47.599998474121094
00:28:01,21.799999237060547,47.599998474121094
00:29:01,21.700000762939453,47.5
00:30:02,21.700000762939453,47.400001525878906
00:31:02,21.799999237060547,47.5
00:32:02,21.799999237060547,47.5
00:33:02,21.799999237060547,47.599998474121094
00:34:01,21.700000762939453,47.70000076293945
00:35:01,21.700000762939453,47.599998474121094
00:36:02,21.799999237060547,47.5
00:37:01,21.799999237060547,47.5
00:38:01,21.700000762939453,47.5
00:39:02,21.700000762939453,47.5
00:40:02,21.700000762939453,47.599998474121094
00:41:01,21.700000762939453,47.599998474121094
00:42:02,21.700000762939453,47.599998474121094
00:43:02,21.700000762939453,47.5
00:44:02,21.700000762939453,47.5
00:45:02,21.700000762939453,47.5
00:46:02,21.700000762939453,47.400001525878906
00:47:01,21.700000762939453,47.5
00:48:01,21.700000762939453,47.599998474121094
00:49:01,21.700000762939453,47.599998474121094
00:50:02,21.600000381469727,47.400001525878906
00:51:01,21.700000762939453,47.599998474121094
00:52:01,21.700000762939453,47.599998474121094
00:53:01,21.700000762939453,47.79999923706055
00:54:02,21.700000762939453,47.79999923706055
00:55:02,21.700000762939453,47.79999923706055
00:56:01,21.700000762939453,47.70000076293945
00:57:01,21.700000762939453,47.70000076293945
00:58:02,21.600000381469727,47.599998474121094
00:59:01,21.700000762939453,47.599998474121094
01:00:01,21.600000381469727,47.599998474121094
01:01:01,21.600000381469727,47.599998474121094
01:02:02,21.600000381469727,47.70000076293945
01:03:01,21.600000381469727,47.599998474121094
01:04:01,21.600000381469727,47.70000076293945
01:05:02,21.600000381469727,47.79999923706055
01:06:01,21.600000381469727,47.70000076293945
01:07:01,21.600000381469727,47.70000076293945
01:08:02,21.600000381469727,47.599998474121094
01:09:02,21.600000381469727,47.70000076293945
01:10:02,21.600000381469727,47.70000076293945
01:11:02,21.600000381469727,47.70000076293945
01:12:02,21.600000381469727,47.599998474121094
01:13:02,21.600000381469727,47.599998474121094
01:14:02,21.600000381469727,47.599998474121094
01:15:02,21.600000381469727,47.599998474121094
01:16:01,21.600000381469727,47.400001525878906
01:17:01,21.600000381469727,47.5
01:18:01,21.600000381469727,47.5
01:19:01,21.600000381469727,47.79999923706055
01:20:02,21.600000381469727,47.5
01:21:01,21.600000381469727,47.5
01:22:01,21.5,47.599998474121094
01:23:02,21.600000381469727,47.5
01:24:01,21.600000381469727,47.5
