DATE: Wed, 07 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
02:48:02,20.399999618530273,60.79999923706055
02:49:02,20.399999618530273,60.79999923706055
02:50:02,20.399999618530273,60.79999923706055
02:51:01,20.399999618530273,60.79999923706055
02:52:01,20.299999237060547,60.79999923706055
02:53:02,20.399999618530273,60.79999923706055
02:54:02,20.299999237060547,60.79999923706055
02:55:02,20.399999618530273,61.20000076293945
02:56:02,20.399999618530273,60.70000076293945
02:57:01,20.399999618530273,60.70000076293945
02:58:02,20.399999618530273,60.79999923706055
02:59:01,20.399999618530273,60.70000076293945
03:00:01,20.399999618530273,60.79999923706055
03:01:01,20.399999618530273,60.79999923706055
03:02:02,20.399999618530273,60.70000076293945
03:03:02,20.399999618530273,60.79999923706055
03:04:02,20.399999618530273,60.70000076293945
03:05:02,20.299999237060547,61.0
03:06:02,20.399999618530273,60.900001525878906
03:07:02,20.399999618530273,60.79999923706055
03:08:01,20.399999618530273,60.70000076293945
03:09:01,20.399999618530273,60.79999923706055
03:10:02,20.399999618530273,61.099998474121094
03:11:01,20.399999618530273,61.20000076293945
03:12:01,20.399999618530273,61.400001525878906
03:13:01,20.399999618530273,61.400001525878906
03:14:02,20.399999618530273,61.5
03:15:02,20.399999618530273,61.29999923706055
03:16:02,20.5,61.5
03:17:02,20.5,61.0
03:18:02,20.5,61.20000076293945
03:19:02,20.5,61.099998474121094
03:20:02,20.5,61.099998474121094
03:21:01,20.5,61.099998474121094
03:22:01,20.5,60.79999923706055
03:23:01,20.5,59.900001525878906
03:24:01,20.5,60.599998474121094
03:25:01,20.5,60.599998474121094
03:26:01,20.399999618530273,60.5
03:27:01,20.5,60.29999923706055
03:28:02,20.5,59.70000076293945
03:29:02,20.399999618530273,58.900001525878906
03:30:02,20.399999618530273,59.20000076293945
03:31:02,20.399999618530273,59.400001525878906
03:32:02,20.399999618530273,59.29999923706055
03:33:02,20.399999618530273,58.599998474121094
03:34:01,20.399999618530273,58.20000076293945
03:35:01,20.299999237060547,58.0
03:36:01,20.299999237060547,58.20000076293945
03:37:01,20.299999237060547,59.0
03:38:01,20.299999237060547,58.79999923706055
03:39:01,20.299999237060547,59.0
03:40:02,20.299999237060547,59.5
03:41:01,20.399999618530273,59.400001525878906
03:42:01,20.399999618530273,59.29999923706055
03:43:01,20.399999618530273,59.0
03:44:01,20.399999618530273,58.400001525878906
03:45:02,20.299999237060547,58.29999923706055
03:46:02,20.299999237060547,58.5
03:47:01,20.399999618530273,59.0
03:48:01,20.399999618530273,59.29999923706055
03:49:01,20.399999618530273,59.20000076293945
03:50:02,20.399999618530273,59.099998474121094
03:51:01,20.399999618530273,59.20000076293945
03:52:01,20.5,59.29999923706055
03:53:01,20.399999618530273,59.29999923706055
03:54:02,20.5,59.29999923706055
03:55:02,20.399999618530273,59.0
03:56:01,20.5,59.099998474121094
03:57:01,20.5,59.099998474121094
03:58:02,20.399999618530273,59.0
03:59:01,20.5,59.0
04:00:02,20.5,58.900001525878906
04:01:02,20.5,59.0
04:02:02,20.5,59.0
04:03:02,20.600000381469727,58.79999923706055
04:04:02,20.600000381469727,58.79999923706055
04:05:02,20.5,58.70000076293945
04:06:02,20.5,58.79999923706055
04:07:01,20.600000381469727,58.79999923706055
04:08:01,20.600000381469727,58.79999923706055
04:09:01,20.5,58.79999923706055
04:10:02,20.600000381469727,58.70000076293945
04:11:01,20.600000381469727,58.70000076293945
04:12:01,20.600000381469727,58.599998474121094
04:13:01,20.600000381469727,58.400001525878906
04:14:01,20.600000381469727,57.599998474121094
04:15:02,20.5,57.900001525878906
04:16:02,20.5,58.099998474121094
04:17:02,20.5,58.5
04:18:01,20.5,58.400001525878906
04:19:01,20.5,58.0
04:20:02,20.5,58.400001525878906
04:21:02,20.5,57.79999923706055
04:22:02,20.600000381469727,58.5
04:23:02,20.5,57.900001525878906
04:24:02,20.5,57.5
04:25:02,20.5,58.20000076293945
04:26:02,20.5,57.79999923706055
04:27:02,20.5,58.20000076293945
04:28:01,20.5,58.29999923706055
04:29:02,20.5,57.400001525878906
04:30:02,20.5,57.79999923706055
04:31:01,20.5,56.79999923706055
04:32:01,20.5,57.29999923706055
04:33:01,20.5,57.099998474121094
04:34:01,20.5,58.0
04:35:02,20.5,57.599998474121094
04:36:02,20.600000381469727,57.29999923706055
04:37:02,20.600000381469727,57.29999923706055
04:38:02,20.600000381469727,56.599998474121094
04:39:02,20.600000381469727,57.0
04:40:02,20.600000381469727,56.599998474121094
04:41:02,20.600000381469727,56.5
04:42:01,20.600000381469727,56.099998474121094
04:43:01,20.600000381469727,56.20000076293945
04:44:01,20.700000762939453,56.0
04:45:01,20.700000762939453,55.70000076293945
04:46:01,20.600000381469727,55.900001525878906
04:47:01,20.700000762939453,56.099998474121094
04:48:01,20.700000762939453,55.79999923706055
04:49:01,20.700000762939453,56.099998474121094
04:50:02,20.700000762939453,56.099998474121094
04:51:01,20.700000762939453,56.70000076293945
04:52:01,20.700000762939453,56.599998474121094
04:53:01,20.700000762939453,56.5
04:54:01,20.600000381469727,56.400001525878906
04:55:01,20.700000762939453,56.20000076293945
04:56:01,20.700000762939453,56.400001525878906
04:57:02,20.700000762939453,56.099998474121094
04:58:02,20.700000762939453,56.099998474121094
04:59:02,20.700000762939453,56.70000076293945
05:00:02,20.700000762939453,55.79999923706055
05:01:01,20.700000762939453,55.29999923706055
05:02:02,20.700000762939453,55.70000076293945
05:03:01,20.700000762939453,56.099998474121094
05:04:01,20.700000762939453,56.29999923706055
05:05:02,20.700000762939453,56.400001525878906
05:06:01,20.700000762939453,56.099998474121094
05:07:02,20.700000762939453,56.5
05:08:02,20.700000762939453,56.400001525878906
05:09:02,20.700000762939453,56.5
05:10:02,20.700000762939453,56.0
05:11:02,20.600000381469727,56.099998474121094
05:12:01,20.600000381469727,55.599998474121094
05:13:01,20.600000381469727,55.900001525878906
05:14:01,20.700000762939453,56.400001525878906
05:15:01,20.600000381469727,56.20000076293945
05:16:01,20.600000381469727,56.400001525878906
05:17:01,20.700000762939453,56.599998474121094
05:18:01,20.700000762939453,56.29999923706055
05:19:01,20.600000381469727,56.20000076293945
05:20:02,20.600000381469727,55.599998474121094
05:21:01,20.600000381469727,55.70000076293945
05:22:01,20.600000381469727,56.20000076293945
05:23:01,20.700000762939453,55.599998474121094
05:24:01,20.600000381469727,55.900001525878906
05:25:01,20.600000381469727,56.0
05:26:02,20.700000762939453,56.099998474121094
05:27:02,20.600000381469727,55.900001525878906
05:28:02,20.700000762939453,56.400001525878906
05:29:02,20.600000381469727,55.900001525878906
05:30:02,20.700000762939453,56.29999923706055
05:31:02,20.700000762939453,55.79999923706055
05:32:01,20.700000762939453,55.5
05:33:02,20.700000762939453,55.599998474121094
05:34:02,20.700000762939453,56.0
05:35:02,20.700000762939453,55.599998474121094
05:36:02,20.700000762939453,55.5
05:37:01,20.700000762939453,55.29999923706055
05:38:02,20.700000762939453,55.0
05:39:02,20.700000762939453,55.400001525878906
05:40:02,20.700000762939453,55.70000076293945
05:41:02,20.700000762939453,55.29999923706055
05:42:02,20.700000762939453,55.20000076293945
05:43:02,20.700000762939453,55.400001525878906
05:44:02,20.700000762939453,55.0
05:45:02,20.700000762939453,55.599998474121094
05:46:02,20.700000762939453,55.20000076293945
05:47:01,20.700000762939453,55.400001525878906
05:48:01,20.700000762939453,55.099998474121094
05:49:01,20.700000762939453,55.20000076293945
05:50:02,20.700000762939453,55.20000076293945
05:51:01,20.700000762939453,55.400001525878906
05:52:01,20.700000762939453,54.900001525878906
05:53:01,20.700000762939453,54.900001525878906
05:54:02,20.700000762939453,54.79999923706055
05:55:01,20.700000762939453,55.29999923706055
05:56:01,20.700000762939453,54.599998474121094
05:57:01,20.700000762939453,55.20000076293945
05:58:02,20.700000762939453,54.29999923706055
05:59:01,20.700000762939453,54.29999923706055
06:00:01,20.700000762939453,54.900001525878906
06:01:01,20.700000762939453,55.29999923706055
06:02:02,20.700000762939453,54.79999923706055
06:03:02,20.700000762939453,54.599998474121094
06:04:02,20.700000762939453,54.400001525878906
06:05:02,20.700000762939453,54.29999923706055
06:06:02,20.700000762939453,54.20000076293945
06:07:02,20.700000762939453,54.29999923706055
06:08:01,20.700000762939453,54.599998474121094
06:09:01,20.700000762939453,55.29999923706055
06:10:02,20.700000762939453,55.099998474121094
06:11:01,20.700000762939453,54.599998474121094
06:12:01,20.700000762939453,54.599998474121094
06:13:01,20.700000762939453,54.900001525878906
06:14:01,20.799999237060547,54.599998474121094
06:15:01,20.799999237060547,55.0
06:16:02,20.799999237060547,56.0
06:17:02,20.899999618530273,54.5
06:18:02,20.799999237060547,53.599998474121094
06:19:02,20.799999237060547,54.5
06:20:02,20.799999237060547,54.099998474121094
06:21:01,20.799999237060547,54.599998474121094
06:22:01,20.799999237060547,54.599998474121094
06:23:02,20.799999237060547,54.70000076293945
06:24:02,20.799999237060547,54.599998474121094
06:25:02,20.799999237060547,54.29999923706055
06:26:01,20.799999237060547,54.5
06:27:01,20.799999237060547,54.0
06:28:01,20.799999237060547,54.20000076293945
06:29:01,20.799999237060547,54.70000076293945
06:30:02,20.799999237060547,54.099998474121094
06:31:01,20.799999237060547,54.0
06:32:01,20.799999237060547,54.70000076293945
06:33:01,20.799999237060547,54.400001525878906
06:34:01,20.799999237060547,53.599998474121094
06:35:01,20.799999237060547,54.20000076293945
06:36:01,20.799999237060547,54.400001525878906
06:37:01,20.700000762939453,54.5
06:38:01,20.799999237060547,54.5
06:39:01,20.799999237060547,53.79999923706055
06:40:02,20.700000762939453,54.099998474121094
06:41:02,20.799999237060547,54.400001525878906
06:42:02,20.799999237060547,54.5
06:43:02,20.700000762939453,54.79999923706055
06:44:02,20.799999237060547,54.599998474121094
06:45:02,20.799999237060547,53.900001525878906
06:46:02,20.700000762939453,53.79999923706055
06:47:01,20.700000762939453,54.29999923706055
06:48:01,20.700000762939453,54.099998474121094
06:49:01,20.700000762939453,54.20000076293945
06:50:02,20.799999237060547,54.0
06:51:01,20.799999237060547,54.70000076293945
06:52:01,20.899999618530273,55.599998474121094
06:53:02,21.100000381469727,54.79999923706055
06:54:02,21.0,53.400001525878906
06:55:02,21.0,53.79999923706055
06:56:02,21.0,54.099998474121094
06:57:02,21.0,54.099998474121094
06:58:02,21.0,53.400001525878906
06:59:02,21.0,53.29999923706055
07:00:02,20.899999618530273,53.79999923706055
07:01:01,20.899999618530273,54.0
07:02:02,20.899999618530273,53.099998474121094
07:03:02,20.899999618530273,53.400001525878906
07:04:02,20.899999618530273,53.29999923706055
07:05:02,20.799999237060547,53.099998474121094
07:06:02,20.899999618530273,53.900001525878906
07:07:02,20.899999618530273,54.099998474121094
07:08:02,20.899999618530273,53.70000076293945
07:09:02,20.799999237060547,53.20000076293945
07:10:02,20.899999618530273,53.599998474121094
07:11:02,20.899999618530273,53.400001525878906
07:12:02,20.799999237060547,53.0
07:13:01,20.799999237060547,53.70000076293945
07:14:01,20.799999237060547,54.0
07:15:01,20.799999237060547,54.0
07:16:01,20.799999237060547,54.20000076293945
07:17:01,20.799999237060547,53.79999923706055
07:18:02,20.899999618530273,52.900001525878906
07:19:02,20.799999237060547,52.70000076293945
07:20:02,20.799999237060547,52.900001525878906
07:21:02,20.799999237060547,52.70000076293945
07:22:02,20.799999237060547,52.20000076293945
07:23:02,20.799999237060547,52.5
07:24:02,20.700000762939453,52.5
07:25:01,20.700000762939453,52.900001525878906
07:26:02,20.700000762939453,53.099998474121094
07:27:01,20.799999237060547,53.5
07:28:01,20.799999237060547,53.400001525878906
07:29:01,20.700000762939453,53.599998474121094
07:30:02,20.799999237060547,53.599998474121094
07:31:01,20.799999237060547,53.099998474121094
07:32:01,20.799999237060547,53.29999923706055
07:33:01,20.799999237060547,53.5
07:34:01,20.799999237060547,52.900001525878906
07:35:01,20.799999237060547,52.70000076293945
07:36:01,20.799999237060547,53.70000076293945
07:37:01,20.799999237060547,52.900001525878906
07:38:01,20.799999237060547,53.099998474121094
07:39:01,20.700000762939453,53.099998474121094
07:40:02,20.799999237060547,53.29999923706055
07:41:01,20.799999237060547,53.20000076293945
07:42:01,20.799999237060547,52.900001525878906
07:43:01,20.799999237060547,52.70000076293945
07:44:01,20.799999237060547,52.400001525878906
07:45:01,20.700000762939453,52.79999923706055
07:46:02,20.799999237060547,53.29999923706055
07:47:02,20.799999237060547,53.5
07:48:02,20.799999237060547,52.5
07:49:02,20.799999237060547,53.099998474121094
07:50:02,20.799999237060547,53.29999923706055
07:51:01,20.799999237060547,53.5
07:52:01,20.799999237060547,53.5
07:53:01,20.799999237060547,53.20000076293945
07:54:02,20.899999618530273,52.5
07:55:02,20.799999237060547,52.70000076293945
07:56:02,20.799999237060547,52.29999923706055
07:57:02,20.799999237060547,52.79999923706055
07:58:02,20.799999237060547,52.599998474121094
07:59:02,20.799999237060547,52.79999923706055
08:00:02,20.799999237060547,52.79999923706055
08:01:02,20.799999237060547,52.599998474121094
08:02:02,20.799999237060547,52.79999923706055
08:03:01,20.700000762939453,53.0
08:04:01,20.799999237060547,53.0
08:05:02,20.799999237060547,53.29999923706055
08:06:02,20.799999237060547,53.20000076293945
08:07:02,20.799999237060547,53.099998474121094
08:08:02,20.799999237060547,52.900001525878906
08:09:02,20.799999237060547,53.099998474121094
08:10:02,20.799999237060547,53.29999923706055
08:11:02,20.799999237060547,53.400001525878906
08:12:02,20.799999237060547,53.599998474121094
08:13:02,20.899999618530273,53.599998474121094
08:14:01,20.899999618530273,53.0
08:15:01,20.899999618530273,53.099998474121094
08:16:02,20.899999618530273,53.20000076293945
08:17:01,20.899999618530273,53.599998474121094
08:18:01,20.899999618530273,52.099998474121094
08:19:01,20.899999618530273,52.79999923706055
08:20:02,20.899999618530273,53.099998474121094
08:21:02,20.899999618530273,52.79999923706055
08:22:02,20.899999618530273,52.900001525878906
08:23:02,20.899999618530273,52.900001525878906
08:24:02,20.899999618530273,53.29999923706055
08:25:02,20.899999618530273,52.900001525878906
08:26:02,20.899999618530273,53.29999923706055
08:27:02,20.899999618530273,53.099998474121094
08:28:02,20.899999618530273,53.0
08:29:02,20.899999618530273,53.099998474121094
08:30:02,20.899999618530273,53.0
08:31:02,20.899999618530273,53.099998474121094
08:32:02,20.899999618530273,53.099998474121094
08:33:02,20.899999618530273,53.099998474121094
08:34:01,20.899999618530273,53.20000076293945
08:35:01,20.899999618530273,53.29999923706055
08:36:01,20.899999618530273,53.29999923706055
08:37:01,20.899999618530273,53.29999923706055
08:38:01,21.0,53.5
08:39:01,20.899999618530273,53.29999923706055
08:40:02,21.0,53.099998474121094
08:41:01,21.0,53.0
08:42:01,21.0,53.099998474121094
08:43:01,21.0,53.099998474121094
08:44:01,20.899999618530273,53.099998474121094
08:45:01,21.0,53.0
08:46:01,20.899999618530273,53.0
08:47:01,20.899999618530273,53.0
08:48:01,20.899999618530273,52.70000076293945
08:49:02,20.899999618530273,53.099998474121094
08:50:01,20.899999618530273,53.099998474121094
08:51:01,20.899999618530273,53.0
08:52:01,20.899999618530273,53.099998474121094
08:53:02,21.0,52.5
08:54:02,21.0,53.20000076293945
08:55:02,21.0,52.900001525878906
08:56:02,20.899999618530273,52.5
08:57:01,20.899999618530273,52.5
08:58:01,20.899999618530273,52.599998474121094
08:59:02,20.799999237060547,51.900001525878906
09:00:02,20.799999237060547,52.099998474121094
09:01:02,20.799999237060547,52.70000076293945
09:02:02,20.899999618530273,52.900001525878906
09:03:01,20.899999618530273,53.0
09:04:01,20.899999618530273,53.099998474121094
09:05:02,20.899999618530273,53.099998474121094
09:06:02,21.0,53.20000076293945
09:07:02,21.0,53.29999923706055
09:08:01,21.0,53.400001525878906
09:09:01,21.0,53.400001525878906
09:10:02,21.0,53.5
09:11:01,21.0,53.5
09:12:01,21.0,53.5
09:13:01,21.100000381469727,53.70000076293945
09:14:01,21.100000381469727,53.70000076293945
09:15:02,21.100000381469727,53.70000076293945
09:16:02,21.0,53.599998474121094
09:17:01,21.100000381469727,53.79999923706055
09:18:01,21.100000381469727,53.79999923706055
09:19:01,21.100000381469727,53.79999923706055
09:20:02,21.100000381469727,53.79999923706055
09:21:02,21.100000381469727,53.79999923706055
09:22:02,21.100000381469727,53.79999923706055
09:23:02,21.100000381469727,53.79999923706055
09:24:02,21.100000381469727,53.900001525878906
09:25:02,21.100000381469727,53.900001525878906
09:26:02,21.100000381469727,53.900001525878906
09:27:02,21.200000762939453,53.900001525878906
09:28:01,21.100000381469727,53.900001525878906
09:29:01,21.200000762939453,54.0
09:30:02,21.200000762939453,54.0
09:31:01,21.100000381469727,54.0
09:32:01,21.200000762939453,54.0
09:33:01,21.100000381469727,54.0
09:34:01,21.200000762939453,54.0
09:35:02,21.200000762939453,54.0
09:36:02,21.200000762939453,54.0
09:37:02,21.100000381469727,54.0
09:38:01,21.200000762939453,54.0
09:39:02,21.200000762939453,54.0
09:40:02,21.200000762939453,54.0
09:41:02,21.100000381469727,54.0
09:42:02,21.200000762939453,54.099998474121094
09:43:02,21.200000762939453,54.099998474121094
09:44:02,21.200000762939453,54.099998474121094
09:45:02,21.200000762939453,54.099998474121094
09:46:01,21.200000762939453,54.099998474121094
09:47:01,21.200000762939453,54.099998474121094
09:48:01,21.200000762939453,54.099998474121094
09:49:01,21.200000762939453,54.099998474121094
09:50:02,21.200000762939453,54.20000076293945
09:51:01,21.200000762939453,54.099998474121094
09:52:02,21.200000762939453,54.099998474121094
09:53:02,21.299999237060547,54.29999923706055
09:54:02,21.200000762939453,54.20000076293945
09:55:02,21.200000762939453,54.20000076293945
09:56:02,21.200000762939453,54.20000076293945
09:57:01,21.200000762939453,54.20000076293945
09:58:02,21.200000762939453,54.20000076293945
09:59:01,21.299999237060547,54.29999923706055
10:00:02,21.299999237060547,54.29999923706055
10:01:02,21.299999237060547,54.29999923706055
10:02:02,21.200000762939453,54.20000076293945
10:03:02,21.299999237060547,54.29999923706055
10:04:02,21.299999237060547,54.29999923706055
10:05:02,21.299999237060547,54.29999923706055
10:06:02,21.299999237060547,54.29999923706055
10:07:02,21.299999237060547,54.29999923706055
10:08:01,21.200000762939453,54.20000076293945
10:09:02,21.299999237060547,54.29999923706055
10:10:02,21.299999237060547,54.29999923706055
10:11:02,21.299999237060547,54.29999923706055
10:12:02,21.299999237060547,54.70000076293945
10:13:02,21.299999237060547,54.29999923706055
10:14:01,21.299999237060547,54.29999923706055
10:15:01,21.299999237060547,54.29999923706055
10:16:01,21.299999237060547,54.29999923706055
10:17:01,21.299999237060547,54.29999923706055
10:18:02,21.299999237060547,54.29999923706055
10:19:01,21.299999237060547,54.29999923706055
10:20:02,21.299999237060547,54.29999923706055
10:21:02,21.299999237060547,54.29999923706055
10:22:02,21.299999237060547,54.29999923706055
10:23:01,21.299999237060547,54.29999923706055
10:24:01,21.399999618530273,54.20000076293945
10:25:01,21.399999618530273,54.29999923706055
10:26:01,21.299999237060547,54.29999923706055
10:27:01,21.399999618530273,54.29999923706055
10:28:01,21.399999618530273,54.29999923706055
10:29:01,21.399999618530273,54.29999923706055
10:30:01,21.399999618530273,54.29999923706055
10:31:01,21.299999237060547,54.29999923706055
10:32:01,21.399999618530273,54.29999923706055
10:33:01,21.399999618530273,54.29999923706055
10:34:01,21.399999618530273,54.29999923706055
10:35:01,21.399999618530273,54.29999923706055
10:36:01,21.399999618530273,54.29999923706055
10:37:01,21.399999618530273,54.29999923706055
10:38:02,21.399999618530273,54.29999923706055
10:39:02,21.399999618530273,54.29999923706055
10:40:02,21.299999237060547,54.29999923706055
10:41:02,21.399999618530273,54.29999923706055
10:42:02,21.399999618530273,54.29999923706055
10:43:02,21.399999618530273,54.29999923706055
10:44:02,21.399999618530273,54.20000076293945
10:45:01,21.399999618530273,54.20000076293945
10:46:01,21.399999618530273,54.29999923706055
10:47:02,21.399999618530273,54.29999923706055
10:48:02,21.399999618530273,54.29999923706055
10:49:02,21.399999618530273,54.29999923706055
10:50:02,21.399999618530273,54.29999923706055
10:51:01,21.5,54.29999923706055
10:52:01,21.399999618530273,54.29999923706055
10:53:01,21.399999618530273,54.29999923706055
10:54:02,21.5,54.400001525878906
10:55:02,21.399999618530273,54.29999923706055
10:56:01,21.399999618530273,54.400001525878906
10:57:02,21.399999618530273,54.29999923706055
10:58:02,21.399999618530273,54.29999923706055
10:59:02,21.5,54.5
11:00:02,21.399999618530273,54.29999923706055
11:01:02,21.5,54.400001525878906
11:02:02,21.399999618530273,54.29999923706055
11:03:01,21.5,54.5
11:04:01,21.5,54.5
11:05:02,21.399999618530273,54.400001525878906
11:06:01,21.399999618530273,54.400001525878906
11:07:01,21.399999618530273,54.400001525878906
11:08:01,21.399999618530273,54.400001525878906
11:09:01,21.5,54.5
11:10:02,21.5,54.5
11:11:01,21.5,54.5
11:12:01,21.399999618530273,54.29999923706055
11:13:01,21.399999618530273,54.29999923706055
11:14:02,21.5,54.5
11:15:02,21.5,54.400001525878906
11:16:02,21.5,54.5
11:17:02,21.5,54.400001525878906
11:18:01,21.5,54.5
11:19:01,21.5,54.400001525878906
11:20:02,21.5,54.5
11:21:01,21.5,54.400001525878906
