DATE: Mon, 05 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,18.100000381469727,54.400001525878906
00:01:01,18.100000381469727,54.29999923706055
00:02:02,18.0,54.29999923706055
00:03:01,18.0,54.20000076293945
00:04:01,18.100000381469727,54.29999923706055
00:05:02,18.0,54.20000076293945
00:06:01,18.100000381469727,54.400001525878906
00:07:01,18.100000381469727,54.400001525878906
00:08:01,18.0,54.29999923706055
00:09:02,18.100000381469727,54.400001525878906
00:10:02,18.0,54.29999923706055
00:11:02,18.100000381469727,54.400001525878906
00:12:01,18.100000381469727,54.400001525878906
00:13:01,18.100000381469727,54.400001525878906
00:14:01,18.100000381469727,54.400001525878906
00:15:01,18.100000381469727,54.5
00:16:01,18.100000381469727,54.5
00:17:01,18.100000381469727,54.5
00:18:01,18.100000381469727,54.5
00:19:01,18.100000381469727,54.5
00:20:01,18.100000381469727,54.5
00:21:01,18.100000381469727,54.5
00:22:02,18.100000381469727,54.5
00:23:02,18.100000381469727,54.5
00:24:02,18.0,54.400001525878906
00:25:02,18.100000381469727,54.5
00:26:02,18.100000381469727,54.5
00:27:02,18.100000381469727,54.5
00:28:02,18.100000381469727,54.5
00:29:02,18.100000381469727,54.5
00:30:02,18.0,54.400001525878906
00:31:02,18.100000381469727,54.5
00:32:02,18.100000381469727,54.5
00:33:02,18.100000381469727,54.5
00:34:02,18.100000381469727,54.5
00:35:02,18.0,54.400001525878906
00:36:02,18.100000381469727,54.5
00:37:02,18.100000381469727,54.5
00:38:02,18.100000381469727,54.5
00:39:02,18.100000381469727,54.5
00:40:02,18.100000381469727,54.599998474121094
00:41:02,18.100000381469727,54.599998474121094
00:42:01,18.100000381469727,54.599998474121094
00:43:01,18.100000381469727,54.5
00:44:01,18.100000381469727,54.599998474121094
00:45:01,18.100000381469727,54.599998474121094
00:46:01,18.0,54.5
00:47:02,18.0,54.5
00:48:01,18.100000381469727,54.599998474121094
00:49:01,18.100000381469727,54.599998474121094
00:50:02,18.100000381469727,54.5
00:51:02,18.100000381469727,54.5
00:52:02,18.100000381469727,54.599998474121094
00:53:02,18.100000381469727,54.5
00:54:02,18.100000381469727,54.5
00:55:02,18.100000381469727,54.5
00:56:02,18.100000381469727,54.5
00:57:02,18.100000381469727,54.5
00:58:02,18.100000381469727,54.5
00:59:02,18.0,54.400001525878906
01:00:01,18.100000381469727,54.5
01:01:01,18.100000381469727,54.599998474121094
01:02:02,18.100000381469727,54.599998474121094
01:03:02,18.100000381469727,54.599998474121094
01:04:02,18.100000381469727,54.5
01:05:01,18.100000381469727,54.5
01:06:01,18.100000381469727,54.599998474121094
01:07:01,18.100000381469727,54.599998474121094
01:08:01,18.100000381469727,54.599998474121094
01:09:01,18.100000381469727,54.599998474121094
01:10:02,18.100000381469727,54.599998474121094
01:11:01,18.100000381469727,54.599998474121094
01:12:01,18.100000381469727,54.5
01:13:01,18.100000381469727,54.599998474121094
01:14:01,18.0,54.5
01:15:02,18.100000381469727,54.599998474121094
01:16:02,18.100000381469727,54.599998474121094
01:17:02,18.100000381469727,54.599998474121094
01:18:02,18.100000381469727,54.70000076293945
01:19:02,18.100000381469727,54.599998474121094
01:20:02,18.100000381469727,54.599998474121094
01:21:01,18.100000381469727,54.599998474121094
01:22:01,18.100000381469727,54.599998474121094
01:23:01,18.100000381469727,54.599998474121094
01:24:01,18.100000381469727,54.599998474121094
01:25:02,18.100000381469727,54.599998474121094
01:26:02,18.100000381469727,54.599998474121094
01:27:02,18.100000381469727,54.599998474121094
01:28:02,18.100000381469727,54.599998474121094
01:29:02,18.100000381469727,54.599998474121094
01:30:02,18.100000381469727,54.599998474121094
01:31:02,18.100000381469727,54.599998474121094
01:32:02,18.100000381469727,54.599998474121094
01:33:02,18.100000381469727,54.599998474121094
01:34:02,18.100000381469727,54.599998474121094
01:35:02,18.100000381469727,54.70000076293945
01:36:01,18.100000381469727,54.599998474121094
01:37:01,18.100000381469727,54.599998474121094
01:38:02,18.100000381469727,54.70000076293945
01:39:01,18.100000381469727,54.70000076293945
01:40:02,18.100000381469727,54.70000076293945
01:41:02,18.100000381469727,54.70000076293945
01:42:02,18.100000381469727,54.70000076293945
01:43:01,18.100000381469727,54.70000076293945
01:44:01,18.100000381469727,54.70000076293945
01:45:01,18.100000381469727,54.599998474121094
01:46:01,18.100000381469727,54.70000076293945
01:47:01,18.100000381469727,54.70000076293945
01:48:01,18.100000381469727,54.70000076293945
01:49:01,18.100000381469727,54.70000076293945
01:50:02,18.100000381469727,54.70000076293945
01:51:02,18.100000381469727,54.70000076293945
01:52:02,18.100000381469727,54.70000076293945
01:53:02,18.100000381469727,54.70000076293945
01:54:02,18.100000381469727,54.70000076293945
01:55:01,18.100000381469727,54.70000076293945
01:56:01,18.100000381469727,54.70000076293945
01:57:01,18.100000381469727,54.70000076293945
01:58:01,18.100000381469727,54.70000076293945
01:59:01,18.100000381469727,54.70000076293945
02:00:02,18.100000381469727,54.79999923706055
02:01:02,18.100000381469727,54.70000076293945
02:02:02,18.100000381469727,54.79999923706055
02:03:01,18.100000381469727,54.79999923706055
02:04:01,18.0,54.599998474121094
02:05:02,18.100000381469727,54.79999923706055
02:06:02,18.100000381469727,54.79999923706055
02:07:02,18.100000381469727,54.79999923706055
02:08:01,18.100000381469727,54.79999923706055
02:09:01,18.100000381469727,54.79999923706055
02:10:02,18.100000381469727,54.79999923706055
02:11:02,18.100000381469727,54.79999923706055
02:12:02,18.100000381469727,54.79999923706055
02:13:01,18.100000381469727,54.79999923706055
02:14:01,18.100000381469727,54.79999923706055
02:15:01,18.100000381469727,54.79999923706055
02:16:01,18.100000381469727,54.79999923706055
02:17:01,18.100000381469727,54.79999923706055
02:18:01,18.100000381469727,54.79999923706055
02:19:02,18.0,54.70000076293945
02:20:02,18.100000381469727,54.79999923706055
02:21:01,18.100000381469727,54.79999923706055
02:22:01,18.100000381469727,54.79999923706055
02:23:01,18.100000381469727,54.79999923706055
02:24:01,18.100000381469727,54.79999923706055
02:25:01,18.100000381469727,54.79999923706055
02:26:01,18.100000381469727,54.79999923706055
02:27:02,18.100000381469727,54.79999923706055
02:28:02,18.100000381469727,54.79999923706055
02:29:02,18.100000381469727,55.29999923706055
02:30:02,18.100000381469727,54.900001525878906
02:31:02,18.100000381469727,54.79999923706055
02:32:02,18.100000381469727,54.79999923706055
02:33:01,18.100000381469727,54.79999923706055
02:34:02,18.100000381469727,54.900001525878906
02:35:02,18.100000381469727,54.79999923706055
02:36:02,18.100000381469727,54.900001525878906
02:37:01,18.100000381469727,54.79999923706055
02:38:02,18.100000381469727,54.79999923706055
02:39:02,18.100000381469727,54.79999923706055
02:40:02,18.100000381469727,54.900001525878906
02:41:02,18.100000381469727,54.900001525878906
02:42:02,18.100000381469727,54.900001525878906
02:43:02,18.100000381469727,54.900001525878906
02:44:02,18.100000381469727,54.900001525878906
02:45:02,18.100000381469727,54.900001525878906
02:46:02,18.100000381469727,54.900001525878906
02:47:02,18.100000381469727,54.900001525878906
02:48:01,18.100000381469727,54.900001525878906
02:49:01,18.100000381469727,54.900001525878906
02:50:02,18.100000381469727,54.900001525878906
02:51:01,18.100000381469727,54.900001525878906
02:52:01,18.200000762939453,55.29999923706055
02:53:01,18.100000381469727,54.900001525878906
02:54:01,18.200000762939453,54.900001525878906
02:55:01,18.100000381469727,54.900001525878906
02:56:02,18.100000381469727,55.0
02:57:02,18.100000381469727,54.900001525878906
02:58:02,18.100000381469727,54.900001525878906
02:59:02,18.100000381469727,54.900001525878906
03:00:02,18.100000381469727,54.900001525878906
03:01:01,18.100000381469727,54.900001525878906
03:02:02,18.100000381469727,54.900001525878906
03:03:02,18.100000381469727,54.79999923706055
03:04:02,18.100000381469727,54.79999923706055
03:05:02,18.100000381469727,54.79999923706055
03:06:02,18.100000381469727,54.79999923706055
03:07:02,18.200000762939453,54.900001525878906
03:08:02,18.100000381469727,54.900001525878906
03:09:01,18.100000381469727,54.900001525878906
03:10:02,18.100000381469727,54.900001525878906
03:11:02,18.100000381469727,54.900001525878906
03:12:01,18.100000381469727,54.900001525878906
03:13:01,18.100000381469727,54.900001525878906
03:14:01,18.100000381469727,54.79999923706055
03:15:01,18.100000381469727,54.900001525878906
03:16:01,18.100000381469727,54.900001525878906
03:17:01,18.200000762939453,54.900001525878906
03:18:01,18.100000381469727,54.900001525878906
03:19:01,18.100000381469727,54.900001525878906
03:20:01,18.100000381469727,54.900001525878906
03:21:01,18.100000381469727,54.900001525878906
03:22:01,18.100000381469727,54.900001525878906
03:23:01,18.100000381469727,54.900001525878906
03:24:01,18.100000381469727,55.0
03:25:02,18.100000381469727,55.0
03:26:02,18.100000381469727,55.0
03:27:02,18.100000381469727,55.0
03:28:02,18.100000381469727,55.0
03:29:01,18.100000381469727,54.900001525878906
03:30:02,18.100000381469727,55.0
03:31:01,18.100000381469727,54.900001525878906
03:32:01,18.100000381469727,54.900001525878906
03:33:01,18.100000381469727,54.900001525878906
03:34:01,18.100000381469727,54.900001525878906
03:35:02,18.100000381469727,54.900001525878906
03:36:01,18.200000762939453,55.0
03:37:01,18.100000381469727,54.900001525878906
03:38:01,18.100000381469727,54.900001525878906
03:39:01,18.100000381469727,55.0
03:40:02,18.100000381469727,55.0
03:41:01,18.100000381469727,55.0
03:42:01,18.100000381469727,55.0
03:43:02,18.100000381469727,55.0
03:44:02,18.100000381469727,55.0
03:45:02,18.100000381469727,55.0
03:46:02,18.100000381469727,55.0
03:47:02,18.100000381469727,55.0
03:48:01,18.100000381469727,55.0
03:49:01,18.100000381469727,55.0
03:50:02,18.100000381469727,55.0
03:51:02,18.100000381469727,55.0
03:52:01,18.100000381469727,55.0
03:53:01,18.100000381469727,55.099998474121094
03:54:01,18.100000381469727,55.0
03:55:02,18.100000381469727,55.0
03:56:02,18.100000381469727,55.0
03:57:01,18.100000381469727,55.0
03:58:02,18.100000381469727,55.0
03:59:01,18.100000381469727,55.0
04:00:01,18.100000381469727,55.099998474121094
04:01:01,18.100000381469727,55.099998474121094
04:02:02,18.100000381469727,55.099998474121094
04:03:02,18.200000762939453,55.099998474121094
04:04:02,18.100000381469727,55.099998474121094
04:05:02,18.100000381469727,55.099998474121094
04:06:02,18.100000381469727,55.099998474121094
04:07:02,18.100000381469727,55.099998474121094
04:08:02,18.100000381469727,55.099998474121094
04:09:02,18.100000381469727,55.099998474121094
04:10:02,18.100000381469727,55.099998474121094
04:11:01,18.100000381469727,55.099998474121094
04:12:01,18.100000381469727,55.099998474121094
04:13:01,18.100000381469727,55.099998474121094
04:14:01,18.200000762939453,55.099998474121094
04:15:01,18.100000381469727,55.099998474121094
04:16:01,18.100000381469727,55.099998474121094
04:17:02,18.200000762939453,55.0
04:18:02,18.100000381469727,55.099998474121094
04:19:02,18.200000762939453,55.0
04:20:02,18.100000381469727,55.0
04:21:01,18.200000762939453,55.0
04:22:01,18.200000762939453,55.0
04:23:01,18.200000762939453,55.099998474121094
04:24:02,18.200000762939453,55.099998474121094
04:25:02,18.200000762939453,55.099998474121094
04:26:02,18.100000381469727,55.099998474121094
04:27:01,18.100000381469727,55.099998474121094
04:28:01,18.200000762939453,55.099998474121094
04:29:01,18.200000762939453,55.099998474121094
04:30:02,18.200000762939453,55.099998474121094
04:31:02,18.100000381469727,55.099998474121094
04:32:02,18.100000381469727,55.099998474121094
04:33:01,18.200000762939453,55.099998474121094
04:34:01,18.100000381469727,55.099998474121094
04:35:02,18.100000381469727,55.099998474121094
04:36:02,18.200000762939453,55.099998474121094
04:37:02,18.200000762939453,55.099998474121094
04:38:01,18.100000381469727,55.099998474121094
04:39:01,18.200000762939453,55.099998474121094
04:40:02,18.200000762939453,55.20000076293945
04:41:02,18.100000381469727,55.20000076293945
04:42:02,18.200000762939453,55.20000076293945
04:43:02,18.100000381469727,55.20000076293945
04:44:02,18.100000381469727,55.20000076293945
04:45:01,18.100000381469727,55.20000076293945
04:46:02,18.200000762939453,55.20000076293945
04:47:02,18.200000762939453,55.20000076293945
04:48:02,18.100000381469727,55.20000076293945
04:49:02,18.200000762939453,55.20000076293945
04:50:02,18.100000381469727,55.20000076293945
04:51:02,18.100000381469727,55.29999923706055
04:52:01,18.100000381469727,55.29999923706055
04:53:01,18.200000762939453,55.20000076293945
04:54:01,18.200000762939453,55.29999923706055
04:55:01,18.100000381469727,55.29999923706055
04:56:01,18.100000381469727,55.29999923706055
04:57:01,18.100000381469727,55.400001525878906
04:58:02,18.100000381469727,55.29999923706055
04:59:01,18.200000762939453,55.29999923706055
05:00:01,18.100000381469727,55.400001525878906
05:01:02,18.100000381469727,55.400001525878906
05:02:02,18.200000762939453,55.29999923706055
05:03:01,18.100000381469727,55.400001525878906
05:04:01,18.200000762939453,55.400001525878906
05:05:02,18.200000762939453,55.400001525878906
05:06:02,18.100000381469727,55.400001525878906
05:07:01,18.200000762939453,55.400001525878906
05:08:01,18.100000381469727,55.400001525878906
05:09:02,18.200000762939453,55.400001525878906
05:10:01,18.200000762939453,55.400001525878906
05:11:01,18.200000762939453,55.400001525878906
05:12:01,18.200000762939453,55.5
05:13:01,18.200000762939453,55.5
05:14:01,18.200000762939453,55.400001525878906
05:15:01,18.200000762939453,55.5
05:16:01,18.100000381469727,55.5
05:17:01,18.200000762939453,55.5
05:18:01,18.200000762939453,55.79999923706055
05:19:01,18.100000381469727,55.400001525878906
05:20:02,18.200000762939453,55.400001525878906
05:21:01,18.200000762939453,55.5
05:22:02,18.100000381469727,55.400001525878906
05:23:01,18.200000762939453,55.400001525878906
05:24:01,18.200000762939453,55.400001525878906
05:25:01,18.200000762939453,55.5
05:26:01,18.200000762939453,55.5
05:27:01,18.200000762939453,55.400001525878906
05:28:01,18.200000762939453,55.5
05:29:01,18.100000381469727,55.400001525878906
05:30:02,18.200000762939453,55.5
05:31:02,18.200000762939453,55.5
05:32:02,18.200000762939453,55.5
05:33:02,18.100000381469727,55.599998474121094
05:34:02,18.200000762939453,55.5
05:35:02,18.200000762939453,55.5
05:36:02,18.200000762939453,55.5
05:37:01,18.200000762939453,55.400001525878906
05:38:01,18.100000381469727,55.5
05:39:02,18.200000762939453,55.400001525878906
05:40:02,18.100000381469727,55.400001525878906
05:41:02,18.200000762939453,55.400001525878906
05:42:02,18.200000762939453,55.5
05:43:02,18.200000762939453,55.400001525878906
05:44:01,18.200000762939453,55.400001525878906
05:45:01,18.200000762939453,55.5
05:46:01,18.200000762939453,55.5
05:47:02,18.200000762939453,55.5
05:48:01,18.200000762939453,55.5
05:49:01,18.200000762939453,55.5
05:50:02,18.200000762939453,55.5
05:51:01,18.200000762939453,55.5
05:52:01,18.200000762939453,55.5
05:53:01,18.200000762939453,55.5
05:54:01,18.200000762939453,55.5
05:55:01,18.200000762939453,55.5
05:56:01,18.200000762939453,55.5
05:57:01,18.200000762939453,55.5
05:58:02,18.200000762939453,55.5
05:59:01,18.200000762939453,55.5
06:00:02,18.200000762939453,55.5
06:01:02,18.200000762939453,55.599998474121094
06:02:01,18.200000762939453,55.5
06:03:02,18.200000762939453,55.599998474121094
06:04:02,18.100000381469727,55.599998474121094
06:05:02,18.100000381469727,55.599998474121094
06:06:02,18.200000762939453,55.599998474121094
06:07:02,18.200000762939453,55.599998474121094
06:08:02,18.200000762939453,55.5
06:09:02,18.200000762939453,55.5
06:10:02,18.200000762939453,55.599998474121094
06:11:01,18.200000762939453,55.5
06:12:01,18.200000762939453,55.599998474121094
06:13:01,18.200000762939453,55.599998474121094
06:14:01,18.200000762939453,55.599998474121094
06:15:01,18.200000762939453,55.5
06:16:01,18.200000762939453,55.599998474121094
06:17:02,18.200000762939453,55.599998474121094
06:18:02,18.200000762939453,55.599998474121094
06:19:02,18.200000762939453,55.599998474121094
06:20:02,18.200000762939453,55.599998474121094
06:21:01,18.200000762939453,55.599998474121094
06:22:01,18.200000762939453,55.599998474121094
06:23:02,18.200000762939453,55.599998474121094
06:24:02,18.200000762939453,55.599998474121094
06:25:02,18.200000762939453,55.599998474121094
06:26:01,18.200000762939453,55.599998474121094
06:27:01,18.200000762939453,55.599998474121094
06:28:01,18.200000762939453,55.599998474121094
06:29:01,18.200000762939453,55.599998474121094
06:30:02,18.200000762939453,55.599998474121094
06:31:01,18.200000762939453,55.599998474121094
06:32:01,18.200000762939453,55.599998474121094
06:33:01,18.200000762939453,55.599998474121094
06:34:01,18.200000762939453,55.599998474121094
06:35:01,18.200000762939453,55.599998474121094
06:36:01,18.200000762939453,55.599998474121094
06:37:01,18.200000762939453,55.599998474121094
06:38:02,18.200000762939453,55.599998474121094
06:39:02,18.200000762939453,55.599998474121094
06:40:02,18.100000381469727,55.70000076293945
06:41:01,18.200000762939453,55.599998474121094
06:42:01,18.200000762939453,55.599998474121094
06:43:01,18.200000762939453,55.599998474121094
06:44:01,18.200000762939453,55.5
06:45:01,18.200000762939453,55.5
06:46:02,18.200000762939453,55.5
06:47:02,18.200000762939453,55.5
06:48:01,18.200000762939453,55.599998474121094
06:49:01,18.299999237060547,55.599998474121094
06:50:02,18.200000762939453,55.5
06:51:02,18.299999237060547,55.599998474121094
06:52:02,18.200000762939453,55.5
