DATE: Thu, 27 Aug 2015 00:00:03 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,21.899999618530273,43.70000076293945
00:01:01,21.899999618530273,43.20000076293945
00:02:02,21.799999237060547,43.29999923706055
00:03:02,21.799999237060547,43.599998474121094
00:04:02,21.799999237060547,43.900001525878906
00:05:02,21.799999237060547,44.0
00:06:01,21.799999237060547,44.0
00:07:01,21.799999237060547,44.0
00:08:01,21.799999237060547,44.20000076293945
00:09:02,21.799999237060547,44.20000076293945
00:10:02,21.700000762939453,44.099998474121094
00:11:01,21.799999237060547,44.099998474121094
00:12:01,21.700000762939453,45.29999923706055
00:13:02,21.799999237060547,44.900001525878906
00:14:02,21.799999237060547,44.599998474121094
00:15:02,21.799999237060547,45.0
00:16:01,21.799999237060547,45.29999923706055
00:17:01,21.700000762939453,45.20000076293945
00:18:01,21.799999237060547,45.20000076293945
00:19:01,21.700000762939453,45.29999923706055
00:20:02,21.700000762939453,45.099998474121094
00:21:01,21.700000762939453,45.099998474121094
00:22:01,21.700000762939453,44.900001525878906
00:23:01,21.700000762939453,44.900001525878906
00:24:01,21.700000762939453,44.900001525878906
00:25:01,21.700000762939453,44.79999923706055
00:26:01,21.700000762939453,44.79999923706055
00:27:01,21.700000762939453,44.79999923706055
00:28:01,21.700000762939453,44.79999923706055
00:29:01,21.600000381469727,44.599998474121094
00:30:02,21.600000381469727,44.599998474121094
00:31:02,21.600000381469727,44.599998474121094
00:32:01,21.600000381469727,44.599998474121094
00:33:02,21.600000381469727,44.599998474121094
00:34:01,21.600000381469727,44.599998474121094
00:35:01,21.600000381469727,44.70000076293945
00:36:02,21.600000381469727,44.70000076293945
00:37:01,21.600000381469727,44.79999923706055
00:38:01,21.700000762939453,44.900001525878906
00:39:02,21.600000381469727,44.900001525878906
00:40:02,21.600000381469727,45.0
00:41:01,21.600000381469727,45.0
00:42:01,21.600000381469727,45.099998474121094
00:43:01,21.600000381469727,45.099998474121094
00:44:01,21.600000381469727,45.099998474121094
00:45:01,21.700000762939453,45.20000076293945
00:46:01,21.600000381469727,45.099998474121094
00:47:01,21.600000381469727,32.29999923706055
00:48:02,21.700000762939453,45.099998474121094
00:49:02,21.600000381469727,45.0
00:50:02,21.600000381469727,45.0
00:51:01,21.600000381469727,45.0
00:52:01,21.700000762939453,45.0
00:53:01,21.700000762939453,45.0
00:54:01,21.600000381469727,44.900001525878906
00:55:01,21.600000381469727,44.79999923706055
00:56:02,21.600000381469727,44.79999923706055
00:57:02,21.600000381469727,44.79999923706055
00:58:02,21.600000381469727,44.79999923706055
00:59:02,21.600000381469727,44.79999923706055
01:00:02,21.700000762939453,45.0
01:01:02,21.600000381469727,44.900001525878906
01:02:02,21.600000381469727,44.79999923706055
01:03:01,21.600000381469727,44.79999923706055
01:04:01,21.600000381469727,44.70000076293945
01:05:02,21.600000381469727,44.79999923706055
01:06:02,21.600000381469727,44.70000076293945
01:07:01,21.600000381469727,44.70000076293945
01:08:01,21.600000381469727,44.70000076293945
01:09:02,21.600000381469727,44.79999923706055
01:10:02,21.600000381469727,44.79999923706055
01:11:01,21.600000381469727,44.79999923706055
01:12:01,21.600000381469727,44.70000076293945
01:13:01,21.600000381469727,44.70000076293945
01:14:01,21.600000381469727,44.70000076293945
01:15:01,21.5,44.70000076293945
01:16:01,21.5,44.70000076293945
01:17:02,21.5,44.79999923706055
01:18:02,21.5,44.79999923706055
01:19:02,21.5,44.79999923706055
01:20:02,21.399999618530273,44.599998474121094
01:21:02,21.5,44.70000076293945
01:22:01,21.5,44.70000076293945
01:23:01,21.5,44.79999923706055
01:24:01,21.399999618530273,44.599998474121094
01:25:01,21.5,44.70000076293945
01:26:01,21.399999618530273,44.599998474121094
01:27:01,21.399999618530273,44.599998474121094
01:28:01,21.399999618530273,44.599998474121094
01:29:01,21.399999618530273,44.599998474121094
01:30:02,21.399999618530273,44.599998474121094
01:31:02,21.399999618530273,44.599998474121094
01:32:01,21.399999618530273,44.400001525878906
01:33:01,21.399999618530273,44.79999923706055
01:34:01,21.399999618530273,44.400001525878906
01:35:01,21.399999618530273,44.400001525878906
01:36:02,21.399999618530273,44.29999923706055
01:37:01,21.399999618530273,44.20000076293945
01:38:02,21.399999618530273,44.20000076293945
01:39:02,21.399999618530273,44.20000076293945
01:40:02,21.399999618530273,44.29999923706055
01:41:02,21.399999618530273,44.29999923706055
01:42:01,21.399999618530273,44.29999923706055
01:43:01,21.399999618530273,44.29999923706055
01:44:01,21.299999237060547,44.400001525878906
01:45:02,21.399999618530273,44.5
01:46:02,21.399999618530273,44.400001525878906
01:47:01,21.399999618530273,44.400001525878906
01:48:01,21.299999237060547,44.5
01:49:02,21.299999237060547,44.5
01:50:02,21.399999618530273,44.5
01:51:02,21.399999618530273,44.400001525878906
01:52:02,21.399999618530273,44.29999923706055
01:53:02,21.299999237060547,44.29999923706055
01:54:02,21.299999237060547,44.400001525878906
01:55:02,21.299999237060547,44.599998474121094
01:56:02,21.299999237060547,44.599998474121094
01:57:01,21.299999237060547,44.599998474121094
01:58:01,21.299999237060547,44.70000076293945
01:59:01,21.299999237060547,44.70000076293945
02:00:01,21.299999237060547,44.70000076293945
02:01:01,21.299999237060547,44.70000076293945
02:02:02,21.299999237060547,44.70000076293945
02:03:01,21.299999237060547,44.79999923706055
02:04:02,21.299999237060547,44.70000076293945
02:05:02,21.299999237060547,44.79999923706055
02:06:01,21.299999237060547,44.79999923706055
02:07:02,21.299999237060547,44.79999923706055
02:08:01,21.299999237060547,44.79999923706055
02:09:01,21.299999237060547,44.79999923706055
02:10:02,21.299999237060547,44.79999923706055
02:11:01,21.299999237060547,44.79999923706055
02:12:01,21.299999237060547,44.79999923706055
02:13:01,21.299999237060547,44.79999923706055
02:14:01,21.200000762939453,44.70000076293945
02:15:01,21.200000762939453,44.70000076293945
02:16:01,21.200000762939453,44.70000076293945
02:17:02,21.200000762939453,44.70000076293945
02:18:02,21.200000762939453,44.79999923706055
02:19:02,21.200000762939453,44.79999923706055
02:20:02,21.200000762939453,44.79999923706055
02:21:01,21.200000762939453,44.79999923706055
02:22:01,21.200000762939453,44.79999923706055
02:23:01,21.200000762939453,44.70000076293945
02:24:02,21.200000762939453,44.70000076293945
02:25:02,21.200000762939453,44.70000076293945
02:26:02,21.200000762939453,44.70000076293945
02:27:02,21.100000381469727,44.70000076293945
02:28:02,21.200000762939453,44.79999923706055
02:29:02,21.200000762939453,44.70000076293945
02:30:02,21.100000381469727,44.79999923706055
02:31:01,21.200000762939453,44.79999923706055
02:32:01,21.100000381469727,44.70000076293945
02:33:01,21.100000381469727,44.79999923706055
02:34:02,21.100000381469727,44.70000076293945
02:35:02,21.100000381469727,44.599998474121094
02:36:02,21.100000381469727,44.599998474121094
02:37:01,21.100000381469727,44.70000076293945
02:38:02,21.100000381469727,44.70000076293945
02:39:02,21.100000381469727,44.70000076293945
02:40:02,21.100000381469727,44.70000076293945
02:41:02,21.100000381469727,44.79999923706055
02:42:02,21.100000381469727,44.70000076293945
02:43:02,21.0,44.599998474121094
02:44:01,21.0,44.599998474121094
02:45:02,21.0,44.5
02:46:01,21.0,44.400001525878906
02:47:01,21.0,44.400001525878906
02:48:02,21.100000381469727,44.400001525878906
02:49:02,21.100000381469727,44.29999923706055
02:50:02,21.100000381469727,44.29999923706055
02:51:02,21.0,44.099998474121094
02:52:02,21.0,44.20000076293945
02:53:02,21.100000381469727,44.20000076293945
02:54:02,21.0,44.20000076293945
02:55:02,21.0,44.29999923706055
02:56:02,21.0,44.20000076293945
02:57:01,21.0,44.29999923706055
02:58:02,20.899999618530273,44.29999923706055
02:59:02,21.0,44.29999923706055
03:00:02,21.0,44.29999923706055
03:01:02,20.899999618530273,44.5
03:02:02,21.0,44.400001525878906
03:03:01,21.0,44.400001525878906
03:04:01,21.0,44.20000076293945
03:05:02,21.0,44.099998474121094
03:06:02,21.0,44.20000076293945
03:07:01,21.0,44.29999923706055
03:08:01,21.0,44.5
03:09:01,21.0,44.599998474121094
03:10:02,20.899999618530273,44.29999923706055
03:11:02,20.899999618530273,44.400001525878906
03:12:01,20.899999618530273,44.5
03:13:01,21.0,44.400001525878906
03:14:01,20.899999618530273,44.599998474121094
03:15:01,20.899999618530273,44.70000076293945
03:16:02,20.899999618530273,44.70000076293945
03:17:02,20.899999618530273,44.70000076293945
03:18:02,20.799999237060547,44.599998474121094
03:19:01,20.899999618530273,44.79999923706055
03:20:02,20.899999618530273,44.79999923706055
03:21:01,20.899999618530273,44.900001525878906
03:22:01,20.799999237060547,44.70000076293945
03:23:01,20.799999237060547,44.79999923706055
03:24:01,20.799999237060547,44.79999923706055
03:25:02,20.899999618530273,44.79999923706055
03:26:02,20.799999237060547,44.70000076293945
03:27:02,20.799999237060547,44.599998474121094
03:28:01,20.899999618530273,44.79999923706055
03:29:01,20.899999618530273,44.70000076293945
03:30:02,20.799999237060547,44.599998474121094
03:31:02,20.799999237060547,44.70000076293945
03:32:02,20.799999237060547,44.79999923706055
03:33:02,20.799999237060547,44.900001525878906
03:34:02,20.799999237060547,44.79999923706055
03:35:02,20.799999237060547,44.79999923706055
03:36:02,20.799999237060547,44.79999923706055
03:37:02,20.799999237060547,44.900001525878906
03:38:02,20.799999237060547,44.900001525878906
03:39:01,20.799999237060547,45.5
03:40:02,20.799999237060547,44.79999923706055
03:41:02,20.799999237060547,44.900001525878906
03:42:02,20.799999237060547,44.900001525878906
03:43:02,20.799999237060547,44.900001525878906
03:44:01,20.799999237060547,44.79999923706055
03:45:01,20.799999237060547,44.900001525878906
03:46:02,20.799999237060547,44.70000076293945
03:47:01,20.799999237060547,44.70000076293945
03:48:01,20.799999237060547,44.79999923706055
03:49:01,20.799999237060547,44.70000076293945
03:50:02,20.799999237060547,44.70000076293945
03:51:01,20.799999237060547,44.599998474121094
03:52:01,20.799999237060547,44.400001525878906
03:53:01,20.799999237060547,44.599998474121094
03:54:01,20.700000762939453,44.70000076293945
03:55:01,20.700000762939453,44.70000076293945
03:56:01,20.799999237060547,44.70000076293945
03:57:01,20.799999237060547,44.599998474121094
03:58:02,20.799999237060547,44.5
03:59:01,20.799999237060547,44.5
04:00:01,20.799999237060547,44.5
04:01:01,20.799999237060547,44.5
04:02:02,20.700000762939453,44.599998474121094
04:03:01,20.700000762939453,44.70000076293945
04:04:01,20.700000762939453,44.70000076293945
04:05:02,20.700000762939453,44.599998474121094
04:06:01,20.700000762939453,44.599998474121094
04:07:01,20.700000762939453,44.5
04:08:01,20.700000762939453,44.599998474121094
04:09:01,20.700000762939453,44.599998474121094
04:10:02,20.700000762939453,44.599998474121094
