DATE: Mon, 17 Aug 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,23.0,42.20000076293945
00:01:02,23.0,42.20000076293945
00:02:02,23.0,42.29999923706055
00:03:01,22.899999618530273,42.099998474121094
00:04:01,23.0,42.099998474121094
00:05:02,23.0,42.099998474121094
00:06:01,23.0,42.099998474121094
00:07:01,23.0,42.099998474121094
00:08:01,23.0,42.099998474121094
00:09:01,22.899999618530273,42.099998474121094
00:10:02,22.899999618530273,42.099998474121094
00:11:01,22.899999618530273,42.20000076293945
00:12:01,22.899999618530273,42.099998474121094
00:13:01,22.899999618530273,42.099998474121094
00:14:02,22.899999618530273,42.20000076293945
00:15:01,22.799999237060547,42.0
00:16:02,22.899999618530273,42.20000076293945
00:17:02,22.799999237060547,42.099998474121094
00:18:02,22.899999618530273,42.29999923706055
00:19:02,22.899999618530273,42.29999923706055
00:20:02,22.799999237060547,42.20000076293945
00:21:02,22.799999237060547,42.20000076293945
00:22:01,22.799999237060547,42.099998474121094
00:23:02,22.799999237060547,42.20000076293945
00:24:01,22.799999237060547,42.20000076293945
00:25:02,22.799999237060547,42.29999923706055
00:26:01,22.799999237060547,42.400001525878906
00:27:01,22.799999237060547,42.29999923706055
00:28:01,22.799999237060547,42.20000076293945
00:29:01,22.799999237060547,42.20000076293945
00:30:02,22.799999237060547,42.29999923706055
00:31:01,22.799999237060547,42.29999923706055
00:32:02,22.799999237060547,42.29999923706055
00:33:02,22.799999237060547,42.29999923706055
00:34:02,22.799999237060547,42.20000076293945
00:35:01,22.799999237060547,42.29999923706055
00:36:01,22.799999237060547,42.29999923706055
00:37:01,22.700000762939453,42.29999923706055
00:38:01,22.799999237060547,42.29999923706055
00:39:01,22.700000762939453,42.29999923706055
00:40:02,22.700000762939453,42.29999923706055
00:41:01,22.700000762939453,42.400001525878906
00:42:01,22.700000762939453,42.400001525878906
00:43:02,22.700000762939453,42.400001525878906
00:44:02,22.700000762939453,42.400001525878906
00:45:02,22.700000762939453,42.5
00:46:01,22.700000762939453,42.400001525878906
00:47:01,22.700000762939453,42.5
00:48:01,22.600000381469727,42.29999923706055
00:49:01,22.700000762939453,42.400001525878906
00:50:02,22.600000381469727,42.29999923706055
00:51:01,22.700000762939453,42.5
00:52:01,22.700000762939453,42.5
00:53:01,22.700000762939453,42.599998474121094
00:54:01,22.700000762939453,42.5
00:55:01,22.700000762939453,42.5
00:56:01,22.600000381469727,42.400001525878906
00:57:02,22.600000381469727,42.5
00:58:02,22.600000381469727,42.400001525878906
00:59:02,22.600000381469727,42.400001525878906
01:00:01,22.600000381469727,42.5
01:01:02,22.600000381469727,42.599998474121094
01:02:02,22.600000381469727,42.5
01:03:02,22.600000381469727,42.599998474121094
01:04:01,22.600000381469727,42.5
01:05:02,22.600000381469727,42.599998474121094
01:06:01,22.600000381469727,42.29999923706055
01:07:01,22.600000381469727,42.5
01:08:01,22.600000381469727,42.70000076293945
01:09:02,22.600000381469727,42.5
01:10:02,22.600000381469727,42.599998474121094
01:11:01,22.600000381469727,42.599998474121094
01:12:01,22.600000381469727,42.70000076293945
01:13:02,22.5,42.599998474121094
01:14:01,22.5,42.599998474121094
01:15:01,22.5,42.599998474121094
01:16:02,22.600000381469727,42.599998474121094
01:17:02,22.5,42.599998474121094
01:18:02,22.5,42.79999923706055
01:19:02,22.600000381469727,42.599998474121094
01:20:02,22.5,42.599998474121094
01:21:02,22.5,42.599998474121094
01:22:02,22.600000381469727,42.599998474121094
01:23:02,22.5,42.70000076293945
01:24:02,22.5,42.599998474121094
01:25:02,22.5,42.70000076293945
01:26:01,22.5,42.70000076293945
01:27:01,22.5,42.70000076293945
01:28:01,22.5,42.70000076293945
01:29:01,22.399999618530273,42.70000076293945
01:30:02,22.5,42.599998474121094
01:31:02,22.5,42.70000076293945
01:32:02,22.5,42.79999923706055
01:33:02,22.5,42.70000076293945
01:34:02,22.399999618530273,42.70000076293945
01:35:01,22.399999618530273,42.70000076293945
01:36:01,22.5,42.70000076293945
01:37:02,22.399999618530273,42.599998474121094
01:38:01,22.5,42.70000076293945
01:39:01,22.399999618530273,42.599998474121094
01:40:02,22.399999618530273,42.599998474121094
01:41:01,22.399999618530273,42.599998474121094
01:42:02,22.399999618530273,42.599998474121094
01:43:02,22.399999618530273,42.5
01:44:02,22.399999618530273,42.599998474121094
01:45:02,22.399999618530273,42.5
01:46:01,22.399999618530273,42.5
01:47:02,22.399999618530273,42.5
01:48:02,22.399999618530273,42.5
01:49:01,22.299999237060547,42.5
01:50:02,22.299999237060547,42.400001525878906
01:51:01,22.299999237060547,42.5
01:52:02,22.299999237060547,42.5
01:53:02,22.299999237060547,42.5
01:54:02,22.299999237060547,42.5
01:55:01,22.299999237060547,42.5
01:56:01,22.299999237060547,42.5
01:57:01,22.200000762939453,42.5
01:58:02,22.200000762939453,42.599998474121094
01:59:01,22.200000762939453,42.599998474121094
02:00:02,22.200000762939453,42.5
02:01:02,22.200000762939453,42.5
02:02:02,22.200000762939453,42.599998474121094
02:03:02,22.200000762939453,42.5
02:04:02,22.200000762939453,42.5
02:05:02,22.100000381469727,42.599998474121094
02:06:01,22.200000762939453,42.599998474121094
