DATE: Sun, 20 Sep 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,21.0,54.79999923706055
00:01:02,21.100000381469727,54.900001525878906
00:02:02,21.0,54.79999923706055
00:03:02,21.100000381469727,54.900001525878906
00:04:02,21.0,54.79999923706055
00:05:02,21.100000381469727,54.900001525878906
00:06:01,21.100000381469727,54.900001525878906
00:07:02,21.0,54.70000076293945
00:08:01,21.100000381469727,54.79999923706055
00:09:01,21.100000381469727,54.70000076293945
00:10:02,21.100000381469727,54.70000076293945
00:11:01,21.100000381469727,54.599998474121094
00:12:02,21.100000381469727,54.70000076293945
00:13:02,21.100000381469727,54.70000076293945
00:14:02,21.100000381469727,54.79999923706055
00:15:02,21.0,54.79999923706055
00:16:01,21.0,54.79999923706055
00:17:01,21.0,54.79999923706055
00:18:01,21.0,54.79999923706055
00:19:01,21.0,54.79999923706055
00:20:02,21.0,54.70000076293945
00:21:02,21.0,54.79999923706055
00:22:02,21.0,54.79999923706055
00:23:02,21.0,54.79999923706055
00:24:02,21.0,54.900001525878906
00:25:01,20.899999618530273,55.0
00:26:02,21.0,55.0
00:27:02,21.0,55.0
00:28:02,20.899999618530273,55.0
00:29:02,20.899999618530273,55.0
00:30:02,21.0,54.900001525878906
00:31:01,21.0,55.0
00:32:02,21.0,55.0
00:33:02,20.899999618530273,55.0
00:34:02,20.899999618530273,55.0
00:35:02,20.899999618530273,55.0
00:36:02,20.899999618530273,55.099998474121094
00:37:02,20.899999618530273,55.099998474121094
00:38:02,20.899999618530273,55.099998474121094
00:39:01,20.899999618530273,55.099998474121094
00:40:02,20.899999618530273,55.0
00:41:02,20.899999618530273,55.0
00:42:02,20.899999618530273,55.0
00:43:02,20.899999618530273,54.900001525878906
00:44:02,20.899999618530273,55.0
00:45:02,20.899999618530273,55.0
00:46:01,20.899999618530273,55.0
00:47:02,20.899999618530273,55.0
00:48:02,20.899999618530273,54.900001525878906
00:49:02,20.899999618530273,54.900001525878906
00:50:02,20.899999618530273,54.900001525878906
00:51:02,20.899999618530273,54.900001525878906
00:52:01,20.899999618530273,54.900001525878906
00:53:01,20.899999618530273,54.900001525878906
00:54:01,20.899999618530273,54.900001525878906
00:55:01,20.899999618530273,54.900001525878906
00:56:01,20.899999618530273,54.900001525878906
00:57:01,20.899999618530273,54.900001525878906
00:58:02,20.799999237060547,54.900001525878906
00:59:01,20.799999237060547,54.900001525878906
01:00:01,20.799999237060547,54.900001525878906
01:01:02,20.799999237060547,54.900001525878906
01:02:01,20.899999618530273,55.0
01:03:01,20.799999237060547,55.0
01:04:01,20.899999618530273,55.0
01:05:02,20.799999237060547,55.0
01:06:01,20.799999237060547,54.900001525878906
01:07:02,20.799999237060547,54.900001525878906
01:08:02,20.799999237060547,54.900001525878906
01:09:01,20.799999237060547,55.0
01:10:02,20.799999237060547,54.900001525878906
01:11:01,20.799999237060547,54.900001525878906
01:12:01,20.799999237060547,54.900001525878906
01:13:01,20.799999237060547,54.900001525878906
01:14:02,20.799999237060547,54.900001525878906
01:15:02,20.799999237060547,55.0
01:16:02,20.799999237060547,54.900001525878906
01:17:02,20.799999237060547,54.900001525878906
01:18:02,20.700000762939453,54.900001525878906
01:19:01,20.799999237060547,54.900001525878906
01:20:02,20.799999237060547,54.900001525878906
01:21:01,20.700000762939453,54.900001525878906
01:22:01,20.799999237060547,54.79999923706055
01:23:01,20.799999237060547,54.79999923706055
01:24:01,20.799999237060547,54.79999923706055
01:25:01,20.700000762939453,54.79999923706055
01:26:02,20.700000762939453,54.900001525878906
01:27:01,20.799999237060547,54.79999923706055
01:28:01,20.700000762939453,54.79999923706055
01:29:01,20.700000762939453,54.79999923706055
01:30:02,20.700000762939453,54.70000076293945
01:31:02,20.700000762939453,54.79999923706055
01:32:02,20.700000762939453,54.79999923706055
01:33:02,20.700000762939453,54.79999923706055
01:34:01,20.700000762939453,54.79999923706055
01:35:01,20.600000381469727,54.70000076293945
01:36:01,20.600000381469727,54.79999923706055
01:37:01,20.600000381469727,54.70000076293945
01:38:01,20.600000381469727,54.70000076293945
01:39:02,20.600000381469727,54.599998474121094
01:40:02,20.600000381469727,54.599998474121094
01:41:01,20.700000762939453,54.70000076293945
01:42:01,20.700000762939453,54.70000076293945
01:43:01,20.700000762939453,54.599998474121094
01:44:01,20.600000381469727,54.599998474121094
01:45:01,20.600000381469727,54.5
01:46:01,20.600000381469727,54.5
01:47:01,20.600000381469727,54.5
01:48:01,20.600000381469727,54.5
01:49:01,20.600000381469727,54.599998474121094
01:50:02,20.600000381469727,54.70000076293945
01:51:02,20.600000381469727,54.599998474121094
01:52:02,20.600000381469727,54.599998474121094
01:53:02,20.600000381469727,54.70000076293945
01:54:02,20.600000381469727,54.79999923706055
01:55:02,20.600000381469727,54.79999923706055
01:56:02,20.600000381469727,54.79999923706055
01:57:02,20.5,54.79999923706055
01:58:02,20.600000381469727,54.79999923706055
01:59:01,20.5,54.900001525878906
02:00:01,20.600000381469727,55.0
02:01:01,20.5,55.0
02:02:02,20.600000381469727,55.0
02:03:02,20.600000381469727,55.0
02:04:02,20.600000381469727,55.0
02:05:02,20.5,56.400001525878906
02:06:02,20.5,55.0
02:07:02,20.5,54.900001525878906
02:08:01,20.5,54.900001525878906
02:09:01,20.600000381469727,55.0
02:10:02,20.5,55.0
02:11:02,20.5,55.0
02:12:02,20.600000381469727,55.0
02:13:02,20.5,55.0
02:14:02,20.5,55.0
02:15:01,20.5,54.900001525878906
02:16:01,20.5,54.900001525878906
02:17:02,20.5,54.900001525878906
02:18:02,20.5,54.900001525878906
02:19:02,20.5,54.900001525878906
02:20:02,20.5,55.0
02:21:02,20.5,54.900001525878906
02:22:01,20.5,54.79999923706055
02:23:01,20.5,54.79999923706055
02:24:01,20.5,54.900001525878906
02:25:01,20.5,54.900001525878906
02:26:01,20.5,54.900001525878906
02:27:01,20.5,54.900001525878906
02:28:01,20.399999618530273,54.79999923706055
02:29:02,20.5,54.900001525878906
02:30:02,20.399999618530273,54.79999923706055
02:31:01,20.5,54.79999923706055
02:32:01,20.5,54.79999923706055
02:33:01,20.5,54.900001525878906
02:34:01,20.5,54.900001525878906
02:35:01,20.5,54.900001525878906
02:36:01,20.399999618530273,54.79999923706055
02:37:01,20.399999618530273,54.79999923706055
02:38:02,20.5,55.0
02:39:02,20.399999618530273,54.900001525878906
02:40:02,20.399999618530273,54.79999923706055
02:41:02,20.5,54.900001525878906
02:42:02,20.399999618530273,54.79999923706055
02:43:02,20.5,54.900001525878906
02:44:02,20.399999618530273,54.900001525878906
02:45:02,20.399999618530273,54.900001525878906
02:46:02,20.399999618530273,54.900001525878906
02:47:02,20.399999618530273,54.900001525878906
02:48:01,20.399999618530273,55.0
02:49:02,20.399999618530273,54.900001525878906
02:50:02,20.399999618530273,54.900001525878906
02:51:02,20.399999618530273,54.900001525878906
02:52:02,20.399999618530273,54.900001525878906
02:53:02,20.399999618530273,54.900001525878906
02:54:02,20.399999618530273,54.79999923706055
02:55:01,20.399999618530273,54.900001525878906
02:56:01,20.399999618530273,54.79999923706055
02:57:01,20.399999618530273,54.79999923706055
02:58:02,20.399999618530273,54.79999923706055
02:59:01,20.399999618530273,54.79999923706055
03:00:01,20.399999618530273,54.79999923706055
03:01:01,20.399999618530273,54.79999923706055
03:02:02,20.399999618530273,54.79999923706055
03:03:02,20.399999618530273,54.79999923706055
03:04:02,20.399999618530273,54.79999923706055
03:05:02,20.399999618530273,54.79999923706055
03:06:02,20.399999618530273,54.79999923706055
03:07:01,20.399999618530273,54.900001525878906
03:08:01,20.399999618530273,54.79999923706055
03:09:01,20.399999618530273,54.79999923706055
03:10:02,20.399999618530273,54.79999923706055
03:11:02,20.399999618530273,54.79999923706055
03:12:02,20.299999237060547,54.900001525878906
03:13:02,20.299999237060547,55.0
03:14:01,20.399999618530273,55.0
03:15:01,20.299999237060547,55.0
03:16:01,20.399999618530273,55.0
03:17:01,20.299999237060547,55.0
03:18:02,20.299999237060547,55.0
03:19:02,20.299999237060547,55.0
03:20:02,20.299999237060547,55.099998474121094
03:21:01,20.200000762939453,55.0
03:22:01,20.299999237060547,55.20000076293945
03:23:02,20.299999237060547,55.599998474121094
03:24:02,20.299999237060547,55.20000076293945
03:25:02,20.299999237060547,55.20000076293945
03:26:02,20.299999237060547,55.20000076293945
03:27:02,20.299999237060547,55.29999923706055
03:28:02,20.299999237060547,55.29999923706055
03:29:01,20.299999237060547,55.20000076293945
03:30:01,20.299999237060547,55.20000076293945
03:31:01,20.299999237060547,55.20000076293945
03:32:01,20.299999237060547,55.20000076293945
03:33:01,20.299999237060547,55.20000076293945
03:34:01,20.200000762939453,55.099998474121094
03:35:01,20.299999237060547,55.29999923706055
03:36:02,20.200000762939453,55.20000076293945
03:37:02,20.200000762939453,55.20000076293945
03:38:02,20.200000762939453,55.20000076293945
03:39:02,20.200000762939453,55.29999923706055
03:40:02,20.200000762939453,55.29999923706055
03:41:01,20.200000762939453,55.20000076293945
03:42:02,20.299999237060547,55.29999923706055
03:43:02,20.200000762939453,55.20000076293945
03:44:01,20.299999237060547,55.400001525878906
03:45:01,20.299999237060547,55.29999923706055
03:46:01,20.200000762939453,55.29999923706055
03:47:01,20.299999237060547,55.29999923706055
03:48:01,20.299999237060547,55.29999923706055
03:49:01,20.299999237060547,55.29999923706055
03:50:02,20.299999237060547,55.29999923706055
03:51:02,20.299999237060547,55.29999923706055
03:52:02,20.299999237060547,55.29999923706055
03:53:01,20.299999237060547,55.29999923706055
03:54:01,20.200000762939453,55.20000076293945
03:55:01,20.200000762939453,55.20000076293945
03:56:02,20.200000762939453,55.099998474121094
03:57:02,20.200000762939453,55.20000076293945
03:58:02,20.200000762939453,55.20000076293945
03:59:02,20.200000762939453,55.20000076293945
04:00:02,20.200000762939453,55.20000076293945
04:01:02,20.299999237060547,55.29999923706055
04:02:01,20.200000762939453,55.20000076293945
04:03:01,20.200000762939453,55.20000076293945
04:04:01,20.200000762939453,55.099998474121094
04:05:02,20.200000762939453,55.099998474121094
04:06:01,20.200000762939453,55.099998474121094
04:07:02,20.200000762939453,55.0
04:08:02,20.200000762939453,55.0
04:09:02,20.200000762939453,55.0
04:10:02,20.200000762939453,54.900001525878906
04:11:02,20.200000762939453,54.900001525878906
04:12:02,20.200000762939453,54.900001525878906
04:13:02,20.200000762939453,55.0
04:14:02,20.100000381469727,54.900001525878906
04:15:02,20.100000381469727,54.900001525878906
04:16:01,20.100000381469727,55.0
04:17:01,20.100000381469727,54.900001525878906
04:18:01,20.100000381469727,54.900001525878906
04:19:01,20.100000381469727,54.900001525878906
04:20:02,20.100000381469727,54.900001525878906
04:21:02,20.100000381469727,54.70000076293945
04:22:02,20.100000381469727,54.70000076293945
04:23:02,20.100000381469727,54.70000076293945
04:24:02,20.100000381469727,54.70000076293945
04:25:02,20.0,54.70000076293945
04:26:01,20.0,54.70000076293945
04:27:01,20.100000381469727,54.70000076293945
04:28:01,20.0,54.70000076293945
04:29:01,20.0,54.79999923706055
04:30:02,20.0,54.79999923706055
04:31:02,20.0,54.79999923706055
04:32:02,20.0,54.70000076293945
04:33:01,20.0,54.70000076293945
04:34:01,20.0,54.70000076293945
