DATE: Wed, 09 Sep 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,22.0,55.79999923706055
00:01:01,22.0,55.79999923706055
00:02:02,21.899999618530273,55.900001525878906
00:03:01,21.899999618530273,56.0
00:04:02,22.0,56.0
00:05:02,22.0,55.79999923706055
00:06:01,21.899999618530273,55.900001525878906
00:07:02,21.899999618530273,56.0
00:08:01,22.0,56.0
00:09:01,21.899999618530273,56.0
00:10:02,21.899999618530273,56.0
00:11:01,21.899999618530273,56.0
00:12:02,21.899999618530273,56.0
00:13:02,22.0,56.0
00:14:02,21.899999618530273,56.0
00:15:02,21.899999618530273,55.900001525878906
00:16:02,21.899999618530273,56.0
00:17:01,21.899999618530273,56.0
00:18:01,21.899999618530273,55.900001525878906
00:19:01,21.899999618530273,55.900001525878906
00:20:02,21.899999618530273,56.0
00:21:02,21.899999618530273,56.099998474121094
00:22:02,21.899999618530273,56.099998474121094
00:23:02,21.899999618530273,56.099998474121094
00:24:01,21.899999618530273,56.20000076293945
00:25:01,21.899999618530273,56.20000076293945
00:26:01,21.799999237060547,56.20000076293945
00:27:02,21.899999618530273,56.20000076293945
00:28:02,21.899999618530273,56.20000076293945
00:29:02,21.899999618530273,56.29999923706055
00:30:02,21.899999618530273,56.20000076293945
00:31:01,21.899999618530273,56.29999923706055
00:32:01,21.899999618530273,56.400001525878906
00:33:01,21.799999237060547,56.29999923706055
00:34:02,21.899999618530273,56.400001525878906
00:35:02,21.899999618530273,56.400001525878906
00:36:02,21.899999618530273,56.5
00:37:02,21.899999618530273,56.599998474121094
00:38:02,21.799999237060547,56.5
00:39:01,21.799999237060547,56.5
00:40:02,21.899999618530273,56.599998474121094
00:41:02,21.899999618530273,56.70000076293945
00:42:02,21.899999618530273,56.79999923706055
00:43:02,21.899999618530273,56.599998474121094
00:44:02,21.899999618530273,56.70000076293945
00:45:02,21.799999237060547,56.599998474121094
00:46:02,21.899999618530273,56.70000076293945
00:47:02,21.899999618530273,56.70000076293945
00:48:02,21.899999618530273,56.70000076293945
00:49:02,21.899999618530273,56.79999923706055
00:50:02,21.899999618530273,56.79999923706055
00:51:02,21.899999618530273,56.70000076293945
00:52:02,21.899999618530273,56.900001525878906
00:53:02,21.799999237060547,56.79999923706055
00:54:01,21.799999237060547,56.79999923706055
00:55:01,21.899999618530273,56.900001525878906
00:56:01,21.899999618530273,56.900001525878906
00:57:01,21.899999618530273,57.0
00:58:02,21.899999618530273,57.0
00:59:02,21.799999237060547,57.0
01:00:02,21.799999237060547,56.900001525878906
01:01:02,21.799999237060547,56.900001525878906
01:02:02,21.799999237060547,57.099998474121094
01:03:01,21.799999237060547,57.0
01:04:02,21.799999237060547,57.0
01:05:02,21.799999237060547,56.900001525878906
01:06:01,21.799999237060547,57.0
01:07:01,21.799999237060547,57.20000076293945
01:08:01,21.799999237060547,57.099998474121094
01:09:01,21.799999237060547,56.900001525878906
01:10:02,21.799999237060547,56.900001525878906
01:11:02,21.799999237060547,57.0
01:12:02,21.799999237060547,57.0
01:13:02,21.799999237060547,57.0
01:14:02,21.899999618530273,57.099998474121094
01:15:02,21.799999237060547,57.099998474121094
01:16:02,21.799999237060547,56.900001525878906
01:17:01,21.799999237060547,57.0
01:18:01,21.799999237060547,57.099998474121094
01:19:02,21.799999237060547,57.0
01:20:02,21.799999237060547,57.0
01:21:01,21.799999237060547,57.099998474121094
01:22:02,21.799999237060547,57.099998474121094
01:23:02,21.799999237060547,57.099998474121094
01:24:02,21.799999237060547,57.099998474121094
01:25:02,21.799999237060547,57.20000076293945
01:26:02,21.799999237060547,57.099998474121094
01:27:02,21.799999237060547,57.099998474121094
01:28:02,21.700000762939453,57.099998474121094
01:29:02,21.700000762939453,57.099998474121094
01:30:02,21.700000762939453,57.099998474121094
01:31:01,21.799999237060547,57.099998474121094
01:32:01,21.700000762939453,57.20000076293945
01:33:01,21.700000762939453,57.099998474121094
01:34:01,21.700000762939453,57.20000076293945
01:35:01,21.700000762939453,57.099998474121094
01:36:01,21.700000762939453,57.099998474121094
01:37:01,21.700000762939453,57.099998474121094
01:38:01,21.700000762939453,57.099998474121094
01:39:01,21.700000762939453,57.0
01:40:02,21.700000762939453,57.099998474121094
01:41:01,21.700000762939453,57.099998474121094
01:42:01,21.700000762939453,57.0
01:43:01,21.700000762939453,57.099998474121094
01:44:01,21.700000762939453,57.099998474121094
01:45:01,21.700000762939453,57.099998474121094
01:46:01,21.700000762939453,57.0
01:47:01,21.700000762939453,57.0
01:48:01,21.700000762939453,57.099998474121094
01:49:01,21.700000762939453,57.099998474121094
01:50:02,21.700000762939453,57.099998474121094
01:51:01,21.700000762939453,57.0
01:52:01,21.700000762939453,57.099998474121094
01:53:01,21.700000762939453,57.099998474121094
01:54:01,21.700000762939453,57.099998474121094
01:55:02,21.700000762939453,57.099998474121094
01:56:02,21.700000762939453,57.099998474121094
01:57:02,21.700000762939453,57.099998474121094
01:58:02,21.700000762939453,57.0
01:59:02,21.700000762939453,57.0
02:00:01,21.600000381469727,56.900001525878906
02:01:02,21.700000762939453,57.0
02:02:01,21.600000381469727,56.900001525878906
02:03:02,21.600000381469727,56.79999923706055
02:04:01,21.600000381469727,56.900001525878906
02:05:02,21.600000381469727,56.900001525878906
02:06:02,21.700000762939453,57.099998474121094
02:07:02,21.600000381469727,57.20000076293945
02:08:01,21.600000381469727,57.099998474121094
02:09:02,21.700000762939453,57.099998474121094
02:10:02,21.600000381469727,57.0
02:11:02,21.600000381469727,57.0
02:12:02,21.600000381469727,57.099998474121094
02:13:02,21.700000762939453,57.20000076293945
02:14:02,21.700000762939453,57.20000076293945
02:15:02,21.600000381469727,57.0
02:16:01,21.600000381469727,57.0
02:17:01,21.600000381469727,56.900001525878906
02:18:01,21.600000381469727,56.900001525878906
02:19:02,21.600000381469727,56.900001525878906
02:20:02,21.600000381469727,56.900001525878906
02:21:02,21.600000381469727,56.900001525878906
02:22:01,21.600000381469727,56.900001525878906
02:23:01,21.600000381469727,56.900001525878906
02:24:01,21.600000381469727,56.900001525878906
02:25:01,21.600000381469727,56.900001525878906
02:26:01,21.600000381469727,56.900001525878906
02:27:01,21.5,56.900001525878906
02:28:01,21.5,57.0
02:29:01,21.5,56.900001525878906
02:30:01,21.5,56.900001525878906
02:31:01,21.5,56.900001525878906
02:32:01,21.5,56.900001525878906
02:33:01,21.5,56.900001525878906
02:34:01,21.5,56.900001525878906
02:35:01,21.5,56.900001525878906
02:36:02,21.5,57.0
02:37:02,21.5,57.0
02:38:02,21.5,57.0
02:39:02,21.5,57.0
02:40:02,21.5,57.0
02:41:01,21.5,57.20000076293945
02:42:01,21.5,57.0
02:43:01,21.5,57.0
02:44:02,21.5,57.099998474121094
02:45:02,21.5,57.099998474121094
02:46:02,21.5,57.0
02:47:02,21.399999618530273,56.900001525878906
02:48:02,21.5,57.0
02:49:02,21.5,57.099998474121094
02:50:02,21.5,57.099998474121094
02:51:01,21.399999618530273,57.0
02:52:01,21.5,57.20000076293945
02:53:01,21.399999618530273,57.0
02:54:01,21.399999618530273,57.0
02:55:02,21.399999618530273,57.0
02:56:02,21.399999618530273,57.0
02:57:02,21.399999618530273,57.0
02:58:02,21.399999618530273,57.099998474121094
02:59:02,21.399999618530273,57.099998474121094
03:00:02,21.399999618530273,57.099998474121094
03:01:02,21.399999618530273,57.099998474121094
03:02:02,21.399999618530273,57.099998474121094
03:03:02,21.399999618530273,57.099998474121094
03:04:02,21.399999618530273,57.20000076293945
03:05:02,21.399999618530273,57.29999923706055
03:06:02,21.399999618530273,57.29999923706055
03:07:01,21.399999618530273,57.29999923706055
03:08:01,21.399999618530273,57.79999923706055
03:09:01,21.399999618530273,57.29999923706055
03:10:02,21.399999618530273,57.29999923706055
03:11:01,21.399999618530273,57.29999923706055
03:12:01,21.399999618530273,57.400001525878906
03:13:02,21.399999618530273,57.900001525878906
03:14:02,21.399999618530273,57.5
03:15:02,21.399999618530273,57.5
03:16:01,21.399999618530273,57.599998474121094
03:17:01,21.399999618530273,57.599998474121094
03:18:01,21.399999618530273,57.5
03:19:01,21.399999618530273,57.5
03:20:02,21.399999618530273,57.5
03:21:02,21.399999618530273,57.5
03:22:01,21.399999618530273,57.599998474121094
03:23:01,21.399999618530273,57.599998474121094
03:24:01,21.399999618530273,57.79999923706055
03:25:01,21.399999618530273,57.70000076293945
03:26:01,21.299999237060547,57.70000076293945
03:27:01,21.299999237060547,57.70000076293945
03:28:01,21.299999237060547,57.70000076293945
03:29:02,21.399999618530273,57.70000076293945
03:30:02,21.399999618530273,57.70000076293945
03:31:02,21.399999618530273,57.70000076293945
03:32:02,21.299999237060547,57.70000076293945
03:33:02,21.399999618530273,57.70000076293945
03:34:02,21.399999618530273,57.599998474121094
03:35:02,21.299999237060547,57.70000076293945
03:36:02,21.399999618530273,57.599998474121094
03:37:02,21.299999237060547,57.70000076293945
03:38:02,21.399999618530273,57.70000076293945
03:39:02,21.299999237060547,57.599998474121094
03:40:02,21.399999618530273,57.70000076293945
03:41:02,21.299999237060547,57.70000076293945
03:42:01,21.299999237060547,57.900001525878906
03:43:02,21.299999237060547,57.79999923706055
03:44:02,21.299999237060547,57.900001525878906
03:45:02,21.299999237060547,57.79999923706055
03:46:02,21.299999237060547,57.79999923706055
03:47:02,21.299999237060547,57.79999923706055
03:48:02,21.299999237060547,57.79999923706055
03:49:02,21.299999237060547,57.70000076293945
03:50:02,21.299999237060547,57.70000076293945
03:51:02,21.299999237060547,57.79999923706055
03:52:01,21.299999237060547,57.79999923706055
03:53:01,21.299999237060547,57.70000076293945
03:54:01,21.299999237060547,57.79999923706055
03:55:01,21.299999237060547,57.900001525878906
03:56:01,21.299999237060547,58.0
03:57:01,21.299999237060547,58.0
03:58:02,21.299999237060547,57.900001525878906
03:59:01,21.299999237060547,57.900001525878906
04:00:01,21.299999237060547,57.900001525878906
04:01:01,21.299999237060547,57.900001525878906
04:02:02,21.299999237060547,57.900001525878906
04:03:02,21.299999237060547,57.79999923706055
04:04:02,21.200000762939453,57.70000076293945
04:05:02,21.299999237060547,57.900001525878906
04:06:01,21.200000762939453,57.79999923706055
04:07:02,21.299999237060547,57.900001525878906
04:08:02,21.299999237060547,58.0
04:09:02,21.200000762939453,57.900001525878906
04:10:02,21.299999237060547,57.900001525878906
04:11:01,21.299999237060547,57.900001525878906
04:12:01,21.200000762939453,57.79999923706055
04:13:01,21.299999237060547,57.900001525878906
04:14:01,21.200000762939453,57.900001525878906
04:15:01,21.299999237060547,58.0
04:16:01,21.299999237060547,57.900001525878906
04:17:01,21.299999237060547,57.900001525878906
04:18:01,21.200000762939453,57.79999923706055
04:19:02,21.200000762939453,57.79999923706055
04:20:02,21.299999237060547,57.900001525878906
04:21:02,21.200000762939453,57.900001525878906
04:22:02,21.200000762939453,57.79999923706055
04:23:02,21.299999237060547,57.900001525878906
04:24:02,21.200000762939453,57.900001525878906
04:25:02,21.200000762939453,57.900001525878906
