DATE: Mon, 08 Jun 2015 00:00:05 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,23.100000381469727,35.70000076293945
00:01:02,23.100000381469727,35.599998474121094
00:02:02,23.100000381469727,35.599998474121094
00:03:02,23.100000381469727,35.70000076293945
00:04:01,23.100000381469727,35.70000076293945
00:05:02,23.100000381469727,37.0
00:06:01,23.0,36.70000076293945
00:07:01,23.100000381469727,36.599998474121094
00:08:01,23.0,36.599998474121094
00:09:01,23.0,36.599998474121094
00:10:02,23.0,36.599998474121094
00:11:02,23.0,36.29999923706055
00:12:01,23.0,36.0
00:13:02,23.100000381469727,35.79999923706055
00:14:02,23.100000381469727,35.5
00:15:02,23.0,35.29999923706055
00:16:01,23.0,35.0
00:17:02,23.0,34.79999923706055
00:18:02,23.0,34.70000076293945
00:19:02,23.0,34.70000076293945
00:20:02,22.899999618530273,35.70000076293945
00:21:01,23.0,34.5
00:22:01,22.899999618530273,35.0
00:23:02,22.899999618530273,35.79999923706055
00:24:02,22.899999618530273,36.099998474121094
00:25:02,22.899999618530273,36.099998474121094
00:26:01,22.899999618530273,36.20000076293945
00:27:01,22.899999618530273,36.20000076293945
00:28:02,22.899999618530273,36.20000076293945
00:29:02,22.899999618530273,36.20000076293945
00:30:02,22.799999237060547,36.20000076293945
00:31:02,22.899999618530273,36.29999923706055
00:32:02,22.899999618530273,36.5
00:33:02,22.899999618530273,36.599998474121094
00:34:02,22.799999237060547,36.5
00:35:01,22.799999237060547,36.5
00:36:01,22.799999237060547,36.5
00:37:02,22.799999237060547,36.5
00:38:02,22.799999237060547,36.5
00:39:01,22.799999237060547,36.5
00:40:02,22.799999237060547,36.599998474121094
00:41:01,22.799999237060547,36.5
00:42:01,22.799999237060547,36.70000076293945
00:43:01,22.799999237060547,36.70000076293945
00:44:01,22.799999237060547,36.70000076293945
00:45:02,22.799999237060547,36.70000076293945
00:46:02,22.700000762939453,36.70000076293945
00:47:01,22.700000762939453,36.70000076293945
00:48:01,22.700000762939453,36.70000076293945
00:49:01,22.700000762939453,36.70000076293945
00:50:02,22.700000762939453,36.79999923706055
00:51:02,22.700000762939453,36.70000076293945
00:52:02,22.700000762939453,36.70000076293945
00:53:01,22.700000762939453,36.70000076293945
00:54:02,22.700000762939453,36.79999923706055
00:55:02,22.700000762939453,36.79999923706055
00:56:02,22.700000762939453,36.79999923706055
00:57:01,22.700000762939453,36.900001525878906
00:58:02,22.600000381469727,36.79999923706055
00:59:01,22.600000381469727,36.79999923706055
01:00:01,22.600000381469727,36.79999923706055
01:01:01,22.600000381469727,36.79999923706055
01:02:02,22.600000381469727,36.900001525878906
01:03:02,22.600000381469727,36.900001525878906
01:04:02,22.600000381469727,36.900001525878906
01:05:01,22.600000381469727,36.900001525878906
01:06:01,22.600000381469727,36.900001525878906
01:07:01,22.600000381469727,37.0
01:08:01,22.600000381469727,37.0
01:09:01,22.600000381469727,37.0
01:10:02,22.5,37.099998474121094
01:11:01,22.5,37.0
01:12:02,22.600000381469727,37.0
01:13:02,22.5,37.0
01:14:02,22.5,37.0
01:15:01,22.5,37.0
01:16:01,22.5,37.0
01:17:01,22.5,37.0
01:18:02,22.5,37.099998474121094
01:19:02,22.5,37.099998474121094
01:20:02,22.5,37.0
01:21:02,22.5,37.099998474121094
01:22:02,22.399999618530273,36.900001525878906
01:23:02,22.5,37.099998474121094
01:24:01,22.399999618530273,36.900001525878906
01:25:02,22.399999618530273,37.0
01:26:02,22.399999618530273,37.0
01:27:02,22.399999618530273,37.0
01:28:02,22.399999618530273,37.099998474121094
01:29:02,22.399999618530273,37.0
01:30:02,22.399999618530273,37.099998474121094
01:31:01,22.299999237060547,37.099998474121094
01:32:01,22.399999618530273,37.20000076293945
