DATE: Tue, 07 Jul 2015 00:00:05 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,23.899999618530273,43.0
00:01:01,23.899999618530273,43.0
00:02:02,24.0,43.0
00:03:02,23.899999618530273,43.0
00:04:01,23.899999618530273,43.0
00:05:02,24.0,43.0
00:06:02,24.0,43.0
00:07:02,23.899999618530273,43.0
00:08:01,24.0,43.0
00:09:01,23.899999618530273,43.0
00:10:02,23.799999237060547,42.900001525878906
00:11:01,23.899999618530273,43.0
00:12:02,23.899999618530273,43.0
00:13:02,23.899999618530273,43.0
00:14:02,23.899999618530273,43.0
00:15:02,23.899999618530273,43.0
00:16:02,23.799999237060547,43.0
00:17:02,23.799999237060547,43.0
00:18:02,23.899999618530273,43.099998474121094
00:19:02,23.799999237060547,43.0
00:20:02,23.799999237060547,43.0
00:21:01,23.799999237060547,43.0
00:22:01,23.799999237060547,43.0
00:23:02,23.799999237060547,43.0
00:24:02,23.799999237060547,43.0
00:25:01,23.799999237060547,43.0
00:26:01,23.799999237060547,43.0
00:27:01,23.799999237060547,43.0
00:28:01,23.799999237060547,43.0
00:29:01,23.799999237060547,43.099998474121094
00:30:02,23.799999237060547,43.099998474121094
00:31:01,23.799999237060547,43.0
00:32:01,23.799999237060547,43.099998474121094
00:33:01,23.799999237060547,43.099998474121094
00:34:02,23.799999237060547,43.099998474121094
00:35:02,23.700000762939453,43.099998474121094
00:36:01,23.700000762939453,43.099998474121094
00:37:01,23.700000762939453,43.20000076293945
00:38:02,23.700000762939453,43.099998474121094
00:39:01,23.700000762939453,43.099998474121094
00:40:02,23.700000762939453,43.099998474121094
00:41:01,23.799999237060547,43.70000076293945
00:42:02,23.700000762939453,43.20000076293945
00:43:02,23.700000762939453,43.20000076293945
00:44:02,23.700000762939453,43.29999923706055
00:45:02,23.600000381469727,43.20000076293945
00:46:02,23.700000762939453,43.29999923706055
00:47:02,23.700000762939453,43.29999923706055
00:48:02,23.600000381469727,43.20000076293945
00:49:01,23.600000381469727,43.20000076293945
00:50:02,23.600000381469727,43.29999923706055
00:51:01,23.600000381469727,43.20000076293945
00:52:02,23.600000381469727,43.29999923706055
00:53:02,23.600000381469727,43.29999923706055
00:54:02,23.600000381469727,43.29999923706055
00:55:02,23.600000381469727,43.29999923706055
00:56:02,23.600000381469727,43.29999923706055
00:57:01,23.600000381469727,43.29999923706055
00:58:02,23.600000381469727,43.29999923706055
00:59:01,23.600000381469727,43.29999923706055
01:00:02,23.600000381469727,43.400001525878906
01:01:02,23.600000381469727,43.400001525878906
01:02:02,23.600000381469727,43.400001525878906
01:03:01,23.600000381469727,43.29999923706055
01:04:01,23.600000381469727,43.29999923706055
01:05:02,23.5,43.29999923706055
01:06:01,23.600000381469727,43.29999923706055
01:07:01,23.5,43.29999923706055
01:08:02,23.600000381469727,43.29999923706055
01:09:02,23.600000381469727,43.29999923706055
01:10:02,23.5,43.29999923706055
01:11:02,23.5,43.400001525878906
01:12:02,23.5,43.400001525878906
01:13:02,23.5,43.400001525878906
01:14:02,23.5,43.400001525878906
01:15:01,23.5,43.400001525878906
01:16:01,23.5,43.400001525878906
01:17:01,23.5,43.400001525878906
01:18:01,23.5,43.400001525878906
01:19:01,23.5,43.400001525878906
01:20:02,23.5,43.400001525878906
01:21:01,23.399999618530273,43.29999923706055
01:22:01,23.5,43.400001525878906
01:23:01,23.5,43.400001525878906
01:24:01,23.399999618530273,43.400001525878906
01:25:02,23.5,43.5
01:26:02,23.5,43.400001525878906
01:27:02,23.5,43.400001525878906
01:28:02,23.5,43.5
01:29:02,23.5,43.5
01:30:01,23.5,43.5
01:31:02,23.5,43.5
01:32:02,23.5,43.5
01:33:02,23.399999618530273,43.400001525878906
01:34:02,23.399999618530273,43.400001525878906
01:35:02,23.5,43.5
01:36:02,23.399999618530273,43.400001525878906
01:37:02,23.5,43.5
01:38:02,23.5,43.599998474121094
01:39:02,23.399999618530273,43.5
01:40:02,23.399999618530273,43.5
01:41:01,23.399999618530273,43.5
01:42:01,23.399999618530273,43.599998474121094
01:43:01,23.399999618530273,43.5
01:44:01,23.399999618530273,43.599998474121094
01:45:01,23.399999618530273,43.599998474121094
01:46:01,23.399999618530273,43.599998474121094
01:47:01,23.399999618530273,43.599998474121094
01:48:01,23.399999618530273,43.599998474121094
01:49:01,23.399999618530273,43.599998474121094
01:50:02,23.299999237060547,43.599998474121094
01:51:01,23.399999618530273,43.599998474121094
01:52:01,23.399999618530273,43.599998474121094
01:53:02,23.399999618530273,43.599998474121094
01:54:02,23.399999618530273,43.70000076293945
01:55:02,23.399999618530273,43.599998474121094
01:56:01,23.399999618530273,43.70000076293945
01:57:01,23.399999618530273,43.70000076293945
01:58:02,23.399999618530273,43.70000076293945
01:59:02,23.399999618530273,43.70000076293945
02:00:02,23.399999618530273,43.70000076293945
02:01:02,23.399999618530273,43.70000076293945
02:02:02,23.399999618530273,43.70000076293945
02:03:02,23.399999618530273,43.70000076293945
02:04:02,23.399999618530273,43.79999923706055
02:05:02,23.399999618530273,43.70000076293945
02:06:02,23.399999618530273,43.70000076293945
02:07:01,23.399999618530273,43.79999923706055
02:08:01,23.299999237060547,43.79999923706055
02:09:02,23.399999618530273,43.79999923706055
02:10:02,23.299999237060547,43.900001525878906
02:11:02,23.299999237060547,43.900001525878906
02:12:01,23.299999237060547,44.0
02:13:02,23.299999237060547,44.099998474121094
02:14:02,23.200000762939453,44.0
02:15:02,23.200000762939453,44.0
02:16:01,23.200000762939453,44.099998474121094
02:17:01,23.200000762939453,44.0
02:18:01,23.200000762939453,44.29999923706055
02:19:01,23.200000762939453,44.29999923706055
02:20:02,23.299999237060547,44.29999923706055
02:21:02,23.200000762939453,44.400001525878906
02:22:01,23.200000762939453,44.29999923706055
02:23:02,23.200000762939453,44.20000076293945
02:24:02,23.299999237060547,44.5
02:25:02,23.200000762939453,44.599998474121094
02:26:02,23.200000762939453,44.599998474121094
02:27:02,23.200000762939453,44.599998474121094
02:28:02,23.200000762939453,44.5
02:29:02,23.200000762939453,44.599998474121094
02:30:02,23.200000762939453,44.599998474121094
02:31:02,23.200000762939453,44.70000076293945
02:32:02,23.200000762939453,44.599998474121094
02:33:02,23.100000381469727,44.70000076293945
02:34:02,23.100000381469727,44.79999923706055
02:35:02,23.100000381469727,44.900001525878906
02:36:02,23.100000381469727,45.099998474121094
02:37:02,23.100000381469727,44.79999923706055
02:38:02,23.100000381469727,45.0
02:39:01,23.100000381469727,45.0
02:40:02,23.0,45.0
