DATE: Tue, 09 Jun 2015 00:00:02 +0000
01:17:01,23.5,37.099998474121094
01:18:01,23.5,37.20000076293945
01:19:01,23.399999618530273,37.099998474121094
01:20:02,23.399999618530273,37.099998474121094
01:21:01,23.399999618530273,37.20000076293945
01:22:01,23.399999618530273,37.099998474121094
01:23:01,23.399999618530273,37.099998474121094
01:24:01,23.399999618530273,37.0
01:25:02,23.399999618530273,37.0
01:26:01,23.399999618530273,37.099998474121094
01:27:01,23.299999237060547,37.099998474121094
01:28:01,23.299999237060547,37.099998474121094
01:29:02,23.299999237060547,37.20000076293945
01:30:01,23.299999237060547,37.20000076293945
01:31:01,23.299999237060547,37.20000076293945
01:32:01,23.299999237060547,37.20000076293945
01:33:01,23.299999237060547,37.29999923706055
01:34:01,23.299999237060547,37.29999923706055
01:35:01,23.299999237060547,37.400001525878906
01:36:01,23.200000762939453,37.20000076293945
01:37:01,23.200000762939453,37.29999923706055
01:38:01,23.200000762939453,37.5
01:39:01,23.200000762939453,37.5
01:40:02,23.200000762939453,37.400001525878906
01:41:01,23.200000762939453,37.29999923706055
01:42:01,23.200000762939453,37.29999923706055
01:43:01,23.100000381469727,37.5
01:44:01,23.200000762939453,37.5
01:45:01,23.100000381469727,37.5
01:46:01,23.200000762939453,37.79999923706055
01:47:01,23.200000762939453,37.900001525878906
01:48:01,23.200000762939453,37.900001525878906
01:49:01,23.100000381469727,37.900001525878906
01:50:02,23.100000381469727,37.79999923706055
01:51:01,23.200000762939453,38.0
01:52:01,23.100000381469727,37.900001525878906
01:53:01,23.100000381469727,38.20000076293945
01:54:02,23.100000381469727,37.900001525878906
01:55:02,23.200000762939453,38.099998474121094
01:56:02,23.100000381469727,37.900001525878906
01:57:02,23.100000381469727,37.900001525878906
01:58:01,23.100000381469727,38.0
01:59:01,23.100000381469727,37.900001525878906
02:00:01,23.100000381469727,37.900001525878906
02:01:02,23.100000381469727,38.0
02:02:02,23.100000381469727,37.900001525878906
02:03:02,23.100000381469727,38.0
02:04:02,23.100000381469727,38.099998474121094
02:05:02,23.100000381469727,38.099998474121094
02:06:01,23.0,38.0
02:07:01,23.0,38.0
02:08:02,23.0,38.0
02:09:01,23.0,37.900001525878906
02:10:02,23.0,38.0
02:11:01,23.0,38.099998474121094
02:12:02,23.0,38.099998474121094
02:13:02,23.0,37.900001525878906
02:14:02,23.0,38.0
02:15:02,23.0,38.0
02:16:02,23.0,38.0
02:17:01,23.0,38.0
02:18:02,23.0,38.0
02:19:02,23.0,37.900001525878906
02:20:02,23.0,38.0
02:21:02,22.899999618530273,37.70000076293945
02:22:01,22.899999618530273,37.70000076293945
02:23:01,22.899999618530273,37.599998474121094
02:24:02,22.899999618530273,37.70000076293945
02:25:02,22.899999618530273,37.79999923706055
02:26:01,22.899999618530273,37.79999923706055
02:27:02,22.799999237060547,37.79999923706055
02:28:02,22.799999237060547,37.70000076293945
02:29:02,22.799999237060547,37.900001525878906
02:30:02,22.799999237060547,37.79999923706055
02:31:01,22.799999237060547,37.70000076293945
02:32:02,22.799999237060547,37.70000076293945
02:33:01,22.799999237060547,37.599998474121094
02:34:01,22.799999237060547,37.70000076293945
02:35:02,22.799999237060547,37.79999923706055
02:36:02,22.799999237060547,37.79999923706055
02:37:02,22.700000762939453,37.79999923706055
02:38:01,22.799999237060547,37.900001525878906
02:39:01,22.700000762939453,37.79999923706055
02:40:02,22.700000762939453,37.900001525878906
02:41:01,22.700000762939453,37.79999923706055
02:42:02,22.700000762939453,37.900001525878906
02:43:02,22.700000762939453,37.900001525878906
02:44:01,22.700000762939453,38.0
02:45:02,22.700000762939453,38.0
02:46:02,22.700000762939453,37.900001525878906
02:47:02,22.700000762939453,37.900001525878906
02:48:01,22.700000762939453,37.900001525878906
02:49:02,22.700000762939453,38.0
02:50:02,22.600000381469727,38.0
02:51:02,22.600000381469727,37.900001525878906
02:52:02,22.600000381469727,38.0
02:53:02,22.600000381469727,38.099998474121094
02:54:01,22.600000381469727,38.099998474121094
02:55:01,22.600000381469727,38.099998474121094
02:56:01,22.600000381469727,38.20000076293945
02:57:02,22.600000381469727,38.099998474121094
02:58:02,22.5,38.20000076293945
02:59:02,22.600000381469727,38.20000076293945
03:00:02,22.5,38.20000076293945
03:01:01,22.600000381469727,38.20000076293945
03:02:02,22.5,38.20000076293945
03:03:02,22.5,38.29999923706055
03:04:01,22.5,38.29999923706055
03:05:02,22.5,38.29999923706055
03:06:01,22.5,38.29999923706055
03:07:01,22.5,38.5
03:08:01,22.5,38.5
03:09:02,22.5,38.5
03:10:02,22.5,38.5
03:11:02,22.399999618530273,38.5
03:12:02,22.399999618530273,38.400001525878906
03:13:01,22.399999618530273,38.5
03:14:01,22.399999618530273,38.400001525878906
03:15:02,22.5,38.599998474121094
03:16:02,22.399999618530273,38.599998474121094
03:17:02,22.399999618530273,38.5
03:18:01,22.399999618530273,38.5
03:19:01,22.399999618530273,38.5
03:20:02,22.399999618530273,38.599998474121094
03:21:02,22.399999618530273,38.70000076293945
03:22:01,22.299999237060547,38.400001525878906
03:23:02,22.399999618530273,38.599998474121094
03:24:01,22.299999237060547,38.599998474121094
03:25:02,22.399999618530273,38.599998474121094
03:26:02,22.299999237060547,38.79999923706055
03:27:02,22.399999618530273,38.79999923706055
03:28:02,22.299999237060547,38.599998474121094
03:29:01,22.399999618530273,38.70000076293945
03:30:02,22.399999618530273,38.70000076293945
03:31:02,22.299999237060547,38.79999923706055
03:32:01,22.399999618530273,38.599998474121094
03:33:01,22.299999237060547,38.599998474121094
03:34:01,22.299999237060547,38.599998474121094
03:35:02,22.299999237060547,38.70000076293945
03:36:02,22.299999237060547,38.79999923706055
03:37:02,22.299999237060547,38.79999923706055
03:38:01,22.299999237060547,38.70000076293945
03:39:01,22.299999237060547,38.70000076293945
03:40:02,22.299999237060547,38.70000076293945
03:41:01,22.299999237060547,38.900001525878906
03:42:01,22.200000762939453,38.70000076293945
03:43:01,22.200000762939453,38.70000076293945
03:44:01,22.200000762939453,38.70000076293945
03:45:01,22.200000762939453,38.70000076293945
03:46:01,22.200000762939453,38.599998474121094
03:47:01,22.200000762939453,38.70000076293945
03:48:01,22.200000762939453,38.599998474121094
03:49:01,22.200000762939453,38.70000076293945
03:50:02,22.200000762939453,38.599998474121094
03:51:01,22.200000762939453,38.599998474121094
03:52:01,22.200000762939453,38.599998474121094
03:53:01,22.200000762939453,38.599998474121094
03:54:01,22.100000381469727,38.599998474121094
03:55:01,22.100000381469727,38.70000076293945
03:56:01,22.100000381469727,38.599998474121094
03:57:02,22.200000762939453,38.599998474121094
03:58:01,22.100000381469727,38.599998474121094
03:59:01,22.100000381469727,38.70000076293945
04:00:01,22.100000381469727,38.599998474121094
04:01:01,22.100000381469727,38.599998474121094
04:02:02,22.100000381469727,38.599998474121094
04:03:01,22.100000381469727,38.599998474121094
04:04:01,22.100000381469727,38.5
04:05:02,22.0,38.599998474121094
04:06:01,22.0,38.5
04:07:01,22.100000381469727,38.599998474121094
04:08:01,22.0,38.599998474121094
04:09:02,22.0,38.599998474121094
04:10:02,22.0,38.599998474121094
04:11:02,22.0,38.599998474121094
04:12:02,22.0,38.70000076293945
04:13:01,22.0,38.70000076293945
04:14:01,21.899999618530273,38.599998474121094
04:15:02,22.0,38.599998474121094
04:16:02,22.0,38.599998474121094
04:17:01,22.0,38.599998474121094
04:18:01,21.899999618530273,38.599998474121094
04:19:01,22.0,38.599998474121094
04:20:02,22.0,38.5
04:21:01,22.0,38.599998474121094
04:22:01,21.899999618530273,38.599998474121094
04:23:02,21.899999618530273,38.599998474121094
04:24:02,21.899999618530273,38.70000076293945
04:25:02,21.899999618530273,38.70000076293945
04:26:02,21.899999618530273,38.70000076293945
04:27:02,21.899999618530273,38.70000076293945
04:28:02,21.899999618530273,38.599998474121094
04:29:02,21.899999618530273,38.70000076293945
04:30:02,21.899999618530273,38.79999923706055
04:31:02,21.899999618530273,38.70000076293945
04:32:02,21.899999618530273,38.79999923706055
04:33:02,21.899999618530273,38.79999923706055
04:34:02,21.799999237060547,38.70000076293945
04:35:02,21.799999237060547,38.79999923706055
04:36:02,21.799999237060547,38.79999923706055
04:37:02,21.799999237060547,38.79999923706055
04:38:02,21.799999237060547,38.900001525878906
04:39:02,21.799999237060547,38.79999923706055
04:40:02,21.799999237060547,38.900001525878906
04:41:02,21.799999237060547,39.0
04:42:01,21.799999237060547,39.0
04:43:01,21.799999237060547,38.900001525878906
04:44:01,21.799999237060547,39.0
04:45:01,21.799999237060547,39.0
04:46:01,21.799999237060547,39.099998474121094
04:47:01,21.799999237060547,39.0
04:48:01,21.799999237060547,39.099998474121094
04:49:01,21.799999237060547,39.20000076293945
04:50:02,21.700000762939453,39.0
04:51:02,21.799999237060547,39.099998474121094
04:52:01,21.700000762939453,39.099998474121094
04:53:01,21.700000762939453,39.0
04:54:01,21.700000762939453,39.099998474121094
04:55:01,21.799999237060547,39.0
04:56:01,21.700000762939453,39.099998474121094
04:57:02,21.700000762939453,39.099998474121094
04:58:02,21.799999237060547,39.0
04:59:02,21.700000762939453,39.099998474121094
05:00:02,21.700000762939453,39.5
05:01:02,21.700000762939453,39.099998474121094
05:02:02,21.700000762939453,39.20000076293945
05:03:01,21.700000762939453,39.20000076293945
05:04:01,21.700000762939453,39.099998474121094
05:05:02,21.700000762939453,39.29999923706055
05:06:02,21.700000762939453,39.099998474121094
05:07:01,21.700000762939453,39.20000076293945
05:08:02,21.700000762939453,39.20000076293945
05:09:02,21.700000762939453,39.20000076293945
05:10:02,21.700000762939453,39.20000076293945
05:11:02,21.700000762939453,39.29999923706055
05:12:02,21.600000381469727,39.099998474121094
05:13:02,21.600000381469727,39.20000076293945
05:14:02,21.600000381469727,39.099998474121094
05:15:01,21.700000762939453,39.29999923706055
05:16:02,21.700000762939453,39.20000076293945
05:17:02,21.600000381469727,39.099998474121094
05:18:02,21.700000762939453,39.29999923706055
05:19:02,21.600000381469727,39.20000076293945
05:20:02,21.600000381469727,39.20000076293945
05:21:01,21.600000381469727,39.099998474121094
05:22:01,21.600000381469727,39.20000076293945
05:23:01,21.600000381469727,39.20000076293945
05:24:01,21.600000381469727,39.20000076293945
05:25:01,21.5,39.20000076293945
05:26:02,21.600000381469727,39.20000076293945
05:27:01,21.600000381469727,39.20000076293945
05:28:01,21.600000381469727,39.20000076293945
05:29:01,21.600000381469727,39.20000076293945
05:30:02,21.600000381469727,39.20000076293945
05:31:01,21.5,39.20000076293945
05:32:01,21.5,39.20000076293945
05:33:02,21.600000381469727,39.20000076293945
05:34:02,21.600000381469727,39.20000076293945
05:35:02,21.600000381469727,39.29999923706055
05:36:01,21.600000381469727,39.20000076293945
05:37:01,21.5,39.20000076293945
05:38:01,21.5,39.20000076293945
05:39:01,21.399999618530273,39.20000076293945
05:40:02,21.5,39.20000076293945
05:41:01,21.600000381469727,39.20000076293945
05:42:01,21.600000381469727,39.20000076293945
05:43:01,21.5,39.29999923706055
05:44:01,21.5,39.29999923706055
05:45:01,21.5,39.29999923706055
05:46:02,21.5,39.29999923706055
05:47:02,21.5,39.29999923706055
05:48:02,21.5,39.29999923706055
05:49:02,21.5,39.29999923706055
05:50:02,21.5,39.29999923706055
05:51:01,21.5,39.29999923706055
05:52:01,21.5,39.400001525878906
05:53:01,21.5,39.29999923706055
05:54:01,21.5,39.29999923706055
05:55:02,21.5,39.29999923706055
05:56:02,21.5,39.400001525878906
05:57:02,21.5,39.400001525878906
05:58:02,21.5,39.400001525878906
05:59:02,21.399999618530273,39.29999923706055
06:00:02,21.399999618530273,39.29999923706055
06:01:02,21.399999618530273,39.29999923706055
06:02:02,21.399999618530273,39.29999923706055
06:03:01,21.399999618530273,39.29999923706055
06:04:01,21.399999618530273,39.29999923706055
06:05:02,21.399999618530273,39.29999923706055
06:06:01,21.399999618530273,39.29999923706055
06:07:02,21.399999618530273,39.5
06:08:01,21.299999237060547,39.400001525878906
06:09:01,21.399999618530273,39.29999923706055
06:10:02,21.299999237060547,39.400001525878906
06:11:01,21.399999618530273,39.5
06:12:01,21.399999618530273,39.400001525878906
06:13:01,21.399999618530273,39.5
06:14:01,21.399999618530273,39.5
06:15:01,21.299999237060547,39.5
06:16:01,21.299999237060547,39.5
06:17:02,21.299999237060547,39.5
06:18:02,21.299999237060547,39.5
06:19:02,21.299999237060547,39.5
06:20:02,21.299999237060547,39.5
06:21:02,21.299999237060547,39.5
06:22:02,21.299999237060547,39.5
06:23:02,21.299999237060547,39.5
06:24:02,21.299999237060547,39.599998474121094
06:25:02,21.299999237060547,39.599998474121094
06:26:01,21.299999237060547,39.70000076293945
06:27:01,21.299999237060547,39.5
06:28:01,21.299999237060547,39.5
06:29:01,21.299999237060547,39.5
06:30:02,21.299999237060547,39.5
06:31:02,21.299999237060547,39.70000076293945
06:32:01,21.299999237060547,39.5
06:33:01,21.299999237060547,39.5
06:34:01,21.299999237060547,39.5
06:35:01,21.299999237060547,39.5
06:36:01,21.299999237060547,39.5
06:37:01,21.299999237060547,39.5
06:38:01,21.299999237060547,39.599998474121094
06:39:01,21.299999237060547,39.5
06:40:02,21.299999237060547,39.5
06:41:01,21.299999237060547,39.5
06:42:01,21.299999237060547,39.5
06:43:01,21.299999237060547,39.70000076293945
06:44:01,21.299999237060547,39.5
06:45:01,21.299999237060547,39.5
06:46:01,21.299999237060547,39.5
06:47:01,21.299999237060547,39.599998474121094
06:48:01,21.299999237060547,39.5
06:49:01,21.399999618530273,39.5
06:50:02,21.299999237060547,39.400001525878906
06:51:01,21.299999237060547,39.29999923706055
06:52:01,21.299999237060547,39.400001525878906
06:53:01,21.299999237060547,39.29999923706055
06:54:02,21.399999618530273,39.20000076293945
06:55:01,21.399999618530273,39.29999923706055
06:56:01,21.299999237060547,39.29999923706055
06:57:01,21.299999237060547,39.29999923706055
06:58:02,21.299999237060547,39.29999923706055
06:59:01,21.299999237060547,39.29999923706055
07:00:01,21.299999237060547,39.29999923706055
07:01:02,21.299999237060547,39.29999923706055
07:02:02,21.299999237060547,39.20000076293945
07:03:01,21.299999237060547,39.29999923706055
07:04:01,21.299999237060547,39.29999923706055
07:05:02,21.299999237060547,39.29999923706055
07:06:01,21.299999237060547,39.29999923706055
07:07:01,21.299999237060547,39.29999923706055
07:08:01,21.299999237060547,39.400001525878906
07:09:01,21.299999237060547,39.400001525878906
07:10:02,21.299999237060547,39.79999923706055
07:11:02,21.399999618530273,39.79999923706055
07:12:02,21.299999237060547,39.900001525878906
07:13:02,21.200000762939453,39.79999923706055
07:14:02,21.200000762939453,39.79999923706055
07:15:02,21.200000762939453,39.79999923706055
07:16:01,21.200000762939453,40.20000076293945
07:17:02,21.200000762939453,39.70000076293945
07:18:02,21.200000762939453,39.79999923706055
07:19:02,21.200000762939453,39.79999923706055
07:20:02,21.200000762939453,39.79999923706055
07:21:02,21.200000762939453,39.79999923706055
07:22:02,21.200000762939453,39.70000076293945
07:23:02,21.299999237060547,39.79999923706055
07:24:02,21.299999237060547,39.79999923706055
07:25:02,21.299999237060547,39.79999923706055
07:26:02,21.299999237060547,39.79999923706055
07:27:02,21.299999237060547,39.79999923706055
07:28:02,21.299999237060547,39.79999923706055
07:29:01,21.299999237060547,39.79999923706055
07:30:02,21.299999237060547,39.79999923706055
07:31:01,21.299999237060547,39.79999923706055
07:32:01,21.299999237060547,39.70000076293945
07:33:01,21.399999618530273,39.70000076293945
07:34:01,21.399999618530273,39.79999923706055
07:35:01,21.399999618530273,39.70000076293945
07:36:01,21.399999618530273,39.70000076293945
07:37:01,21.399999618530273,39.70000076293945
07:38:02,21.399999618530273,39.70000076293945
07:39:02,21.399999618530273,39.70000076293945
07:40:02,21.5,39.70000076293945
07:41:02,21.399999618530273,39.70000076293945
07:42:02,21.399999618530273,39.70000076293945
07:43:02,21.5,39.79999923706055
07:44:02,21.5,39.79999923706055
07:45:02,21.5,39.70000076293945
07:46:02,21.399999618530273,39.70000076293945
07:47:02,21.5,39.70000076293945
07:48:02,21.5,39.70000076293945
07:49:02,21.5,39.70000076293945
07:50:02,21.5,39.70000076293945
07:51:02,21.5,39.79999923706055
07:52:02,21.5,39.70000076293945
07:53:02,21.5,39.70000076293945
07:54:02,21.5,39.70000076293945
07:55:02,21.600000381469727,39.70000076293945
07:56:02,21.5,39.70000076293945
07:57:01,21.600000381469727,39.70000076293945
07:58:02,21.600000381469727,39.599998474121094
07:59:01,21.600000381469727,39.599998474121094
08:00:01,21.600000381469727,39.599998474121094
08:01:01,21.5,39.599998474121094
08:02:02,21.600000381469727,39.900001525878906
08:03:01,21.600000381469727,39.599998474121094
08:04:01,21.600000381469727,39.599998474121094
08:05:02,21.600000381469727,39.599998474121094
08:06:02,21.600000381469727,39.599998474121094
08:07:02,21.600000381469727,39.599998474121094
08:08:01,21.600000381469727,39.5
08:09:02,21.600000381469727,39.5
08:10:02,21.700000762939453,39.599998474121094
08:11:02,21.700000762939453,39.599998474121094
08:12:02,21.700000762939453,39.599998474121094
08:13:02,21.700000762939453,39.5
08:14:02,21.700000762939453,39.599998474121094
08:15:02,21.700000762939453,39.599998474121094
08:16:02,21.700000762939453,39.5
08:17:02,21.799999237060547,39.599998474121094
08:18:02,21.799999237060547,39.70000076293945
08:19:01,21.799999237060547,39.70000076293945
08:20:02,21.799999237060547,39.599998474121094
08:21:02,21.799999237060547,39.599998474121094
08:22:01,21.799999237060547,39.599998474121094
08:23:01,21.799999237060547,39.599998474121094
08:24:01,21.899999618530273,39.79999923706055
08:25:01,21.899999618530273,39.70000076293945
08:26:01,21.899999618530273,39.79999923706055
08:27:01,21.899999618530273,39.900001525878906
08:28:01,21.899999618530273,40.0
08:29:01,21.899999618530273,40.099998474121094
08:30:02,21.899999618530273,40.20000076293945
08:31:01,21.899999618530273,40.20000076293945
08:32:01,21.899999618530273,40.29999923706055
08:33:02,21.899999618530273,40.20000076293945
08:34:02,21.899999618530273,40.20000076293945
08:35:01,21.899999618530273,40.20000076293945
08:36:01,21.899999618530273,40.099998474121094
08:37:01,22.0,40.29999923706055
08:38:01,22.0,40.20000076293945
08:39:02,22.0,40.400001525878906
08:40:02,22.0,40.20000076293945
08:41:01,22.0,40.099998474121094
08:42:01,22.0,40.099998474121094
08:43:01,22.100000381469727,40.099998474121094
08:44:01,22.100000381469727,40.099998474121094
08:45:01,22.0,40.099998474121094
08:46:01,22.0,40.099998474121094
08:47:02,22.100000381469727,40.20000076293945
08:48:01,22.100000381469727,40.20000076293945
08:49:01,22.100000381469727,40.20000076293945
08:50:02,22.100000381469727,40.599998474121094
08:51:01,22.200000762939453,40.5
08:52:02,22.200000762939453,40.599998474121094
08:53:01,22.200000762939453,41.599998474121094
08:54:01,22.200000762939453,41.900001525878906
08:55:01,22.200000762939453,42.5
08:56:01,22.299999237060547,43.20000076293945
08:57:01,22.299999237060547,44.20000076293945
08:58:02,22.399999618530273,43.900001525878906
08:59:02,22.399999618530273,45.0
09:00:01,22.399999618530273,45.400001525878906
09:01:01,22.399999618530273,45.599998474121094
09:02:02,22.5,46.099998474121094
09:03:02,22.5,45.400001525878906
09:04:02,22.5,45.79999923706055
09:05:02,22.5,45.79999923706055
09:06:01,22.5,45.099998474121094
09:07:01,22.5,45.0
09:08:01,22.5,44.599998474121094
09:09:01,22.5,44.29999923706055
09:10:02,22.5,43.599998474121094
09:11:01,22.600000381469727,42.900001525878906
09:12:01,22.5,42.400001525878906
09:13:01,22.5,42.099998474121094
09:14:01,22.5,41.79999923706055
09:15:02,22.5,41.5
09:16:01,22.600000381469727,41.400001525878906
09:17:02,22.600000381469727,41.099998474121094
09:18:01,22.600000381469727,40.79999923706055
09:19:01,22.600000381469727,40.400001525878906
09:20:02,22.600000381469727,40.29999923706055
09:21:01,22.600000381469727,40.20000076293945
09:22:01,22.600000381469727,40.0
09:23:01,22.600000381469727,40.0
09:24:01,22.600000381469727,39.79999923706055
09:25:01,22.600000381469727,39.599998474121094
09:26:01,22.5,39.400001525878906
09:27:01,22.5,39.0
09:28:02,22.600000381469727,38.900001525878906
09:29:02,22.600000381469727,38.70000076293945
09:30:02,22.5,38.79999923706055
09:31:02,22.600000381469727,39.0
09:32:02,22.600000381469727,39.0
09:33:02,22.600000381469727,38.79999923706055
09:34:01,22.600000381469727,38.79999923706055
09:35:02,22.5,39.0
09:36:02,22.5,39.0
09:37:02,22.5,38.900001525878906
09:38:02,22.600000381469727,38.900001525878906
09:39:01,22.600000381469727,38.79999923706055
09:40:02,22.600000381469727,38.79999923706055
09:41:02,22.600000381469727,38.70000076293945
09:42:02,22.600000381469727,38.599998474121094
09:43:02,22.600000381469727,38.5
09:44:02,22.600000381469727,38.29999923706055
09:45:01,22.600000381469727,38.20000076293945
09:46:02,22.600000381469727,38.099998474121094
09:47:02,22.600000381469727,38.0
09:48:01,22.600000381469727,37.900001525878906
09:49:02,22.600000381469727,38.0
09:50:02,22.600000381469727,37.79999923706055
09:51:01,22.600000381469727,37.79999923706055
09:52:01,22.600000381469727,37.599998474121094
09:53:01,22.600000381469727,37.5
09:54:01,22.600000381469727,37.900001525878906
09:55:01,22.700000762939453,37.5
09:56:01,22.700000762939453,37.20000076293945
09:57:02,22.700000762939453,37.099998474121094
09:58:02,22.700000762939453,37.099998474121094
09:59:01,22.700000762939453,37.0
10:00:01,22.700000762939453,37.0
10:01:01,22.700000762939453,36.900001525878906
10:02:02,22.700000762939453,36.79999923706055
10:03:02,22.700000762939453,36.70000076293945
10:04:01,22.700000762939453,36.70000076293945
10:05:02,22.700000762939453,36.70000076293945
10:06:01,22.700000762939453,36.70000076293945
10:07:01,22.700000762939453,36.599998474121094
10:08:01,22.700000762939453,36.400001525878906
10:09:01,22.700000762939453,35.79999923706055
10:10:02,22.700000762939453,35.900001525878906
10:11:01,22.700000762939453,35.79999923706055
10:12:01,22.700000762939453,35.79999923706055
10:13:01,22.700000762939453,35.79999923706055
10:14:01,22.700000762939453,35.79999923706055
10:15:01,22.700000762939453,35.900001525878906
10:16:01,22.700000762939453,36.0
10:17:01,22.700000762939453,35.70000076293945
10:18:01,22.700000762939453,35.70000076293945
10:19:01,22.600000381469727,35.29999923706055
10:20:02,22.700000762939453,35.70000076293945
10:21:01,22.700000762939453,35.5
10:22:01,22.700000762939453,35.29999923706055
10:23:01,22.600000381469727,34.900001525878906
10:24:01,22.5,34.099998474121094
10:25:01,22.5,35.0
10:26:01,22.600000381469727,35.0
10:27:01,22.600000381469727,35.0
10:28:01,22.5,33.900001525878906
10:29:02,22.5,35.0
10:30:02,22.600000381469727,34.900001525878906
10:31:02,22.600000381469727,34.79999923706055
10:32:02,22.600000381469727,34.70000076293945
10:33:01,22.5,34.70000076293945
10:34:02,22.600000381469727,34.70000076293945
10:35:02,22.5,34.599998474121094
10:36:01,22.600000381469727,34.70000076293945
10:37:02,22.600000381469727,34.5
10:38:02,22.600000381469727,34.5
10:39:02,22.600000381469727,34.400001525878906
10:40:02,22.600000381469727,34.29999923706055
10:41:02,22.600000381469727,34.599998474121094
10:42:01,22.600000381469727,34.400001525878906
10:43:01,22.600000381469727,35.0
10:44:02,22.600000381469727,34.599998474121094
10:45:02,22.600000381469727,34.20000076293945
10:46:02,22.600000381469727,34.400001525878906
10:47:02,22.600000381469727,34.20000076293945
10:48:02,22.5,34.400001525878906
10:49:02,22.600000381469727,34.20000076293945
10:50:02,22.600000381469727,34.0
10:51:01,22.600000381469727,34.0
10:52:02,22.600000381469727,34.099998474121094
10:53:02,22.600000381469727,33.900001525878906
10:54:02,22.600000381469727,34.0
10:55:02,22.600000381469727,34.0
10:56:02,22.600000381469727,34.099998474121094
10:57:02,22.600000381469727,34.20000076293945
10:58:01,22.600000381469727,33.900001525878906
10:59:01,22.5,34.0
11:00:01,22.600000381469727,33.900001525878906
11:01:01,22.5,34.0
11:02:02,22.600000381469727,33.900001525878906
11:03:01,22.600000381469727,33.79999923706055
11:04:01,22.600000381469727,33.79999923706055
11:05:02,22.600000381469727,33.900001525878906
11:06:02,22.600000381469727,33.70000076293945
11:07:01,22.600000381469727,33.900001525878906
11:08:02,22.600000381469727,33.79999923706055
11:09:02,22.600000381469727,34.0
11:10:02,22.600000381469727,33.900001525878906
11:11:01,22.600000381469727,33.900001525878906
11:12:01,22.600000381469727,33.70000076293945
11:13:01,22.600000381469727,33.79999923706055
11:14:02,22.600000381469727,33.79999923706055
11:15:02,22.600000381469727,34.0
11:16:02,22.600000381469727,33.79999923706055
11:17:02,22.600000381469727,33.79999923706055
11:18:02,22.600000381469727,33.79999923706055
11:19:01,22.600000381469727,33.900001525878906
11:20:02,22.700000762939453,34.0
11:21:02,22.700000762939453,33.79999923706055
11:22:02,22.700000762939453,33.79999923706055
11:23:02,22.700000762939453,34.0
