DATE: Wed, 28 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,22.700000762939453,51.099998474121094
00:01:01,22.700000762939453,51.20000076293945
00:02:02,22.700000762939453,51.29999923706055
00:03:01,22.700000762939453,51.29999923706055
00:04:02,22.799999237060547,51.29999923706055
00:05:02,22.799999237060547,51.20000076293945
00:06:02,22.799999237060547,51.099998474121094
00:07:02,22.799999237060547,51.099998474121094
00:08:02,22.799999237060547,51.099998474121094
00:09:02,22.899999618530273,51.20000076293945
00:10:02,22.899999618530273,51.20000076293945
00:11:02,22.799999237060547,51.0
00:12:01,22.899999618530273,51.20000076293945
00:13:01,22.899999618530273,51.20000076293945
00:14:01,22.899999618530273,51.099998474121094
00:15:01,22.899999618530273,51.20000076293945
00:16:01,22.899999618530273,51.20000076293945
00:17:02,22.899999618530273,51.20000076293945
00:18:02,22.899999618530273,51.20000076293945
00:19:02,22.899999618530273,51.20000076293945
00:20:02,22.899999618530273,51.20000076293945
00:21:02,22.899999618530273,51.20000076293945
00:22:01,22.899999618530273,51.20000076293945
00:23:02,22.899999618530273,51.20000076293945
00:24:02,22.899999618530273,51.20000076293945
00:25:02,22.899999618530273,51.29999923706055
00:26:02,22.899999618530273,51.29999923706055
00:27:02,22.899999618530273,51.29999923706055
00:28:02,22.899999618530273,51.29999923706055
00:29:02,22.899999618530273,51.29999923706055
00:30:01,22.899999618530273,51.400001525878906
00:31:01,22.899999618530273,51.29999923706055
00:32:01,22.899999618530273,51.29999923706055
00:33:02,22.899999618530273,51.29999923706055
00:34:02,22.899999618530273,51.29999923706055
00:35:01,22.899999618530273,51.29999923706055
00:36:01,22.899999618530273,51.29999923706055
00:37:01,22.899999618530273,51.29999923706055
00:38:02,22.899999618530273,51.29999923706055
00:39:02,22.899999618530273,51.29999923706055
00:40:02,22.899999618530273,51.29999923706055
00:41:02,22.899999618530273,51.29999923706055
00:42:02,22.899999618530273,51.400001525878906
00:43:02,22.899999618530273,51.29999923706055
00:44:02,23.0,51.29999923706055
00:45:02,22.899999618530273,51.29999923706055
00:46:02,23.0,51.29999923706055
00:47:02,22.899999618530273,51.400001525878906
00:48:01,22.899999618530273,51.29999923706055
00:49:01,22.899999618530273,51.29999923706055
00:50:02,23.0,51.29999923706055
00:51:01,23.0,51.29999923706055
00:52:01,23.0,51.29999923706055
00:53:01,23.0,51.29999923706055
00:54:01,23.0,51.29999923706055
00:55:01,23.0,51.20000076293945
00:56:02,23.0,51.29999923706055
00:57:02,23.0,51.20000076293945
00:58:02,23.0,51.29999923706055
00:59:02,23.0,51.20000076293945
01:00:02,23.0,51.20000076293945
01:01:02,23.0,51.29999923706055
01:02:02,23.0,51.29999923706055
01:03:01,23.0,51.20000076293945
01:04:01,23.0,51.29999923706055
01:05:02,23.0,51.5
01:06:01,23.100000381469727,51.70000076293945
01:07:02,23.100000381469727,51.79999923706055
01:08:02,23.0,51.70000076293945
01:09:01,23.100000381469727,51.79999923706055
01:10:02,23.0,51.70000076293945
01:11:01,23.100000381469727,51.79999923706055
01:12:01,23.100000381469727,51.70000076293945
01:13:01,23.0,51.70000076293945
01:14:01,23.100000381469727,51.79999923706055
01:15:01,23.0,51.70000076293945
01:16:01,23.100000381469727,51.79999923706055
01:17:02,23.100000381469727,51.79999923706055
01:18:02,23.0,51.79999923706055
01:19:01,23.0,51.79999923706055
01:20:02,23.0,51.79999923706055
01:21:01,23.100000381469727,51.900001525878906
01:22:01,23.100000381469727,51.900001525878906
01:23:01,23.100000381469727,51.900001525878906
01:24:01,23.100000381469727,52.099998474121094
01:25:01,23.100000381469727,52.20000076293945
01:26:01,23.100000381469727,52.20000076293945
01:27:01,23.100000381469727,52.29999923706055
01:28:01,23.100000381469727,52.400001525878906
01:29:01,23.100000381469727,52.400001525878906
01:30:02,23.100000381469727,52.599998474121094
01:31:01,23.100000381469727,52.599998474121094
01:32:01,23.100000381469727,52.400001525878906
01:33:01,23.100000381469727,52.900001525878906
01:34:02,23.100000381469727,52.79999923706055
01:35:01,23.200000762939453,52.79999923706055
01:36:01,23.299999237060547,52.900001525878906
01:37:01,23.299999237060547,53.400001525878906
01:38:01,23.399999618530273,53.400001525878906
01:39:01,23.5,53.599998474121094
01:40:02,23.5,53.5
01:41:01,23.399999618530273,53.400001525878906
01:42:01,23.399999618530273,53.400001525878906
01:43:01,23.399999618530273,53.400001525878906
01:44:01,23.399999618530273,53.29999923706055
01:45:01,23.399999618530273,53.29999923706055
01:46:01,23.399999618530273,53.29999923706055
01:47:02,23.399999618530273,53.20000076293945
01:48:02,23.399999618530273,53.20000076293945
01:49:02,23.399999618530273,53.099998474121094
01:50:02,23.399999618530273,53.099998474121094
01:51:02,23.399999618530273,53.0
01:52:02,23.399999618530273,53.0
01:53:01,23.399999618530273,53.0
01:54:01,23.299999237060547,53.0
01:55:02,23.299999237060547,52.900001525878906
01:56:02,23.299999237060547,52.900001525878906
01:57:02,23.299999237060547,52.900001525878906
01:58:02,23.399999618530273,52.79999923706055
01:59:01,23.399999618530273,52.79999923706055
02:00:02,23.399999618530273,52.79999923706055
02:01:02,23.399999618530273,52.79999923706055
02:02:02,23.399999618530273,52.900001525878906
02:03:01,23.399999618530273,52.900001525878906
02:04:01,23.399999618530273,52.900001525878906
02:05:02,23.399999618530273,52.900001525878906
02:06:02,23.399999618530273,52.900001525878906
02:07:01,23.5,53.0
02:08:01,23.399999618530273,52.900001525878906
02:09:01,23.399999618530273,52.900001525878906
02:10:02,23.399999618530273,52.900001525878906
02:11:02,23.399999618530273,53.0
02:12:02,23.5,53.0
02:13:02,23.399999618530273,52.900001525878906
02:14:01,23.5,53.0
02:15:01,23.5,53.0
02:16:01,23.5,53.0
02:17:02,23.5,53.0
02:18:02,23.5,53.0
02:19:02,23.5,53.099998474121094
02:20:02,23.5,53.0
02:21:02,23.5,53.0
02:22:02,23.5,53.0
02:23:01,23.5,53.0
02:24:01,23.5,53.0
02:25:01,23.5,53.0
02:26:01,23.5,53.0
02:27:02,23.5,53.0
02:28:02,23.5,52.900001525878906
02:29:01,23.5,52.900001525878906
02:30:01,23.5,52.900001525878906
02:31:01,23.399999618530273,52.900001525878906
02:32:01,23.5,53.0
02:33:01,23.399999618530273,52.900001525878906
02:34:01,23.399999618530273,52.900001525878906
02:35:02,23.399999618530273,52.900001525878906
02:36:01,23.399999618530273,52.900001525878906
02:37:01,23.399999618530273,52.900001525878906
02:38:01,23.399999618530273,52.79999923706055
02:39:01,23.399999618530273,52.79999923706055
02:40:02,23.399999618530273,52.79999923706055
02:41:01,23.399999618530273,52.70000076293945
02:42:01,23.399999618530273,52.70000076293945
02:43:01,23.399999618530273,53.20000076293945
02:44:02,23.399999618530273,52.70000076293945
02:45:02,23.399999618530273,52.70000076293945
02:46:02,23.299999237060547,52.70000076293945
02:47:01,23.399999618530273,52.70000076293945
02:48:01,23.399999618530273,52.70000076293945
02:49:01,23.399999618530273,52.70000076293945
02:50:02,23.399999618530273,52.70000076293945
02:51:02,23.399999618530273,52.70000076293945
02:52:02,23.399999618530273,52.70000076293945
02:53:02,23.399999618530273,52.70000076293945
02:54:02,23.299999237060547,52.70000076293945
02:55:02,23.299999237060547,52.70000076293945
02:56:02,23.299999237060547,52.70000076293945
