DATE: Sun, 12 Jul 2015 00:00:08 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,22.299999237060547,43.20000076293945
00:01:01,22.299999237060547,43.099998474121094
00:02:02,22.299999237060547,43.29999923706055
00:03:02,22.399999618530273,43.5
00:04:02,22.399999618530273,43.400001525878906
00:05:02,22.299999237060547,43.5
00:06:01,22.399999618530273,43.5
00:07:01,22.299999237060547,43.29999923706055
00:08:01,22.299999237060547,43.5
00:09:01,22.399999618530273,43.599998474121094
00:10:02,22.299999237060547,43.599998474121094
00:11:01,22.299999237060547,43.29999923706055
00:12:01,22.299999237060547,43.29999923706055
00:13:01,22.299999237060547,43.400001525878906
00:14:02,22.299999237060547,43.400001525878906
00:15:01,22.299999237060547,43.400001525878906
00:16:01,22.299999237060547,43.400001525878906
00:17:01,22.299999237060547,43.5
00:18:01,22.299999237060547,43.5
00:19:01,22.200000762939453,43.400001525878906
00:20:02,22.200000762939453,43.400001525878906
00:21:01,22.200000762939453,43.400001525878906
00:22:01,22.200000762939453,43.5
00:23:02,22.200000762939453,43.5
00:24:02,22.200000762939453,43.5
00:25:02,22.200000762939453,43.5
00:26:02,22.200000762939453,43.5
00:27:02,22.200000762939453,43.5
00:28:02,22.200000762939453,43.5
00:29:02,22.100000381469727,43.599998474121094
00:30:01,22.100000381469727,43.599998474121094
00:31:02,22.200000762939453,43.5
00:32:01,22.100000381469727,43.70000076293945
00:33:01,22.100000381469727,43.70000076293945
00:34:01,22.100000381469727,43.599998474121094
00:35:02,22.200000762939453,43.599998474121094
00:36:02,22.100000381469727,43.599998474121094
00:37:01,22.100000381469727,43.599998474121094
00:38:01,22.100000381469727,43.70000076293945
00:39:01,22.100000381469727,43.599998474121094
00:40:02,22.100000381469727,43.70000076293945
00:41:01,22.100000381469727,43.70000076293945
00:42:01,22.100000381469727,43.70000076293945
00:43:01,22.100000381469727,43.70000076293945
00:44:01,22.100000381469727,43.79999923706055
00:45:02,22.100000381469727,43.79999923706055
00:46:01,22.100000381469727,43.79999923706055
00:47:01,22.100000381469727,43.900001525878906
00:48:01,22.100000381469727,43.900001525878906
00:49:01,22.100000381469727,44.0
00:50:02,22.100000381469727,44.0
00:51:01,22.100000381469727,44.20000076293945
00:52:01,22.100000381469727,44.0
00:53:02,22.100000381469727,44.20000076293945
00:54:02,22.100000381469727,44.099998474121094
00:55:01,22.100000381469727,44.099998474121094
00:56:01,22.100000381469727,44.099998474121094
00:57:01,22.100000381469727,44.20000076293945
00:58:02,22.100000381469727,44.20000076293945
00:59:01,22.200000762939453,44.20000076293945
01:00:02,22.100000381469727,44.0
01:01:01,22.100000381469727,44.20000076293945
01:02:02,22.100000381469727,44.099998474121094
01:03:01,22.100000381469727,44.099998474121094
01:04:01,22.200000762939453,44.20000076293945
01:05:02,22.200000762939453,44.099998474121094
01:06:02,22.200000762939453,44.20000076293945
01:07:02,22.200000762939453,44.0
01:08:02,22.200000762939453,44.099998474121094
01:09:01,22.200000762939453,44.099998474121094
01:10:02,22.200000762939453,44.099998474121094
01:11:01,22.200000762939453,44.20000076293945
01:12:01,22.100000381469727,44.20000076293945
01:13:02,22.200000762939453,43.900001525878906
01:14:02,22.100000381469727,44.20000076293945
01:15:02,22.100000381469727,44.20000076293945
01:16:01,22.100000381469727,44.20000076293945
01:17:01,22.200000762939453,44.099998474121094
01:18:01,22.100000381469727,44.20000076293945
01:19:01,22.100000381469727,44.099998474121094
01:20:02,22.100000381469727,44.0
01:21:02,22.100000381469727,44.20000076293945
01:22:02,22.100000381469727,44.099998474121094
01:23:02,22.100000381469727,44.20000076293945
01:24:02,22.100000381469727,44.20000076293945
01:25:02,22.100000381469727,44.20000076293945
01:26:01,22.100000381469727,44.099998474121094
01:27:01,22.100000381469727,44.20000076293945
01:28:01,22.100000381469727,44.20000076293945
01:29:01,22.0,44.20000076293945
01:30:02,22.100000381469727,44.20000076293945
01:31:01,22.100000381469727,44.20000076293945
01:32:01,22.100000381469727,44.29999923706055
01:33:02,22.100000381469727,44.0
01:34:02,22.100000381469727,44.29999923706055
01:35:02,22.100000381469727,44.20000076293945
01:36:02,22.100000381469727,44.29999923706055
01:37:02,22.100000381469727,44.099998474121094
01:38:01,22.100000381469727,43.900001525878906
01:39:01,22.0,44.20000076293945
01:40:02,22.0,44.099998474121094
01:41:02,22.0,44.20000076293945
01:42:02,22.0,44.099998474121094
01:43:02,22.0,44.0
01:44:02,21.899999618530273,44.099998474121094
01:45:02,22.0,44.20000076293945
01:46:02,21.899999618530273,44.099998474121094
01:47:02,21.899999618530273,44.20000076293945
01:48:01,21.899999618530273,44.20000076293945
01:49:02,21.899999618530273,44.29999923706055
01:50:02,21.899999618530273,44.400001525878906
01:51:01,21.899999618530273,44.20000076293945
01:52:01,21.899999618530273,44.20000076293945
01:53:01,21.899999618530273,44.20000076293945
01:54:01,21.899999618530273,44.400001525878906
01:55:01,21.899999618530273,44.400001525878906
01:56:01,21.799999237060547,44.29999923706055
01:57:01,21.899999618530273,44.29999923706055
01:58:02,21.899999618530273,44.400001525878906
01:59:02,21.899999618530273,44.5
02:00:02,21.899999618530273,44.5
02:01:02,21.799999237060547,44.29999923706055
02:02:02,21.799999237060547,44.29999923706055
02:03:01,21.799999237060547,44.29999923706055
02:04:01,21.799999237060547,44.400001525878906
02:05:02,21.799999237060547,44.29999923706055
02:06:01,21.799999237060547,44.29999923706055
02:07:01,21.799999237060547,44.400001525878906
02:08:01,21.799999237060547,44.400001525878906
02:09:01,21.799999237060547,44.400001525878906
02:10:02,21.799999237060547,44.5
02:11:02,21.799999237060547,44.599998474121094
02:12:02,21.799999237060547,44.400001525878906
02:13:02,21.799999237060547,44.400001525878906
02:14:01,21.799999237060547,44.400001525878906
02:15:01,21.799999237060547,44.400001525878906
02:16:01,21.799999237060547,44.5
02:17:02,21.799999237060547,44.599998474121094
02:18:01,21.799999237060547,44.5
02:19:01,21.799999237060547,44.70000076293945
02:20:02,21.799999237060547,44.599998474121094
02:21:01,21.799999237060547,44.5
02:22:01,21.799999237060547,44.599998474121094
02:23:01,21.799999237060547,44.5
02:24:01,21.799999237060547,44.599998474121094
02:25:01,21.799999237060547,44.599998474121094
02:26:01,21.700000762939453,44.599998474121094
02:27:01,21.799999237060547,44.5
02:28:01,21.799999237060547,44.5
02:29:02,21.799999237060547,44.599998474121094
02:30:02,21.799999237060547,44.599998474121094
02:31:02,21.799999237060547,44.70000076293945
02:32:02,21.799999237060547,44.599998474121094
02:33:02,21.700000762939453,44.599998474121094
02:34:01,21.799999237060547,44.599998474121094
02:35:01,21.799999237060547,44.599998474121094
02:36:02,21.799999237060547,44.5
02:37:02,21.799999237060547,44.599998474121094
02:38:02,21.700000762939453,44.599998474121094
02:39:02,21.700000762939453,44.900001525878906
02:40:02,21.700000762939453,44.70000076293945
02:41:01,21.700000762939453,44.79999923706055
02:42:01,21.799999237060547,44.900001525878906
02:43:01,21.700000762939453,44.79999923706055
02:44:01,21.799999237060547,44.79999923706055
02:45:01,21.799999237060547,44.900001525878906
02:46:01,21.799999237060547,44.900001525878906
02:47:01,21.799999237060547,44.900001525878906
02:48:01,21.799999237060547,44.900001525878906
02:49:01,21.799999237060547,44.900001525878906
02:50:02,21.799999237060547,44.900001525878906
02:51:02,21.700000762939453,44.900001525878906
02:52:01,21.799999237060547,45.0
02:53:02,21.700000762939453,44.900001525878906
02:54:02,21.799999237060547,44.900001525878906
02:55:02,21.799999237060547,44.900001525878906
02:56:02,21.799999237060547,44.900001525878906
02:57:02,21.799999237060547,44.900001525878906
02:58:02,21.799999237060547,44.900001525878906
02:59:02,21.799999237060547,44.900001525878906
03:00:02,21.799999237060547,44.79999923706055
03:01:02,21.799999237060547,44.79999923706055
03:02:01,21.799999237060547,44.79999923706055
03:03:01,21.799999237060547,44.79999923706055
03:04:01,21.799999237060547,44.79999923706055
03:05:02,21.700000762939453,44.79999923706055
03:06:02,21.799999237060547,44.79999923706055
03:07:02,21.799999237060547,44.900001525878906
03:08:02,21.700000762939453,44.900001525878906
03:09:02,21.799999237060547,44.900001525878906
03:10:02,21.700000762939453,45.0
03:11:01,21.799999237060547,44.900001525878906
03:12:01,21.799999237060547,44.900001525878906
03:13:01,21.799999237060547,44.900001525878906
03:14:01,21.799999237060547,44.900001525878906
03:15:01,21.799999237060547,44.79999923706055
03:16:01,21.799999237060547,44.79999923706055
03:17:01,21.799999237060547,44.70000076293945
03:18:02,21.799999237060547,44.79999923706055
03:19:01,21.799999237060547,44.70000076293945
03:20:02,21.799999237060547,44.70000076293945
03:21:02,21.799999237060547,44.70000076293945
03:22:02,21.799999237060547,44.70000076293945
03:23:01,21.799999237060547,44.79999923706055
03:24:01,21.799999237060547,44.79999923706055
03:25:01,21.799999237060547,44.900001525878906
03:26:01,21.700000762939453,44.900001525878906
03:27:01,21.700000762939453,44.900001525878906
03:28:01,21.700000762939453,44.900001525878906
03:29:02,21.700000762939453,45.0
03:30:02,21.600000381469727,44.79999923706055
03:31:02,21.700000762939453,45.0
03:32:01,21.700000762939453,45.0
03:33:02,21.600000381469727,44.900001525878906
03:34:02,21.600000381469727,44.900001525878906
03:35:02,21.600000381469727,45.20000076293945
03:36:02,21.600000381469727,45.0
03:37:02,21.600000381469727,45.0
03:38:02,21.600000381469727,45.0
03:39:02,21.600000381469727,45.0
03:40:02,21.600000381469727,45.0
03:41:02,21.600000381469727,45.0
03:42:02,21.600000381469727,45.0
03:43:01,21.600000381469727,45.0
03:44:01,21.600000381469727,45.0
03:45:01,21.600000381469727,45.0
03:46:01,21.600000381469727,45.0
03:47:01,21.600000381469727,45.0
03:48:01,21.600000381469727,45.0
03:49:01,21.600000381469727,45.0
03:50:02,21.600000381469727,45.0
03:51:01,21.600000381469727,45.0
03:52:02,21.600000381469727,45.0
03:53:02,21.5,45.0
03:54:02,21.600000381469727,45.0
03:55:01,21.5,45.0
03:56:02,21.600000381469727,45.0
03:57:02,21.600000381469727,45.0
03:58:02,21.5,45.099998474121094
03:59:02,21.600000381469727,45.0
04:00:02,21.5,45.099998474121094
04:01:02,21.600000381469727,45.099998474121094
04:02:02,21.5,45.099998474121094
04:03:01,21.5,45.099998474121094
04:04:01,21.5,45.0
04:05:02,21.5,45.099998474121094
04:06:01,21.5,45.099998474121094
04:07:02,21.5,45.099998474121094
04:08:02,21.5,45.099998474121094
04:09:02,21.5,45.099998474121094
04:10:02,21.5,45.099998474121094
04:11:02,21.5,45.5
04:12:02,21.5,45.20000076293945
04:13:02,21.5,45.20000076293945
04:14:01,21.5,45.099998474121094
04:15:01,21.5,45.099998474121094
04:16:01,21.5,45.099998474121094
04:17:02,21.5,45.20000076293945
04:18:02,21.5,45.20000076293945
04:19:02,21.5,45.099998474121094
04:20:02,21.399999618530273,45.0
04:21:02,21.399999618530273,45.0
04:22:02,21.5,45.20000076293945
04:23:02,21.5,45.099998474121094
04:24:02,21.399999618530273,45.099998474121094
04:25:02,21.399999618530273,45.099998474121094
04:26:01,21.399999618530273,45.20000076293945
04:27:01,21.399999618530273,45.099998474121094
04:28:01,21.5,45.29999923706055
04:29:01,21.399999618530273,45.20000076293945
04:30:02,21.399999618530273,45.20000076293945
04:31:01,21.399999618530273,45.29999923706055
04:32:02,21.399999618530273,45.79999923706055
04:33:02,21.399999618530273,45.29999923706055
04:34:02,21.399999618530273,45.29999923706055
04:35:02,21.399999618530273,45.29999923706055
04:36:02,21.399999618530273,45.29999923706055
04:37:02,21.399999618530273,45.29999923706055
04:38:01,21.399999618530273,45.29999923706055
04:39:01,21.399999618530273,45.29999923706055
04:40:02,21.399999618530273,45.29999923706055
04:41:01,21.399999618530273,45.29999923706055
04:42:01,21.399999618530273,45.29999923706055
04:43:01,21.399999618530273,45.400001525878906
04:44:01,21.399999618530273,45.400001525878906
04:45:01,21.399999618530273,45.400001525878906
04:46:01,21.399999618530273,45.400001525878906
04:47:02,21.399999618530273,45.400001525878906
04:48:01,21.399999618530273,45.5
04:49:01,21.399999618530273,45.5
04:50:02,21.399999618530273,45.5
04:51:01,21.399999618530273,45.5
04:52:01,21.399999618530273,45.5
04:53:01,21.399999618530273,45.599998474121094
04:54:01,21.399999618530273,45.599998474121094
04:55:01,21.399999618530273,45.599998474121094
04:56:01,21.399999618530273,45.5
04:57:02,21.399999618530273,45.70000076293945
04:58:02,21.399999618530273,45.5
04:59:01,21.399999618530273,45.599998474121094
05:00:01,21.399999618530273,45.599998474121094
05:01:02,21.399999618530273,45.5
05:02:02,21.399999618530273,45.599998474121094
05:03:01,21.399999618530273,45.599998474121094
05:04:01,21.399999618530273,45.5
05:05:02,21.399999618530273,45.599998474121094
05:06:02,21.399999618530273,45.599998474121094
05:07:01,21.399999618530273,45.5
05:08:02,21.399999618530273,45.5
05:09:01,21.399999618530273,45.5
05:10:02,21.399999618530273,45.5
05:11:01,21.399999618530273,45.599998474121094
05:12:01,21.399999618530273,45.599998474121094
05:13:01,21.399999618530273,45.5
05:14:01,21.399999618530273,45.599998474121094
05:15:01,21.399999618530273,45.599998474121094
05:16:01,21.399999618530273,45.400001525878906
05:17:02,21.399999618530273,45.400001525878906
05:18:01,21.399999618530273,45.400001525878906
05:19:01,21.5,45.599998474121094
05:20:02,21.399999618530273,45.5
05:21:02,21.399999618530273,45.5
05:22:02,21.399999618530273,45.5
05:23:01,21.399999618530273,45.5
05:24:01,21.399999618530273,45.599998474121094
05:25:01,21.299999237060547,45.599998474121094
05:26:01,21.399999618530273,45.70000076293945
05:27:01,21.299999237060547,45.70000076293945
05:28:01,21.299999237060547,45.599998474121094
05:29:02,21.299999237060547,45.70000076293945
05:30:02,21.299999237060547,45.79999923706055
05:31:02,21.299999237060547,45.79999923706055
05:32:02,21.299999237060547,45.79999923706055
05:33:02,21.299999237060547,45.79999923706055
05:34:01,21.299999237060547,45.70000076293945
05:35:02,21.299999237060547,45.79999923706055
05:36:02,21.299999237060547,45.79999923706055
05:37:02,21.299999237060547,45.70000076293945
05:38:02,21.299999237060547,45.70000076293945
05:39:02,21.299999237060547,45.70000076293945
05:40:02,21.299999237060547,45.70000076293945
05:41:02,21.399999618530273,45.70000076293945
05:42:02,21.299999237060547,45.599998474121094
05:43:01,21.299999237060547,45.70000076293945
05:44:01,21.399999618530273,45.70000076293945
05:45:01,21.299999237060547,45.70000076293945
05:46:01,21.299999237060547,45.70000076293945
05:47:01,21.399999618530273,45.70000076293945
05:48:02,21.399999618530273,45.70000076293945
05:49:02,21.399999618530273,45.79999923706055
05:50:02,21.399999618530273,45.79999923706055
05:51:02,21.399999618530273,45.70000076293945
05:52:02,21.299999237060547,45.79999923706055
05:53:01,21.399999618530273,45.70000076293945
05:54:01,21.299999237060547,45.70000076293945
05:55:02,21.299999237060547,45.70000076293945
05:56:01,21.299999237060547,45.70000076293945
05:57:01,21.299999237060547,45.70000076293945
05:58:02,21.399999618530273,45.70000076293945
05:59:01,21.299999237060547,45.79999923706055
06:00:01,21.299999237060547,45.79999923706055
06:01:01,21.299999237060547,45.70000076293945
06:02:02,21.399999618530273,45.70000076293945
06:03:01,21.299999237060547,45.79999923706055
06:04:01,21.299999237060547,45.79999923706055
06:05:02,21.399999618530273,45.79999923706055
06:06:02,21.399999618530273,45.79999923706055
06:07:01,21.399999618530273,45.79999923706055
06:08:01,21.299999237060547,45.70000076293945
06:09:01,21.299999237060547,45.70000076293945
06:10:02,21.299999237060547,45.70000076293945
06:11:02,21.299999237060547,45.70000076293945
06:12:02,21.299999237060547,45.70000076293945
06:13:02,21.299999237060547,45.79999923706055
06:14:02,21.299999237060547,45.79999923706055
06:15:02,21.299999237060547,45.79999923706055
06:16:02,21.299999237060547,45.900001525878906
06:17:02,21.299999237060547,45.900001525878906
06:18:02,21.299999237060547,45.900001525878906
06:19:02,21.299999237060547,45.900001525878906
06:20:02,21.299999237060547,45.900001525878906
06:21:02,21.299999237060547,45.900001525878906
06:22:01,21.299999237060547,45.79999923706055
06:23:01,21.299999237060547,45.900001525878906
06:24:01,21.299999237060547,45.900001525878906
06:25:02,21.299999237060547,46.0
06:26:02,21.299999237060547,46.0
06:27:02,21.200000762939453,45.900001525878906
06:28:01,21.299999237060547,45.900001525878906
06:29:01,21.299999237060547,46.0
06:30:02,21.299999237060547,46.0
06:31:01,21.299999237060547,46.0
06:32:01,21.299999237060547,46.0
06:33:01,21.299999237060547,46.0
06:34:01,21.299999237060547,46.0
06:35:01,21.299999237060547,45.900001525878906
06:36:01,21.299999237060547,45.900001525878906
06:37:01,21.200000762939453,45.900001525878906
06:38:01,21.299999237060547,46.0
06:39:02,21.299999237060547,46.0
06:40:02,21.299999237060547,46.0
06:41:02,21.299999237060547,45.900001525878906
06:42:02,21.299999237060547,46.0
06:43:02,21.299999237060547,46.0
06:44:02,21.299999237060547,45.900001525878906
06:45:02,21.299999237060547,45.900001525878906
06:46:01,21.299999237060547,45.900001525878906
06:47:01,21.299999237060547,46.0
06:48:01,21.299999237060547,45.900001525878906
06:49:01,21.299999237060547,46.0
06:50:02,21.299999237060547,46.0
06:51:02,21.299999237060547,45.900001525878906
06:52:02,21.299999237060547,46.0
06:53:01,21.299999237060547,46.0
06:54:02,21.299999237060547,46.0
06:55:02,21.299999237060547,46.0
06:56:02,21.299999237060547,46.0
06:57:02,21.399999618530273,46.0
06:58:02,21.299999237060547,46.0
06:59:02,21.299999237060547,46.099998474121094
07:00:02,21.299999237060547,46.099998474121094
07:01:01,21.299999237060547,46.20000076293945
07:02:02,21.299999237060547,46.20000076293945
07:03:01,21.299999237060547,46.20000076293945
07:04:01,21.299999237060547,46.20000076293945
07:05:02,21.299999237060547,46.099998474121094
07:06:01,21.299999237060547,46.099998474121094
07:07:02,21.299999237060547,46.20000076293945
07:08:02,21.399999618530273,46.20000076293945
07:09:02,21.299999237060547,46.099998474121094
07:10:02,21.299999237060547,46.099998474121094
07:11:01,21.299999237060547,46.099998474121094
07:12:01,21.299999237060547,46.099998474121094
07:13:01,21.299999237060547,46.20000076293945
07:14:01,21.299999237060547,46.20000076293945
07:15:01,21.299999237060547,46.20000076293945
07:16:01,21.299999237060547,46.20000076293945
07:17:02,21.299999237060547,46.099998474121094
07:18:02,21.299999237060547,46.20000076293945
07:19:02,21.399999618530273,46.20000076293945
07:20:02,21.299999237060547,46.099998474121094
07:21:02,21.299999237060547,46.099998474121094
07:22:02,21.299999237060547,46.099998474121094
07:23:02,21.200000762939453,46.099998474121094
07:24:01,21.299999237060547,46.0
07:25:02,21.299999237060547,46.099998474121094
07:26:02,21.200000762939453,46.099998474121094
07:27:02,21.200000762939453,46.400001525878906
07:28:02,21.200000762939453,46.099998474121094
07:29:01,21.200000762939453,46.0
07:30:02,21.200000762939453,46.0
07:31:01,21.200000762939453,45.900001525878906
07:32:01,21.200000762939453,45.900001525878906
07:33:01,21.200000762939453,45.900001525878906
07:34:01,21.200000762939453,46.0
07:35:01,21.200000762939453,46.099998474121094
07:36:01,21.200000762939453,46.099998474121094
07:37:01,21.200000762939453,46.099998474121094
07:38:01,21.200000762939453,46.099998474121094
07:39:01,21.200000762939453,46.099998474121094
07:40:02,21.200000762939453,46.099998474121094
07:41:02,21.200000762939453,46.099998474121094
07:42:02,21.200000762939453,46.099998474121094
07:43:01,21.200000762939453,46.099998474121094
07:44:01,21.200000762939453,46.20000076293945
07:45:01,21.200000762939453,46.099998474121094
07:46:02,21.200000762939453,46.099998474121094
07:47:02,21.200000762939453,46.099998474121094
07:48:01,21.200000762939453,46.099998474121094
07:49:01,21.200000762939453,46.099998474121094
07:50:02,21.200000762939453,46.099998474121094
07:51:02,21.200000762939453,46.099998474121094
07:52:02,21.200000762939453,46.099998474121094
