DATE: Fri, 30 Oct 2015 00:00:02 +0000
00:50:02,23.899999618530273,51.79999923706055
00:51:01,23.899999618530273,51.79999923706055
00:52:02,24.0,51.79999923706055
00:53:01,23.899999618530273,51.79999923706055
00:54:01,24.0,51.70000076293945
00:55:01,23.899999618530273,51.70000076293945
00:56:01,23.899999618530273,51.70000076293945
00:57:02,24.0,51.70000076293945
00:58:02,24.0,51.70000076293945
00:59:01,23.899999618530273,51.70000076293945
01:00:02,23.899999618530273,51.70000076293945
01:01:02,23.899999618530273,51.70000076293945
01:02:02,23.899999618530273,51.599998474121094
01:03:01,23.899999618530273,51.70000076293945
01:04:01,23.899999618530273,51.70000076293945
01:05:02,24.0,51.70000076293945
01:06:01,24.0,51.599998474121094
01:07:01,24.0,51.70000076293945
01:08:02,24.0,51.70000076293945
01:09:02,24.0,51.70000076293945
01:10:02,24.0,51.70000076293945
01:11:01,23.899999618530273,51.70000076293945
01:12:02,24.0,51.70000076293945
01:13:01,23.899999618530273,51.70000076293945
01:14:01,23.899999618530273,51.70000076293945
01:15:01,23.899999618530273,51.70000076293945
01:16:01,23.899999618530273,52.099998474121094
01:17:01,23.899999618530273,51.70000076293945
01:18:01,23.899999618530273,51.70000076293945
01:19:01,23.899999618530273,51.70000076293945
01:20:02,23.899999618530273,51.70000076293945
01:21:01,23.899999618530273,51.70000076293945
01:22:01,23.899999618530273,51.70000076293945
01:23:01,23.899999618530273,51.70000076293945
01:24:01,23.899999618530273,51.70000076293945
01:25:01,23.899999618530273,51.599998474121094
01:26:02,23.899999618530273,51.70000076293945
01:27:02,23.899999618530273,51.70000076293945
01:28:01,23.899999618530273,51.70000076293945
01:29:01,23.899999618530273,51.70000076293945
01:30:02,23.899999618530273,51.70000076293945
01:31:02,23.899999618530273,51.70000076293945
01:32:01,23.899999618530273,51.70000076293945
01:33:01,23.899999618530273,51.70000076293945
01:34:01,23.899999618530273,51.70000076293945
01:35:01,23.899999618530273,51.70000076293945
01:36:01,23.899999618530273,51.70000076293945
01:37:02,23.899999618530273,51.70000076293945
01:38:02,23.899999618530273,51.70000076293945
01:39:02,23.899999618530273,51.70000076293945
01:40:02,23.899999618530273,51.599998474121094
01:41:02,23.899999618530273,51.70000076293945
01:42:02,23.899999618530273,51.70000076293945
01:43:01,23.899999618530273,51.70000076293945
01:44:01,23.899999618530273,51.599998474121094
01:45:01,23.899999618530273,51.599998474121094
01:46:01,23.899999618530273,51.599998474121094
01:47:01,23.899999618530273,51.599998474121094
01:48:01,23.899999618530273,51.599998474121094
01:49:01,23.899999618530273,51.599998474121094
01:50:02,23.899999618530273,51.599998474121094
01:51:01,23.899999618530273,51.599998474121094
01:52:01,23.899999618530273,51.599998474121094
01:53:01,23.899999618530273,51.5
01:54:01,23.899999618530273,51.5
01:55:01,24.0,51.5
01:56:01,23.899999618530273,51.5
01:57:02,23.899999618530273,51.5
01:58:02,23.899999618530273,51.5
01:59:02,23.899999618530273,51.5
02:00:02,23.899999618530273,51.5
02:01:02,23.899999618530273,51.5
02:02:02,24.0,51.5
02:03:02,24.0,51.5
02:04:02,24.0,51.5
02:05:02,23.899999618530273,51.5
02:06:02,23.899999618530273,51.5
02:07:01,23.899999618530273,51.5
02:08:02,24.0,51.5
02:09:02,24.0,51.5
02:10:02,24.0,51.5
02:11:02,24.0,51.5
02:12:02,23.899999618530273,51.5
02:13:01,24.0,51.400001525878906
02:14:01,23.899999618530273,51.400001525878906
02:15:02,24.0,51.400001525878906
02:16:02,24.0,51.400001525878906
02:17:02,24.0,51.5
02:18:02,23.899999618530273,51.5
02:19:02,23.899999618530273,51.599998474121094
02:20:02,23.899999618530273,51.599998474121094
02:21:02,23.899999618530273,51.599998474121094
02:22:01,23.899999618530273,51.599998474121094
02:23:01,23.899999618530273,51.599998474121094
02:24:01,23.899999618530273,51.599998474121094
02:25:01,24.0,51.599998474121094
02:26:01,24.0,51.5
02:27:01,24.0,51.400001525878906
02:28:01,24.0,51.29999923706055
02:29:01,24.100000381469727,51.599998474121094
02:30:02,24.100000381469727,51.5
02:31:02,24.100000381469727,51.29999923706055
02:32:02,24.100000381469727,51.29999923706055
02:33:02,24.200000762939453,51.400001525878906
02:34:02,24.200000762939453,51.400001525878906
02:35:01,24.100000381469727,51.400001525878906
02:36:01,24.200000762939453,51.400001525878906
02:37:01,24.100000381469727,51.400001525878906
02:38:02,24.200000762939453,51.400001525878906
02:39:02,24.200000762939453,51.400001525878906
02:40:02,24.200000762939453,51.400001525878906
02:41:02,24.200000762939453,51.400001525878906
02:42:02,24.100000381469727,51.400001525878906
02:43:01,24.200000762939453,51.400001525878906
02:44:01,24.200000762939453,51.5
02:45:01,24.200000762939453,51.599998474121094
02:46:02,24.200000762939453,51.5
02:47:02,24.200000762939453,51.70000076293945
02:48:02,24.200000762939453,51.599998474121094
02:49:02,24.299999237060547,51.900001525878906
02:50:02,24.299999237060547,51.900001525878906
02:51:01,24.299999237060547,51.900001525878906
02:52:02,24.299999237060547,51.900001525878906
02:53:02,24.299999237060547,51.900001525878906
02:54:02,24.299999237060547,51.900001525878906
02:55:02,24.299999237060547,52.0
02:56:02,24.299999237060547,51.79999923706055
02:57:02,24.299999237060547,51.599998474121094
02:58:02,24.399999618530273,51.599998474121094
02:59:02,24.299999237060547,51.5
03:00:01,24.399999618530273,51.400001525878906
03:01:02,24.399999618530273,51.5
03:02:02,24.399999618530273,51.400001525878906
03:03:02,24.399999618530273,51.400001525878906
03:04:02,24.399999618530273,51.29999923706055
03:05:02,24.399999618530273,51.099998474121094
03:06:01,24.399999618530273,51.20000076293945
03:07:01,24.399999618530273,51.0
03:08:01,24.399999618530273,51.099998474121094
03:09:01,24.399999618530273,51.0
03:10:02,24.399999618530273,51.0
03:11:01,24.399999618530273,50.900001525878906
03:12:01,24.399999618530273,50.900001525878906
03:13:01,24.299999237060547,50.70000076293945
03:14:02,24.399999618530273,50.70000076293945
03:15:01,24.399999618530273,50.79999923706055
03:16:01,24.299999237060547,50.70000076293945
03:17:02,24.399999618530273,50.400001525878906
03:18:02,24.299999237060547,49.900001525878906
03:19:02,24.299999237060547,49.79999923706055
03:20:02,24.299999237060547,49.900001525878906
03:21:02,24.299999237060547,50.099998474121094
03:22:02,24.299999237060547,50.20000076293945
03:23:02,24.299999237060547,50.29999923706055
03:24:02,24.399999618530273,50.099998474121094
03:25:02,24.399999618530273,50.20000076293945
03:26:02,24.399999618530273,50.20000076293945
03:27:02,24.399999618530273,50.099998474121094
03:28:02,24.399999618530273,50.20000076293945
03:29:02,24.399999618530273,50.20000076293945
03:30:02,24.399999618530273,49.900001525878906
03:31:02,24.399999618530273,49.70000076293945
03:32:01,24.299999237060547,50.29999923706055
03:33:01,24.299999237060547,50.79999923706055
03:34:02,24.299999237060547,50.70000076293945
03:35:01,24.299999237060547,50.79999923706055
03:36:01,24.399999618530273,50.5
03:37:01,24.399999618530273,50.5
03:38:01,24.399999618530273,50.20000076293945
03:39:01,24.399999618530273,50.400001525878906
03:40:02,24.399999618530273,49.70000076293945
03:41:02,24.399999618530273,50.099998474121094
03:42:02,24.399999618530273,50.5
03:43:01,24.399999618530273,50.599998474121094
03:44:02,24.399999618530273,50.0
03:45:02,24.399999618530273,50.599998474121094
03:46:02,24.399999618530273,50.400001525878906
03:47:01,24.399999618530273,50.29999923706055
03:48:01,24.399999618530273,50.599998474121094
03:49:01,24.399999618530273,50.20000076293945
03:50:02,24.299999237060547,50.400001525878906
03:51:02,24.299999237060547,50.29999923706055
03:52:02,24.299999237060547,50.5
03:53:01,24.299999237060547,50.79999923706055
03:54:01,24.299999237060547,49.79999923706055
03:55:01,24.299999237060547,49.29999923706055
03:56:01,24.200000762939453,49.5
03:57:02,24.200000762939453,50.79999923706055
03:58:02,24.299999237060547,50.79999923706055
03:59:01,24.299999237060547,50.099998474121094
04:00:01,24.200000762939453,50.400001525878906
04:01:01,24.299999237060547,50.599998474121094
04:02:02,24.299999237060547,50.599998474121094
04:03:02,24.200000762939453,50.29999923706055
04:04:02,24.200000762939453,50.599998474121094
04:05:01,24.200000762939453,50.79999923706055
04:06:02,24.200000762939453,50.900001525878906
04:07:02,24.200000762939453,51.0
04:08:02,24.200000762939453,50.70000076293945
04:09:02,24.200000762939453,51.0
04:10:02,24.200000762939453,51.099998474121094
04:11:02,24.100000381469727,50.20000076293945
04:12:01,24.100000381469727,50.099998474121094
04:13:01,24.100000381469727,50.29999923706055
04:14:01,24.100000381469727,50.20000076293945
04:15:01,24.100000381469727,50.20000076293945
04:16:01,24.100000381469727,50.20000076293945
04:17:02,24.100000381469727,50.20000076293945
04:18:02,24.0,50.099998474121094
04:19:01,24.100000381469727,50.099998474121094
04:20:02,24.0,50.0
04:21:01,24.0,50.099998474121094
04:22:01,24.100000381469727,50.20000076293945
04:23:01,24.100000381469727,50.099998474121094
04:24:01,24.100000381469727,50.29999923706055
04:25:01,24.100000381469727,50.20000076293945
04:26:01,24.0,49.900001525878906
04:27:01,24.0,50.0
04:28:01,24.0,49.900001525878906
04:29:02,24.0,49.900001525878906
04:30:02,24.0,50.0
04:31:01,24.0,50.0
04:32:01,24.0,50.0
04:33:01,24.0,50.0
04:34:01,24.0,50.099998474121094
04:35:01,24.0,50.099998474121094
04:36:01,24.0,50.099998474121094
04:37:01,24.0,50.0
04:38:01,23.899999618530273,49.900001525878906
04:39:01,24.0,49.900001525878906
04:40:02,23.899999618530273,50.099998474121094
04:41:02,24.0,50.0
04:42:02,24.0,50.099998474121094
04:43:02,23.899999618530273,49.900001525878906
04:44:01,24.0,49.900001525878906
04:45:01,24.0,50.099998474121094
04:46:02,24.0,50.099998474121094
04:47:02,23.899999618530273,50.0
04:48:02,23.899999618530273,50.099998474121094
04:49:02,23.899999618530273,50.099998474121094
04:50:02,24.0,49.900001525878906
04:51:02,23.899999618530273,50.0
04:52:02,23.899999618530273,50.0
04:53:02,24.0,49.900001525878906
04:54:01,23.899999618530273,50.0
04:55:01,23.899999618530273,50.099998474121094
04:56:01,23.899999618530273,50.099998474121094
04:57:02,23.899999618530273,50.0
04:58:02,23.899999618530273,50.099998474121094
04:59:02,23.899999618530273,50.0
05:00:02,23.899999618530273,49.900001525878906
05:01:02,23.899999618530273,49.900001525878906
05:02:02,23.899999618530273,50.0
05:03:01,23.899999618530273,50.0
05:04:02,23.899999618530273,50.0
05:05:02,23.899999618530273,49.900001525878906
05:06:01,23.899999618530273,50.0
05:07:02,23.899999618530273,50.0
05:08:01,23.899999618530273,49.900001525878906
05:09:01,23.899999618530273,50.0
05:10:02,23.899999618530273,50.0
05:11:02,23.899999618530273,50.0
05:12:02,23.899999618530273,50.0
05:13:02,23.899999618530273,50.0
05:14:02,23.899999618530273,50.0
05:15:02,23.799999237060547,49.79999923706055
05:16:02,23.899999618530273,49.900001525878906
05:17:02,23.899999618530273,49.900001525878906
05:18:02,23.899999618530273,50.099998474121094
05:19:02,23.899999618530273,49.900001525878906
05:20:02,23.899999618530273,49.900001525878906
05:21:02,23.899999618530273,49.900001525878906
05:22:02,23.899999618530273,50.0
05:23:01,23.899999618530273,49.70000076293945
05:24:01,23.899999618530273,49.900001525878906
05:25:01,23.899999618530273,50.0
05:26:01,23.899999618530273,49.900001525878906
05:27:02,23.899999618530273,49.900001525878906
05:28:02,23.899999618530273,50.0
05:29:02,23.899999618530273,49.900001525878906
05:30:02,23.799999237060547,49.70000076293945
05:31:01,23.899999618530273,49.70000076293945
05:32:01,23.899999618530273,49.900001525878906
05:33:01,23.899999618530273,49.70000076293945
05:34:01,23.899999618530273,49.70000076293945
05:35:01,23.899999618530273,49.70000076293945
05:36:02,23.899999618530273,49.599998474121094
05:37:02,23.899999618530273,49.599998474121094
05:38:02,23.899999618530273,49.599998474121094
05:39:01,23.899999618530273,49.70000076293945
05:40:01,23.799999237060547,49.5
05:41:01,23.899999618530273,49.599998474121094
05:42:01,23.899999618530273,49.599998474121094
05:43:01,23.899999618530273,49.599998474121094
05:44:01,23.899999618530273,49.70000076293945
05:45:01,23.899999618530273,49.599998474121094
05:46:01,23.899999618530273,49.599998474121094
05:47:02,23.899999618530273,49.79999923706055
05:48:01,23.899999618530273,49.599998474121094
05:49:01,23.899999618530273,49.599998474121094
05:50:02,23.899999618530273,49.70000076293945
05:51:01,23.899999618530273,49.599998474121094
05:52:01,23.899999618530273,49.599998474121094
05:53:01,23.899999618530273,49.70000076293945
05:54:01,23.899999618530273,49.70000076293945
05:55:02,23.899999618530273,49.599998474121094
05:56:02,23.899999618530273,49.599998474121094
05:57:02,23.899999618530273,49.599998474121094
05:58:02,23.899999618530273,49.599998474121094
05:59:02,23.899999618530273,49.599998474121094
06:00:02,23.899999618530273,49.5
06:01:02,23.899999618530273,49.599998474121094
06:02:02,23.899999618530273,49.599998474121094
06:03:01,23.799999237060547,49.5
06:04:01,23.799999237060547,49.400001525878906
06:05:02,23.799999237060547,49.400001525878906
06:06:01,23.899999618530273,49.5
06:07:01,23.799999237060547,49.400001525878906
06:08:02,23.799999237060547,49.400001525878906
06:09:02,23.799999237060547,49.400001525878906
06:10:02,23.799999237060547,49.5
06:11:02,23.799999237060547,49.5
06:12:02,23.799999237060547,49.400001525878906
06:13:02,23.799999237060547,49.29999923706055
06:14:02,23.799999237060547,49.599998474121094
06:15:01,23.799999237060547,49.400001525878906
06:16:01,23.799999237060547,49.20000076293945
06:17:01,23.799999237060547,49.20000076293945
06:18:01,23.799999237060547,49.29999923706055
06:19:01,23.799999237060547,49.20000076293945
06:20:02,23.799999237060547,49.20000076293945
06:21:02,23.799999237060547,49.20000076293945
06:22:01,23.799999237060547,49.29999923706055
06:23:01,23.799999237060547,49.20000076293945
06:24:02,23.799999237060547,49.20000076293945
06:25:02,23.799999237060547,49.20000076293945
06:26:02,23.799999237060547,49.400001525878906
06:27:02,23.799999237060547,49.400001525878906
06:28:02,23.799999237060547,49.400001525878906
06:29:02,23.799999237060547,49.20000076293945
06:30:02,23.799999237060547,49.20000076293945
06:31:02,23.799999237060547,49.20000076293945
06:32:02,23.799999237060547,49.20000076293945
06:33:02,23.799999237060547,49.099998474121094
06:34:02,23.899999618530273,49.20000076293945
06:35:02,23.799999237060547,49.099998474121094
06:36:01,23.899999618530273,49.20000076293945
06:37:02,23.799999237060547,49.099998474121094
06:38:02,23.799999237060547,49.20000076293945
06:39:01,23.899999618530273,49.20000076293945
06:40:02,23.899999618530273,49.29999923706055
06:41:01,23.899999618530273,49.20000076293945
06:42:01,23.899999618530273,49.099998474121094
06:43:01,23.899999618530273,49.099998474121094
06:44:01,23.899999618530273,49.099998474121094
06:45:01,23.899999618530273,49.0
06:46:01,23.899999618530273,49.0
06:47:01,23.899999618530273,49.0
06:48:01,23.799999237060547,48.900001525878906
06:49:02,23.899999618530273,49.20000076293945
06:50:02,23.899999618530273,49.0
06:51:02,23.899999618530273,49.0
06:52:02,23.899999618530273,49.0
06:53:02,23.899999618530273,49.099998474121094
06:54:02,23.899999618530273,49.20000076293945
06:55:02,23.899999618530273,49.29999923706055
06:56:02,23.899999618530273,48.900001525878906
06:57:02,23.899999618530273,49.0
06:58:02,23.899999618530273,49.0
06:59:01,23.899999618530273,48.900001525878906
07:00:01,23.899999618530273,49.099998474121094
07:01:01,23.899999618530273,48.900001525878906
07:02:02,23.899999618530273,48.900001525878906
07:03:01,23.899999618530273,48.900001525878906
07:04:01,23.899999618530273,48.900001525878906
07:05:02,23.899999618530273,48.900001525878906
07:06:01,23.899999618530273,48.79999923706055
07:07:01,23.899999618530273,49.0
07:08:01,23.899999618530273,49.0
07:09:01,23.899999618530273,48.900001525878906
07:10:02,23.899999618530273,48.900001525878906
07:11:02,23.799999237060547,48.900001525878906
07:12:01,23.899999618530273,49.0
07:13:01,23.899999618530273,48.900001525878906
07:14:01,23.899999618530273,48.900001525878906
07:15:02,23.899999618530273,48.900001525878906
07:16:01,23.899999618530273,48.900001525878906
07:17:01,23.899999618530273,49.0
07:18:01,23.899999618530273,48.900001525878906
07:19:01,23.899999618530273,48.900001525878906
07:20:02,23.899999618530273,50.400001525878906
07:21:01,23.799999237060547,48.900001525878906
07:22:01,23.799999237060547,48.79999923706055
07:23:01,23.899999618530273,49.099998474121094
07:24:01,23.899999618530273,48.900001525878906
07:25:02,23.899999618530273,48.79999923706055
07:26:02,23.899999618530273,48.900001525878906
07:27:02,23.899999618530273,48.900001525878906
07:28:02,23.899999618530273,48.900001525878906
07:29:02,23.799999237060547,48.79999923706055
07:30:02,23.899999618530273,48.79999923706055
07:31:02,23.799999237060547,48.70000076293945
07:32:02,23.799999237060547,48.79999923706055
07:33:01,23.899999618530273,48.70000076293945
07:34:01,23.899999618530273,48.70000076293945
07:35:01,23.799999237060547,48.599998474121094
07:36:02,23.899999618530273,48.79999923706055
07:37:02,23.899999618530273,48.70000076293945
07:38:02,23.899999618530273,48.79999923706055
07:39:02,23.899999618530273,48.79999923706055
07:40:02,23.899999618530273,48.70000076293945
07:41:01,23.799999237060547,48.400001525878906
07:42:02,23.799999237060547,48.5
07:43:02,23.899999618530273,48.79999923706055
07:44:01,23.899999618530273,48.900001525878906
07:45:01,23.899999618530273,48.599998474121094
07:46:01,23.899999618530273,48.70000076293945
07:47:01,23.799999237060547,48.400001525878906
07:48:01,23.899999618530273,48.5
07:49:02,23.899999618530273,48.599998474121094
07:50:02,23.899999618530273,49.20000076293945
07:51:02,24.0,51.5
07:18:02,24.299999237060547,49.099998474121094
07:19:01,24.200000762939453,48.400001525878906
07:20:02,24.200000762939453,47.900001525878906
07:21:01,24.200000762939453,48.29999923706055
07:22:02,24.200000762939453,48.5
