DATE: Fri, 14 Aug 2015 00:00:05 +0000
02:40:02,24.0,44.0
02:41:01,24.0,44.099998474121094
02:42:01,24.0,44.099998474121094
02:43:01,24.0,44.099998474121094
02:44:01,24.0,44.099998474121094
02:45:02,24.0,44.0
02:46:02,24.0,44.099998474121094
02:47:02,24.0,44.099998474121094
02:48:02,24.0,44.099998474121094
02:49:02,24.0,44.099998474121094
02:50:02,24.0,44.099998474121094
02:51:02,24.0,44.0
02:52:02,24.0,44.099998474121094
02:53:01,24.0,44.099998474121094
02:54:02,23.899999618530273,44.099998474121094
02:55:02,24.0,44.099998474121094
02:56:02,23.899999618530273,44.099998474121094
02:57:01,23.899999618530273,44.099998474121094
02:58:02,23.899999618530273,44.099998474121094
02:59:01,23.899999618530273,44.099998474121094
03:00:02,24.0,44.099998474121094
03:01:02,23.899999618530273,44.099998474121094
03:02:02,23.899999618530273,44.099998474121094
03:03:02,23.899999618530273,44.099998474121094
03:04:02,23.899999618530273,44.20000076293945
03:05:02,23.899999618530273,44.099998474121094
03:06:02,23.899999618530273,44.099998474121094
03:07:01,23.899999618530273,44.099998474121094
03:08:01,23.899999618530273,44.099998474121094
03:09:02,23.899999618530273,44.099998474121094
03:10:02,23.899999618530273,44.099998474121094
03:11:02,24.0,44.099998474121094
03:12:02,23.899999618530273,44.20000076293945
03:13:02,23.899999618530273,44.20000076293945
03:14:01,23.899999618530273,44.20000076293945
03:15:01,23.899999618530273,44.20000076293945
03:16:02,23.899999618530273,44.20000076293945
03:17:02,23.899999618530273,44.20000076293945
03:18:02,23.899999618530273,44.29999923706055
03:19:02,24.0,44.29999923706055
03:20:02,23.899999618530273,44.29999923706055
03:21:02,23.899999618530273,44.29999923706055
03:22:02,23.899999618530273,44.29999923706055
03:23:02,23.899999618530273,44.29999923706055
03:24:02,23.899999618530273,44.29999923706055
03:25:01,23.899999618530273,44.400001525878906
03:26:01,23.899999618530273,44.400001525878906
03:27:02,23.899999618530273,44.400001525878906
03:28:02,23.899999618530273,44.5
03:29:02,23.899999618530273,44.5
03:30:02,23.799999237060547,44.400001525878906
03:31:01,23.899999618530273,44.5
03:32:01,23.799999237060547,44.400001525878906
03:33:01,23.899999618530273,44.599998474121094
03:34:01,23.799999237060547,44.5
03:35:01,23.799999237060547,44.400001525878906
03:36:02,23.799999237060547,44.5
03:37:02,23.799999237060547,44.5
03:38:02,23.799999237060547,44.400001525878906
03:39:01,23.799999237060547,44.5
03:40:02,23.899999618530273,44.5
03:41:02,23.799999237060547,44.5
03:42:02,23.799999237060547,44.5
03:43:02,23.799999237060547,44.5
03:44:02,23.799999237060547,44.5
03:45:02,23.799999237060547,44.5
03:46:01,23.799999237060547,44.5
03:47:01,23.799999237060547,44.599998474121094
03:48:01,23.799999237060547,44.5
03:49:02,23.799999237060547,44.599998474121094
03:50:02,23.799999237060547,44.5
03:51:02,23.700000762939453,44.599998474121094
03:52:02,23.799999237060547,44.5
03:53:02,23.799999237060547,44.599998474121094
03:54:02,23.799999237060547,44.599998474121094
03:55:02,23.700000762939453,44.70000076293945
03:56:02,23.799999237060547,44.70000076293945
03:57:02,23.700000762939453,44.599998474121094
03:58:02,23.799999237060547,44.599998474121094
03:59:01,23.700000762939453,44.599998474121094
04:00:02,23.799999237060547,44.599998474121094
04:01:02,23.799999237060547,44.599998474121094
04:02:02,23.799999237060547,44.70000076293945
04:03:01,23.799999237060547,44.70000076293945
04:04:01,23.700000762939453,44.70000076293945
04:05:02,23.700000762939453,44.70000076293945
04:06:01,23.700000762939453,44.70000076293945
04:07:01,23.700000762939453,44.70000076293945
04:08:02,23.700000762939453,44.70000076293945
04:09:02,23.799999237060547,44.70000076293945
04:10:02,23.700000762939453,44.70000076293945
04:11:01,23.700000762939453,45.20000076293945
04:12:01,23.700000762939453,44.70000076293945
04:13:01,23.600000381469727,44.599998474121094
04:14:01,23.700000762939453,44.70000076293945
04:15:01,23.700000762939453,44.70000076293945
04:16:02,23.700000762939453,44.70000076293945
04:17:02,23.700000762939453,44.70000076293945
04:18:02,23.600000381469727,44.599998474121094
04:19:02,23.600000381469727,44.599998474121094
04:20:02,23.600000381469727,44.70000076293945
04:21:01,23.600000381469727,44.599998474121094
04:22:01,23.600000381469727,44.70000076293945
04:23:01,23.700000762939453,44.79999923706055
04:24:01,23.700000762939453,44.79999923706055
04:25:01,23.700000762939453,44.79999923706055
04:26:01,23.700000762939453,44.70000076293945
04:27:02,23.600000381469727,44.599998474121094
04:28:02,23.600000381469727,44.70000076293945
04:29:01,23.700000762939453,44.79999923706055
04:30:02,23.700000762939453,44.70000076293945
04:31:01,23.700000762939453,44.70000076293945
04:32:01,23.600000381469727,44.599998474121094
04:33:02,23.600000381469727,44.599998474121094
04:34:01,23.600000381469727,44.599998474121094
04:35:01,23.600000381469727,44.599998474121094
04:36:01,23.600000381469727,44.599998474121094
04:37:01,23.600000381469727,44.70000076293945
04:38:01,23.600000381469727,44.70000076293945
04:39:01,23.600000381469727,44.70000076293945
04:40:02,23.600000381469727,44.70000076293945
04:41:02,23.600000381469727,44.70000076293945
04:42:02,23.600000381469727,44.70000076293945
04:43:02,23.600000381469727,45.099998474121094
04:44:02,23.600000381469727,44.70000076293945
04:45:01,23.600000381469727,44.70000076293945
04:46:01,23.600000381469727,44.70000076293945
04:47:01,23.600000381469727,44.79999923706055
04:48:02,23.600000381469727,44.70000076293945
04:49:02,23.5,44.79999923706055
04:50:02,23.600000381469727,44.79999923706055
04:51:01,23.600000381469727,44.79999923706055
04:52:01,23.600000381469727,44.79999923706055
04:53:01,23.600000381469727,44.900001525878906
04:54:02,23.600000381469727,44.79999923706055
04:55:02,23.5,44.79999923706055
04:56:02,23.600000381469727,44.900001525878906
04:57:02,23.5,44.79999923706055
04:58:02,23.5,44.900001525878906
04:59:02,23.5,44.900001525878906
05:00:02,23.600000381469727,44.79999923706055
05:01:02,23.5,44.79999923706055
05:02:02,23.5,44.900001525878906
05:03:02,23.600000381469727,44.79999923706055
05:04:02,23.5,44.900001525878906
05:05:02,23.600000381469727,44.900001525878906
05:06:01,23.5,44.900001525878906
05:07:02,23.5,45.0
05:08:02,23.5,44.900001525878906
05:09:02,23.5,44.900001525878906
05:10:02,23.5,44.900001525878906
05:11:01,23.5,45.0
05:12:01,23.5,45.0
05:13:02,23.5,45.0
05:14:02,23.5,44.900001525878906
05:15:02,23.5,45.0
05:16:02,23.5,45.0
05:17:01,23.5,45.0
05:18:02,23.5,45.0
05:19:01,23.5,45.0
05:20:02,23.399999618530273,45.0
05:21:01,23.399999618530273,44.900001525878906
05:22:01,23.399999618530273,44.900001525878906
05:23:02,23.5,45.0
05:24:02,23.399999618530273,45.0
05:25:02,23.399999618530273,45.0
05:26:02,23.399999618530273,45.0
05:27:02,23.399999618530273,45.0
05:28:02,23.399999618530273,45.0
05:29:02,23.399999618530273,45.0
05:30:02,23.399999618530273,45.0
05:31:01,23.399999618530273,45.0
05:32:01,23.399999618530273,45.0
05:33:02,23.399999618530273,45.0
05:34:02,23.399999618530273,45.0
05:35:02,23.399999618530273,45.0
05:36:02,23.399999618530273,45.0
05:37:01,23.399999618530273,45.0
05:38:02,23.399999618530273,45.0
05:39:02,23.399999618530273,45.0
05:40:02,23.399999618530273,45.0
05:41:01,23.299999237060547,45.099998474121094
05:42:02,23.299999237060547,45.099998474121094
05:43:01,23.299999237060547,45.0
05:44:02,23.399999618530273,45.099998474121094
05:45:02,23.299999237060547,45.099998474121094
05:46:02,23.299999237060547,45.099998474121094
05:47:02,23.399999618530273,45.099998474121094
05:48:02,23.299999237060547,45.099998474121094
05:49:01,23.399999618530273,45.099998474121094
05:50:02,23.299999237060547,45.099998474121094
05:51:01,23.399999618530273,45.099998474121094
05:52:01,23.399999618530273,45.099998474121094
05:53:01,23.399999618530273,45.20000076293945
05:54:01,23.399999618530273,45.20000076293945
05:55:01,23.299999237060547,45.20000076293945
05:56:01,23.299999237060547,45.20000076293945
05:57:02,23.299999237060547,45.20000076293945
05:58:01,23.299999237060547,45.20000076293945
05:59:02,23.299999237060547,45.20000076293945
06:00:02,23.299999237060547,45.29999923706055
06:01:02,23.299999237060547,45.20000076293945
06:02:02,23.299999237060547,45.29999923706055
06:03:02,23.299999237060547,45.20000076293945
06:04:02,23.299999237060547,45.29999923706055
06:05:02,23.299999237060547,45.29999923706055
06:06:02,23.299999237060547,45.20000076293945
06:07:02,23.299999237060547,45.20000076293945
06:08:02,23.200000762939453,45.099998474121094
06:09:01,23.299999237060547,45.20000076293945
06:10:02,23.299999237060547,45.20000076293945
06:11:01,23.200000762939453,45.099998474121094
06:12:02,23.299999237060547,45.20000076293945
06:13:01,23.299999237060547,45.29999923706055
06:14:01,23.299999237060547,45.29999923706055
06:15:01,23.299999237060547,45.29999923706055
06:16:01,23.200000762939453,45.20000076293945
06:17:02,23.200000762939453,45.20000076293945
06:18:02,23.200000762939453,45.20000076293945
06:19:02,23.200000762939453,45.099998474121094
06:20:02,23.200000762939453,45.20000076293945
06:21:02,23.200000762939453,45.20000076293945
06:22:02,23.200000762939453,45.20000076293945
06:23:02,23.200000762939453,45.20000076293945
06:24:02,23.200000762939453,45.20000076293945
06:25:02,23.200000762939453,45.20000076293945
06:26:02,23.200000762939453,45.20000076293945
06:27:02,23.200000762939453,45.20000076293945
06:28:02,23.200000762939453,45.20000076293945
06:29:02,23.200000762939453,45.20000076293945
06:30:02,23.200000762939453,45.20000076293945
06:31:01,23.200000762939453,45.20000076293945
06:32:01,23.200000762939453,45.20000076293945
06:33:01,23.200000762939453,45.20000076293945
06:34:01,23.200000762939453,45.20000076293945
06:35:01,23.200000762939453,45.20000076293945
06:36:01,23.100000381469727,45.20000076293945
06:37:01,23.200000762939453,45.099998474121094
06:38:01,23.200000762939453,45.099998474121094
06:39:01,23.100000381469727,45.20000076293945
06:40:02,23.100000381469727,45.20000076293945
06:41:01,23.100000381469727,45.099998474121094
06:42:01,23.200000762939453,45.20000076293945
06:43:01,23.200000762939453,45.20000076293945
06:44:01,23.100000381469727,45.099998474121094
06:45:01,23.200000762939453,45.20000076293945
06:46:01,23.100000381469727,45.20000076293945
06:47:01,23.100000381469727,45.20000076293945
06:48:01,23.100000381469727,45.20000076293945
06:49:02,23.100000381469727,45.20000076293945
06:50:02,23.100000381469727,45.20000076293945
06:51:01,23.100000381469727,45.20000076293945
06:52:01,23.100000381469727,45.20000076293945
06:53:02,23.100000381469727,45.20000076293945
06:54:02,23.100000381469727,45.20000076293945
06:55:02,23.100000381469727,45.20000076293945
06:56:02,23.100000381469727,45.099998474121094
06:57:02,23.100000381469727,45.20000076293945
06:58:02,23.100000381469727,45.20000076293945
06:59:02,23.100000381469727,45.20000076293945
07:00:02,23.100000381469727,45.20000076293945
07:01:01,23.100000381469727,45.20000076293945
07:02:02,23.100000381469727,45.29999923706055
07:03:02,23.100000381469727,45.20000076293945
07:04:02,23.100000381469727,45.29999923706055
07:05:02,23.0,45.20000076293945
07:06:02,23.100000381469727,45.29999923706055
07:07:01,23.0,45.29999923706055
07:08:01,23.100000381469727,45.599998474121094
07:09:01,23.0,45.29999923706055
07:10:02,23.0,45.400001525878906
07:11:01,23.0,45.400001525878906
07:12:01,23.0,45.599998474121094
07:13:01,23.100000381469727,45.599998474121094
07:14:01,23.100000381469727,45.79999923706055
07:15:01,23.100000381469727,46.099998474121094
07:16:01,23.100000381469727,45.599998474121094
07:17:02,23.200000762939453,45.599998474121094
07:18:01,23.200000762939453,45.5
07:19:01,23.200000762939453,45.099998474121094
07:20:02,23.299999237060547,45.0
07:21:01,23.399999618530273,45.0
07:22:01,23.399999618530273,44.79999923706055
07:23:01,23.399999618530273,44.70000076293945
07:24:01,23.399999618530273,44.70000076293945
07:25:01,23.399999618530273,44.5
07:26:01,23.5,44.599998474121094
07:27:01,23.5,44.5
07:28:01,23.5,44.5
07:29:01,23.5,44.5
07:30:01,23.5,44.400001525878906
07:31:01,23.5,44.599998474121094
07:32:01,23.5,44.900001525878906
07:33:02,23.600000381469727,45.099998474121094
07:34:02,23.5,45.099998474121094
07:35:01,23.5,45.0
07:36:02,23.600000381469727,44.900001525878906
07:37:01,23.600000381469727,44.70000076293945
07:38:01,23.5,44.599998474121094
07:39:01,23.600000381469727,44.5
07:40:02,23.5,44.400001525878906
07:41:02,23.5,44.70000076293945
07:42:02,23.5,44.599998474121094
07:43:02,23.5,44.599998474121094
07:44:02,23.5,44.599998474121094
07:45:02,23.5,44.400001525878906
07:46:01,23.600000381469727,44.400001525878906
07:47:01,23.600000381469727,44.400001525878906
07:48:01,23.5,44.29999923706055
07:49:01,23.5,44.29999923706055
07:50:02,23.600000381469727,44.29999923706055
07:51:02,23.5,44.20000076293945
07:52:01,23.5,44.20000076293945
07:53:01,23.5,44.20000076293945
07:54:01,23.5,44.29999923706055
07:55:02,23.5,44.400001525878906
07:56:01,23.5,44.400001525878906
07:57:02,23.5,44.29999923706055
07:58:02,23.5,44.400001525878906
07:59:01,23.5,44.400001525878906
08:00:01,23.5,44.400001525878906
08:01:01,23.399999618530273,43.900001525878906
08:02:02,23.399999618530273,44.20000076293945
08:03:01,23.399999618530273,44.20000076293945
08:04:01,23.399999618530273,44.20000076293945
08:05:02,23.399999618530273,44.20000076293945
08:06:02,23.399999618530273,44.20000076293945
08:07:02,23.399999618530273,44.20000076293945
08:08:01,23.399999618530273,44.20000076293945
08:09:02,23.399999618530273,44.20000076293945
08:10:02,23.399999618530273,44.099998474121094
08:11:01,23.399999618530273,44.0
08:12:01,23.5,44.20000076293945
08:13:01,23.5,44.20000076293945
08:14:02,23.5,44.099998474121094
08:15:02,23.5,44.099998474121094
08:16:01,23.5,44.099998474121094
08:17:02,23.5,44.0
08:18:01,23.5,44.0
08:19:01,23.5,44.0
08:20:02,23.5,44.0
08:21:01,23.600000381469727,44.0
08:22:01,23.600000381469727,43.900001525878906
08:23:01,23.600000381469727,44.0
08:24:02,23.5,43.900001525878906
08:25:01,23.600000381469727,43.900001525878906
08:26:01,23.5,43.900001525878906
08:27:01,23.600000381469727,43.900001525878906
08:28:01,23.600000381469727,43.900001525878906
08:29:02,23.600000381469727,43.900001525878906
08:30:02,23.600000381469727,43.900001525878906
08:31:01,23.600000381469727,43.900001525878906
08:32:01,23.600000381469727,43.900001525878906
08:33:01,23.600000381469727,43.900001525878906
08:34:01,23.600000381469727,43.900001525878906
08:35:02,23.600000381469727,43.900001525878906
08:36:02,23.600000381469727,43.900001525878906
08:37:02,23.600000381469727,43.900001525878906
08:38:02,23.600000381469727,44.0
08:39:02,23.600000381469727,43.900001525878906
08:40:02,23.600000381469727,43.900001525878906
08:41:01,23.600000381469727,43.900001525878906
08:42:02,23.600000381469727,43.900001525878906
08:43:01,23.700000762939453,43.900001525878906
08:44:01,23.600000381469727,43.79999923706055
08:45:02,23.600000381469727,43.900001525878906
08:46:01,23.700000762939453,43.900001525878906
08:47:01,23.600000381469727,43.79999923706055
08:48:02,23.700000762939453,43.900001525878906
08:49:01,23.700000762939453,44.0
08:50:02,23.700000762939453,43.900001525878906
08:51:01,23.700000762939453,43.900001525878906
08:52:01,23.700000762939453,44.0
08:53:01,23.700000762939453,44.0
08:54:01,23.700000762939453,44.0
08:55:01,23.600000381469727,43.900001525878906
08:56:02,23.700000762939453,44.0
08:57:02,23.700000762939453,44.0
08:58:02,23.600000381469727,43.900001525878906
08:59:01,23.700000762939453,44.0
09:00:01,23.700000762939453,44.0
09:01:01,23.700000762939453,44.0
09:02:02,23.700000762939453,44.0
09:03:01,23.700000762939453,43.900001525878906
09:04:01,23.700000762939453,44.0
09:05:02,23.700000762939453,44.0
09:06:02,23.700000762939453,44.0
09:07:02,23.700000762939453,44.0
09:08:02,23.700000762939453,44.0
09:09:02,23.700000762939453,44.0
09:10:02,23.700000762939453,43.900001525878906
09:11:01,23.700000762939453,43.900001525878906
09:12:02,23.700000762939453,44.0
09:13:02,23.700000762939453,44.099998474121094
09:14:02,23.600000381469727,44.0
09:15:02,23.600000381469727,44.099998474121094
09:16:02,23.600000381469727,44.099998474121094
09:17:02,23.600000381469727,44.099998474121094
09:18:02,23.600000381469727,44.099998474121094
09:19:01,23.600000381469727,44.20000076293945
09:20:02,23.5,44.20000076293945
09:21:01,23.5,44.20000076293945
09:22:01,23.5,44.20000076293945
09:23:01,23.5,44.20000076293945
09:24:01,23.5,44.29999923706055
09:25:01,23.5,44.29999923706055
09:26:01,23.399999618530273,44.29999923706055
09:27:01,23.5,44.29999923706055
09:28:01,23.399999618530273,44.29999923706055
09:29:01,23.5,44.400001525878906
09:30:01,23.399999618530273,44.400001525878906
09:31:01,23.399999618530273,44.400001525878906
09:32:01,23.399999618530273,44.400001525878906
09:33:02,23.399999618530273,44.900001525878906
09:34:02,23.399999618530273,44.400001525878906
09:35:02,23.399999618530273,44.5
09:36:02,23.399999618530273,44.5
09:37:02,23.399999618530273,44.5
09:38:02,23.399999618530273,44.5
09:39:02,23.299999237060547,44.70000076293945
09:40:02,23.299999237060547,44.599998474121094
09:41:01,23.299999237060547,44.599998474121094
09:42:02,23.200000762939453,44.5
09:43:01,23.299999237060547,44.599998474121094
09:44:01,23.299999237060547,44.599998474121094
09:45:01,23.299999237060547,44.70000076293945
09:46:01,23.200000762939453,44.599998474121094
09:47:01,23.200000762939453,44.599998474121094
09:48:01,23.299999237060547,44.70000076293945
09:49:01,23.299999237060547,44.599998474121094
09:50:01,23.200000762939453,44.400001525878906
09:51:02,23.299999237060547,44.5
09:52:01,23.299999237060547,44.5
09:53:02,23.200000762939453,44.29999923706055
09:54:01,23.200000762939453,44.29999923706055
09:55:02,23.299999237060547,44.5
09:56:02,23.200000762939453,44.29999923706055
09:57:01,23.299999237060547,44.29999923706055
09:58:02,23.299999237060547,44.20000076293945
09:59:02,23.299999237060547,44.20000076293945
10:00:01,23.299999237060547,44.20000076293945
10:01:02,23.299999237060547,44.20000076293945
10:02:02,23.299999237060547,44.20000076293945
10:03:01,23.200000762939453,44.099998474121094
10:04:02,23.299999237060547,44.20000076293945
10:05:02,23.299999237060547,44.20000076293945
10:06:02,23.299999237060547,44.20000076293945
10:07:02,23.299999237060547,44.20000076293945
10:08:01,23.200000762939453,44.099998474121094
10:09:01,23.299999237060547,44.20000076293945
10:10:02,23.299999237060547,44.20000076293945
10:11:01,23.299999237060547,44.099998474121094
10:12:01,23.299999237060547,44.20000076293945
10:13:01,23.299999237060547,44.20000076293945
10:14:01,23.299999237060547,44.20000076293945
10:15:01,23.299999237060547,44.20000076293945
10:16:01,23.200000762939453,44.099998474121094
10:17:02,23.200000762939453,44.0
10:18:01,23.200000762939453,44.099998474121094
10:19:01,23.200000762939453,44.099998474121094
10:20:02,23.200000762939453,44.099998474121094
10:21:01,23.200000762939453,44.099998474121094
10:22:02,23.200000762939453,44.099998474121094
10:23:02,23.200000762939453,44.099998474121094
10:24:02,23.200000762939453,44.099998474121094
10:25:02,23.200000762939453,44.20000076293945
10:26:02,23.200000762939453,44.20000076293945
10:27:01,23.200000762939453,44.20000076293945
10:28:01,23.200000762939453,44.20000076293945
10:29:01,23.200000762939453,44.20000076293945
10:30:02,23.200000762939453,44.20000076293945
10:31:01,23.200000762939453,44.20000076293945
10:32:01,23.100000381469727,44.20000076293945
10:33:01,23.100000381469727,44.29999923706055
10:34:01,23.100000381469727,44.400001525878906
10:35:02,23.100000381469727,44.5
10:36:01,23.100000381469727,44.5
10:37:02,23.100000381469727,44.5
10:38:02,23.100000381469727,44.5
10:39:02,23.100000381469727,44.599998474121094
10:40:02,23.0,44.5
10:41:02,23.0,44.5
10:42:02,23.0,44.599998474121094
10:43:02,23.0,44.599998474121094
10:44:01,23.0,44.599998474121094
10:45:01,23.0,44.599998474121094
10:46:01,22.899999618530273,44.599998474121094
10:47:01,22.899999618530273,44.70000076293945
10:48:01,22.899999618530273,44.70000076293945
10:49:01,22.899999618530273,44.70000076293945
10:50:02,22.899999618530273,44.70000076293945
10:51:01,22.899999618530273,44.70000076293945
10:52:01,22.899999618530273,44.70000076293945
10:53:01,22.899999618530273,44.79999923706055
10:54:02,22.799999237060547,44.70000076293945
10:55:01,22.799999237060547,45.0
10:56:01,22.799999237060547,44.70000076293945
10:57:01,22.799999237060547,44.70000076293945
10:58:02,22.799999237060547,44.70000076293945
10:59:01,22.799999237060547,44.70000076293945
11:00:01,22.799999237060547,44.70000076293945
11:01:01,22.799999237060547,44.70000076293945
11:02:02,22.799999237060547,44.70000076293945
11:03:01,22.799999237060547,44.79999923706055
11:04:02,22.799999237060547,44.79999923706055
11:05:02,22.799999237060547,44.79999923706055
11:06:01,22.799999237060547,44.79999923706055
11:07:01,22.799999237060547,44.70000076293945
11:08:02,22.799999237060547,44.79999923706055
11:09:02,22.799999237060547,44.70000076293945
11:10:02,22.799999237060547,44.70000076293945
11:11:01,22.799999237060547,44.79999923706055
11:12:01,22.799999237060547,44.79999923706055
11:13:01,22.799999237060547,44.79999923706055
11:14:01,22.799999237060547,44.79999923706055
11:15:02,22.799999237060547,44.900001525878906
11:16:01,22.799999237060547,44.900001525878906
11:17:01,22.799999237060547,44.79999923706055
11:18:01,22.799999237060547,44.900001525878906
11:19:02,22.700000762939453,44.900001525878906
11:20:02,22.700000762939453,44.900001525878906
