DATE: Mon, 10 Aug 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:01,22.5,46.79999923706055
00:01:01,22.5,46.79999923706055
00:02:02,22.5,46.79999923706055
00:03:02,22.5,46.900001525878906
00:04:02,22.5,46.79999923706055
00:05:02,22.5,46.900001525878906
00:06:01,22.399999618530273,46.79999923706055
00:07:02,22.399999618530273,46.79999923706055
00:08:02,22.399999618530273,46.79999923706055
00:09:01,22.399999618530273,46.79999923706055
00:10:02,22.5,46.900001525878906
00:11:01,22.5,46.900001525878906
00:12:02,22.399999618530273,46.79999923706055
00:13:01,22.399999618530273,46.900001525878906
00:14:01,22.5,46.900001525878906
00:15:01,22.5,46.900001525878906
00:16:01,22.399999618530273,46.79999923706055
00:17:02,22.5,46.900001525878906
00:18:02,22.399999618530273,46.79999923706055
00:19:01,22.399999618530273,46.79999923706055
00:20:02,22.399999618530273,46.70000076293945
00:21:01,22.5,46.79999923706055
00:22:01,22.399999618530273,46.70000076293945
00:23:02,22.399999618530273,46.79999923706055
00:24:02,22.399999618530273,46.79999923706055
00:25:02,22.399999618530273,46.79999923706055
00:26:01,22.5,46.79999923706055
00:27:01,22.399999618530273,46.79999923706055
00:28:02,22.5,46.900001525878906
00:29:02,22.399999618530273,46.79999923706055
00:30:02,22.399999618530273,46.79999923706055
00:31:02,22.399999618530273,46.79999923706055
00:32:01,22.399999618530273,46.900001525878906
00:33:01,22.399999618530273,46.900001525878906
00:34:02,22.399999618530273,46.900001525878906
00:35:02,22.399999618530273,46.900001525878906
00:36:01,22.399999618530273,46.900001525878906
00:37:02,22.399999618530273,46.900001525878906
00:38:02,22.399999618530273,46.900001525878906
00:39:02,22.399999618530273,46.900001525878906
00:40:02,22.399999618530273,46.79999923706055
00:41:02,22.399999618530273,46.900001525878906
00:42:02,22.399999618530273,46.900001525878906
00:43:02,22.399999618530273,46.900001525878906
00:44:02,22.299999237060547,46.900001525878906
00:45:01,22.399999618530273,46.79999923706055
00:46:01,22.299999237060547,46.900001525878906
00:47:01,22.299999237060547,46.900001525878906
00:48:01,22.399999618530273,46.900001525878906
00:49:02,22.399999618530273,46.900001525878906
00:50:02,22.399999618530273,46.79999923706055
00:51:02,22.299999237060547,46.79999923706055
00:52:01,22.299999237060547,47.0
00:53:01,22.299999237060547,46.79999923706055
00:54:02,22.299999237060547,47.29999923706055
00:55:02,22.299999237060547,46.900001525878906
00:56:02,22.299999237060547,46.900001525878906
00:57:02,22.299999237060547,46.79999923706055
00:58:02,22.299999237060547,46.900001525878906
00:59:01,22.299999237060547,46.900001525878906
01:00:01,22.299999237060547,46.900001525878906
01:01:01,22.299999237060547,46.900001525878906
01:02:02,22.299999237060547,46.900001525878906
01:03:02,22.299999237060547,46.900001525878906
01:04:02,22.299999237060547,46.900001525878906
01:05:02,22.299999237060547,46.900001525878906
01:06:02,22.299999237060547,46.900001525878906
01:07:01,22.299999237060547,46.900001525878906
01:08:02,22.299999237060547,47.0
01:09:01,22.299999237060547,47.0
01:10:02,22.299999237060547,46.900001525878906
01:11:01,22.200000762939453,46.79999923706055
01:12:02,22.200000762939453,46.79999923706055
01:13:01,22.299999237060547,46.900001525878906
01:14:02,22.299999237060547,46.900001525878906
01:15:02,22.200000762939453,46.79999923706055
01:16:02,22.200000762939453,46.79999923706055
01:17:01,22.299999237060547,46.900001525878906
01:18:01,22.200000762939453,46.79999923706055
01:19:02,22.200000762939453,46.79999923706055
01:20:02,22.200000762939453,46.79999923706055
01:21:02,22.299999237060547,46.900001525878906
01:22:02,22.200000762939453,46.79999923706055
01:23:02,22.200000762939453,46.79999923706055
01:24:02,22.299999237060547,47.0
01:25:02,22.200000762939453,46.900001525878906
01:26:02,22.299999237060547,46.900001525878906
01:27:02,22.200000762939453,46.900001525878906
01:28:01,22.200000762939453,46.900001525878906
01:29:01,22.200000762939453,47.0
01:30:02,22.200000762939453,46.900001525878906
01:31:01,22.200000762939453,47.0
01:32:01,22.200000762939453,47.0
01:33:01,22.200000762939453,47.0
01:34:01,22.200000762939453,47.0
01:35:01,22.200000762939453,47.0
01:36:01,22.200000762939453,47.0
01:37:01,22.200000762939453,47.0
01:38:01,22.200000762939453,47.0
01:39:01,22.200000762939453,47.099998474121094
01:40:02,22.100000381469727,47.0
01:41:02,22.200000762939453,47.0
01:42:01,22.200000762939453,47.0
01:43:01,22.200000762939453,47.0
01:44:01,22.100000381469727,47.099998474121094
01:45:01,22.100000381469727,47.0
01:46:02,22.200000762939453,47.0
01:47:02,22.200000762939453,47.099998474121094
01:48:02,22.100000381469727,47.099998474121094
01:49:01,22.200000762939453,47.099998474121094
01:50:02,22.200000762939453,47.099998474121094
01:51:01,22.200000762939453,47.099998474121094
01:52:01,22.100000381469727,47.20000076293945
01:53:02,22.100000381469727,47.099998474121094
01:54:02,22.100000381469727,47.099998474121094
01:55:02,22.100000381469727,47.20000076293945
01:56:02,22.100000381469727,47.099998474121094
01:57:02,22.100000381469727,47.20000076293945
01:58:02,22.200000762939453,47.20000076293945
01:59:02,22.100000381469727,47.20000076293945
02:00:02,22.100000381469727,47.20000076293945
02:01:02,22.100000381469727,47.099998474121094
02:02:02,22.100000381469727,47.099998474121094
02:03:02,22.100000381469727,47.099998474121094
02:04:02,22.100000381469727,47.099998474121094
02:05:01,22.100000381469727,47.099998474121094
02:06:01,22.100000381469727,47.099998474121094
02:07:01,22.100000381469727,47.20000076293945
02:08:01,22.100000381469727,47.20000076293945
02:09:02,22.100000381469727,47.20000076293945
02:10:02,22.100000381469727,47.099998474121094
02:11:02,22.100000381469727,47.099998474121094
02:12:02,22.100000381469727,47.20000076293945
02:13:01,22.100000381469727,47.29999923706055
02:14:01,22.100000381469727,47.099998474121094
02:15:01,22.100000381469727,47.29999923706055
02:16:01,22.100000381469727,47.20000076293945
02:17:01,22.0,47.099998474121094
02:18:02,22.0,47.099998474121094
02:19:02,22.100000381469727,47.20000076293945
02:20:01,22.0,47.20000076293945
02:21:02,22.100000381469727,47.29999923706055
02:22:02,22.100000381469727,47.29999923706055
02:23:02,22.0,47.099998474121094
02:24:02,22.0,47.099998474121094
02:25:01,22.0,47.099998474121094
02:26:01,22.0,47.20000076293945
02:27:01,22.0,47.099998474121094
02:28:01,22.0,47.20000076293945
02:29:01,22.0,47.20000076293945
02:30:02,22.0,47.20000076293945
02:31:01,22.0,47.20000076293945
02:32:02,22.0,47.20000076293945
02:33:02,22.0,47.20000076293945
02:34:02,22.0,47.20000076293945
02:35:02,22.0,47.20000076293945
02:36:02,22.0,47.20000076293945
02:37:01,22.0,47.29999923706055
02:38:01,22.0,47.20000076293945
02:39:02,22.0,47.20000076293945
02:40:02,22.0,47.29999923706055
02:41:02,22.0,47.20000076293945
02:42:01,22.0,47.20000076293945
02:43:01,21.899999618530273,47.29999923706055
02:44:02,21.899999618530273,47.20000076293945
02:45:01,21.899999618530273,47.29999923706055
02:46:02,21.899999618530273,47.29999923706055
02:47:02,22.0,47.20000076293945
02:48:02,21.899999618530273,47.29999923706055
02:49:01,21.899999618530273,47.29999923706055
02:50:02,21.899999618530273,47.29999923706055
02:51:01,22.0,47.20000076293945
02:52:01,22.0,47.29999923706055
02:53:01,21.899999618530273,47.29999923706055
02:54:01,21.899999618530273,47.29999923706055
02:55:01,21.899999618530273,47.29999923706055
02:56:01,21.899999618530273,47.400001525878906
02:57:01,21.899999618530273,47.29999923706055
02:58:02,21.899999618530273,47.29999923706055
02:59:01,21.899999618530273,47.29999923706055
03:00:01,21.899999618530273,47.29999923706055
03:01:01,21.899999618530273,47.29999923706055
03:02:02,21.899999618530273,47.29999923706055
03:03:02,21.899999618530273,47.29999923706055
03:04:02,21.899999618530273,47.400001525878906
03:05:01,21.899999618530273,47.400001525878906
03:06:02,21.899999618530273,47.400001525878906
03:07:02,21.899999618530273,47.400001525878906
03:08:01,21.899999618530273,47.5
03:09:01,21.899999618530273,47.5
03:10:02,21.799999237060547,47.400001525878906
03:11:01,21.899999618530273,47.5
03:12:01,21.899999618530273,47.5
03:13:01,21.899999618530273,47.599998474121094
03:14:02,21.899999618530273,47.5
03:15:01,21.899999618530273,47.5
03:16:01,21.899999618530273,47.599998474121094
03:17:02,21.899999618530273,47.5
03:18:02,21.899999618530273,47.599998474121094
03:19:02,21.899999618530273,47.599998474121094
03:20:02,21.799999237060547,47.5
03:21:01,21.799999237060547,47.5
03:22:02,21.899999618530273,47.599998474121094
03:23:02,21.899999618530273,47.599998474121094
03:24:02,21.899999618530273,47.599998474121094
03:25:02,21.799999237060547,47.5
03:26:02,21.899999618530273,47.599998474121094
03:27:02,21.799999237060547,47.5
03:28:02,21.799999237060547,47.400001525878906
03:29:01,21.899999618530273,47.599998474121094
03:30:02,21.899999618530273,47.599998474121094
03:31:01,21.899999618530273,47.5
03:32:01,21.799999237060547,47.599998474121094
03:33:01,21.799999237060547,47.5
03:34:01,21.799999237060547,47.5
03:35:01,21.799999237060547,47.599998474121094
03:36:01,21.799999237060547,47.70000076293945
03:37:02,21.799999237060547,47.599998474121094
03:38:02,21.899999618530273,47.599998474121094
03:39:02,21.799999237060547,47.599998474121094
03:40:02,21.799999237060547,47.5
