DATE: Wed, 14 Oct 2015 00:00:05 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,20.200000762939453,50.099998474121094
00:01:02,20.200000762939453,50.0
00:02:02,20.200000762939453,49.900001525878906
00:03:01,20.200000762939453,49.900001525878906
00:04:01,20.200000762939453,49.79999923706055
00:05:02,20.200000762939453,49.79999923706055
00:06:01,20.200000762939453,49.79999923706055
00:07:01,20.200000762939453,49.70000076293945
00:08:01,20.200000762939453,49.70000076293945
00:09:02,20.200000762939453,49.70000076293945
00:10:01,20.200000762939453,49.70000076293945
00:11:01,20.200000762939453,49.599998474121094
00:12:01,20.200000762939453,49.5
00:13:01,20.200000762939453,49.599998474121094
00:14:01,20.200000762939453,49.5
00:15:01,20.100000381469727,49.400001525878906
00:16:01,20.100000381469727,49.29999923706055
00:17:02,20.100000381469727,49.29999923706055
00:18:02,20.100000381469727,49.20000076293945
00:19:02,20.100000381469727,49.29999923706055
00:20:02,20.100000381469727,49.20000076293945
00:21:02,20.100000381469727,49.20000076293945
00:22:01,20.100000381469727,49.20000076293945
00:23:01,20.100000381469727,49.0
00:24:02,20.100000381469727,49.20000076293945
00:25:02,20.100000381469727,49.099998474121094
00:26:02,20.100000381469727,49.099998474121094
00:27:02,20.100000381469727,48.900001525878906
00:28:02,20.100000381469727,48.900001525878906
00:29:02,20.100000381469727,48.70000076293945
00:30:01,20.100000381469727,48.70000076293945
00:31:01,20.100000381469727,48.599998474121094
00:32:01,20.100000381469727,48.79999923706055
00:33:01,20.100000381469727,48.79999923706055
00:34:01,20.100000381469727,48.79999923706055
00:35:01,20.100000381469727,48.70000076293945
00:36:02,20.100000381469727,48.599998474121094
00:37:02,20.100000381469727,48.5
00:38:01,20.100000381469727,49.0
00:39:02,20.100000381469727,49.099998474121094
00:40:02,20.100000381469727,49.099998474121094
00:41:02,20.100000381469727,49.20000076293945
00:42:01,20.100000381469727,49.5
00:43:01,20.100000381469727,49.599998474121094
00:44:01,20.100000381469727,49.29999923706055
00:45:02,20.100000381469727,49.0
00:46:02,20.100000381469727,48.79999923706055
00:47:02,20.100000381469727,48.70000076293945
00:48:02,20.100000381469727,48.70000076293945
00:49:02,20.100000381469727,48.70000076293945
00:50:02,20.100000381469727,48.70000076293945
00:51:01,20.100000381469727,48.70000076293945
00:52:01,20.100000381469727,48.70000076293945
00:53:01,20.100000381469727,48.599998474121094
00:54:01,20.100000381469727,48.5
00:55:02,20.100000381469727,48.79999923706055
00:56:02,20.100000381469727,48.5
00:57:02,20.0,48.400001525878906
00:58:02,20.0,48.5
00:59:02,20.100000381469727,48.5
01:00:02,20.100000381469727,48.5
01:01:02,20.100000381469727,48.5
01:02:02,20.100000381469727,48.400001525878906
01:03:01,20.0,48.400001525878906
01:04:02,20.100000381469727,48.599998474121094
01:05:01,20.0,48.5
01:06:01,20.100000381469727,48.5
01:07:01,20.0,48.29999923706055
01:08:02,20.0,48.29999923706055
01:09:02,20.0,48.29999923706055
01:10:02,20.0,48.29999923706055
01:11:02,20.0,48.29999923706055
01:12:02,20.100000381469727,48.5
01:13:02,20.0,48.29999923706055
01:14:01,20.0,48.29999923706055
01:15:01,20.0,48.5
01:16:01,20.0,48.400001525878906
01:17:01,20.0,48.099998474121094
01:18:02,20.0,48.0
01:19:01,20.0,48.099998474121094
01:20:02,20.0,48.099998474121094
01:21:01,20.0,48.099998474121094
01:22:01,20.0,48.20000076293945
01:23:01,20.0,48.099998474121094
01:24:01,20.100000381469727,48.29999923706055
01:25:01,20.0,48.099998474121094
01:26:02,20.0,48.0
01:27:01,20.0,47.900001525878906
01:28:02,20.100000381469727,47.900001525878906
01:29:02,20.100000381469727,47.900001525878906
01:30:02,20.100000381469727,48.0
01:31:01,20.0,47.79999923706055
01:32:02,20.0,47.900001525878906
01:33:02,20.0,47.900001525878906
01:34:02,20.0,47.79999923706055
01:35:02,20.0,47.79999923706055
01:36:01,20.0,47.79999923706055
01:37:01,20.100000381469727,48.20000076293945
01:38:01,20.0,47.599998474121094
01:39:01,20.0,47.70000076293945
01:40:02,20.0,47.70000076293945
01:41:01,20.100000381469727,47.70000076293945
01:42:01,20.0,47.599998474121094
01:43:01,20.0,47.79999923706055
01:44:01,20.0,47.900001525878906
01:45:01,20.0,47.900001525878906
01:46:02,20.0,47.79999923706055
01:47:02,20.0,47.79999923706055
01:48:02,20.0,47.70000076293945
01:49:02,20.0,47.70000076293945
01:50:02,20.0,47.70000076293945
01:51:02,20.0,47.70000076293945
01:52:01,20.0,47.79999923706055
01:53:01,20.0,47.70000076293945
01:54:02,20.0,47.79999923706055
01:55:02,20.0,47.79999923706055
01:56:02,20.0,47.70000076293945
01:57:02,20.0,47.70000076293945
01:58:02,20.0,47.79999923706055
01:59:02,20.0,47.79999923706055
02:00:02,19.899999618530273,47.79999923706055
02:01:02,20.0,47.79999923706055
02:02:02,20.0,47.79999923706055
02:03:01,20.0,47.79999923706055
02:04:02,20.0,47.900001525878906
02:05:02,19.899999618530273,47.900001525878906
02:06:02,20.0,48.0
02:07:02,20.0,47.900001525878906
02:08:02,20.0,47.900001525878906
02:09:02,19.899999618530273,47.900001525878906
02:10:02,20.0,48.0
02:11:01,20.0,48.0
