DATE: Sat, 25 Jul 2015 10:04:59 +0000
Time,Temperature [degree C],Relative humidity [%]
10:04:53,20.899999618530273,47.5
10:05:02,20.799999237060547,48.0
10:06:02,20.899999618530273,47.599998474121094
10:07:01,20.899999618530273,47.70000076293945
10:08:02,21.0,47.599998474121094
10:09:02,20.899999618530273,47.79999923706055
10:10:01,20.899999618530273,47.599998474121094
10:11:02,21.0,47.900001525878906
10:12:02,21.0,48.0
10:13:02,21.0,48.0
10:14:01,21.100000381469727,47.900001525878906
10:15:01,21.100000381469727,46.900001525878906
10:16:01,21.100000381469727,47.599998474121094
10:17:01,21.0,46.29999923706055
10:18:02,21.0,47.29999923706055
10:19:02,20.899999618530273,47.400001525878906
10:20:02,21.0,46.29999923706055
10:21:01,21.100000381469727,45.900001525878906
10:22:02,21.100000381469727,45.599998474121094
10:23:02,21.299999237060547,45.79999923706055
10:24:02,21.299999237060547,45.20000076293945
10:25:02,21.299999237060547,44.79999923706055
10:26:02,21.399999618530273,44.900001525878906
10:27:02,21.399999618530273,44.900001525878906
10:28:02,21.399999618530273,45.0
10:29:02,21.399999618530273,45.400001525878906
10:30:02,21.299999237060547,45.900001525878906
10:31:02,21.299999237060547,46.0
10:32:01,21.299999237060547,46.29999923706055
10:33:01,21.299999237060547,46.29999923706055
10:34:02,21.299999237060547,46.20000076293945
10:35:02,21.299999237060547,46.599998474121094
10:36:02,21.299999237060547,46.70000076293945
10:37:02,21.299999237060547,46.70000076293945
10:38:01,21.299999237060547,46.79999923706055
10:39:02,21.299999237060547,46.70000076293945
10:40:02,21.299999237060547,46.70000076293945
10:41:01,21.299999237060547,46.70000076293945
10:42:02,21.299999237060547,46.70000076293945
10:43:02,21.299999237060547,46.400001525878906
10:44:02,21.299999237060547,46.400001525878906
10:45:02,21.299999237060547,46.29999923706055
10:46:02,21.299999237060547,46.20000076293945
10:47:02,21.299999237060547,46.099998474121094
10:48:02,21.299999237060547,45.900001525878906
10:49:02,21.299999237060547,45.5
10:50:02,21.299999237060547,45.400001525878906
10:51:01,21.200000762939453,45.0
10:52:02,21.299999237060547,45.099998474121094
10:53:02,21.299999237060547,45.0
10:54:02,21.299999237060547,44.900001525878906
10:55:02,21.299999237060547,45.0
10:56:01,21.299999237060547,45.0
10:57:01,21.299999237060547,45.20000076293945
10:58:02,21.299999237060547,45.0
10:59:01,21.299999237060547,44.900001525878906
11:00:01,21.299999237060547,44.70000076293945
11:01:01,21.299999237060547,44.70000076293945
11:02:02,21.299999237060547,44.599998474121094
11:03:02,21.399999618530273,44.5
11:04:02,21.299999237060547,44.599998474121094
11:05:02,21.200000762939453,43.599998474121094
11:06:01,21.200000762939453,43.099998474121094
11:07:02,21.100000381469727,42.900001525878906
11:08:02,21.100000381469727,44.20000076293945
11:09:01,21.0,44.5
11:10:02,21.0,42.79999923706055
11:11:02,20.899999618530273,42.900001525878906
11:12:02,20.899999618530273,44.20000076293945
11:13:02,20.899999618530273,44.400001525878906
11:14:02,20.899999618530273,44.29999923706055
11:15:01,21.0,43.900001525878906
11:16:01,21.0,43.79999923706055
11:17:01,21.0,43.79999923706055
11:18:01,21.100000381469727,43.900001525878906
11:19:01,21.0,43.70000076293945
11:20:02,21.0,44.0
11:21:01,20.899999618530273,44.0
11:22:02,21.0,44.099998474121094
11:23:01,21.0,43.400001525878906
11:24:01,20.899999618530273,42.599998474121094
11:25:02,20.899999618530273,42.29999923706055
11:26:02,20.799999237060547,42.400001525878906
11:27:02,20.700000762939453,42.599998474121094
11:28:01,20.700000762939453,43.0
11:29:02,20.799999237060547,43.79999923706055
11:30:02,20.799999237060547,43.29999923706055
11:31:01,20.799999237060547,43.0
11:32:02,20.899999618530273,43.099998474121094
11:33:02,21.0,43.20000076293945
11:34:02,20.899999618530273,43.20000076293945
11:35:01,21.0,43.099998474121094
11:36:01,21.0,43.099998474121094
11:37:01,21.0,43.0
11:38:01,21.0,43.0
11:39:02,21.0,43.0
11:40:02,21.100000381469727,43.0
11:41:02,21.0,43.0
11:42:01,21.100000381469727,43.099998474121094
11:43:01,21.0,43.0
11:44:01,21.100000381469727,43.0
11:45:01,21.100000381469727,43.0
11:46:02,21.100000381469727,43.099998474121094
11:47:02,21.100000381469727,43.0
11:48:02,21.100000381469727,43.0
11:49:02,21.100000381469727,42.900001525878906
11:50:02,21.100000381469727,42.900001525878906
11:51:02,21.100000381469727,42.900001525878906
11:52:02,21.100000381469727,43.099998474121094
11:53:02,21.100000381469727,43.20000076293945
11:54:01,21.100000381469727,43.29999923706055
11:55:01,21.100000381469727,43.099998474121094
11:56:01,21.100000381469727,43.20000076293945
11:57:01,21.100000381469727,43.400001525878906
11:58:02,21.100000381469727,43.5
11:59:01,21.100000381469727,43.400001525878906
12:00:01,21.200000762939453,43.400001525878906
12:01:01,21.100000381469727,43.5
12:02:02,21.200000762939453,43.400001525878906
12:03:02,21.200000762939453,43.400001525878906
12:04:02,21.200000762939453,43.29999923706055
12:05:02,21.200000762939453,43.400001525878906
12:06:01,21.200000762939453,43.29999923706055
12:07:01,21.200000762939453,43.29999923706055
12:08:01,21.200000762939453,43.400001525878906
12:09:01,21.200000762939453,43.400001525878906
12:10:02,21.200000762939453,43.400001525878906
12:11:01,21.200000762939453,43.5
12:12:01,21.200000762939453,43.5
12:13:02,21.299999237060547,43.599998474121094
12:14:02,21.200000762939453,43.79999923706055
12:15:01,21.299999237060547,43.900001525878906
12:16:01,21.299999237060547,43.79999923706055
12:17:02,21.299999237060547,44.20000076293945
12:18:02,21.299999237060547,44.400001525878906
12:19:01,21.299999237060547,44.5
12:20:02,21.299999237060547,44.400001525878906
12:21:02,21.399999618530273,44.400001525878906
12:22:02,21.399999618530273,44.20000076293945
12:23:02,21.399999618530273,44.20000076293945
12:24:01,21.299999237060547,44.400001525878906
12:25:01,21.299999237060547,44.599998474121094
12:26:02,21.399999618530273,44.599998474121094
12:27:02,21.399999618530273,44.599998474121094
12:28:02,21.399999618530273,44.599998474121094
12:29:02,21.399999618530273,44.599998474121094
12:30:02,21.299999237060547,44.599998474121094
12:31:02,21.299999237060547,44.70000076293945
12:32:02,21.299999237060547,44.70000076293945
12:33:01,21.299999237060547,44.70000076293945
12:34:01,21.299999237060547,44.70000076293945
12:35:02,21.299999237060547,44.79999923706055
12:36:01,21.299999237060547,44.79999923706055
12:37:01,21.200000762939453,44.70000076293945
12:38:01,21.200000762939453,44.79999923706055
12:39:01,21.200000762939453,44.79999923706055
12:40:02,21.200000762939453,44.79999923706055
12:41:01,21.200000762939453,44.70000076293945
12:42:01,21.200000762939453,44.79999923706055
12:43:02,21.200000762939453,44.79999923706055
12:44:02,21.200000762939453,44.79999923706055
12:45:02,21.200000762939453,44.79999923706055
12:46:02,21.200000762939453,44.79999923706055
12:47:01,21.200000762939453,44.79999923706055
12:48:01,21.200000762939453,44.70000076293945
12:49:01,21.200000762939453,44.70000076293945
12:50:02,21.200000762939453,44.70000076293945
12:51:01,21.200000762939453,44.70000076293945
12:52:01,21.200000762939453,44.70000076293945
12:53:02,21.200000762939453,44.70000076293945
12:54:02,21.200000762939453,44.599998474121094
12:55:01,21.200000762939453,44.599998474121094
12:56:02,21.200000762939453,44.599998474121094
12:57:01,21.200000762939453,44.599998474121094
12:58:02,21.200000762939453,44.599998474121094
12:59:01,21.200000762939453,44.599998474121094
13:00:02,21.299999237060547,44.599998474121094
13:01:02,21.299999237060547,44.599998474121094
13:02:02,21.299999237060547,44.599998474121094
13:03:01,21.299999237060547,44.599998474121094
13:04:01,21.299999237060547,44.599998474121094
13:05:02,21.200000762939453,44.5
13:06:02,21.299999237060547,44.599998474121094
13:07:01,21.299999237060547,44.599998474121094
13:08:02,21.299999237060547,44.599998474121094
13:09:01,21.299999237060547,44.599998474121094
13:10:02,21.299999237060547,44.599998474121094
13:11:02,21.299999237060547,44.5
13:12:01,21.299999237060547,44.599998474121094
13:13:01,21.299999237060547,44.5
13:14:02,21.299999237060547,44.5
13:15:02,21.299999237060547,44.5
13:16:02,21.299999237060547,44.5
13:17:02,21.299999237060547,44.400001525878906
13:18:01,21.299999237060547,44.5
13:19:01,21.299999237060547,44.5
13:20:02,21.299999237060547,44.400001525878906
13:21:02,21.299999237060547,44.400001525878906
13:22:01,21.299999237060547,44.400001525878906
13:23:01,21.399999618530273,44.29999923706055
13:24:01,21.399999618530273,44.400001525878906
13:25:02,21.399999618530273,44.29999923706055
13:26:02,21.399999618530273,44.29999923706055
13:27:02,21.399999618530273,44.20000076293945
13:28:01,21.399999618530273,44.29999923706055
13:29:01,21.399999618530273,44.20000076293945
13:30:02,21.399999618530273,44.20000076293945
13:31:01,21.399999618530273,44.20000076293945
13:32:01,21.399999618530273,44.20000076293945
13:33:01,21.399999618530273,44.20000076293945
13:34:01,21.399999618530273,44.099998474121094
13:35:01,21.399999618530273,44.099998474121094
13:36:01,21.399999618530273,44.099998474121094
13:37:01,21.399999618530273,44.099998474121094
13:38:01,21.399999618530273,44.099998474121094
13:39:02,21.399999618530273,44.099998474121094
13:40:02,21.399999618530273,44.099998474121094
13:41:02,21.399999618530273,44.099998474121094
13:42:01,21.399999618530273,44.099998474121094
13:43:01,21.399999618530273,44.099998474121094
13:44:02,21.399999618530273,44.099998474121094
13:45:01,21.399999618530273,44.099998474121094
13:46:02,21.5,44.20000076293945
13:47:02,21.5,44.20000076293945
13:48:02,21.5,44.20000076293945
13:49:02,21.5,44.20000076293945
13:50:02,21.5,45.5
13:51:02,21.5,44.099998474121094
13:52:02,21.5,44.20000076293945
13:53:02,21.5,44.20000076293945
13:54:01,21.5,44.20000076293945
13:55:01,21.5,44.099998474121094
13:56:01,21.5,44.099998474121094
13:57:02,21.5,44.099998474121094
13:58:01,21.5,44.099998474121094
13:59:01,21.5,44.099998474121094
14:00:02,21.5,44.099998474121094
14:01:02,21.5,44.099998474121094
14:02:02,21.5,44.099998474121094
14:03:02,21.600000381469727,44.099998474121094
14:04:02,21.5,44.0
14:05:02,21.5,44.099998474121094
14:06:01,21.5,44.0
14:07:02,21.5,44.0
14:08:02,21.5,44.0
14:09:01,21.5,44.0
14:10:02,21.600000381469727,44.0
14:11:01,21.600000381469727,44.0
14:12:01,21.600000381469727,44.0
14:13:01,21.600000381469727,43.900001525878906
14:14:02,21.600000381469727,43.900001525878906
14:15:02,21.600000381469727,43.900001525878906
14:16:02,21.600000381469727,43.900001525878906
14:17:02,21.600000381469727,43.900001525878906
14:18:01,21.600000381469727,43.79999923706055
14:19:01,21.600000381469727,43.900001525878906
14:20:02,21.600000381469727,43.79999923706055
14:21:02,21.600000381469727,43.79999923706055
14:22:01,21.600000381469727,43.79999923706055
14:23:01,21.600000381469727,43.79999923706055
14:24:01,21.600000381469727,44.20000076293945
14:25:01,21.600000381469727,43.79999923706055
14:26:01,21.600000381469727,43.79999923706055
14:27:01,21.600000381469727,43.79999923706055
14:28:01,21.600000381469727,43.79999923706055
14:29:01,21.600000381469727,43.79999923706055
14:30:02,21.600000381469727,43.79999923706055
