DATE: Wed, 05 Aug 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,21.899999618530273,45.5
00:01:02,21.899999618530273,45.599998474121094
00:02:01,21.799999237060547,45.5
00:03:02,21.799999237060547,45.599998474121094
00:04:02,21.799999237060547,45.5
00:05:02,21.799999237060547,45.599998474121094
00:06:01,21.799999237060547,45.599998474121094
00:07:01,21.799999237060547,45.599998474121094
00:08:01,21.799999237060547,45.599998474121094
00:09:02,21.799999237060547,45.599998474121094
00:10:02,21.799999237060547,45.599998474121094
00:11:02,21.799999237060547,45.599998474121094
00:12:02,21.799999237060547,45.599998474121094
00:13:02,21.799999237060547,46.70000076293945
00:14:02,21.700000762939453,45.70000076293945
00:15:01,21.700000762939453,45.70000076293945
00:16:01,21.700000762939453,45.70000076293945
00:17:01,21.700000762939453,45.70000076293945
00:18:01,21.700000762939453,45.70000076293945
00:19:01,21.700000762939453,45.70000076293945
00:20:02,21.700000762939453,45.70000076293945
00:21:01,21.700000762939453,45.70000076293945
00:22:01,21.700000762939453,45.70000076293945
00:23:02,21.700000762939453,45.70000076293945
00:24:02,21.700000762939453,45.70000076293945
00:25:02,21.700000762939453,45.70000076293945
00:26:02,21.700000762939453,45.70000076293945
00:27:02,21.700000762939453,45.70000076293945
00:28:02,21.799999237060547,45.70000076293945
00:29:02,21.700000762939453,45.70000076293945
00:30:02,21.700000762939453,45.599998474121094
00:31:02,21.700000762939453,45.599998474121094
00:32:01,21.799999237060547,45.599998474121094
00:33:01,21.700000762939453,45.599998474121094
00:34:01,21.799999237060547,45.70000076293945
00:35:01,21.700000762939453,45.599998474121094
00:36:01,21.700000762939453,45.599998474121094
00:37:01,21.799999237060547,45.599998474121094
00:38:01,21.700000762939453,45.599998474121094
00:39:02,21.700000762939453,45.599998474121094
00:40:02,21.700000762939453,45.599998474121094
00:41:01,21.700000762939453,45.599998474121094
00:42:01,21.700000762939453,45.599998474121094
00:43:01,21.799999237060547,45.599998474121094
