DATE: Sat, 08 Aug 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
02:12:02,22.700000762939453,40.29999923706055
02:13:01,22.700000762939453,40.400001525878906
02:14:01,22.700000762939453,40.29999923706055
02:15:01,22.700000762939453,40.400001525878906
02:16:02,22.799999237060547,40.5
02:17:02,22.700000762939453,40.5
02:18:02,22.799999237060547,40.400001525878906
02:19:02,22.799999237060547,40.5
02:20:01,22.799999237060547,40.5
02:21:02,22.700000762939453,40.5
02:22:02,22.700000762939453,40.599998474121094
02:23:02,22.700000762939453,40.599998474121094
02:24:02,22.700000762939453,40.599998474121094
02:25:02,22.799999237060547,40.5
02:26:02,22.700000762939453,40.599998474121094
02:27:02,22.700000762939453,40.599998474121094
02:28:01,22.799999237060547,40.599998474121094
02:29:01,22.700000762939453,40.599998474121094
02:30:02,22.700000762939453,40.599998474121094
02:31:02,22.700000762939453,40.70000076293945
02:32:02,22.700000762939453,40.70000076293945
02:33:02,22.700000762939453,40.70000076293945
02:34:02,22.700000762939453,40.70000076293945
02:35:02,22.700000762939453,40.79999923706055
02:36:02,22.700000762939453,40.70000076293945
02:37:02,22.700000762939453,40.79999923706055
02:38:02,22.700000762939453,40.79999923706055
02:39:02,22.700000762939453,41.20000076293945
02:40:02,22.700000762939453,40.900001525878906
02:41:02,22.600000381469727,40.70000076293945
02:42:01,22.700000762939453,40.79999923706055
02:43:01,22.700000762939453,40.79999923706055
02:44:01,22.700000762939453,40.79999923706055
02:45:01,22.700000762939453,40.900001525878906
02:46:02,22.700000762939453,40.900001525878906
02:47:01,22.700000762939453,40.79999923706055
02:48:01,22.700000762939453,40.79999923706055
02:49:01,22.600000381469727,40.79999923706055
02:50:02,22.600000381469727,40.79999923706055
02:51:01,22.600000381469727,40.79999923706055
02:52:01,22.600000381469727,40.79999923706055
02:53:01,22.600000381469727,40.79999923706055
02:54:01,22.5,40.900001525878906
02:55:02,22.5,40.900001525878906
02:56:01,22.600000381469727,40.900001525878906
02:57:01,22.600000381469727,41.0
02:58:02,22.600000381469727,40.900001525878906
02:59:01,22.5,40.70000076293945
03:00:01,22.5,41.0
03:01:01,22.5,41.0
03:02:02,22.5,41.0
03:03:02,22.5,40.900001525878906
03:04:02,22.5,41.0
03:05:02,22.5,41.0
03:06:01,22.5,40.900001525878906
03:07:01,22.399999618530273,40.70000076293945
03:08:01,22.399999618530273,40.70000076293945
03:09:02,22.399999618530273,40.900001525878906
03:10:02,22.399999618530273,40.900001525878906
03:11:02,22.399999618530273,40.900001525878906
03:12:02,22.399999618530273,41.0
03:13:02,22.399999618530273,41.0
03:14:02,22.399999618530273,40.900001525878906
03:15:02,22.399999618530273,40.900001525878906
03:16:02,22.399999618530273,40.900001525878906
03:17:02,22.399999618530273,40.900001525878906
03:18:02,22.399999618530273,40.900001525878906
03:19:02,22.399999618530273,40.79999923706055
03:20:02,22.399999618530273,40.900001525878906
03:21:01,22.299999237060547,40.900001525878906
03:22:02,22.399999618530273,40.900001525878906
03:23:02,22.399999618530273,40.900001525878906
03:24:02,22.399999618530273,41.0
03:25:02,22.299999237060547,40.900001525878906
03:26:01,22.299999237060547,40.900001525878906
03:27:02,22.399999618530273,41.0
03:28:02,22.299999237060547,41.0
03:29:02,22.299999237060547,41.099998474121094
03:30:02,22.299999237060547,41.099998474121094
03:31:01,22.299999237060547,41.099998474121094
03:32:01,22.299999237060547,41.29999923706055
03:33:01,22.299999237060547,41.29999923706055
03:34:01,22.299999237060547,41.29999923706055
03:35:01,22.299999237060547,41.400001525878906
03:36:01,22.299999237060547,41.400001525878906
03:37:01,22.299999237060547,41.400001525878906
03:38:01,22.299999237060547,41.400001525878906
03:39:02,22.299999237060547,41.400001525878906
03:40:02,22.299999237060547,41.400001525878906
03:41:02,22.299999237060547,41.400001525878906
03:42:02,22.299999237060547,41.29999923706055
03:43:02,22.299999237060547,41.400001525878906
03:44:02,22.299999237060547,41.400001525878906
03:45:01,22.299999237060547,41.5
03:46:01,22.299999237060547,41.5
03:47:01,22.299999237060547,41.5
03:48:01,22.299999237060547,41.5
03:49:01,22.299999237060547,41.5
03:50:02,22.299999237060547,41.599998474121094
03:51:02,22.200000762939453,41.5
03:52:02,22.299999237060547,41.599998474121094
03:53:02,22.299999237060547,41.5
03:54:02,22.200000762939453,41.5
03:55:02,22.200000762939453,41.400001525878906
03:56:01,22.200000762939453,41.400001525878906
03:57:02,22.200000762939453,41.5
03:58:02,22.200000762939453,41.5
03:59:01,22.200000762939453,41.5
04:00:01,22.200000762939453,41.5
04:01:02,22.200000762939453,41.599998474121094
04:02:02,22.200000762939453,41.599998474121094
04:03:02,22.200000762939453,41.599998474121094
04:04:02,22.200000762939453,41.599998474121094
04:05:02,22.200000762939453,41.599998474121094
04:06:01,22.200000762939453,41.599998474121094
04:07:02,22.200000762939453,41.599998474121094
04:08:02,22.200000762939453,41.70000076293945
04:09:02,22.100000381469727,41.599998474121094
04:10:02,22.200000762939453,41.599998474121094
04:11:02,22.200000762939453,41.599998474121094
04:12:02,22.200000762939453,41.70000076293945
04:13:02,22.100000381469727,41.599998474121094
04:14:01,22.100000381469727,41.70000076293945
04:15:01,22.100000381469727,41.70000076293945
04:16:01,22.100000381469727,41.70000076293945
04:17:02,22.100000381469727,41.599998474121094
04:18:01,22.100000381469727,41.5
04:19:02,22.100000381469727,41.5
04:20:02,22.100000381469727,41.599998474121094
04:21:01,22.100000381469727,41.599998474121094
04:22:01,22.100000381469727,41.599998474121094
04:23:01,22.100000381469727,41.70000076293945
04:24:01,22.100000381469727,41.70000076293945
04:25:01,22.100000381469727,41.599998474121094
04:26:01,22.100000381469727,41.70000076293945
04:27:02,22.100000381469727,41.70000076293945
04:28:01,22.0,41.70000076293945
04:29:01,22.0,41.599998474121094
04:30:01,22.0,41.599998474121094
04:31:01,22.0,41.599998474121094
04:32:01,22.0,41.70000076293945
04:33:01,22.0,41.599998474121094
04:34:01,22.0,41.5
04:35:02,22.0,41.5
04:36:02,22.0,41.5
04:37:01,22.0,41.400001525878906
04:38:01,22.0,41.5
04:39:01,22.100000381469727,41.5
04:40:02,22.0,41.29999923706055
04:41:01,22.100000381469727,41.5
04:42:01,22.0,41.400001525878906
04:43:02,22.0,41.5
04:44:01,22.0,41.5
04:45:02,22.0,41.599998474121094
04:46:01,22.0,41.599998474121094
04:47:02,22.0,41.599998474121094
04:48:02,22.0,41.599998474121094
04:49:01,22.0,41.70000076293945
04:50:02,21.899999618530273,41.70000076293945
04:51:01,21.899999618530273,41.70000076293945
04:52:01,21.899999618530273,41.70000076293945
04:53:02,21.899999618530273,41.79999923706055
04:54:02,21.899999618530273,41.79999923706055
04:55:02,21.899999618530273,41.79999923706055
04:56:01,21.899999618530273,41.79999923706055
04:57:01,21.899999618530273,41.900001525878906
04:58:02,21.899999618530273,41.900001525878906
04:59:02,21.899999618530273,41.900001525878906
05:00:02,21.899999618530273,41.900001525878906
05:01:02,21.899999618530273,41.900001525878906
05:02:02,21.899999618530273,41.900001525878906
05:03:01,21.899999618530273,42.0
05:04:01,21.899999618530273,42.0
05:05:02,21.899999618530273,41.900001525878906
05:06:02,21.899999618530273,42.0
05:07:02,21.899999618530273,41.900001525878906
05:08:02,21.899999618530273,42.0
05:09:02,21.899999618530273,42.0
05:10:02,21.899999618530273,42.0
05:11:02,21.899999618530273,42.0
05:12:01,21.899999618530273,42.0
05:13:01,21.899999618530273,41.900001525878906
05:14:02,21.899999618530273,41.900001525878906
05:15:02,21.899999618530273,41.900001525878906
05:16:02,21.899999618530273,41.900001525878906
05:17:02,21.899999618530273,42.0
05:18:02,21.799999237060547,41.79999923706055
05:19:02,21.899999618530273,41.900001525878906
05:20:02,21.899999618530273,42.0
05:21:02,21.799999237060547,41.900001525878906
05:22:02,21.899999618530273,42.0
05:23:02,21.899999618530273,42.0
05:24:02,21.899999618530273,42.0
05:25:02,21.899999618530273,42.0
05:26:02,21.899999618530273,41.900001525878906
05:27:02,21.799999237060547,42.0
05:28:02,21.899999618530273,42.099998474121094
05:29:02,21.899999618530273,42.099998474121094
05:30:01,21.799999237060547,42.0
05:31:02,21.799999237060547,42.0
05:32:02,21.799999237060547,42.0
05:33:02,21.799999237060547,42.0
05:34:01,21.799999237060547,42.0
05:35:01,21.799999237060547,42.0
05:36:01,21.799999237060547,42.0
05:37:01,21.799999237060547,42.0
05:38:01,21.799999237060547,42.0
05:39:01,21.799999237060547,42.0
05:40:02,21.799999237060547,42.0
05:41:01,21.799999237060547,42.0
05:42:01,21.700000762939453,42.0
05:43:01,21.799999237060547,41.900001525878906
05:44:01,21.799999237060547,42.0
05:45:01,21.799999237060547,42.0
05:46:01,21.799999237060547,42.0
05:47:01,21.700000762939453,42.0
05:48:02,21.700000762939453,42.0
05:49:02,21.700000762939453,42.0
05:50:02,21.700000762939453,43.599998474121094
05:51:02,21.799999237060547,42.0
05:52:01,21.700000762939453,42.0
05:53:01,21.700000762939453,42.0
05:54:02,21.700000762939453,42.0
05:55:02,21.700000762939453,42.0
05:56:02,21.700000762939453,41.900001525878906
05:57:02,21.700000762939453,41.900001525878906
05:58:02,21.700000762939453,41.79999923706055
05:59:01,21.700000762939453,41.79999923706055
06:00:01,21.700000762939453,41.79999923706055
06:01:02,21.700000762939453,41.79999923706055
06:02:02,21.700000762939453,41.79999923706055
06:03:01,21.700000762939453,41.79999923706055
06:04:02,21.700000762939453,41.79999923706055
06:05:02,21.700000762939453,41.900001525878906
06:06:02,21.700000762939453,41.900001525878906
06:07:02,21.700000762939453,41.900001525878906
06:08:02,21.700000762939453,41.900001525878906
06:09:01,21.700000762939453,41.79999923706055
06:10:02,21.700000762939453,41.900001525878906
06:11:02,21.700000762939453,41.900001525878906
06:12:01,21.600000381469727,41.79999923706055
06:13:02,21.700000762939453,41.900001525878906
06:14:02,21.700000762939453,41.900001525878906
06:15:02,21.700000762939453,41.900001525878906
06:16:02,21.700000762939453,41.900001525878906
06:17:02,21.700000762939453,41.900001525878906
06:18:01,21.700000762939453,41.900001525878906
06:19:02,21.700000762939453,42.0
06:20:02,21.600000381469727,41.900001525878906
06:21:01,21.700000762939453,41.900001525878906
06:22:02,21.700000762939453,41.900001525878906
06:23:02,21.700000762939453,41.900001525878906
06:24:02,21.700000762939453,42.0
06:25:01,21.700000762939453,42.0
06:26:01,21.700000762939453,41.900001525878906
06:27:01,21.700000762939453,42.0
06:28:01,21.700000762939453,42.0
06:29:01,21.700000762939453,42.0
06:30:02,21.700000762939453,42.0
06:31:02,21.700000762939453,42.099998474121094
06:32:02,21.700000762939453,42.099998474121094
06:33:01,21.700000762939453,42.099998474121094
06:34:02,21.700000762939453,42.0
06:35:01,21.799999237060547,41.900001525878906
06:36:01,21.799999237060547,41.79999923706055
06:37:01,21.799999237060547,41.79999923706055
06:38:02,21.799999237060547,41.70000076293945
06:39:01,21.799999237060547,41.70000076293945
06:40:01,21.799999237060547,41.70000076293945
06:41:02,21.799999237060547,41.70000076293945
06:42:02,21.799999237060547,41.599998474121094
06:43:02,21.799999237060547,41.599998474121094
06:44:02,21.799999237060547,41.70000076293945
06:45:02,21.799999237060547,41.79999923706055
06:46:01,21.799999237060547,41.70000076293945
06:47:01,21.799999237060547,41.70000076293945
06:48:01,21.799999237060547,42.0
06:49:01,21.799999237060547,41.70000076293945
06:50:02,21.799999237060547,41.70000076293945
06:51:01,21.799999237060547,41.70000076293945
06:52:02,21.799999237060547,41.79999923706055
06:53:02,21.799999237060547,41.79999923706055
06:54:02,21.799999237060547,41.79999923706055
06:55:01,21.799999237060547,41.79999923706055
06:56:01,21.799999237060547,41.79999923706055
06:57:02,21.899999618530273,41.79999923706055
06:58:02,21.899999618530273,41.79999923706055
06:59:02,21.899999618530273,41.79999923706055
07:00:01,21.899999618530273,41.70000076293945
07:01:02,21.899999618530273,41.70000076293945
07:02:02,21.899999618530273,41.70000076293945
07:03:01,22.0,41.70000076293945
07:04:01,22.0,41.70000076293945
07:05:02,22.0,41.70000076293945
07:06:01,22.0,41.79999923706055
07:07:01,22.0,41.79999923706055
07:08:01,22.0,41.79999923706055
07:09:01,22.0,41.79999923706055
07:10:02,21.899999618530273,41.79999923706055
07:11:01,21.899999618530273,41.900001525878906
07:12:02,21.899999618530273,41.900001525878906
07:13:02,22.0,42.400001525878906
07:14:01,22.0,42.0
07:15:02,22.100000381469727,42.0
07:16:02,22.200000762939453,41.70000076293945
07:17:01,22.200000762939453,41.5
07:18:01,22.299999237060547,41.29999923706055
07:19:01,22.399999618530273,41.20000076293945
07:20:02,22.399999618530273,41.0
07:21:02,22.5,41.099998474121094
07:22:02,22.5,40.900001525878906
07:23:02,22.600000381469727,40.79999923706055
07:24:02,22.600000381469727,40.70000076293945
07:25:01,22.600000381469727,40.70000076293945
07:26:01,22.700000762939453,40.79999923706055
07:27:01,22.600000381469727,40.70000076293945
07:28:01,22.700000762939453,40.70000076293945
07:29:01,22.700000762939453,40.70000076293945
07:30:02,22.799999237060547,40.70000076293945
07:31:01,22.799999237060547,40.599998474121094
07:32:01,22.799999237060547,40.599998474121094
07:33:01,22.799999237060547,40.70000076293945
07:34:01,22.799999237060547,40.599998474121094
07:35:01,22.799999237060547,40.5
07:36:01,22.799999237060547,40.70000076293945
07:37:02,22.799999237060547,40.70000076293945
07:38:01,22.899999618530273,40.599998474121094
07:39:01,22.899999618530273,40.70000076293945
07:40:02,22.899999618530273,40.599998474121094
07:41:02,23.0,40.5
07:42:02,22.899999618530273,40.5
07:43:02,23.0,40.5
07:44:02,22.899999618530273,40.5
07:45:01,23.0,40.400001525878906
07:46:01,23.0,40.29999923706055
07:47:02,23.100000381469727,40.5
07:48:02,23.100000381469727,40.400001525878906
07:49:02,23.100000381469727,40.29999923706055
07:50:02,23.100000381469727,40.5
07:51:01,23.100000381469727,40.400001525878906
07:52:02,23.100000381469727,40.599998474121094
07:53:02,23.100000381469727,40.5
07:54:01,23.200000762939453,41.0
07:55:01,23.200000762939453,40.599998474121094
07:56:02,23.200000762939453,40.5
07:57:02,23.200000762939453,40.599998474121094
07:58:02,23.200000762939453,40.599998474121094
07:59:01,23.200000762939453,40.70000076293945
08:00:01,23.299999237060547,40.70000076293945
08:01:01,23.299999237060547,40.79999923706055
08:02:02,23.200000762939453,40.5
08:03:01,23.299999237060547,40.70000076293945
08:04:01,23.299999237060547,40.70000076293945
08:05:02,23.200000762939453,40.900001525878906
08:06:01,23.200000762939453,40.900001525878906
08:07:01,23.299999237060547,41.099998474121094
08:08:01,23.299999237060547,41.0
08:09:01,23.299999237060547,41.099998474121094
08:10:02,23.299999237060547,41.0
08:11:02,23.299999237060547,41.099998474121094
08:12:02,23.299999237060547,41.0
08:13:02,23.399999618530273,41.099998474121094
08:14:02,23.299999237060547,40.900001525878906
08:15:02,23.299999237060547,41.099998474121094
08:16:02,23.299999237060547,41.20000076293945
08:17:02,23.299999237060547,41.5
08:18:02,23.299999237060547,41.5
08:19:02,23.299999237060547,41.5
08:20:02,23.299999237060547,41.599998474121094
08:21:01,23.399999618530273,41.599998474121094
08:22:01,23.299999237060547,41.599998474121094
08:23:01,23.299999237060547,41.70000076293945
08:24:02,23.399999618530273,41.599998474121094
08:25:02,23.399999618530273,41.599998474121094
08:26:02,23.399999618530273,41.5
08:27:02,23.399999618530273,41.400001525878906
08:28:02,23.299999237060547,41.400001525878906
08:29:01,23.299999237060547,41.400001525878906
08:30:02,23.299999237060547,41.400001525878906
08:31:01,23.299999237060547,41.400001525878906
08:32:01,23.299999237060547,41.5
08:33:01,23.299999237060547,41.29999923706055
08:34:02,23.299999237060547,41.29999923706055
08:35:02,23.299999237060547,41.400001525878906
08:36:02,23.299999237060547,41.29999923706055
08:37:02,23.299999237060547,41.20000076293945
08:38:02,23.299999237060547,41.0
08:39:01,23.299999237060547,40.900001525878906
08:40:02,23.299999237060547,40.900001525878906
08:41:01,23.299999237060547,40.79999923706055
08:42:01,23.200000762939453,40.5
08:43:01,23.200000762939453,40.400001525878906
08:44:01,23.200000762939453,40.29999923706055
08:45:01,23.200000762939453,40.20000076293945
08:46:01,23.299999237060547,40.29999923706055
08:47:01,23.200000762939453,40.20000076293945
08:48:01,23.200000762939453,40.099998474121094
08:49:02,23.200000762939453,40.099998474121094
08:50:02,23.200000762939453,40.0
08:51:02,23.299999237060547,40.0
08:52:02,23.200000762939453,40.0
08:53:02,23.200000762939453,39.900001525878906
08:54:02,23.200000762939453,39.900001525878906
08:55:02,23.200000762939453,39.79999923706055
08:56:01,23.200000762939453,39.79999923706055
08:57:01,23.299999237060547,39.599998474121094
08:58:02,23.299999237060547,39.400001525878906
08:59:02,23.200000762939453,39.5
09:00:02,23.200000762939453,39.599998474121094
09:01:02,23.200000762939453,39.599998474121094
09:02:02,23.200000762939453,39.599998474121094
09:03:01,23.200000762939453,39.70000076293945
09:04:02,23.200000762939453,39.29999923706055
09:05:02,23.200000762939453,39.099998474121094
09:06:01,23.200000762939453,39.29999923706055
09:07:01,23.100000381469727,39.0
09:08:02,23.200000762939453,39.0
09:09:02,23.100000381469727,39.0
09:10:02,23.100000381469727,38.900001525878906
09:11:02,23.100000381469727,38.29999923706055
09:12:01,23.100000381469727,38.400001525878906
09:13:01,23.0,38.400001525878906
09:14:01,22.899999618530273,37.599998474121094
09:15:01,22.899999618530273,38.20000076293945
09:16:02,22.899999618530273,38.599998474121094
09:17:01,23.0,38.29999923706055
09:18:01,22.899999618530273,38.29999923706055
09:19:01,23.0,38.29999923706055
09:20:01,23.0,38.20000076293945
09:21:02,23.0,38.20000076293945
09:22:01,23.0,37.599998474121094
09:23:01,22.899999618530273,38.099998474121094
09:24:01,22.799999237060547,37.599998474121094
09:25:02,22.799999237060547,37.900001525878906
09:26:02,22.799999237060547,38.0
09:27:02,22.899999618530273,38.20000076293945
09:28:02,22.799999237060547,37.70000076293945
09:29:02,22.799999237060547,37.5
09:30:02,22.799999237060547,37.79999923706055
09:31:01,22.799999237060547,37.900001525878906
09:32:01,22.799999237060547,37.900001525878906
09:33:01,22.799999237060547,37.900001525878906
09:34:02,22.799999237060547,38.099998474121094
09:35:02,22.799999237060547,37.5
09:36:02,22.799999237060547,38.0
09:37:02,22.700000762939453,37.20000076293945
09:38:02,22.700000762939453,37.099998474121094
09:39:02,22.600000381469727,37.0
09:40:02,22.700000762939453,36.900001525878906
09:41:02,22.600000381469727,37.099998474121094
09:42:02,22.600000381469727,36.79999923706055
09:43:01,22.600000381469727,36.900001525878906
09:44:01,22.600000381469727,37.099998474121094
09:45:02,22.5,37.29999923706055
09:46:02,22.600000381469727,37.5
09:47:02,22.600000381469727,37.29999923706055
09:48:01,22.700000762939453,37.29999923706055
09:49:01,22.700000762939453,37.400001525878906
09:50:02,22.700000762939453,37.099998474121094
09:51:02,22.799999237060547,37.0
09:52:02,22.799999237060547,37.099998474121094
09:53:02,22.799999237060547,37.099998474121094
09:54:02,22.799999237060547,37.0
09:55:02,22.799999237060547,37.29999923706055
09:56:02,22.799999237060547,37.20000076293945
09:57:02,22.899999618530273,37.29999923706055
09:58:02,22.899999618530273,37.400001525878906
09:59:02,22.799999237060547,37.400001525878906
10:00:02,22.899999618530273,37.400001525878906
10:01:02,22.899999618530273,37.400001525878906
10:02:01,23.0,37.5
10:03:01,23.0,37.5
10:04:02,22.899999618530273,37.599998474121094
10:05:02,22.899999618530273,37.70000076293945
10:06:02,22.899999618530273,37.900001525878906
10:07:02,22.899999618530273,37.900001525878906
10:08:01,22.899999618530273,37.900001525878906
10:09:01,23.0,38.0
10:10:02,22.899999618530273,38.20000076293945
10:11:02,23.0,38.20000076293945
10:12:02,22.899999618530273,38.400001525878906
10:13:02,22.899999618530273,38.400001525878906
10:14:01,22.899999618530273,38.79999923706055
10:15:01,22.899999618530273,38.5
10:16:01,23.0,38.599998474121094
10:17:01,22.899999618530273,38.70000076293945
10:18:02,23.0,38.70000076293945
10:19:02,23.0,38.79999923706055
10:20:02,22.899999618530273,38.79999923706055
10:21:02,23.0,38.900001525878906
10:22:02,23.0,39.0
10:23:02,22.899999618530273,39.0
10:24:01,22.899999618530273,39.0
10:25:01,22.899999618530273,39.0
10:26:02,23.0,39.0
10:27:02,23.0,39.0
10:28:02,23.0,39.099998474121094
10:29:02,23.0,39.099998474121094
10:30:02,23.0,39.20000076293945
10:31:01,23.0,39.20000076293945
10:32:01,22.899999618530273,39.29999923706055
10:33:01,23.0,39.29999923706055
10:34:01,23.0,39.29999923706055
10:35:01,22.899999618530273,39.400001525878906
10:36:01,22.899999618530273,39.400001525878906
10:37:01,23.0,39.400001525878906
10:38:01,23.0,39.400001525878906
10:39:02,23.0,39.5
10:40:02,22.899999618530273,39.5
10:41:01,23.0,39.5
10:42:01,22.899999618530273,39.5
10:43:01,22.899999618530273,39.5
10:44:02,23.0,39.5
10:45:02,22.899999618530273,39.5
10:46:01,23.0,39.5
10:47:01,23.0,39.5
10:48:02,23.0,39.400001525878906
10:49:02,23.0,39.400001525878906
10:50:02,23.0,39.400001525878906
10:51:01,23.0,39.400001525878906
10:52:02,23.0,39.5
10:53:02,23.0,39.5
10:54:02,23.0,39.400001525878906
10:55:02,23.0,39.5
10:56:02,23.0,39.400001525878906
10:57:02,23.0,39.5
10:58:02,23.100000381469727,39.5
10:59:01,23.0,39.400001525878906
11:00:02,23.100000381469727,39.5
11:01:02,23.100000381469727,39.5
11:02:02,23.100000381469727,39.5
11:03:01,23.100000381469727,39.5
11:04:01,23.100000381469727,39.5
11:05:02,23.100000381469727,39.5
11:06:01,23.100000381469727,39.5
11:07:01,23.100000381469727,39.599998474121094
11:08:02,23.100000381469727,39.599998474121094
11:09:02,23.100000381469727,39.70000076293945
11:10:02,23.100000381469727,39.599998474121094
11:11:01,23.100000381469727,39.599998474121094
11:12:01,23.100000381469727,39.599998474121094
11:13:01,23.100000381469727,39.599998474121094
11:14:02,23.100000381469727,39.599998474121094
11:15:02,23.100000381469727,39.70000076293945
11:16:02,23.100000381469727,39.79999923706055
11:17:02,23.100000381469727,39.79999923706055
11:18:01,23.100000381469727,39.70000076293945
11:19:01,23.100000381469727,39.70000076293945
11:20:02,23.0,39.79999923706055
11:21:01,23.0,39.79999923706055
11:22:01,23.0,39.79999923706055
11:23:01,23.0,40.0
11:24:01,23.0,40.0
11:25:01,23.0,40.0
11:26:01,23.0,39.900001525878906
11:27:01,23.0,40.0
11:28:01,23.0,40.20000076293945
11:29:02,23.0,40.400001525878906
