DATE: Mon, 12 Oct 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,19.799999237060547,53.599998474121094
00:01:02,19.799999237060547,53.599998474121094
00:02:02,19.799999237060547,53.70000076293945
00:03:01,19.700000762939453,53.400001525878906
00:04:01,19.799999237060547,53.5
00:05:02,19.799999237060547,53.400001525878906
00:06:02,19.799999237060547,53.20000076293945
00:07:02,19.799999237060547,53.400001525878906
00:08:02,19.799999237060547,53.400001525878906
00:09:02,19.799999237060547,53.400001525878906
00:10:02,19.700000762939453,53.400001525878906
00:11:01,19.700000762939453,53.400001525878906
00:12:01,19.700000762939453,53.400001525878906
00:13:02,19.700000762939453,53.5
00:14:02,19.700000762939453,53.400001525878906
00:15:01,19.700000762939453,53.400001525878906
00:16:01,19.700000762939453,53.29999923706055
00:17:01,19.700000762939453,53.099998474121094
00:18:02,19.700000762939453,53.099998474121094
00:19:02,19.700000762939453,53.099998474121094
00:20:02,19.600000381469727,53.099998474121094
00:21:01,19.600000381469727,53.20000076293945
00:22:01,19.600000381469727,53.20000076293945
00:23:02,19.700000762939453,53.20000076293945
00:24:01,19.700000762939453,53.099998474121094
00:25:01,19.600000381469727,53.099998474121094
00:26:01,19.600000381469727,53.400001525878906
00:27:02,19.600000381469727,53.20000076293945
00:28:02,19.600000381469727,53.20000076293945
00:29:02,19.600000381469727,53.099998474121094
00:30:02,19.600000381469727,53.0
00:31:02,19.600000381469727,53.0
00:32:02,19.600000381469727,53.0
00:33:02,19.600000381469727,53.20000076293945
00:34:01,19.600000381469727,53.0
00:35:01,19.5,53.099998474121094
00:36:02,19.5,52.79999923706055
00:37:01,19.600000381469727,52.70000076293945
00:38:01,19.600000381469727,53.0
00:39:01,19.5,52.79999923706055
00:40:02,19.600000381469727,52.900001525878906
00:41:01,19.5,52.79999923706055
00:42:02,19.5,52.599998474121094
00:43:02,19.5,52.599998474121094
00:44:01,19.600000381469727,52.5
00:45:01,19.600000381469727,52.5
00:46:01,19.5,52.599998474121094
00:47:01,19.5,52.599998474121094
00:48:01,19.5,52.79999923706055
00:49:02,19.5,52.599998474121094
00:50:02,19.5,52.5
00:51:02,19.5,52.599998474121094
00:52:01,19.5,52.5
00:53:01,19.5,52.5
00:54:01,19.5,52.5
00:55:01,19.5,52.599998474121094
00:56:01,19.5,52.70000076293945
00:57:01,19.5,52.400001525878906
00:58:02,19.5,52.29999923706055
00:59:01,19.399999618530273,52.20000076293945
01:00:01,19.5,52.29999923706055
01:01:02,19.399999618530273,52.20000076293945
01:02:02,19.5,52.29999923706055
01:03:01,19.399999618530273,52.29999923706055
01:04:01,19.399999618530273,52.20000076293945
01:05:02,19.399999618530273,52.099998474121094
01:06:01,19.5,52.400001525878906
01:07:01,19.399999618530273,52.29999923706055
01:08:02,19.399999618530273,52.29999923706055
01:09:01,19.399999618530273,52.29999923706055
01:10:01,19.399999618530273,52.29999923706055
01:11:01,19.399999618530273,52.099998474121094
01:12:02,19.399999618530273,52.0
01:13:02,19.399999618530273,52.099998474121094
01:14:02,19.399999618530273,52.20000076293945
01:15:02,19.399999618530273,52.29999923706055
01:16:01,19.399999618530273,52.29999923706055
01:17:01,19.399999618530273,52.400001525878906
01:18:01,19.399999618530273,52.29999923706055
01:19:01,19.399999618530273,52.20000076293945
01:20:01,19.399999618530273,53.79999923706055
01:21:01,19.399999618530273,52.400001525878906
01:22:01,19.399999618530273,52.29999923706055
01:23:01,19.399999618530273,52.20000076293945
01:24:01,19.399999618530273,52.0
01:25:01,19.399999618530273,52.099998474121094
01:26:01,19.399999618530273,52.099998474121094
01:27:01,19.399999618530273,52.099998474121094
01:28:02,19.299999237060547,52.20000076293945
01:29:01,19.399999618530273,52.20000076293945
01:30:02,19.299999237060547,52.29999923706055
01:31:02,19.299999237060547,52.400001525878906
01:32:02,19.299999237060547,52.400001525878906
01:33:02,19.299999237060547,52.29999923706055
01:34:02,19.299999237060547,52.400001525878906
01:35:01,19.299999237060547,52.29999923706055
01:36:01,19.399999618530273,52.29999923706055
01:37:01,19.299999237060547,52.400001525878906
01:38:01,19.299999237060547,52.599998474121094
01:39:01,19.299999237060547,52.5
01:40:02,19.299999237060547,52.599998474121094
01:41:01,19.299999237060547,52.599998474121094
01:42:01,19.299999237060547,52.599998474121094
