DATE: Sat, 15 Aug 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,22.899999618530273,48.5
00:01:02,22.899999618530273,48.400001525878906
00:02:02,22.799999237060547,48.400001525878906
00:03:01,22.899999618530273,48.5
00:04:01,22.799999237060547,48.29999923706055
00:05:02,22.899999618530273,48.400001525878906
00:06:02,22.899999618530273,48.29999923706055
00:07:02,22.799999237060547,48.20000076293945
00:08:02,22.899999618530273,48.29999923706055
00:09:02,22.799999237060547,48.79999923706055
00:10:02,22.799999237060547,48.400001525878906
00:11:02,22.799999237060547,48.400001525878906
00:12:02,22.799999237060547,48.5
00:13:02,22.799999237060547,48.5
00:14:02,22.799999237060547,48.5
00:15:02,22.700000762939453,48.5
00:16:02,22.700000762939453,48.5
00:17:02,22.700000762939453,48.5
00:18:01,22.700000762939453,48.599998474121094
00:19:01,22.700000762939453,48.5
00:20:02,22.700000762939453,48.5
00:21:01,22.700000762939453,48.5
00:22:01,22.700000762939453,48.5
00:23:01,22.600000381469727,48.400001525878906
00:24:01,22.700000762939453,48.5
00:25:01,22.700000762939453,48.400001525878906
00:26:01,22.700000762939453,48.400001525878906
00:27:01,22.600000381469727,48.29999923706055
00:28:02,22.700000762939453,48.400001525878906
00:29:02,22.700000762939453,48.400001525878906
00:30:02,22.600000381469727,48.29999923706055
00:31:01,22.600000381469727,48.29999923706055
00:32:01,22.700000762939453,48.400001525878906
00:33:01,22.700000762939453,48.400001525878906
00:34:01,22.600000381469727,48.29999923706055
00:35:02,22.5,48.400001525878906
00:36:02,22.5,48.400001525878906
00:37:02,22.600000381469727,48.400001525878906
00:38:02,22.600000381469727,48.29999923706055
00:39:01,22.600000381469727,48.29999923706055
00:40:02,22.600000381469727,48.29999923706055
00:41:02,22.600000381469727,48.29999923706055
00:42:02,22.5,48.400001525878906
00:43:02,22.5,48.400001525878906
00:44:01,22.5,48.400001525878906
00:45:01,22.5,48.400001525878906
00:46:01,22.5,48.400001525878906
00:47:01,22.5,48.400001525878906
00:48:01,22.5,48.400001525878906
00:49:01,22.5,48.400001525878906
00:50:02,22.5,48.400001525878906
00:51:01,22.5,48.400001525878906
00:52:01,22.5,48.29999923706055
00:53:01,22.399999618530273,48.20000076293945
00:54:01,22.399999618530273,48.29999923706055
00:55:01,22.5,48.29999923706055
00:56:01,22.5,48.20000076293945
00:57:01,22.5,48.29999923706055
00:58:02,22.5,48.20000076293945
00:59:01,22.399999618530273,48.099998474121094
01:00:01,22.399999618530273,48.099998474121094
01:01:01,22.399999618530273,48.099998474121094
01:02:02,22.399999618530273,48.20000076293945
01:03:02,22.399999618530273,48.099998474121094
01:04:01,22.399999618530273,48.0
01:05:02,22.399999618530273,48.0
01:06:02,22.399999618530273,48.0
01:07:01,22.399999618530273,48.099998474121094
01:08:01,22.399999618530273,48.099998474121094
01:09:01,22.399999618530273,48.099998474121094
01:10:02,22.399999618530273,48.099998474121094
01:11:01,22.299999237060547,48.099998474121094
01:12:02,22.399999618530273,48.099998474121094
01:13:02,22.399999618530273,48.099998474121094
01:14:02,22.399999618530273,48.0
01:15:02,22.399999618530273,48.0
01:16:01,22.399999618530273,48.0
01:17:01,22.399999618530273,48.0
01:18:01,22.399999618530273,48.0
01:19:01,22.299999237060547,48.0
01:20:02,22.299999237060547,48.0
01:21:01,22.299999237060547,48.0
01:22:01,22.299999237060547,48.0
01:23:01,22.299999237060547,48.099998474121094
01:24:02,22.299999237060547,48.0
01:25:02,22.299999237060547,48.0
01:26:01,22.299999237060547,48.0
01:27:02,22.299999237060547,48.0
01:28:02,22.299999237060547,48.099998474121094
01:29:02,22.299999237060547,48.099998474121094
01:30:02,22.299999237060547,48.099998474121094
01:31:01,22.299999237060547,48.0
01:32:01,22.299999237060547,48.099998474121094
01:33:02,22.299999237060547,48.099998474121094
01:34:02,22.299999237060547,48.0
01:35:02,22.299999237060547,48.099998474121094
01:36:01,22.299999237060547,48.099998474121094
01:37:01,22.299999237060547,48.099998474121094
01:38:01,22.299999237060547,48.099998474121094
01:39:01,22.299999237060547,48.099998474121094
01:40:02,22.299999237060547,48.20000076293945
01:41:01,22.299999237060547,48.099998474121094
01:42:01,22.299999237060547,48.0
01:43:01,22.299999237060547,48.0
01:44:02,22.299999237060547,48.0
01:45:02,22.299999237060547,47.900001525878906
01:46:02,22.200000762939453,47.900001525878906
01:47:02,22.200000762939453,47.79999923706055
01:48:02,22.200000762939453,47.79999923706055
01:49:02,22.200000762939453,47.79999923706055
01:50:01,22.200000762939453,47.79999923706055
01:51:01,22.200000762939453,47.70000076293945
01:52:01,22.200000762939453,47.79999923706055
01:53:01,22.200000762939453,47.79999923706055
01:54:01,22.100000381469727,47.79999923706055
01:55:02,22.200000762939453,47.70000076293945
01:56:02,22.100000381469727,47.599998474121094
01:57:02,22.100000381469727,47.70000076293945
01:58:02,22.100000381469727,47.70000076293945
01:59:01,22.100000381469727,47.599998474121094
02:00:01,22.200000762939453,47.599998474121094
02:01:01,22.100000381469727,47.599998474121094
02:02:02,22.100000381469727,47.599998474121094
02:03:02,22.100000381469727,47.599998474121094
02:04:02,22.100000381469727,47.5
02:05:02,22.200000762939453,47.5
02:06:02,22.100000381469727,47.400001525878906
02:07:02,22.100000381469727,47.400001525878906
02:08:02,22.100000381469727,47.29999923706055
02:09:01,22.100000381469727,47.29999923706055
02:10:02,22.100000381469727,47.400001525878906
02:11:01,22.100000381469727,47.400001525878906
02:12:02,22.100000381469727,47.400001525878906
02:13:02,22.100000381469727,47.29999923706055
02:14:02,22.100000381469727,47.400001525878906
02:15:02,22.100000381469727,47.400001525878906
02:16:02,22.100000381469727,47.400001525878906
02:17:02,22.100000381469727,47.5
02:18:01,22.100000381469727,47.5
02:19:01,22.100000381469727,47.5
02:20:02,22.0,47.29999923706055
02:21:02,22.100000381469727,47.5
02:22:02,22.0,47.400001525878906
02:23:01,22.0,47.400001525878906
02:24:01,22.0,47.400001525878906
02:25:01,22.0,47.400001525878906
02:26:02,22.0,47.29999923706055
02:27:02,21.899999618530273,47.29999923706055
02:28:01,22.0,47.400001525878906
02:29:01,22.0,47.29999923706055
02:30:02,22.0,47.29999923706055
02:31:01,22.0,47.29999923706055
02:32:01,22.0,47.400001525878906
02:33:01,22.0,47.400001525878906
02:34:01,22.0,47.29999923706055
02:35:01,22.0,47.400001525878906
02:36:02,22.0,47.29999923706055
02:37:02,21.899999618530273,47.400001525878906
02:38:02,22.0,47.400001525878906
02:39:02,22.0,47.400001525878906
02:40:02,21.899999618530273,47.29999923706055
02:41:01,21.899999618530273,47.29999923706055
02:42:02,21.899999618530273,47.29999923706055
02:43:02,21.899999618530273,47.29999923706055
02:44:02,21.899999618530273,47.400001525878906
02:45:02,21.899999618530273,47.400001525878906
02:46:01,21.899999618530273,47.400001525878906
02:47:01,21.899999618530273,47.400001525878906
02:48:02,21.899999618530273,47.29999923706055
02:49:02,21.899999618530273,47.400001525878906
02:50:02,21.899999618530273,47.400001525878906
02:51:02,21.899999618530273,47.400001525878906
02:52:02,21.899999618530273,47.400001525878906
02:53:02,21.899999618530273,47.400001525878906
02:54:02,21.899999618530273,47.29999923706055
02:55:02,21.899999618530273,47.29999923706055
02:56:02,21.799999237060547,47.29999923706055
02:57:02,21.899999618530273,47.29999923706055
02:58:02,21.899999618530273,47.29999923706055
02:59:02,21.899999618530273,47.400001525878906
03:00:02,21.899999618530273,47.400001525878906
03:01:02,21.799999237060547,47.29999923706055
03:02:01,21.799999237060547,47.20000076293945
03:03:01,21.799999237060547,47.29999923706055
03:04:01,21.799999237060547,47.29999923706055
03:05:02,21.799999237060547,47.29999923706055
03:06:02,21.799999237060547,47.29999923706055
03:07:02,21.799999237060547,47.400001525878906
03:08:01,21.799999237060547,47.400001525878906
03:09:01,21.799999237060547,47.29999923706055
03:10:02,21.799999237060547,47.29999923706055
03:11:02,21.799999237060547,47.29999923706055
03:12:01,21.799999237060547,47.29999923706055
03:13:02,21.799999237060547,47.29999923706055
03:14:02,21.799999237060547,47.29999923706055
03:15:02,21.799999237060547,47.29999923706055
03:16:02,21.799999237060547,47.29999923706055
03:17:02,21.799999237060547,47.29999923706055
03:18:01,21.799999237060547,47.20000076293945
03:19:01,21.799999237060547,47.20000076293945
03:20:02,21.799999237060547,47.29999923706055
03:21:02,21.700000762939453,47.20000076293945
03:22:02,21.799999237060547,47.20000076293945
03:23:01,21.799999237060547,47.099998474121094
03:24:02,21.799999237060547,47.099998474121094
