DATE: Sun, 21 Jun 2015 00:00:02 +0000
Time,Temperature [degree C],Relative humidity [%]
00:00:02,22.799999237060547,40.599998474121094
00:01:01,22.799999237060547,40.599998474121094
00:02:01,22.799999237060547,40.599998474121094
00:03:01,22.799999237060547,40.599998474121094
00:04:01,22.799999237060547,40.5
00:05:02,22.799999237060547,40.5
00:06:02,22.799999237060547,40.5
00:07:02,22.799999237060547,40.5
00:08:01,22.799999237060547,40.5
00:09:01,22.700000762939453,40.599998474121094
00:10:02,22.700000762939453,40.70000076293945
00:11:01,22.799999237060547,40.599998474121094
00:12:01,22.700000762939453,40.70000076293945
00:13:01,22.700000762939453,40.70000076293945
00:14:01,22.700000762939453,40.70000076293945
00:15:01,22.700000762939453,40.599998474121094
00:16:01,22.700000762939453,40.599998474121094
00:17:02,22.700000762939453,40.5
00:18:01,22.700000762939453,40.5
00:19:02,22.700000762939453,40.5
00:20:02,22.700000762939453,40.5
00:21:02,22.700000762939453,40.5
00:22:02,22.600000381469727,40.5
00:23:02,22.700000762939453,40.599998474121094
00:24:01,22.700000762939453,40.70000076293945
00:25:01,22.700000762939453,40.70000076293945
00:26:01,22.600000381469727,40.70000076293945
00:27:01,22.600000381469727,40.70000076293945
00:28:01,22.600000381469727,40.70000076293945
00:29:01,22.600000381469727,40.70000076293945
00:30:02,22.600000381469727,40.900001525878906
00:31:02,22.5,40.79999923706055
00:32:01,22.5,40.900001525878906
00:33:01,22.399999618530273,40.79999923706055
00:34:01,22.5,40.900001525878906
00:35:01,22.399999618530273,40.900001525878906
00:36:01,22.399999618530273,40.900001525878906
00:37:01,22.399999618530273,41.0
00:38:01,22.299999237060547,41.099998474121094
00:39:02,22.299999237060547,41.20000076293945
00:40:02,22.299999237060547,41.20000076293945
00:41:01,22.299999237060547,41.20000076293945
00:42:01,22.299999237060547,41.20000076293945
00:43:02,22.299999237060547,41.20000076293945
00:44:02,22.299999237060547,41.29999923706055
00:45:01,22.299999237060547,41.29999923706055
00:46:01,22.299999237060547,41.400001525878906
00:47:01,22.299999237060547,41.29999923706055
00:48:02,22.299999237060547,41.400001525878906
00:49:02,22.200000762939453,41.20000076293945
00:50:02,22.200000762939453,41.20000076293945
00:51:02,22.200000762939453,41.20000076293945
00:52:02,22.200000762939453,41.20000076293945
00:53:02,22.200000762939453,41.29999923706055
00:54:02,22.200000762939453,41.20000076293945
00:55:02,22.200000762939453,41.099998474121094
00:56:02,22.200000762939453,41.20000076293945
00:57:02,22.200000762939453,41.400001525878906
00:58:01,22.200000762939453,41.20000076293945
00:59:01,22.100000381469727,41.29999923706055
01:00:01,22.100000381469727,41.20000076293945
01:01:01,22.100000381469727,41.5
01:02:02,22.200000762939453,41.5
01:03:02,22.100000381469727,41.400001525878906
01:04:02,22.100000381469727,41.5
01:05:02,22.100000381469727,41.599998474121094
01:06:02,22.100000381469727,41.70000076293945
01:07:02,22.100000381469727,41.70000076293945
01:08:02,22.100000381469727,41.70000076293945
01:09:02,22.100000381469727,41.79999923706055
01:10:02,22.100000381469727,41.5
01:11:02,22.100000381469727,41.79999923706055
01:12:02,22.100000381469727,41.79999923706055
01:13:02,22.0,41.79999923706055
01:14:01,22.100000381469727,41.79999923706055
01:15:01,22.100000381469727,41.79999923706055
01:16:01,22.0,41.79999923706055
01:17:02,22.0,41.70000076293945
01:18:02,22.0,41.70000076293945
01:19:01,22.0,41.70000076293945
01:20:02,21.899999618530273,41.599998474121094
01:21:01,22.0,41.599998474121094
01:22:01,21.899999618530273,41.599998474121094
01:23:02,21.899999618530273,41.599998474121094
01:24:02,21.899999618530273,41.70000076293945
01:25:02,21.899999618530273,41.70000076293945
01:26:01,21.899999618530273,41.70000076293945
01:27:01,21.899999618530273,41.79999923706055
01:28:01,21.899999618530273,41.79999923706055
01:29:01,21.899999618530273,41.79999923706055
01:30:02,21.899999618530273,41.70000076293945
01:31:01,21.899999618530273,42.099998474121094
01:32:02,21.899999618530273,41.900001525878906
01:33:02,21.899999618530273,41.79999923706055
01:34:02,22.0,41.70000076293945
01:35:02,22.0,41.599998474121094
